year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1964,CL,読売ジャイアンツ,61163808,伊藤　芳明,,44,206.2,11,12,,3.43,847,173,21,75,,4,130,79,84,,,9,2,0.478,1,2
1964,CL,読売ジャイアンツ,71373823,大熊　伸行,,8,25.1,2,0,,5.4,112,26,3,11,,0,8,15,18,,,1,0,1.0,0,0
1964,CL,読売ジャイアンツ,51753808,北川　芳男,,38,130.1,8,5,,3.25,528,127,15,31,,4,35,47,52,,,2,1,0.615,0,0
1964,CL,読売ジャイアンツ,51053825,城之内　邦雄,,52,262.0,18,16,,2.23,1040,238,15,39,,6,119,65,79,,,17,5,0.529,2,0
1964,CL,読売ジャイアンツ,41943823,高橋　明,,35,181.0,12,14,,3.03,742,190,17,27,,1,90,61,71,,,10,2,0.462,1,1
1964,CL,読売ジャイアンツ,61963829,種部　儀康,,24,58.2,1,0,,2.44,227,46,6,11,,2,31,16,16,,,0,0,1.0,0,0
1964,CL,読売ジャイアンツ,81983804,中村　稔,,9,18.0,0,0,,5.5,89,27,5,6,,1,4,11,18,,,0,0,0.0,0,0
1964,CL,読売ジャイアンツ,21023829,七森　由康,,4,18.0,2,1,,2.0,70,6,0,11,,1,7,4,4,,,1,1,0.667,0,0
1964,CL,読売ジャイアンツ,41243804,藤田　元司,,41,175.1,8,11,,2.73,710,149,15,61,,3,86,53,63,,,3,2,0.421,6,0
1964,CL,読売ジャイアンツ,91893825,益田　昭雄,,4,9.0,0,0,,5.0,39,10,1,2,,0,7,5,5,,,0,0,0.0,0,0
1964,CL,読売ジャイアンツ,33133825,宮田　征典,,35,96.2,7,5,,2.32,379,67,4,33,,1,74,25,26,,,3,1,0.583,1,1
1964,CL,読売ジャイアンツ,41643829,渡辺　秀武,,15,61.1,2,5,,5.16,260,66,10,22,,0,23,35,36,,,2,1,0.286,1,0
1964,CL,広島東洋カープ,51153829,安仁屋　宗八,,38,92.1,3,8,,3.52,390,86,10,31,,5,74,36,38,,,1,0,0.273,1,0
1964,CL,広島東洋カープ,71173829,安東　功,,2,4.0,0,0,,2.25,15,3,0,1,,0,0,1,1,,,0,0,0.0,0,0
1964,CL,広島東洋カープ,31333825,池田　英俊,,36,221.0,15,12,,3.1,863,184,27,45,,1,89,76,78,,,11,2,0.556,0,0
1964,CL,広島東洋カープ,61363802,鵜狩　道旺,,49,169.2,9,10,,3.44,717,189,18,39,,3,47,65,78,,,4,1,0.474,0,0
1964,CL,広島東洋カープ,41343808,大石　清,,51,261.2,17,15,,2.92,1059,221,25,74,,8,143,85,93,,,15,3,0.531,0,0
1964,CL,広島東洋カープ,61363808,大羽　進,,47,112.0,4,6,,2.65,453,92,10,37,,2,61,33,37,,,2,1,0.4,1,0
1964,CL,広島東洋カープ,41543827,城野　勝博,,14,21.0,0,2,,5.14,94,21,4,15,,1,6,12,12,,,0,0,0.0,0,1
1964,CL,広島東洋カープ,61763827,坪井　猛,,1,2.0,0,0,,0.0,8,2,0,0,,0,1,0,0,,,0,0,0.0,0,0
1964,CL,広島東洋カープ,51653825,西村　宏,,1,0.2,0,0,,40.5,5,3,0,0,,0,0,3,3,,,0,0,0.0,0,0
1964,CL,広島東洋カープ,41043829,西川　克弘,,27,86.1,3,4,,3.35,357,77,9,30,,1,50,32,37,,,2,1,0.429,2,0
1964,CL,広島東洋カープ,51253829,羽里　功,,2,3.0,0,0,,6.0,14,4,1,2,,0,3,2,3,,,0,0,0.0,0,0
1964,CL,広島東洋カープ,71273829,原田　喜臣,,2,2.0,0,0,,0.0,7,1,0,0,,0,0,0,0,,,0,0,0.0,0,0
1964,CL,広島東洋カープ,01803809,弘瀬　昌彦,,33,68.1,2,4,,3.71,282,68,7,19,,1,28,28,29,,,0,0,0.333,0,0
1964,CL,広島東洋カープ,41443829,森川　卓郎,,21,70.0,3,5,,2.57,284,58,9,24,,2,28,20,21,,,1,1,0.375,0,0
1964,CL,広島東洋カープ,81083827,八木　孝,,5,5.0,0,0,,7.2,25,3,1,7,,0,1,4,4,,,0,0,0.0,1,0
1964,CL,広島東洋カープ,31433821,竜　憲一,,59,138.1,8,7,,4.17,601,145,16,47,,6,49,64,74,,,1,1,0.533,0,1
1964,CL,国鉄スワローズ,61163825,荒川　巌,,3,4.0,0,0,,6.75,17,4,1,1,,0,1,3,3,,,0,0,0.0,0,0
1964,CL,国鉄スワローズ,01303825,石戸　四六,,4,6.0,0,0,,3.0,24,7,0,0,,0,1,2,2,,,0,0,0.0,0,0
1964,CL,国鉄スワローズ,11313829,石岡　康三,,25,73.2,2,3,,2.92,296,59,5,27,,1,39,24,26,,,2,1,0.4,1,0
