year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
1991,PL,オリックスブルーウェーブ,1003865,森　浩二,K.Mori,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1991,PL,オリックス・バファローズ,1003865,森　浩二,K.Mori,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1991,PL,千葉ロッテマリーンズ,1003883,大順　将弘,M.Taijun,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1991,PL,埼玉西武ライオンズ,1103844,大宮　龍男,T.Oomiya,25.0,23.0,21.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.0,0.0,2.0,0,0.0,4.0,0.0,0.095,0.174,0.095,0.269,2.0,0.0,0.0789999999999999,0.174,0.0869565217391304,0.1739130434782608,0.5,0.1176470588235294,0.10205,205.66666666666663,0.0952380952380952,0.2105263157894736
1991,PL,千葉ロッテマリーンズ,1103861,牛島　和彦,K.Ushijima,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1991,PL,福岡ソフトバンクホークス,1103863,井上　祐二,Y.Inoue,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1991,PL,福岡ソフトバンクホークス,1103866,高島　覚,S.Takashima,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1991,PL,北海道日本ハムファイターズ,1103881,有倉　雅史,M.Arikura,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1991,PL,千葉ロッテマリーンズ,11213862,古川　慎一,S.Furukawa,85.0,205.0,182.0,26.0,47.0,13.0,1.0,7.0,83.0,26.0,3,2,7.0,1.0,15.0,0,0.0,41.0,4.0,0.258,0.313,0.456,0.769,26.0,0.198,0.0549999999999999,0.511,0.073170731707317,0.2,0.3658536585365853,0.2962962962962963,0.25485,465.0,0.2912087912087912,0.7194244604316546
1991,PL,北海道日本ハムファイターズ,11213869,藤王　康晴,Y.Fujiou,22.0,44.0,41.0,4.0,6.0,2.0,0.0,1.0,11.0,4.0,0.0,0,0.0,0.0,3.0,0,0.0,12.0,1.0,0.146,0.205,0.268,0.473,3.0,0.122,0.059,0.327,0.0681818181818181,0.2727272727272727,0.25,0.1785714285714285,0.15925,294.3333333333333,0.1951219512195122,0.3888888888888889
1991,PL,福岡ソフトバンクホークス,11213881,西　俊児,S.Nishi,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1991,PL,北海道日本ハムファイターズ,11213883,小牧　雄一,Y.Komaki,17.0,37.0,31.0,2.0,11.0,2.0,0.0,1.0,16.0,6.0,1.0,1,1.0,0.0,4.0,0,1.0,7.0,0.0,0.355,0.444,0.516,0.96,8.0,0.161,0.089,0.605,0.1081081081081081,0.1891891891891892,0.5714285714285714,0.4347826086956521,0.3288,616.0,0.3548387096774194,1.1
