year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1956,PL,阪急ブレーブス,31133898,阿部　八郎,,44,191.2,14,12,,2.48,775,172,8,51,,0,108,53,60,,,6,2,0.538,2,0
1956,PL,阪急ブレーブス,91193802,秋本　祐作,,4,5.0,0,0,,7.2,25,8,0,2,,0,3,4,4,,,0,0,0.0,0,0
1956,PL,阪急ブレーブス,81183802,荒砂　任司,,3,8.0,0,0,,2.25,29,3,0,2,,1,3,2,2,,,0,0,0.0,0,0
1956,PL,阪急ブレーブス,91793809,梶本　隆夫,,68,364.1,28,17,,2.24,1478,284,13,118,,12,327,91,110,,,20,5,0.622,5,0
1956,PL,阪急ブレーブス,11713800,金具　洋右,,16,32.0,2,0,,3.66,136,31,0,13,,0,22,13,18,,,0,0,1.0,1,0
1956,PL,阪急ブレーブス,41943800,蔵　文男,,16,39.0,1,0,,3.23,152,28,0,14,,0,25,14,16,,,0,0,1.0,0,1
1956,PL,阪急ブレーブス,01603801,柴田　英治,,44,192.2,12,8,,2.52,768,177,8,31,,4,77,54,67,,,2,2,0.6,0,0
1956,PL,阪急ブレーブス,21523803,鈴木　幸雄,,7,16.1,0,1,,1.59,68,17,0,4,,0,6,3,4,,,0,0,0.0,1,1
1956,PL,阪急ブレーブス,61563803,種田　弘,,41,242.2,17,8,,1.56,941,178,7,35,,4,95,42,60,,,10,4,0.68,0,1
1956,PL,阪急ブレーブス,63963801,原田　孝一,,27,86.2,5,3,,3.31,375,88,3,27,,1,35,32,41,,,2,0,0.625,1,0
1956,PL,阪急ブレーブス,83383809,山本　勘介,,3,7.1,0,0,,5.63,35,10,0,2,,0,4,5,7,,,0,0,0.0,1,0
1956,PL,阪急ブレーブス,83183802,米田　哲也,,51,204.0,9,15,,2.38,832,156,3,68,,3,167,54,70,,,6,4,0.375,1,1
1956,PL,南海ホークス,71373805,小畑　正治,,33,133.1,12,1,,2.28,544,118,7,37,,7,45,34,46,,,1,0,0.923,0,0
1956,PL,南海ホークス,91393805,大神　武俊,,1,1.0,0,0,,0.0,5,1,0,0,,0,0,0,0,,,0,0,0.0,0,0
1956,PL,南海ホークス,61963800,黒木　貞男,,5,22.0,1,0,,0.82,89,16,0,8,,1,10,2,7,,,1,1,1.0,0,0
1956,PL,南海ホークス,41943807,白崎　泰夫,,7,24.2,1,1,,1.44,98,23,1,2,,0,22,4,6,,,0,0,0.5,1,0
1956,PL,南海ホークス,81283809,宅和　本司,,24,78.2,6,5,,2.28,316,62,3,24,,4,44,20,22,,,1,0,0.545,0,0
1956,PL,南海ホークス,61263800,田沢　芳夫,,49,199.0,15,8,,1.81,790,168,2,51,,4,89,40,52,,,4,2,0.652,0,0
1956,PL,南海ホークス,71473809,戸川　一郎,,31,104.1,10,4,,2.06,396,74,6,26,,1,46,24,30,,,1,0,0.714,1,0
1956,PL,南海ホークス,51253802,富島　五郎,,13,42.2,4,2,,2.09,178,36,0,17,,1,16,10,13,,,0,0,0.667,0,0
1956,PL,南海ホークス,91293807,中村　大成,,30,109.0,5,5,,2.97,448,95,3,30,,3,60,36,45,,,3,1,0.5,0,0
1956,PL,南海ホークス,41243802,長光　告直,,55,187.2,13,7,,1.68,716,120,7,44,,9,77,35,46,,,3,1,0.65,5,1
1956,PL,南海ホークス,81283802,西尾　裕,,3,4.1,0,0,,9.0,21,6,0,2,,0,5,5,5,,,0,0,0.0,0,1
1956,PL,南海ホークス,21623809,野母　得見,,39,226.1,14,6,,2.18,896,168,11,69,,5,125,55,65,,,9,0,0.7,2,0
1956,PL,南海ホークス,13513800,円子　宏,,13,40.1,2,1,,3.73,174,44,1,11,,1,10,17,23,,,0,0,0.667,0,0
1956,PL,南海ホークス,01803802,舛井　真喜人,,2,4.2,0,0,,1.8,18,3,0,0,,0,1,1,1,,,0,0,0.0,0,0
1956,PL,南海ホークス,63163809,皆川　睦男,,60,190.2,11,10,,2.17,760,169,8,31,,1,68,46,69,,,1,1,0.524,5,1
1956,PL,南海ホークス,13513809,山本　義司,,15,37.0,1,2,,4.38,167,39,2,19,,1,25,18,22,,,0,0,0.333,2,0
1956,PL,南海ホークス,61963896,柚木　進,,3,9.2,1,0,,3.6,39,8,0,2,,0,5,4,5,,,0,0,1.0,0,0
1956,PL,大映スターズ,71173807,赤松　瞭,,5,8.2,0,0,,2.0,38,6,0,4,,0,1,2,3,,,0,0,0.0,0,0
1956,PL,大映スターズ,91193807,秋山　武司,,1,0.2,0,0,,27.0,6,2,0,2,,0,0,3,3,,,0,0,0.0,0,0
1956,PL,大映スターズ,71173802,青山　裕治,,39,105.1,4,6,,3.4,451,104,4,40,,0,54,40,54,,,0,0,0.4,4,0
1956,PL,大映スターズ,21123898,小川　善治,,22,73.2,3,4,,3.65,308,75,5,16,,1,16,30,33,,,0,0,0.429,1,0
1956,PL,大映スターズ,51553807,太田　正男,,54,159.1,4,6,,1.86,627,118,6,50,,2,79,33,44,,,1,1,0.4,3,0
1956,PL,大映スターズ,01503807,笠原　正行,,18,63.0,1,8,,3.71,266,56,6,23,,2,19,26,31,,,0,0,0.111,2,0
