year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
1990,PL,オリックスブルーウェーブ,1003865,森　浩二,K.Mori,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1990,PL,オリックス・バファローズ,1003865,森　浩二,K.Mori,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1990,PL,福岡ソフトバンクホークス,11013848,吉田　博之,H.Yoshida,32.0,76.0,63.0,8.0,13.0,1.0,1.0,1.0,19.0,6.0,0,2,3.0,0.0,10.0,0,0.0,8.0,0.0,0.206,0.315,0.302,0.617,10.0,0.096,0.109,0.411,0.131578947368421,0.1052631578947368,1.25,0.2222222222222222,0.21725,415.6666666666667,0.2857142857142857,0.62
1990,PL,福岡ソフトバンクホークス,11013862,西川　佳明,Y.Nishikawa,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1990,PL,オリックスブルーウェーブ,11013866,山中　賢次,K.Yamanaka,6.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.25,0.4,0.25,0.65,1.0,0.0,0.15,0.4,0.2,0.2,1.0,0.3333333333333333,0.2425,483.3333333333333,0.25,0.6666666666666666
1990,PL,オリックス・バファローズ,11013866,山中　賢次,K.Yamanaka,6.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.25,0.4,0.25,0.65,1.0,0.0,0.15,0.4,0.2,0.2,1.0,0.3333333333333333,0.2425,483.3333333333333,0.25,0.6666666666666666
1990,PL,埼玉西武ライオンズ,1103844,大宮　龍男,T.Oomiya,33.0,74.0,62.0,5.0,12.0,3.0,0.0,0.0,15.0,6.0,0.0,0,2.0,2.0,8.0,0,0.0,16.0,3.0,0.194,0.278,0.242,0.52,9.0,0.0479999999999999,0.084,0.326,0.1081081081081081,0.2162162162162162,0.5,0.25,0.1856,358.6666666666667,0.1774193548387097,0.4339622641509434
1990,PL,千葉ロッテマリーンズ,1103861,牛島　和彦,K.Ushijima,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1990,PL,千葉ロッテマリーンズ,1103862,伊藤　史生,F.Itou,10.0,22.0,21.0,4.0,5.0,0.0,0.0,1.0,8.0,1.0,0.0,0,0.0,0.0,1.0,0,0.0,9.0,0.0,0.238,0.273,0.381,0.654,4.0,0.143,0.035,0.416,0.0454545454545454,0.4090909090909091,0.1111111111111111,0.3636363636363636,0.2181,400.0,0.1904761904761904,0.5625
1990,PL,福岡ソフトバンクホークス,1103863,井上　祐二,Y.Inoue,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1990,PL,福岡ソフトバンクホークス,1103866,高島　覚,S.Takashima,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1990,PL,北海道日本ハムファイターズ,1103881,有倉　雅史,M.Arikura,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1990,PL,千葉ロッテマリーンズ,11213862,古川　慎一,S.Furukawa,38.0,83.0,77.0,7.0,17.0,3.0,0.0,2.0,26.0,7.0,2,0,2.0,2.0,2.0,0,0.0,21.0,0.0,0.221,0.235,0.338,0.573,12.0,0.117,0.0139999999999999,0.352,0.0240963855421686,0.253012048192771,0.0952380952380952,0.2678571428571428,0.19025,347.6666666666667,0.1428571428571428,0.4666666666666667
