year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1968,PL,阪急ブレーブス,91193802,秋本　祐作,,1,0.2,0,0,,0.0,7,4,0,1,,0,0,0,3,,,0,0,0.0,0,0
1968,PL,阪急ブレーブス,71173808,足立　光宏,,5,18.0,0,1,,3.5,74,13,2,5,,1,12,7,11,,,0,0,0.0,0,0
1968,PL,阪急ブレーブス,41143806,石井　茂雄,,41,180.2,11,14,,2.93,740,172,17,47,,7,79,59,72,,,7,4,0.44,1,0
1968,PL,阪急ブレーブス,41343808,大石　清,,48,100.0,10,3,,2.7,412,87,11,35,,4,71,30,33,,,0,0,0.769,0,0
1968,PL,阪急ブレーブス,91793809,梶本　隆夫,,45,221.1,12,8,,2.97,926,207,27,63,,5,175,73,82,,,7,2,0.6,1,0
1968,PL,阪急ブレーブス,51553829,金本　秀夫,,1,1.0,0,0,,0.0,5,0,0,2,,0,0,0,0,,,0,0,0.0,0,0
1968,PL,阪急ブレーブス,71373822,佐々木　誠吾,,18,29.1,0,0,,3.1,121,33,2,8,,0,22,10,12,,,0,0,0.0,0,1
1968,PL,阪急ブレーブス,51053829,戸田　善紀,,2,4.0,0,0,,2.25,17,2,0,3,,0,1,1,1,,,0,0,0.0,0,0
1968,PL,阪急ブレーブス,91093820,浜崎　正人,,6,5.2,0,0,,6.0,31,9,3,6,,0,6,4,6,,,0,0,0.0,0,0
1968,PL,阪急ブレーブス,71473829,松本　照夫,,7,14.0,0,0,,5.14,58,15,1,1,,1,9,8,8,,,0,0,0.0,0,0
1968,PL,阪急ブレーブス,71273824,水谷　孝,,46,194.0,15,7,,2.83,782,158,16,60,,1,98,61,63,,,4,1,0.682,2,0
1968,PL,阪急ブレーブス,21023826,宮本　幸信,,38,80.2,3,4,,3.11,342,68,4,43,,2,53,28,32,,,0,0,0.429,1,0
1968,PL,阪急ブレーブス,83183802,米田　哲也,,63,348.2,29,13,,2.79,1412,302,27,105,,5,237,108,116,,,22,6,0.69,0,1
1968,PL,南海ホークス,61163826,泉　嘉郎,,6,12.0,0,0,,6.75,56,19,2,1,,1,6,9,11,,,0,0,0.0,0,0
1968,PL,南海ホークス,01303824,上田　卓三,,23,28.0,1,3,,5.46,128,36,2,10,,0,18,17,19,,,0,0,0.25,1,0
1968,PL,南海ホークス,11713829,合田　栄蔵,,35,125.0,5,9,,4.03,522,140,18,30,,1,47,56,62,,,0,0,0.357,0,1
1968,PL,南海ホークス,51753823,佐藤　公博,,4,7.2,0,0,,6.75,33,9,2,2,,0,4,6,6,,,0,0,0.0,0,0
1968,PL,南海ホークス,01703806,杉浦　忠,,41,111.0,5,6,,2.68,457,100,8,32,,4,53,33,39,,,0,0,0.455,1,0
1968,PL,南海ホークス,61763826,高橋　里志,,2,3.0,0,0,,12.0,16,4,0,2,,1,1,4,4,,,0,0,0.0,0,0
1968,PL,南海ホークス,51953822,永本　勲二,,1,1.0,0,0,,0.0,3,0,0,0,,0,0,0,0,,,0,0,0.0,0,0
1968,PL,南海ホークス,31233823,西村　省三,,8,13.0,1,0,,7.62,66,18,4,9,,2,6,11,12,,,0,0,1.0,0,0
1968,PL,南海ホークス,61463825,新山　彰忠,,25,44.0,1,3,,3.89,187,48,6,13,,2,20,19,20,,,0,0,0.25,0,0
1968,PL,南海ホークス,81983826,西岡　三四郎,,7,22.0,1,1,,3.68,94,22,4,5,,0,9,9,9,,,0,0,0.5,0,0
1968,PL,南海ホークス,31033827,林　俊彦,,25,98.2,7,4,,3.64,397,87,17,26,,5,40,40,45,,,2,0,0.636,0,2
1968,PL,南海ホークス,63163809,皆川　睦男,,56,352.1,31,10,,1.61,1346,256,18,63,,9,193,63,75,,,27,8,0.756,2,0
1968,PL,南海ホークス,71473804,三浦　清弘,,37,126.1,7,5,,2.79,504,105,11,39,,6,58,39,42,,,3,2,0.583,2,0
1968,PL,南海ホークス,41043827,村上　雅則,,40,177.2,18,4,,2.38,718,141,18,40,,10,90,47,54,,,9,1,0.818,1,0
1968,PL,南海ホークス,41443820,渡辺　泰輔,,13,39.1,2,2,,5.54,166,45,5,10,,3,18,24,24,,,0,0,0.5,0,0
1968,PL,西鉄ライオンズ,71373802,稲尾　和久,,56,195.0,9,11,,2.77,754,168,22,32,,5,93,60,68,,,2,1,0.45,0,0
