year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1988,PL,阪急ブレーブス,51353843,今井　雄太郎,,13,34.1,2,4,0,5.24,154,42,3,5,,5,17,20,28,,,0,0,0.333,0,0
1988,PL,阪急ブレーブス,01903866,伊藤　敦規,,20,49.0,1,4,1,5.69,224,58,8,16,,5,28,31,34,,,0,0,0.2,0,0
1988,PL,阪急ブレーブス,41943866,清原　雄一,,11,18.2,1,0,0,2.89,80,18,1,8,,1,6,6,7,,,0,0,1.0,1,0
1988,PL,阪急ブレーブス,21523869,小林　敦美,,7,10.2,0,0,0,6.75,54,10,2,9,,2,8,8,9,,,0,0,0.0,0,0
1988,PL,阪急ブレーブス,91393844,佐藤　義則,,25,195.2,13,10,0,3.22,820,176,22,70,,10,112,70,76,,,14,5,0.565,4,0
1988,PL,阪急ブレーブス,81583862,白井　孝幸,,1,5.2,0,0,0,1.59,24,5,0,3,,0,3,1,1,,,0,0,0.0,0,0
1988,PL,阪急ブレーブス,91793861,関口　朋幸,,21,19.2,0,1,0,1.83,88,25,0,7,,1,7,4,5,,,0,0,0.0,1,0
1988,PL,阪急ブレーブス,41743869,谷　良治,,9,17.2,0,0,0,4.58,81,26,1,2,,0,9,9,11,,,0,0,0.0,0,0
1988,PL,阪急ブレーブス,31033860,二宮　正己,,4,4.2,0,0,0,7.71,24,7,1,4,,0,1,4,4,,,0,0,0.0,0,0
1988,PL,阪急ブレーブス,51053862,原田　賢治,,23,42.0,3,2,0,4.29,182,41,5,16,,3,28,20,24,,,0,0,0.6,4,1
1988,PL,阪急ブレーブス,61263860,古溝　克之,,28,155.1,10,10,0,4.52,657,153,28,58,,3,81,78,80,,,9,3,0.5,1,0
1988,PL,阪急ブレーブス,31433860,星野　伸之,,27,209.0,13,9,0,3.06,862,168,29,79,,1,163,71,85,,,16,1,0.591,3,0
1988,PL,阪急ブレーブス,01003865,森　浩二,,42,54.1,2,1,0,3.64,228,61,4,12,,1,23,22,25,,,0,0,0.667,1,0
1988,PL,阪急ブレーブス,21023865,森　厚三,,9,13.2,0,2,0,8.56,63,20,3,3,,1,12,13,13,,,0,0,0.0,0,0
1988,PL,阪急ブレーブス,51253828,山田　久志,,20,118.0,4,10,0,4.88,490,125,20,28,,2,43,64,68,,,5,0,0.286,0,0
1988,PL,阪急ブレーブス,61063865,山沖　之彦,,25,142.2,7,12,0,4.98,622,166,26,47,,0,73,79,86,,,6,3,0.368,6,0
1988,PL,阪急ブレーブス,61963866,八木　政義,,2,2.0,0,0,0,22.5,14,6,0,3,,0,1,5,6,,,0,0,0.0,0,0
1988,PL,阪急ブレーブス,81983866,山内　嘉弘,,29,47.2,4,3,11,2.27,205,45,6,17,,1,31,12,16,,,0,0,0.571,1,0
1988,PL,南海ホークス,01103863,井上　祐二,,51,88.0,8,3,20,2.35,344,58,9,29,,2,78,23,25,,,0,0,0.727,7,0
1988,PL,南海ホークス,91393867,大坪　幸夫,,2,4.0,0,0,0,4.5,17,6,0,0,,0,0,2,2,,,0,0,0.0,0,0
1988,PL,南海ホークス,81083866,大塚　賢一,,1,1.1,0,0,0,0.0,7,2,0,2,,0,0,0,0,,,0,0,0.0,0,0
1988,PL,南海ホークス,71373869,加藤　伸一,,27,138.2,8,10,3,4.54,607,164,20,42,,4,53,70,77,,,2,0,0.444,3,0
1988,PL,南海ホークス,11213866,近田　豊年,,1,1.0,0,0,0,9.0,4,1,0,1,,0,0,1,1,,,0,0,0.0,0,0
1988,PL,南海ホークス,11013867,中条　善伸,,17,9.1,0,0,0,5.79,49,19,2,4,,0,4,6,6,,,0,0,0.0,1,1
1988,PL,南海ホークス,11013862,西川　佳明,,28,139.1,6,10,0,4.52,618,149,23,58,,2,68,70,88,,,6,1,0.375,2,0
1988,PL,南海ホークス,81083867,橋本　敬司,,11,16.2,0,0,0,7.02,79,19,3,12,,0,9,13,13,,,0,0,0.0,1,0
1988,PL,南海ホークス,51253869,藤本　修二,,30,169.1,10,15,1,4.31,734,178,18,65,,5,115,81,94,,,8,2,0.4,6,0
