year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
1971,PL,近鉄バファローズ,1003821,板東　里視,S.Bandou,31.0,14.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,6.0,2.0,0.077,0.077,0.077,0.154,1.0,0.0,0.0,0.077,0.0,0.4285714285714285,0.0,0.1428571428571428,0.0539,102.66666666666669,0.0,0.0714285714285714
1971,PL,千葉ロッテマリーンズ,11013843,問矢　福雄,F.Toiya,17.0,17.0,16.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1,0,0.0,0.0,1.0,0,0.0,6.0,0.0,0.125,0.176,0.125,0.301,2.0,0.0,0.0509999999999999,0.176,0.0588235294117647,0.3529411764705882,0.1666666666666666,0.2,0.1104499999999999,217.66666666666663,0.0625,0.2142857142857142
1971,PL,オリックス・バファローズ,1103820,井上　修,O.Inoue,89.0,24.0,21.0,16.0,6.0,1.0,0.0,0.0,7.0,2.0,3.0,0,0.0,0.0,3.0,0,0.0,2.0,1.0,0.286,0.375,0.333,0.708,5.0,0.047,0.089,0.422,0.125,0.0833333333333333,1.5,0.3157894736842105,0.252,486.0,0.3333333333333333,0.8125
1971,PL,千葉ロッテマリーンズ,1103822,大塚　弥寿男,Y.Ootsuka,24.0,23.0,20.0,2.0,5.0,1.0,1.0,0.0,8.0,2.0,1.0,0,0.0,0.0,3.0,0,0.0,4.0,0.0,0.25,0.348,0.4,0.748,3.0,0.15,0.0979999999999999,0.498,0.1304347826086956,0.1739130434782608,0.75,0.3125,0.2566,481.33333333333326,0.35,0.8
1971,PL,埼玉西武ライオンズ,1103824,荒武　康博,Y.Aratake,30.0,19.0,19.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.158,0.158,0.211,0.369,2.0,0.0529999999999999,0.0,0.211,0.0,0.1578947368421052,0.0,0.1875,0.1238499999999999,228.3333333333333,0.0526315789473684,0.25
1971,PL,近鉄バファローズ,11213841,半田　実,M.Handa,25.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,4.0,0.0,0.0,0.167,0.0,0.167,0.0,0.0,0.167,0.167,0.0,0.6666666666666666,0.0,0.0,0.07515,167.0,0.2,0.2
1971,PL,北海道日本ハムファイターズ,11213843,日高　晶彦,M.Hidaka,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1971,PL,近鉄バファローズ,11313820,岩木　康郎,Y.Iwaki,63.0,126.0,113.0,9.0,25.0,4.0,2.0,1.0,36.0,3.0,1.0,1,3.0,1.0,8.0,0,1.0,15.0,2.0,0.221,0.276,0.319,0.595,18.0,0.098,0.055,0.374,0.0634920634920634,0.119047619047619,0.5333333333333333,0.2448979591836734,0.20395,382.33333333333337,0.1858407079646017,0.5111111111111111
1971,PL,千葉ロッテマリーンズ,11313822,木樽　正明,M.Kitaru,47.0,102.0,87.0,7.0,17.0,3.0,0.0,1.0,23.0,9.0,2,0,8.0,0.0,7.0,0,0.0,29.0,2.0,0.195,0.255,0.264,0.519,13.0,0.069,0.06,0.324,0.0686274509803921,0.284313725490196,0.2413793103448276,0.2807017543859649,0.18075,343.0,0.1494252873563218,0.4166666666666667
1971,PL,千葉ロッテマリーンズ,11313843,市原　明,A.Ichihara,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
