year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
2006,CL,読売ジャイアンツ,1003884,堀田　一郎,I.Horita,8.0,11.0,11.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.091,0.091,0.182,0.273,0.0,0.091,0.0,0.182,0.0,0.1818181818181818,0.0,0.1111111111111111,0.08645,151.66666666666669,0.0909090909090909,0.2
2006,CL,横浜DeNAベイスターズ,1003888,古木　克明,K.Furuki,110.0,321.0,298.0,32.0,75.0,18.0,1.0,10.0,125.0,35.0,3,4,0.0,3.0,15.0,0,5.0,72.0,3.0,0.252,0.296,0.419,0.715,46.0,0.1669999999999999,0.0439999999999999,0.4629999999999999,0.0467289719626168,0.2242990654205607,0.2083333333333333,0.2968036529680365,0.23795,435.6666666666666,0.2483221476510067,0.6592920353982301
2006,CL,東京ヤクルトスワローズ,1005117,雄平,Y.Yuuhei（takai,36.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2006,CL,阪神タイガース,11013884,濱中　治,O.Hamanaka,139.0,538.0,486.0,71.0,147.0,26.0,1.0,20.0,235.0,75.0,2.0,2,0.0,5.0,43.0,0,4.0,80.0,10.0,0.302,0.361,0.484,0.845,100.0,0.182,0.059,0.5429999999999999,0.0799256505576208,0.1486988847583643,0.5375,0.3248081841432225,0.28345,522.3333333333334,0.2818930041152263,0.8137535816618912
2006,CL,横浜DeNAベイスターズ,11015112,高宮　和也,K.Takamiya,18.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0909090909090909,0.3636363636363636,0.25,0.0,0.045,100.0,0.1111111111111111,0.1111111111111111
2006,CL,東京ヤクルトスワローズ,1103882,石井　弘寿,H.Ishii,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2006,CL,阪神タイガース,1103886,井川　慶,K.Igawa,29.0,68.0,63.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0,4.0,0.0,1.0,0,0.0,28.0,1.0,0.111,0.125,0.111,0.236,7.0,0.0,0.0139999999999999,0.125,0.0147058823529411,0.4117647058823529,0.0357142857142857,0.2,0.084,162.0,0.0158730158730158,0.1403508771929824
2006,CL,広島東洋カープ,1103888,新井　貴浩,T.Arai,146.0,611.0,566.0,78.0,169.0,23.0,2.0,25.0,271.0,100.0,1.0,1,0.0,9.0,32.0,0,4.0,117.0,14.0,0.299,0.336,0.479,0.815,119.0,0.18,0.037,0.516,0.0523731587561374,0.1914893617021276,0.2735042735042735,0.3325635103926097,0.27095,495.6666666666667,0.2455830388692579,0.7493917274939172
2006,CL,中日ドラゴンズ,1105112,新井　良太,R.Arai,18.0,24.0,23.0,2.0,6.0,2.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,9.0,0.0,0.261,0.292,0.348,0.64,4.0,0.0869999999999999,0.0309999999999999,0.3789999999999999,0.0,0.375,0.0,0.4285714285714285,0.2183999999999999,408.0,0.1304347826086956,0.5294117647058824
2006,CL,広島東洋カープ,1105115,天谷　宗一郎,S.Amaya,17.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,1.0,4.0,0.0,0.0,0.111,0.0,0.111,0.0,0.0,0.111,0.111,0.0,0.4444444444444444,0.0,0.0,0.04995,111.0,0.25,0.25
