year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
1993,PL,千葉ロッテマリーンズ,11013887,成本　年秀,T.Narimoto,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1993,PL,千葉ロッテマリーンズ,1103861,牛島　和彦,K.Ushijima,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1993,PL,福岡ソフトバンクホークス,1103863,井上　祐二,Y.Inoue,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1993,PL,北海道日本ハムファイターズ,1103881,有倉　雅史,M.Arikura,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1993,PL,千葉ロッテマリーンズ,11213862,古川　慎一,S.Furukawa,37.0,78.0,67.0,11.0,15.0,3.0,2.0,0.0,22.0,4.0,0.0,0,4.0,0.0,6.0,0,1.0,22.0,2.0,0.224,0.297,0.328,0.625,10.0,0.104,0.0729999999999999,0.401,0.0769230769230769,0.282051282051282,0.2727272727272727,0.3333333333333333,0.21565,406.3333333333333,0.208955223880597,0.5370370370370371
1993,PL,福岡ソフトバンクホークス,11213881,西　俊児,S.Nishi,50.0,103.0,92.0,7.0,27.0,4.0,1.0,0.0,33.0,4.0,0.0,0,2.0,0.0,9.0,0,0.0,12.0,6.0,0.293,0.356,0.359,0.715,22.0,0.066,0.063,0.422,0.087378640776699,0.116504854368932,0.75,0.3375,0.24995,475.6666666666666,0.1630434782608695,0.5915492957746479
1993,PL,北海道日本ハムファイターズ,11213883,小牧　雄一,Y.Komaki,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25
1993,PL,埼玉西武ライオンズ,11213887,前田　勝宏,K.Maeda,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1993,PL,北海道日本ハムファイターズ,11313862,岡本　哲司,T.Okamoto,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1993,PL,オリックスブルーウェーブ,11313866,野田　浩司,K.Noda,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1993,PL,オリックス・バファローズ,11313866,野田　浩司,K.Noda,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1993,PL,近鉄バファローズ,11313881,入来　智,S.Iriki,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1993,PL,福岡ソフトバンクホークス,11413862,山口　裕二,Y.Yamaguchi,110.0,347.0,303.0,40.0,74.0,15.0,6.0,4.0,113.0,34.0,17,7,13.0,1.0,30.0,0,0.0,82.0,2.0,0.244,0.311,0.373,0.684,49.0,0.129,0.067,0.44,0.0864553314121037,0.2363112391930835,0.3658536585365853,0.3211009174311927,0.2332,435.33333333333337,0.2508250825082508,0.6493506493506493
1993,PL,北海道日本ハムファイターズ,11413863,山中　潔,K.Yamanaka,23.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.056,0.056,0.056,0.112,1.0,0.0,0.0,0.056,0.0,0.2222222222222222,0.0,0.0714285714285714,0.0392,74.66666666666667,0.0,0.0588235294117647
1993,PL,福岡ソフトバンクホークス,11413868,本原　正治,M.Motohara,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1993,PL,千葉ロッテマリーンズ,11413885,樋口　一紀,K.Higuchi,4.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.125,0.125,0.125,0.25,1.0,0.0,0.0,0.125,0.0,0.25,0.0,0.1666666666666666,0.0875,166.66666666666666,0.0,0.1428571428571428
1993,PL,北海道日本ハムファイターズ,11413887,山原　和敏,K.Yamahara,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1993,PL,近鉄バファローズ,11513869,清川　栄治,E.Kiyokawa,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1993,PL,福岡ソフトバンクホークス,11613883,村松　有人,A.Muramatsu,13.0,32.0,28.0,3.0,5.0,0.0,2.0,0.0,9.0,3.0,1.0,1,1.0,0.0,3.0,0,0.0,6.0,0.0,0.179,0.258,0.321,0.579,3.0,0.142,0.079,0.4,0.09375,0.1875,0.5,0.2272727272727272,0.19635,365.0,0.2857142857142857,0.5652173913043478
