year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1967,CL,読売ジャイアンツ,91393824,宇佐美　敏晴,,3,10.1,1,1,,4.5,47,11,1,5,,1,6,5,6,,,0,0,0.5,1,0
1967,CL,読売ジャイアンツ,71073801,金田　正一,,33,170.0,16,5,,2.28,698,146,13,57,,3,132,43,47,,,6,1,0.762,3,0
1967,CL,読売ジャイアンツ,51053825,城之内　邦雄,,33,227.0,17,8,,2.58,895,190,23,37,,4,94,65,73,,,16,5,0.68,2,0
1967,CL,読売ジャイアンツ,81583822,菅原　勝矢,,32,144.0,11,4,,2.75,557,101,10,36,,3,107,44,48,,,4,3,0.733,0,1
1967,CL,読売ジャイアンツ,41943823,高橋　明,,24,55.2,1,0,,4.02,221,48,13,8,,3,29,25,28,,,0,0,1.0,1,0
1967,CL,読売ジャイアンツ,61963829,種部　儀康,,19,34.0,0,0,,3.44,135,29,5,8,,0,21,13,13,,,0,0,0.0,0,0
1967,CL,読売ジャイアンツ,01703820,高橋　一三,,28,104.1,6,7,,3.12,426,87,11,31,,3,89,36,45,,,2,0,0.462,1,0
1967,CL,読売ジャイアンツ,81983804,中村　稔,,33,88.1,4,8,,3.99,362,81,16,18,,3,56,39,45,,,0,0,0.333,1,0
1967,CL,読売ジャイアンツ,91093822,堀内　恒夫,,23,149.0,12,2,,2.17,609,126,7,59,,1,82,36,41,,,13,2,0.857,6,0
1967,CL,読売ジャイアンツ,91893825,益田　昭雄,,4,5.1,0,0,,10.8,29,14,1,1,,0,4,6,6,,,0,0,0.0,0,0
1967,CL,読売ジャイアンツ,33133825,宮田　征典,,28,38.1,2,5,,5.21,170,39,6,14,,1,34,22,24,,,0,0,0.286,1,0
1967,CL,読売ジャイアンツ,51653829,吉沢　勝,,1,1.0,1,0,,0.0,3,0,0,1,,0,0,0,0,,,0,0,1.0,0,0
1967,CL,読売ジャイアンツ,41643829,渡辺　秀武,,34,159.1,13,6,,2.55,656,153,11,30,,12,72,45,54,,,10,1,0.684,3,1
1967,CL,広島東洋カープ,51153829,安仁屋　宗八,,45,189.2,8,16,,2.98,776,167,27,61,,4,131,63,78,,,8,1,0.333,1,0
1967,CL,広島東洋カープ,31333825,池田　英俊,,9,57.2,1,5,,2.79,225,45,4,14,,2,38,18,18,,,1,1,0.167,0,0
