year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
2016,PL,千葉ロッテマリーンズ,1005112,田中　靖洋,Y.Tanaka,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2016,PL,オリックス・バファローズ,1005113,中島　宏之,H.Nakajima,96.0,347.0,314.0,24.0,91.0,23.0,0.0,8.0,138.0,47.0,1,0,0.0,4.0,26.0,0,3.0,54.0,7.0,0.29,0.346,0.439,0.785,60.0,0.149,0.0559999999999999,0.495,0.0749279538904899,0.1556195965417867,0.4814814814814814,0.32421875,0.26545,492.3333333333333,0.2420382165605095,0.7260869565217392
2016,PL,福岡ソフトバンクホークス,1005133,千賀　滉大,K.Senga,25.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.2,0.2,0.2,0.4,1.0,0.0,0.0,0.2,0.0,0.8,0.0,1.0,0.14,266.6666666666667,0.0,0.25
2016,PL,福岡ソフトバンクホークス,1005135,武田　翔太,S.Takeda,27.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2016,PL,福岡ソフトバンクホークス,1005137,東浜　巨,N.Higashihama,23.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0,0.0,2.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.4,0.4,0.2857142857142857,0.2857142857142857,1.0,0.0,0.18,400.0,0.6666666666666666,0.6666666666666666
2016,PL,北海道日本ハムファイターズ,11015130,瀬川　隼郎,H.Segawa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2016,PL,千葉ロッテマリーンズ,11015132,関谷　亮太,R.Sekiya,16.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.5,0.667,0.5,1.167,1.0,0.0,0.167,0.667,0.3333333333333333,0.0,,0.5,0.42515,833.6666666666666,0.5,2.0
2016,PL,東北楽天ゴールデンイーグルス,11015133,塩見　貴洋,T.Shiomi,24.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
2016,PL,オリックス・バファローズ,11015139,東明　大貴,D.Toumei,24.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0,0.0,3.0,0.0,0.25,0.25,0.25,0.5,1.0,0.0,0.0,0.25,0.0,0.6,0.0,1.0,0.175,333.3333333333333,0.0,0.3333333333333333
2016,PL,オリックス・バファローズ,1105132,赤間　謙,K.Akama,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
