year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1952,PL,阪急ブレーブス,01103894,池田　善蔵,,25,99.1,5,6,,4.23,434,94,5,51,,1,39,47,53,,,1,1,0.455,5,1
1952,PL,阪急ブレーブス,51353801,伊藤　万喜三,,1,2.0,0,0,,4.5,10,3,0,2,,0,1,1,1,,,0,0,0.0,0,0
1952,PL,阪急ブレーブス,51753805,久保　守,,1,1.0,0,0,,9.0,5,1,0,2,,0,1,1,1,,,0,0,0.0,0,0
1952,PL,阪急ブレーブス,11713892,白木　義一郎,,9,21.0,0,2,,7.71,104,38,0,4,,0,5,18,19,,,0,0,0.0,0,0
1952,PL,阪急ブレーブス,01603801,柴田　英治,,28,155.2,10,11,,3.17,632,149,7,24,,0,56,55,69,,,8,4,0.476,0,0
1952,PL,阪急ブレーブス,21523803,鈴木　幸雄,,28,156.2,8,8,,3.55,647,138,13,41,,3,91,62,68,,,6,0,0.5,0,0
1952,PL,阪急ブレーブス,33133801,田中　達夫,,1,2.0,0,0,,4.5,12,4,0,1,,0,0,1,2,,,0,0,0.0,0,0
1952,PL,阪急ブレーブス,71073805,田中　照雄,,1,1.2,0,0,,0.0,8,2,0,1,,0,1,0,0,,,0,0,0.0,0,0
1952,PL,阪急ブレーブス,61563895,天保　義夫,,23,106.1,4,12,,3.79,454,112,6,28,,3,30,45,57,,,7,0,0.25,1,0
1952,PL,阪急ブレーブス,51253805,Ｊ．ニューベリー,,36,206.1,11,10,,3.22,830,183,7,65,,2,100,74,84,,,10,1,0.524,1,6
1952,PL,阪急ブレーブス,81783878,野口　二郎,,12,36.2,1,1,,4.14,151,44,6,5,,0,8,17,21,,,0,0,0.5,0,0
1952,PL,阪急ブレーブス,63963801,原田　孝一,,30,128.1,9,7,,3.21,539,113,2,38,,4,72,46,49,,,5,3,0.563,2,0
1952,PL,阪急ブレーブス,41743898,宮沢　基一郎,,18,61.1,1,1,,5.23,277,77,7,19,,2,18,36,38,,,0,0,0.5,0,0
1952,PL,南海ホークス,71173805,井上　慎一,,19,55.0,3,2,,2.62,243,55,4,21,,3,20,16,25,,,1,0,0.6,1,0
1952,PL,南海ホークス,21123805,今井　洋行,,9,16.2,0,1,,4.24,71,18,0,9,,0,3,8,8,,,0,0,0.0,0,0
1952,PL,南海ホークス,81583801,江藤　正,,32,163.2,11,10,,3.35,691,159,6,47,,0,58,61,73,,,7,0,0.524,0,1
1952,PL,南海ホークス,71373805,小畑　正治,,15,35.0,1,0,,2.83,143,20,2,18,,2,7,11,14,,,1,0,1.0,0,0
