year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1957,CL,読売ジャイアンツ,41743801,大友　工,,21,81.0,5,4,,3.89,327,78,10,13,,3,46,35,39,,,3,2,0.556,0,0
1957,CL,読売ジャイアンツ,51753802,木戸　美摸,,44,202.0,17,7,,2.36,808,155,16,50,,6,134,53,71,,,5,0,0.708,3,0
1957,CL,読売ジャイアンツ,51053800,後藤　修,,26,80.1,2,3,,3.0,329,67,12,27,,2,61,27,29,,,1,0,0.4,0,1
1957,CL,読売ジャイアンツ,51053802,添島　時人,,1,1.0,0,0,,9.0,6,2,0,0,,1,1,1,1,,,0,0,0.0,0,0
1957,CL,読売ジャイアンツ,31933804,高橋　正勝,,3,6.0,0,1,,1.5,26,3,0,3,,0,1,1,4,,,0,0,0.0,0,0
1957,CL,読売ジャイアンツ,01703878,中尾　碩志,,3,6.1,0,0,,2.57,26,7,1,0,,0,5,2,2,,,0,0,0.0,0,0
1957,CL,読売ジャイアンツ,81983804,中村　稔,,1,1.0,0,0,,18.0,6,2,0,0,,0,3,2,2,,,0,0,0.0,1,0
1957,CL,読売ジャイアンツ,21023804,馬場　正平,,3,7.0,0,1,,1.29,26,5,0,0,,0,3,1,1,,,0,0,0.0,0,0
1957,CL,読売ジャイアンツ,41243804,藤田　元司,,60,235.2,17,13,,2.48,964,190,10,80,,5,156,65,86,,,4,0,0.567,7,0
1957,CL,読売ジャイアンツ,31933895,別所　毅彦,,40,219.2,14,11,,2.5,885,205,9,45,,8,100,61,81,,,13,4,0.56,5,0
1957,CL,読売ジャイアンツ,23323800,堀内　庄,,41,215.2,12,10,,1.71,836,139,13,72,,0,165,41,51,,,8,3,0.545,6,1
1957,CL,読売ジャイアンツ,53353809,安原　達佳,,5,7.2,0,0,,5.63,36,11,0,3,,0,1,5,5,,,0,0,0.0,0,0
1957,CL,読売ジャイアンツ,63163802,義原　武敏,,26,110.1,7,3,,1.46,423,75,7,25,,2,59,18,21,,,3,1,0.7,1,0
1957,CL,阪神タイガース,71873802,井崎　勤也,,14,35.2,0,1,,4.5,150,25,5,21,,0,23,18,18,,,0,0,0.0,2,0
1957,CL,阪神タイガース,41143804,石川　良照,,53,219.2,13,7,,2.37,875,193,15,40,,6,130,58,69,,,6,3,0.65,2,0
1957,CL,阪神タイガース,81383802,梅本　正之,,9,51.0,4,4,,2.65,206,39,6,13,,2,28,15,17,,,2,1,0.5,2,0
1957,CL,阪神タイガース,11513807,大崎　三男,,48,279.2,20,13,,2.09,1072,220,20,28,,4,116,65,80,,,14,5,0.606,2,0
1957,CL,阪神タイガース,31933807,小山　正明,,52,250.0,15,17,,2.38,968,192,9,37,,7,201,66,76,,,14,5,0.469,0,0
1957,CL,阪神タイガース,61963804,中村　和臣,,18,41.0,3,1,,2.41,155,23,0,12,,0,41,11,14,,,1,1,0.75,2,0
1957,CL,阪神タイガース,91693809,西尾　慈高,,15,38.1,1,2,,4.62,167,45,4,10,,0,19,20,24,,,1,0,0.333,0,0
1957,CL,阪神タイガース,51853800,西村　一孔,,5,18.0,0,0,,3.0,73,17,0,6,,0,12,6,9,,,0,0,0.0,0,0
1957,CL,阪神タイガース,31433804,松浦　三千男,,1,2.0,0,0,,4.5,9,4,1,1,,0,0,1,1,,,0,0,0.0,0,0
1957,CL,阪神タイガース,41843807,渡辺　省三,,43,230.0,17,9,,1.88,920,217,8,46,,4,66,48,67,,,11,4,0.654,1,0
1957,CL,広島東洋カープ,91593805,川本　徳三,,40,155.2,4,9,,3.06,631,125,10,60,,1,61,53,61,,,2,0,0.308,0,0
1957,CL,広島東洋カープ,61363804,上土井　勝利,,4,10.1,0,0,,0.0,34,3,0,3,,0,6,0,0,,,0,0,0.0,0,1
1957,CL,広島東洋カープ,71873800,野上　浩郷,,1,2.0,0,0,,4.5,8,2,0,1,,0,1,1,1,,,0,0,0.0,0,0
1957,CL,広島東洋カープ,43743801,長谷川　良平,,59,340.1,21,23,,2.51,1374,289,13,97,,8,167,95,115,,,22,6,0.477,1,0
1957,CL,広島東洋カープ,41843800,橋本　敬包,,38,114.1,1,9,,2.97,471,106,7,37,,1,60,38,47,,,2,0,0.1,4,0
1957,CL,広島東洋カープ,81283805,備前　喜夫,,51,258.2,20,13,,2.5,1044,225,9,61,,4,128,72,95,,,11,2,0.606,0,0
1957,CL,広島東洋カープ,01803809,弘瀬　昌彦,,39,125.0,6,9,,3.31,505,110,13,28,,3,64,46,54,,,4,0,0.4,1,0
1957,CL,広島東洋カープ,81783891,藤村　隆男,,15,47.2,1,1,,2.81,197,41,4,19,,0,18,15,18,,,0,0,0.5,0,0
1957,CL,広島東洋カープ,31633805,松山　昇,,18,38.2,0,5,,4.15,162,48,3,11,,3,6,18,18,,,0,0,0.0,0,0
1957,CL,広島東洋カープ,23323809,山田　清志,,28,79.0,1,6,,2.73,313,66,5,19,,2,39,24,27,,,0,0,0.143,2,0
1957,CL,国鉄スワローズ,51153803,井上　佳明,,18,35.1,1,3,,4.5,155,34,3,12,,4,15,18,19,,,0,0,0.25,0,0
1957,CL,国鉄スワローズ,61363805,大脇　照夫,,38,158.0,5,12,,3.25,664,147,18,48,,3,57,57,66,,,3,1,0.294,2,0
1957,CL,国鉄スワローズ,71073801,金田　正一,,61,353.0,28,16,,1.63,1378,256,17,93,,2,306,64,88,,,25,5,0.636,1,0
1957,CL,国鉄スワローズ,91793807,北畑　利雄,,27,57.0,1,3,,4.58,243,73,3,13,,0,25,29,29,,,0,0,0.25,1,0
1957,CL,国鉄スワローズ,21923809,黒岩　弘,,17,25.2,0,2,,3.12,101,22,2,2,,0,13,9,11,,,0,0,0.0,0,0
1957,CL,国鉄スワローズ,41543804,高屋　俊夫,,3,5.0,0,0,,3.6,20,3,1,3,,0,5,2,2,,,0,0,0.0,0,0
1957,CL,国鉄スワローズ,11713804,斎藤　良雄,,1,1.0,0,0,,27.0,8,3,0,0,,1,0,3,3,,,0,0,0.0,0,0
1957,CL,国鉄スワローズ,91093807,田所　善治郎,,56,301.1,15,21,,2.41,1172,221,15,77,,4,162,81,93,,,15,4,0.417,2,0
1957,CL,国鉄スワローズ,61063809,田代　照勝,,18,54.1,3,1,,2.78,221,45,7,15,,1,34,17,22,,,0,0,0.75,0,1
1957,CL,国鉄スワローズ,01003804,根来　広光,,3,10.0,0,0,,4.5,39,10,2,1,,0,1,5,6,,,0,0,0.0,0,0
1957,CL,国鉄スワローズ,21623805,宮地　惟友,,31,111.2,5,6,,3.86,474,129,8,28,,2,41,48,61,,,1,1,0.455,2,0
1957,CL,国鉄スワローズ,03103809,三林　清二,,21,51.2,0,4,,3.46,210,43,4,9,,3,29,20,23,,,0,0,0.0,0,0
1957,CL,国鉄スワローズ,41443804,村田　元一,,1,1.0,0,0,,18.0,5,2,1,0,,0,0,2,2,,,0,0,0.0,0,0
1957,CL,中日ドラゴンズ,91193805,石川　克彦,,9,27.2,1,1,,1.93,115,19,1,12,,1,5,6,9,,,1,0,0.5,0,0
1957,CL,中日ドラゴンズ,11313807,伊奈　努,,36,175.0,12,12,,2.67,732,158,7,61,,5,109,52,56,,,8,2,0.5,3,1
1957,CL,中日ドラゴンズ,61163800,石川　緑,,13,28.0,1,0,,3.54,119,26,4,6,,2,9,11,12,,,0,0,1.0,1,0
1957,CL,中日ドラゴンズ,71573809,大矢根　博臣,,29,161.0,12,7,,2.29,639,123,6,42,,4,96,41,42,,,10,4,0.632,0,0
1957,CL,中日ドラゴンズ,31733804,坂口　俊一,,8,15.2,1,1,,1.69,63,13,0,7,,1,9,3,3,,,0,0,0.5,0,0
1957,CL,中日ドラゴンズ,41343898,杉下　茂,,41,169.1,10,7,,1.75,639,108,11,32,,1,122,33,43,,,6,1,0.588,4,0
1957,CL,中日ドラゴンズ,11013809,空谷　泰,,38,200.0,10,12,,2.84,823,155,8,83,,4,143,63,74,,,9,3,0.455,6,0
1957,CL,中日ドラゴンズ,51253809,田原　藤太郎,,11,30.1,2,0,,0.29,110,16,1,5,,1,18,1,4,,,0,0,1.0,1,0
1957,CL,中日ドラゴンズ,11713803,徳永　喜久夫,,12,32.0,1,0,,3.66,124,25,5,9,,0,13,13,14,,,0,0,1.0,0,0
1957,CL,中日ドラゴンズ,31833800,中山　俊丈,,53,326.0,20,15,,1.82,1292,238,16,84,,5,274,66,78,,,20,8,0.571,5,0
1957,CL,中日ドラゴンズ,81483802,浜島　清光,,5,12.2,0,1,,3.46,51,10,1,3,,0,6,5,7,,,0,0,0.0,0,0
1957,CL,中日ドラゴンズ,31833802,法元　英明,,6,11.0,0,1,,4.09,49,9,0,8,,0,3,5,5,,,0,0,0.0,0,0
1957,CL,大洋ホエールズ,01103802,秋山　登,,65,406.0,24,27,,2.5,1631,319,21,116,,9,312,113,138,,,27,3,0.471,2,1
1957,CL,大洋ホエールズ,71173893,江田　孝,,4,7.0,0,1,,5.14,33,10,1,1,,0,1,4,5,,,0,0,0.0,0,0
1957,CL,大洋ホエールズ,21323809,大石　正彦,,40,234.2,12,11,,2.64,921,196,21,41,,3,121,69,79,,,10,2,0.522,0,0
1957,CL,大洋ホエールズ,21523805,神田　昌男,,10,27.0,0,0,,3.0,110,30,3,2,,0,9,9,10,,,0,0,0.0,0,0
1957,CL,大洋ホエールズ,61363896,小林　経旺,,24,70.2,0,7,,4.69,300,75,6,21,,1,18,37,46,,,0,0,0.0,2,0
1957,CL,大洋ホエールズ,51953807,権藤　正利,,40,217.0,12,17,,2.74,901,157,14,103,,9,184,66,93,,,10,5,0.414,3,1
