year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1998,CL,読売ジャイアンツ,81183884,入来　祐作,,30,98.0,7,2,0,3.58,397,70,9,38,,2,99,39,39,,,1,0,0.778,1,0
1998,CL,読売ジャイアンツ,31033883,榎　康弘,,5,4.2,1,0,0,19.29,27,9,1,3,,2,0,10,10,,,0,0,1.0,0,0
1998,CL,読売ジャイアンツ,91393862,岡田　展和,,35,39.1,1,2,0,3.89,166,37,6,14,,1,35,17,19,,,0,0,0.333,0,1
1998,CL,読売ジャイアンツ,51353889,岡島　秀樹,,14,62.1,3,6,0,4.33,273,61,7,32,,2,54,30,31,,,0,0,0.333,3,1
1998,CL,読売ジャイアンツ,81383884,小野　仁,,15,59.0,2,7,0,5.19,265,66,7,29,,3,40,34,35,,,0,0,0.222,4,0
1998,CL,読売ジャイアンツ,51553863,川口　和久,,17,13.2,0,0,0,4.61,62,15,1,9,,0,9,7,8,,,0,0,0.0,1,1
1998,CL,読売ジャイアンツ,21323865,金石　昭人,,13,12.2,0,2,2,5.68,63,20,2,6,,0,6,8,15,,,0,0,0.0,1,0
1998,CL,読売ジャイアンツ,71573881,柏田　貴史,,2,2.0,0,0,0,0.0,6,1,0,0,,0,0,0,0,,,0,0,0.0,0,0
1998,CL,読売ジャイアンツ,51453882,Ｂ．ガルベス,,18,137.1,9,7,0,3.21,588,136,10,39,,9,85,49,57,,,7,0,0.563,1,1
1998,CL,読売ジャイアンツ,61363887,木村　龍治,,2,2.0,0,0,0,9.0,9,3,1,1,,0,2,2,2,,,0,0,0.0,0,0
1998,CL,読売ジャイアンツ,11513862,桑田　真澄,,27,181.0,16,5,0,4.08,779,197,17,46,,6,116,82,88,,,7,1,0.762,4,1
1998,CL,読売ジャイアンツ,41543860,河野　博文,,27,26.0,3,0,1,2.42,112,15,2,15,,4,20,7,10,,,0,0,1.0,0,0
1998,CL,読売ジャイアンツ,81583869,斎藤　雅樹,,23,146.1,10,7,0,3.08,594,132,13,40,,4,93,50,56,,,4,1,0.588,2,0
1998,CL,読売ジャイアンツ,41543889,佐藤　充,,2,2.0,0,0,0,13.5,10,3,0,1,,0,3,3,3,,,0,0,0.0,0,0
1998,CL,読売ジャイアンツ,31433882,趙　成珉,,15,104.2,7,6,0,2.75,433,96,4,34,,4,83,32,36,,,6,3,0.538,2,2
1998,CL,読売ジャイアンツ,51053887,西山　一宇,,49,80.0,4,3,4,2.48,324,75,4,20,,4,67,22,24,,,0,0,0.571,1,2
1998,CL,読売ジャイアンツ,61763883,野村　貴仁,,24,19.2,1,4,4,5.03,95,19,2,18,,0,23,11,11,,,0,0,0.2,1,3
1998,CL,読売ジャイアンツ,91293886,平松　一宏,,29,33.2,0,2,0,4.81,146,35,4,16,,1,32,18,19,,,0,0,0.0,2,0
1998,CL,読売ジャイアンツ,31433867,槙原　寛己,,36,81.1,6,4,18,3.98,332,67,12,23,,2,77,36,39,,,1,1,0.6,0,3
1998,CL,読売ジャイアンツ,31033880,南　真一郎,,9,10.1,0,0,0,5.23,48,14,2,5,,0,5,6,6,,,0,0,0.0,1,1
1998,CL,読売ジャイアンツ,11213884,三沢　興一,,43,82.0,3,5,3,3.84,358,87,7,37,,2,53,35,43,,,0,0,0.375,2,0
1998,CL,中日ドラゴンズ,71173868,今中　慎二,,14,62.1,2,8,0,5.34,276,64,4,28,,1,50,37,41,,,0,0,0.2,1,0
1998,CL,中日ドラゴンズ,21123889,遠藤　政隆,,15,18.0,2,0,2,3.0,79,15,0,9,,2,20,6,6,,,0,0,1.0,3,0
1998,CL,中日ドラゴンズ,71373885,落合　英二,,55,73.1,4,6,5,2.82,308,81,3,12,,0,36,23,29,,,0,0,0.4,0,0
1998,CL,中日ドラゴンズ,01303882,門倉　健,,26,153.2,10,9,0,3.4,651,133,10,66,,9,115,58,60,,,3,2,0.526,9,0
1998,CL,中日ドラゴンズ,41343886,川上　憲伸,,26,161.1,14,6,0,2.57,649,123,14,51,,2,124,46,48,,,4,3,0.7,4,0
1998,CL,中日ドラゴンズ,41343880,岸川　登俊,,3,5.0,0,0,0,5.4,24,6,0,3,,1,5,3,5,,,0,0,0.0,1,0
1998,CL,中日ドラゴンズ,01403868,小島　圭市,,5,7.0,0,0,0,10.29,35,14,1,1,,0,3,8,8,,,0,0,0.0,0,0
1998,CL,中日ドラゴンズ,51553887,古池　拓一,,3,4.0,0,0,0,11.25,22,7,2,4,,0,2,5,6,,,0,0,0.0,0,0
1998,CL,中日ドラゴンズ,31733884,佐藤　康幸,,20,22.1,2,3,0,2.82,100,24,0,11,,0,14,7,8,,,0,0,0.4,0,0
1998,CL,中日ドラゴンズ,43143886,サムソン,,11,32.2,1,0,0,4.68,143,32,6,12,,1,33,17,22,,,0,0,1.0,0,1
1998,CL,中日ドラゴンズ,11713886,正津　英志,,45,77.0,6,1,0,2.45,301,62,7,20,,4,55,21,21,,,1,0,0.857,1,0
1998,CL,中日ドラゴンズ,81683886,Ｋ．ジャービス,,4,16.1,1,2,0,4.41,70,18,0,5,,0,7,8,8,,,0,0,0.333,0,0
1998,CL,中日ドラゴンズ,91493882,宣　銅烈,,42,48.2,3,0,29,1.48,187,31,4,11,,0,58,8,8,,,0,0,1.0,1,0
1998,CL,中日ドラゴンズ,01703882,大塔　正明,,21,21.1,1,0,0,2.95,90,22,0,6,,1,14,7,7,,,0,0,1.0,1,0
1998,CL,中日ドラゴンズ,21923887,鶴田　泰,,3,8.0,0,1,0,2.25,33,4,0,5,,0,4,2,2,,,0,0,0.0,0,0
1998,CL,中日ドラゴンズ,91993862,中山　裕章,,4,7.0,0,0,0,0.0,27,4,0,2,,0,2,0,0,,,0,0,0.0,0,0
1998,CL,中日ドラゴンズ,71073887,野口　茂樹,,27,192.0,14,9,0,2.34,802,174,10,63,,5,134,50,59,,,6,1,0.609,8,0
1998,CL,中日ドラゴンズ,61963882,日笠　雅人,,46,43.1,0,1,0,1.87,181,34,2,20,,2,35,9,9,,,0,0,0.0,2,0
1998,CL,中日ドラゴンズ,63463868,前田　幸長,,36,42.1,4,2,0,2.34,176,43,2,11,,0,34,11,11,,,0,0,0.667,1,1
1998,CL,中日ドラゴンズ,01403862,山本昌,,28,182.0,9,9,0,3.66,769,185,14,60,,2,131,74,74,,,5,3,0.5,1,0
1998,CL,中日ドラゴンズ,61063880,山田　洋,,14,38.0,2,3,0,4.5,172,41,1,20,,2,27,19,19,,,0,0,0.4,3,0
1998,CL,中日ドラゴンズ,11413884,山田　貴志,,2,3.1,0,0,0,18.9,21,9,4,2,,0,1,7,7,,,0,0,0.0,0,0
1998,CL,阪神タイガース,01103881,有倉　雅史,,1,2.0,0,0,0,0.0,11,4,0,0,,0,0,0,3,,,0,0,0.0,0,0
1998,CL,阪神タイガース,01903866,伊藤　敦規,,50,53.1,2,3,0,2.87,226,52,2,18,,2,40,17,18,,,0,0,0.4,2,0
1998,CL,阪神タイガース,71173889,井上　貴朗,,27,80.1,2,9,0,4.03,340,80,8,26,,3,50,36,41,,,0,0,0.182,3,0
1998,CL,阪神タイガース,31333885,江坂　政明,,2,2.0,0,0,0,18.0,13,8,0,1,,0,2,4,5,,,0,0,0.0,0,0
1998,CL,阪神タイガース,23923868,片瀬　清利,,1,2.0,0,0,0,0.0,9,2,0,1,,0,1,0,0,,,0,0,0.0,0,0
