year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
1986,CL,東京ヤクルトスワローズ,1003846,レオン,L.Lee,130.0,547.0,483.0,73.0,154.0,19.0,0.0,34.0,275.0,97.0,2,0,0.0,5.0,57.0,0,2.0,79.0,17.0,0.319,0.389,0.569,0.958,101.0,0.2499999999999999,0.07,0.639,0.1042047531992687,0.1444241316270566,0.7215189873417721,0.32,0.3173,578.6666666666666,0.3747412008281574,0.9682080924855492
1986,CL,東京ヤクルトスワローズ,1003862,M.ブロハード,M.Brouhard,129.0,515.0,480.0,59.0,124.0,30.0,1.0,21.0,219.0,64.0,3.0,0,1.0,1.0,27.0,0,6.0,104.0,12.0,0.258,0.305,0.456,0.761,72.0,0.198,0.0469999999999999,0.503,0.0524271844660194,0.2019417475728155,0.2596153846153846,0.2893258426966292,0.25125,457.0,0.2729166666666666,0.6929347826086957
1986,CL,阪神タイガース,1003863,引間　功侑,K.Hikima,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,,1.0,,,0.0,,,,1.0,0.0,,,,,,
1986,CL,横浜DeNAベイスターズ,1003867,西村　博巳,H.Nishimura,12.0,13.0,12.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,2.0,0.0,0.167,0.167,0.333,0.5,1.0,0.166,0.0,0.333,0.0,0.1538461538461538,0.0,0.2,0.1584,278.0,0.1666666666666666,0.4
1986,CL,横浜ベイスターズ,1003867,西村　博巳,H.Nishimura,12.0,13.0,12.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,2.0,0.0,0.167,0.167,0.333,0.5,1.0,0.166,0.0,0.333,0.0,0.1538461538461538,0.0,0.2,0.1584,278.0,0.1666666666666666,0.4
1986,CL,読売ジャイアンツ,11013846,山倉　和博,K.Yamakura,102.0,326.0,291.0,26.0,69.0,12.0,1.0,8.0,107.0,36.0,0,2,6.0,4.0,22.0,0,3.0,63.0,3.0,0.237,0.294,0.368,0.662,48.0,0.131,0.0569999999999999,0.425,0.0674846625766871,0.1932515337423312,0.3492063492063492,0.2723214285714285,0.2243,416.6666666666666,0.2233676975945017,0.5955555555555555
1986,CL,阪神タイガース,11013847,真弓　明信,A.Mayumi,123.0,558.0,512.0,78.0,157.0,31.0,2.0,28.0,276.0,60.0,9,1,2.0,0.0,42.0,0,2.0,77.0,11.0,0.307,0.362,0.539,0.901,96.0,0.232,0.0549999999999999,0.5940000000000001,0.075268817204301,0.1379928315412186,0.5454545454545454,0.3169533169533169,0.2976499999999999,541.6666666666666,0.3203125,0.8770491803278688
1986,CL,阪神タイガース,11013861,藤原　仁,M.Fujiwara,25.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
1986,CL,中日ドラゴンズ,1103846,石井　昭男,A.Ishii,78.0,131.0,111.0,11.0,25.0,6.0,0.0,2.0,37.0,14.0,1.0,0,1.0,0.0,17.0,0,2.0,28.0,0.0,0.225,0.338,0.333,0.671,17.0,0.108,0.113,0.446,0.1297709923664122,0.2137404580152671,0.6071428571428571,0.2839506172839506,0.23535,449.0,0.2882882882882883,0.6627906976744186
1986,CL,読売ジャイアンツ,1103860,井上　真二,S.Inoue,8.0,6.0,6.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.333,0.333,0.333,0.666,2.0,0.0,0.0,0.333,0.0,0.1666666666666666,0.0,0.4,0.2331,444.0,0.0,0.5
