year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
2003,PL,埼玉西武ライオンズ,1003882,細見　和史,K.Hosomi,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2003,PL,埼玉西武ライオンズ,1005113,中島　宏之,H.Nakajima,44.0,98.0,89.0,12.0,23.0,3.0,1.0,4.0,40.0,11.0,2.0,0,0.0,0.0,5.0,0,4.0,22.0,0.0,0.258,0.327,0.449,0.776,15.0,0.191,0.069,0.518,0.0510204081632653,0.2244897959183673,0.2272727272727272,0.3015873015873015,0.2594,476.6666666666667,0.3146067415730337,0.7727272727272727
2003,PL,大阪近鉄バファローズ,11013886,寺村　友和,T.Teramura,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2003,PL,近鉄バファローズ,11013886,寺村　友和,T.Teramura,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2003,PL,大阪近鉄バファローズ,11013889,的山　哲也,T.Matoyama,94.0,253.0,200.0,23.0,40.0,8.0,0.0,5.0,63.0,26.0,0,1,23.0,5.0,24.0,0,1.0,43.0,4.0,0.2,0.283,0.315,0.598,27.0,0.1149999999999999,0.0829999999999999,0.3979999999999999,0.0948616600790513,0.1699604743083003,0.5581395348837209,0.2229299363057325,0.2061,388.0,0.245,0.5426829268292683
2003,PL,近鉄バファローズ,11013889,的山　哲也,T.Matoyama,94.0,253.0,200.0,23.0,40.0,8.0,0.0,5.0,63.0,26.0,0,1,23.0,5.0,24.0,0,1.0,43.0,4.0,0.2,0.283,0.315,0.598,27.0,0.1149999999999999,0.0829999999999999,0.3979999999999999,0.0948616600790513,0.1699604743083003,0.5581395348837209,0.2229299363057325,0.2061,388.0,0.245,0.5426829268292683
2003,PL,千葉ロッテマリーンズ,11015115,辻　俊哉,T.Tsuji,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2003,PL,オリックス・バファローズ,11015117,塩屋　大輔,D.Shioya,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2003,PL,大阪近鉄バファローズ,1103884,礒部　公一,K.Isobe,135.0,516.0,444.0,56.0,128.0,26.0,3.0,12.0,196.0,72.0,5.0,0,8.0,5.0,55.0,0,4.0,60.0,17.0,0.288,0.368,0.441,0.809,87.0,0.153,0.08,0.521,0.1065891472868217,0.1162790697674418,0.9166666666666666,0.3076923076923077,0.27585,515.0,0.2972972972972973,0.7807807807807807
2003,PL,近鉄バファローズ,1103884,礒部　公一,K.Isobe,135.0,516.0,444.0,56.0,128.0,26.0,3.0,12.0,196.0,72.0,5.0,0,8.0,5.0,55.0,0,4.0,60.0,17.0,0.288,0.368,0.441,0.809,87.0,0.153,0.08,0.521,0.1065891472868217,0.1162790697674418,0.9166666666666666,0.3076923076923077,0.27585,515.0,0.2972972972972973,0.7807807807807807
2003,PL,大阪近鉄バファローズ,1105111,岩隈　久志,H.Iwakuma,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2003,PL,近鉄バファローズ,1105111,岩隈　久志,H.Iwakuma,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2003,PL,大阪近鉄バファローズ,11213884,三澤　興一,K.Misawa,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2003,PL,近鉄バファローズ,11213884,三澤　興一,K.Misawa,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2003,PL,福岡ソフトバンクホークス,11213889,吉武　真太郎,S.Yoshitake,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2003,PL,福岡ダイエーホークス,11213889,吉武　真太郎,S.Yoshitake,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2003,PL,福岡ソフトバンクホークス,11215111,松田　匡司,M.Matsuda,56.0,80.0,71.0,3.0,9.0,1.0,1.0,0.0,12.0,0.0,0.0,0,5.0,0.0,4.0,0,0.0,22.0,2.0,0.127,0.173,0.169,0.342,7.0,0.042,0.0459999999999999,0.215,0.05,0.275,0.1818181818181818,0.1836734693877551,0.1201,229.3333333333333,0.0985915492957746,0.25
2003,PL,福岡ダイエーホークス,11215111,松田　匡司,M.Matsuda,56.0,80.0,71.0,3.0,9.0,1.0,1.0,0.0,12.0,0.0,0.0,0,5.0,0.0,4.0,0,0.0,22.0,2.0,0.127,0.173,0.169,0.342,7.0,0.042,0.0459999999999999,0.215,0.05,0.275,0.1818181818181818,0.1836734693877551,0.1201,229.3333333333333,0.0985915492957746,0.25
2003,PL,埼玉西武ライオンズ,11215113,野田　浩輔,K.Noda,36.0,75.0,63.0,8.0,14.0,5.0,0.0,1.0,22.0,7.0,0.0,0,3.0,1.0,6.0,0,2.0,16.0,0.0,0.222,0.306,0.349,0.655,8.0,0.1269999999999999,0.0839999999999999,0.4329999999999999,0.08,0.2133333333333333,0.375,0.2765957446808511,0.2249499999999999,422.3333333333333,0.2539682539682539,0.6122448979591837
2003,PL,オリックス・バファローズ,11313880,嘉㔟　敏弘,T.Kase,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2003,PL,オリックス・バファローズ,11313887,小倉　恒,H.Ogura,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2003,PL,大阪近鉄バファローズ,11313889,大村　直之,N.Oomura,136.0,615.0,550.0,94.0,165.0,34.0,7.0,16.0,261.0,61.0,27,10,7.0,8.0,40.0,0,10.0,77.0,7.0,0.3,0.354,0.475,0.829,108.0,0.175,0.0539999999999999,0.5289999999999999,0.065040650406504,0.1252032520325203,0.5194805194805194,0.3204301075268817,0.27805,512.3333333333333,0.2836363636363636,0.8188775510204082
2003,PL,近鉄バファローズ,11313889,大村　直之,N.Oomura,136.0,615.0,550.0,94.0,165.0,34.0,7.0,16.0,261.0,61.0,27,10,7.0,8.0,40.0,0,10.0,77.0,7.0,0.3,0.354,0.475,0.829,108.0,0.175,0.0539999999999999,0.5289999999999999,0.065040650406504,0.1252032520325203,0.5194805194805194,0.3204301075268817,0.27805,512.3333333333333,0.2836363636363636,0.8188775510204082
