year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1965,CL,読売ジャイアンツ,01103825,安藤　元博,,5,15.0,1,1,,3.6,66,16,1,7,,0,14,6,8,,,0,0,0.5,1,0
1965,CL,読売ジャイアンツ,61163808,伊藤　芳明,,23,66.2,2,5,,4.16,277,41,10,31,,0,55,31,33,,,0,0,0.286,0,0
1965,CL,読売ジャイアンツ,71073801,金田　正一,,28,141.2,11,6,,1.84,542,95,12,36,,0,100,29,38,,,9,3,0.647,1,0
1965,CL,読売ジャイアンツ,51753808,北川　芳男,,40,83.0,3,3,,2.93,336,86,5,10,,1,18,27,37,,,0,0,0.5,0,0
1965,CL,読売ジャイアンツ,91593820,倉田　誠,,1,,0,0,,0.0,2,0,,0,,0,2,0,0,,,0,0,0.0,0,0
1965,CL,読売ジャイアンツ,51053825,城之内　邦雄,,52,258.0,21,12,,2.44,1008,206,12,52,,12,121,70,80,,,13,6,0.636,2,0
1965,CL,読売ジャイアンツ,41943823,高橋　明,,32,136.0,4,7,,3.11,564,140,12,28,,4,77,47,49,,,2,0,0.364,0,0
1965,CL,読売ジャイアンツ,61963829,種部　儀康,,33,61.1,4,1,,2.51,226,35,4,16,,1,29,17,17,,,0,0,0.8,0,0
1965,CL,読売ジャイアンツ,01703820,高橋　一三,,3,6.0,0,0,,9.0,31,8,4,5,,0,5,6,6,,,0,0,0.0,0,0
1965,CL,読売ジャイアンツ,81983804,中村　稔,,45,220.1,20,4,,2.21,843,179,20,41,,3,95,54,61,,,9,3,0.833,4,0
1965,CL,読売ジャイアンツ,91893825,益田　昭雄,,33,76.0,4,1,,2.01,300,52,3,27,,2,47,17,19,,,0,0,0.8,0,2
1965,CL,読売ジャイアンツ,33133825,宮田　征典,,69,164.2,20,5,,2.07,627,120,14,25,,2,145,38,41,,,1,0,0.8,3,0
1965,CL,読売ジャイアンツ,41243820,宮本　洋二郎,,7,20.1,0,1,,4.95,87,24,2,4,,0,8,11,11,,,0,0,0.0,0,0
1965,CL,読売ジャイアンツ,51653829,吉沢　勝,,3,4.0,0,1,,4.5,18,6,0,2,,0,1,2,2,,,0,0,0.0,0,0
1965,CL,読売ジャイアンツ,41643829,渡辺　秀武,,5,10.1,1,0,,1.8,41,10,1,1,,0,4,2,2,,,0,0,1.0,0,0
1965,CL,広島東洋カープ,51153829,安仁屋　宗八,,53,201.1,9,13,,3.0,804,161,22,62,,10,127,67,73,,,3,1,0.409,3,0
1965,CL,広島東洋カープ,31333825,池田　英俊,,38,197.0,13,17,,3.15,801,171,26,48,,3,130,69,78,,,9,3,0.433,2,0
1965,CL,広島東洋カープ,61363802,鵜狩　道旺,,46,200.0,10,14,,2.75,820,189,12,52,,1,49,61,69,,,4,3,0.417,0,0
1965,CL,広島東洋カープ,41343808,大石　清,,21,81.2,2,8,,3.51,340,82,11,22,,2,40,32,36,,,1,1,0.2,0,0
1965,CL,広島東洋カープ,61363808,大羽　進,,40,86.1,2,3,,2.51,349,75,7,24,,0,41,24,27,,,1,1,0.4,2,0
1965,CL,広島東洋カープ,11513820,門谷　昭,,1,,0,0,,1.0,1,0,,0,,0,1,0,0,,,0,0,0.0,0,0
1965,CL,広島東洋カープ,81583821,佐々木　勝利,,22,29.2,0,0,,3.9,121,27,6,9,,1,21,13,15,,,0,0,0.0,0,0
1965,CL,広島東洋カープ,41543827,城野　勝博,,13,23.0,0,2,,3.13,99,20,1,13,,0,10,8,9,,,0,0,0.0,0,0
1965,CL,広島東洋カープ,51753820,外木場　義郎,,16,51.1,2,1,,1.41,190,30,1,12,,0,34,8,9,,,2,1,0.667,0,0
