year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1999,CL,読売ジャイアンツ,55853868,伊藤　隆偉,,4,4.2,0,0,0,5.79,21,6,0,2,,1,3,3,3,,,0,0,0.0,0,0
1999,CL,読売ジャイアンツ,11313881,入来　智,,22,21.2,2,1,0,4.15,104,24,3,17,,1,23,10,10,,,0,0,0.667,1,0
1999,CL,読売ジャイアンツ,81183884,入来　祐作,,31,79.2,1,6,0,4.52,355,97,16,32,,1,57,40,42,,,0,0,0.143,2,0
1999,CL,読売ジャイアンツ,11313888,上原　浩治,,25,197.2,20,4,0,2.09,769,153,12,24,,4,179,46,49,,,12,1,0.833,3,0
1999,CL,読売ジャイアンツ,31033883,榎　康弘,,2,1.2,0,0,0,16.2,11,6,0,0,,0,0,3,3,,,0,0,0.0,0,0
1999,CL,読売ジャイアンツ,91393862,岡田　展和,,15,14.1,0,1,0,3.77,61,13,1,5,,0,12,6,8,,,0,0,0.0,0,1
1999,CL,読売ジャイアンツ,51353889,岡島　秀樹,,37,69.2,4,1,0,2.97,275,42,6,28,,3,77,23,25,,,0,0,0.8,3,0
1999,CL,読売ジャイアンツ,81383884,小野　仁,,2,6.2,0,1,0,6.75,36,8,1,7,,0,5,5,8,,,0,0,0.0,1,0
1999,CL,読売ジャイアンツ,71573881,柏田　貴史,,52,32.1,0,1,0,5.01,136,26,5,14,,0,23,18,18,,,0,0,0.0,1,0
1999,CL,読売ジャイアンツ,21323880,河原　純一,,8,29.2,2,2,0,4.85,129,36,6,5,,1,25,16,17,,,0,0,0.5,1,0
1999,CL,読売ジャイアンツ,51453882,Ｂ．ガルベス,,27,187.0,9,12,0,3.66,776,174,19,51,,6,106,76,85,,,7,2,0.429,1,1
1999,CL,読売ジャイアンツ,61363887,木村　龍治,,53,59.2,5,2,2,3.77,249,56,6,19,,2,31,25,26,,,0,0,0.714,3,2
1999,CL,読売ジャイアンツ,11513862,桑田　真澄,,32,141.2,8,9,5,4.07,608,137,17,57,,4,100,64,69,,,2,0,0.471,6,1
1999,CL,読売ジャイアンツ,41543860,河野　博文,,20,15.2,1,2,1,7.47,75,19,3,9,,2,13,13,14,,,0,0,0.333,0,0
1999,CL,読売ジャイアンツ,81583869,斎藤　雅樹,,17,83.0,5,2,0,4.66,362,89,10,31,,3,45,43,44,,,0,0,0.714,1,0
1999,CL,読売ジャイアンツ,33133888,Ｅ．デセンス,,8,16.1,0,1,0,3.86,78,24,2,4,,1,6,7,11,,,0,0,0.0,1,0
1999,CL,読売ジャイアンツ,51053887,西山　一宇,,30,43.1,3,4,0,5.61,195,55,6,20,,3,29,27,27,,,0,0,0.429,2,0
1999,CL,読売ジャイアンツ,61763883,野村　貴仁,,15,13.2,2,0,0,1.32,53,9,1,4,,0,16,2,2,,,0,0,1.0,1,0
1999,CL,読売ジャイアンツ,91293886,平松　一宏,,1,2.0,0,0,0,0.0,8,2,0,0,,0,4,0,0,,,0,0,0.0,0,0
1999,CL,読売ジャイアンツ,71873888,ホセ,,12,47.1,2,3,0,5.32,209,43,5,23,,3,25,28,29,,,0,0,0.4,0,0
1999,CL,読売ジャイアンツ,31433867,槙原　寛己,,45,41.1,4,3,23,2.83,178,40,4,11,,1,55,13,14,,,0,0,0.571,4,1
1999,CL,読売ジャイアンツ,31033880,南　真一郎,,19,18.0,2,2,0,7.0,85,26,4,8,,0,12,14,15,,,0,0,0.5,1,0
1999,CL,読売ジャイアンツ,11213884,三沢　興一,,36,79.1,5,3,0,3.97,334,79,10,20,,4,56,35,37,,,0,0,0.625,2,0
1999,CL,中日ドラゴンズ,91193881,東瀬　耕太郎,,2,0.2,0,0,0,0.0,4,1,0,1,,0,0,0,0,,,0,0,0.0,0,0
1999,CL,中日ドラゴンズ,71173868,今中　慎二,,5,8.0,0,1,0,7.88,38,11,1,1,,1,6,7,7,,,0,0,0.0,0,0
1999,CL,中日ドラゴンズ,81183888,岩瀬　仁紀,,65,74.1,10,2,1,1.57,307,67,3,22,,2,73,13,16,,,0,0,0.833,4,0
1999,CL,中日ドラゴンズ,21123889,遠藤　政隆,,1,3.0,0,0,0,15.0,16,5,1,3,,0,0,5,5,,,0,0,0.0,0,0
1999,CL,中日ドラゴンズ,71373885,落合　英二,,56,51.2,5,4,2,2.79,207,43,8,9,,2,27,16,17,,,0,0,0.556,0,0
1999,CL,中日ドラゴンズ,51353888,小笠原　孝,,2,2.0,0,0,0,18.0,10,2,1,2,,0,1,4,4,,,0,0,0.0,0,0
1999,CL,中日ドラゴンズ,01303882,門倉　健,,15,49.0,2,4,0,5.69,227,61,7,18,,2,38,31,33,,,0,0,0.333,3,0
1999,CL,中日ドラゴンズ,41343886,川上　憲伸,,29,162.0,8,9,1,4.44,695,173,20,43,,2,102,80,84,,,3,1,0.471,3,0
1999,CL,中日ドラゴンズ,41343880,岸川　登俊,,7,8.2,0,0,0,5.19,40,10,2,6,,0,6,5,5,,,0,0,0.0,0,0
1999,CL,中日ドラゴンズ,51553887,古池　拓一,,8,15.0,1,0,0,6.0,72,15,2,11,,0,17,10,11,,,0,0,1.0,0,0
1999,CL,中日ドラゴンズ,81583884,小山　伸一郎,,3,6.1,0,0,0,4.26,30,5,0,6,,0,3,3,3,,,0,0,0.0,1,0
1999,CL,中日ドラゴンズ,43143886,サムソン,,36,95.1,6,5,3,2.83,377,75,8,30,,4,65,30,30,,,2,0,0.545,2,1
1999,CL,中日ドラゴンズ,21723885,島崎　毅,,5,6.2,0,0,0,4.05,30,7,0,4,,1,2,3,3,,,0,0,0.0,0,0
1999,CL,中日ドラゴンズ,11713886,正津　英志,,47,48.1,5,1,0,3.35,219,49,5,25,,4,34,18,22,,,0,0,0.833,1,0
1999,CL,中日ドラゴンズ,91493882,宣　銅烈,,39,31.0,1,2,28,2.61,131,31,1,10,,0,34,9,9,,,0,0,0.333,4,0
1999,CL,中日ドラゴンズ,21023866,武田　一浩,,25,162.0,9,10,0,3.5,679,166,17,43,,4,92,63,65,,,5,3,0.474,1,1
1999,CL,中日ドラゴンズ,01703882,大塔　正明,,6,12.2,0,1,0,4.97,61,15,1,8,,1,7,7,7,,,0,0,0.0,0,0
1999,CL,中日ドラゴンズ,21923887,鶴田　泰,,6,21.0,2,1,0,2.57,91,25,1,6,,0,18,6,12,,,0,0,0.667,0,0
1999,CL,中日ドラゴンズ,91993862,中山　裕章,,31,37.0,3,1,0,3.16,146,31,2,12,,1,16,13,13,,,0,0,0.75,2,0
1999,CL,中日ドラゴンズ,71073887,野口　茂樹,,29,203.2,19,7,0,2.65,870,202,13,67,,5,145,60,68,,,7,4,0.731,6,0
1999,CL,中日ドラゴンズ,63463868,前田　幸長,,25,37.2,2,0,1,2.63,145,26,5,10,,1,34,11,12,,,0,0,1.0,2,0
1999,CL,中日ドラゴンズ,01403862,山本昌,,25,158.1,8,5,0,2.96,661,149,16,44,,3,116,52,55,,,1,0,0.615,1,0
1999,CL,中日ドラゴンズ,61063880,山田　洋,,3,9.0,0,1,0,7.0,43,11,1,5,,2,9,7,7,,,0,0,0.0,2,0
1999,CL,阪神タイガース,01903866,伊藤　敦規,,59,67.1,6,1,0,3.21,268,66,3,14,,2,45,24,30,,,0,0,0.857,0,2
1999,CL,阪神タイガース,01103886,井川　慶,,7,15.1,1,1,0,6.46,80,23,1,13,,1,14,11,11,,,0,0,0.5,0,0
1999,CL,阪神タイガース,23923868,片瀬　清利,,1,1.0,0,0,0,27.0,6,2,1,1,,0,0,3,3,,,0,0,0.0,0,0
1999,CL,阪神タイガース,51553881,葛西　稔,,19,20.1,2,1,0,6.2,100,34,2,8,,1,11,14,19,,,0,0,0.667,0,0
1999,CL,阪神タイガース,01303880,川尻　哲郎,,18,91.2,3,5,0,4.52,391,105,10,23,,5,66,46,50,,,1,1,0.375,0,3
1999,CL,阪神タイガース,41943866,清原　雄一,,2,2.0,0,0,0,9.0,11,5,0,0,,0,0,2,2,,,0,0,0.0,0,0
1999,CL,阪神タイガース,91793887,杉山　賢人,,8,5.1,0,0,0,5.06,27,9,2,3,,0,5,3,3,,,0,0,0.0,1,0
