year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
1964,PL,埼玉西武ライオンズ,1003807,高倉　照幸,T.Takakura,116.0,479.0,436.0,76.0,138.0,21.0,2.0,16.0,211.0,61.0,2,0,2.0,1.0,37.0,0,3.0,45.0,8.0,0.317,0.373,0.484,0.857,99.0,0.1669999999999999,0.0559999999999999,0.54,0.0772442588726513,0.0939457202505219,0.8222222222222222,0.324468085106383,0.28885,534.3333333333334,0.268348623853211,0.8333333333333334
1964,PL,福岡ソフトバンクホークス,1003808,中島　博征,H.Nakajima,98.0,47.0,45.0,13.0,8.0,1.0,0.0,1.0,12.0,5.0,1.0,0,0.0,0.0,2.0,0,0.0,11.0,1.0,0.178,0.213,0.267,0.48,6.0,0.089,0.035,0.302,0.0425531914893617,0.2340425531914893,0.1818181818181818,0.2121212121212121,0.1626,302.0,0.1555555555555555,0.3947368421052631
1964,PL,近鉄バファローズ,1003821,板東　里視,S.Bandou,34.0,10.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,3.0,0.0,0.222,0.222,0.222,0.444,2.0,0.0,0.0,0.222,0.0,0.3,0.0,0.3333333333333333,0.1554,296.0,0.0,0.2857142857142857
1964,PL,近鉄バファローズ,1003823,R.ディサ,D.Desa,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1964,PL,埼玉西武ライオンズ,1003825,鈴木　五朗,G.Suzuki,24.0,41.0,41.0,3.0,12.0,2.0,1.0,1.0,19.0,2.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,0.0,0.293,0.293,0.463,0.756,8.0,0.17,0.0,0.463,0.0,0.1951219512195122,0.0,0.34375,0.2476,447.33333333333337,0.1707317073170731,0.6551724137931034
1964,PL,北海道日本ハムファイターズ,1003829,永易　将之,M.Nagayasu,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1964,PL,オリックス・バファローズ,11013827,早瀬　方禧,M.Hayase,122.0,346.0,319.0,29.0,84.0,18.0,1.0,10.0,134.0,44.0,1,2,1.0,2.0,23.0,0,1.0,40.0,3.0,0.263,0.313,0.42,0.733,55.0,0.1569999999999999,0.0499999999999999,0.47,0.0664739884393063,0.1156069364161849,0.575,0.2730627306273063,0.24585,453.0,0.238244514106583,0.6722689075630253
1964,PL,近鉄バファローズ,1103804,伊香　輝男,T.Ikou,84.0,101.0,82.0,3.0,19.0,1.0,0.0,0.0,20.0,5.0,0.0,0,0.0,2.0,10.0,0,7.0,11.0,1.0,0.232,0.356,0.244,0.6,18.0,0.0119999999999999,0.1239999999999999,0.368,0.099009900990099,0.1089108910891089,0.9090909090909092,0.2602739726027397,0.2212,437.3333333333333,0.2195121951219512,0.578125
1964,PL,埼玉西武ライオンズ,1103821,井上　善夫,Y.Inoue,60.0,76.0,70.0,2.0,8.0,2.0,1.0,0.0,12.0,6.0,0.0,0,4.0,1.0,1.0,0,0.0,25.0,0.0,0.114,0.125,0.171,0.296,5.0,0.057,0.0109999999999999,0.182,0.0131578947368421,0.3289473684210526,0.04,0.1739130434782608,0.099,182.0,0.0714285714285714,0.2096774193548387
1964,PL,埼玉西武ライオンズ,1103827,G.ウイルソン,G.Wilson,98.0,294.0,255.0,28.0,67.0,11.0,0.0,7.0,99.0,40.0,1.0,0,1.0,1.0,37.0,0,0.0,33.0,4.0,0.263,0.355,0.388,0.743,49.0,0.125,0.0919999999999999,0.48,0.1258503401360544,0.1122448979591836,1.121212121212121,0.2777777777777778,0.25675,484.33333333333326,0.2745098039215686,0.7135416666666666
