year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1969,PL,阪急ブレーブス,71173808,足立　光宏,,33,60.1,2,1,,4.8,265,73,10,10,,6,32,32,39,,,0,0,0.667,0,0
1969,PL,阪急ブレーブス,41143806,石井　茂雄,,44,197.2,12,6,,3.09,792,179,21,41,,4,86,68,79,,,8,1,0.667,1,0
1969,PL,阪急ブレーブス,91393806,長田　裕之,,1,0.1,0,0,,0.0,1,0,0,0,,0,0,0,0,,,0,0,0.0,0,0
1969,PL,阪急ブレーブス,41343808,大石　清,,43,79.1,6,4,,3.19,320,63,14,26,,3,37,28,32,,,0,0,0.6,0,0
1969,PL,阪急ブレーブス,91793809,梶本　隆夫,,40,187.2,18,10,,2.97,766,178,16,39,,4,93,62,73,,,9,1,0.643,5,0
1969,PL,阪急ブレーブス,71373822,佐々木　誠吾,,21,79.2,5,2,,2.93,329,65,10,20,,2,45,26,29,,,2,0,0.714,0,1
1969,PL,阪急ブレーブス,51053829,戸田　善紀,,15,27.1,1,0,,2.67,112,26,3,6,,0,21,8,10,,,0,0,1.0,0,0
1969,PL,阪急ブレーブス,31033820,野呂瀬　義昭,,1,1.0,0,0,,0.0,3,1,0,0,,0,0,0,0,,,0,0,0.0,0,0
1969,PL,阪急ブレーブス,91093820,浜崎　正人,,3,2.0,0,0,,13.5,11,2,0,3,,0,2,3,3,,,0,0,0.0,0,0
1969,PL,阪急ブレーブス,71473829,松本　照夫,,1,1.0,0,0,,9.0,5,1,0,1,,0,0,1,1,,,0,0,0.0,0,0
1969,PL,阪急ブレーブス,71273824,水谷　孝,,43,143.2,11,7,,3.38,598,138,16,42,,2,47,54,58,,,3,0,0.611,0,0
1969,PL,阪急ブレーブス,21023826,宮本　幸信,,29,105.1,7,3,,2.91,445,85,12,45,,7,54,34,38,,,3,1,0.7,0,0
1969,PL,阪急ブレーブス,51253828,山田　久志,,7,9.2,0,1,,5.4,45,14,1,1,,1,6,6,6,,,0,0,0.0,0,0
1969,PL,阪急ブレーブス,83183802,米田　哲也,,46,253.1,14,16,,2.95,1016,211,20,68,,4,135,83,95,,,17,3,0.467,0,0
1969,PL,南海ホークス,61163826,泉　嘉郎,,28,78.1,3,1,,3.58,332,86,11,13,,3,45,31,37,,,1,0,0.75,1,0
1969,PL,南海ホークス,01303824,上田　卓三,,6,11.0,0,0,,3.27,46,12,1,2,,0,10,4,6,,,0,0,0.0,0,0
1969,PL,南海ホークス,11713829,合田　栄蔵,,17,44.2,0,4,,3.6,193,58,6,11,,0,9,18,25,,,0,0,0.0,1,0
1969,PL,南海ホークス,51753823,佐藤　公博,,22,39.2,0,1,,4.95,171,46,6,7,,3,17,22,24,,,0,0,0.0,0,0
1969,PL,南海ホークス,01703806,杉浦　忠,,30,65.1,2,7,,4.15,268,68,8,16,,3,33,30,33,,,1,0,0.222,0,0
1969,PL,南海ホークス,61763826,高橋　里志,,2,1.0,0,0,,0.0,5,1,0,1,,0,0,0,0,,,0,0,0.0,0,0
1969,PL,南海ホークス,31233823,西村　省三,,10,14.0,0,0,,4.5,60,17,5,2,,0,7,7,7,,,0,0,0.0,1,0
1969,PL,南海ホークス,61463825,新山　彰忠,,10,18.1,0,0,,7.0,89,26,3,6,,0,9,14,20,,,0,0,0.0,0,0
1969,PL,南海ホークス,81983826,西岡　三四郎,,29,162.1,10,7,,2.44,657,133,6,50,,2,70,44,53,,,9,1,0.588,2,0
1969,PL,南海ホークス,31033827,林　俊彦,,19,52.2,2,2,,5.26,233,65,8,11,,1,23,31,36,,,0,0,0.5,1,0
1969,PL,南海ホークス,91093828,前田　四郎,,3,4.0,0,0,,4.5,19,3,0,5,,0,3,2,3,,,0,0,0.0,0,0
1969,PL,南海ホークス,63163809,皆川　睦男,,33,134.1,5,14,,2.62,538,126,16,20,,4,65,39,47,,,4,1,0.263,0,0
1969,PL,南海ホークス,71473804,三浦　清弘,,33,215.0,12,14,,3.27,882,196,29,62,,6,79,78,93,,,10,1,0.462,3,0
1969,PL,南海ホークス,41043827,村上　雅則,,31,119.0,7,9,,4.54,513,139,19,32,,3,47,60,64,,,3,0,0.438,0,0
1969,PL,南海ホークス,41443820,渡辺　泰輔,,36,193.1,9,17,,3.54,785,171,27,60,,5,79,76,82,,,10,4,0.346,2,1
1969,PL,西鉄ライオンズ,51153828,秋葉　敬三,,6,13.2,0,2,,4.5,62,19,2,4,,2,5,7,9,,,0,0,0.0,1,0
1969,PL,西鉄ライオンズ,71373802,稲尾　和久,,32,97.0,1,7,,2.78,399,92,9,27,,2,46,30,36,,,0,0,0.125,0,0
1969,PL,西鉄ライオンズ,61163820,池永　正明,,34,263.1,18,11,,2.57,1065,232,22,58,,14,105,75,87,,,21,4,0.621,1,0
1969,PL,西鉄ライオンズ,21123828,伊東　勇,,16,23.0,2,0,,6.26,108,32,3,10,,1,6,16,17,,,0,0,1.0,0,0
1969,PL,西鉄ライオンズ,31533824,岡村　佳典,,10,14.0,0,0,,4.5,60,11,3,7,,1,11,7,7,,,0,0,0.0,0,0
1969,PL,西鉄ライオンズ,31533826,河原　明,,50,170.1,12,13,,3.71,723,155,18,64,,6,99,70,82,,,4,1,0.48,2,0
1969,PL,西鉄ライオンズ,41543826,後藤　清,,24,39.1,1,2,,3.46,171,45,4,14,,0,17,15,16,,,0,0,0.333,1,0
1969,PL,西鉄ライオンズ,61763828,辻原　幸雄,,1,1.0,0,0,,0.0,3,0,0,0,,0,1,0,0,,,0,0,0.0,0,0
1969,PL,西鉄ライオンズ,81783827,中井　悦雄,,31,60.0,0,3,,3.75,237,49,4,18,,1,44,25,27,,,0,0,0.0,0,0
1969,PL,西鉄ライオンズ,01003829,永易　将之,,32,88.0,2,6,,3.27,356,79,7,32,,3,41,32,36,,,2,2,0.25,0,0
1969,PL,西鉄ライオンズ,51253829,羽里　功,,15,27.1,0,2,,4.0,116,30,4,6,,1,16,12,13,,,0,0,0.0,0,0
