year,league,team,player_id,player_name_ja,changed_cols,old_BF,new_BF,old_IP,new_IP,old_H,new_H,old_HR,new_HR,old_BB,new_BB,old_HBP,new_HBP,old_SO,new_SO,old_WP,new_WP,old_BK,new_BK,old_R,new_R,old_ER,new_ER,old_ERA,new_ERA,html_cells,csv_file
1951,PL,西鉄ライオンズ,83483801,山口　幹雄,H|BB|SO|BK,33,33,7.2,7.2,7,6,0,0,6,4,0,0,4,1,0,0,1,0,6,6,6,6,6.75,6.75,1951|西　鉄|1|0|0||||0|0|0|.000|33|7 .2|7|.2|6|0|4|0|1|0|0|6|6|6.75,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1952,CL,読売ジャイアンツ,41143805,入谷　正典,H|HR|BB|HBP|SO|WP|BK,89,89,23.1,23.1,23,17,0,1,17,1,1,2,1,11,2,0,11,0,5,5,5,5,1.88,1.88,1952|読　売|10|0|0||||0|0|0|.000|89|23 .1|23|.1|17|1|1|2|11|0|0|5|5|1.88,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,読売ジャイアンツ,41743801,大友　工,H|HR|BB|HBP|SO|WP|BK,827,827,207.1,207.1,207,158,0,10,158,51,10,4,51,120,4,2,120,1,78,78,52,52,2.25,2.25,1952|読　売|40|17|8||||9|4|2|.680|827|207 .1|207|.1|158|10|51|4|120|2|1|78|52|2.25,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,読売ジャイアンツ,01703878,中尾　碩志,HR|BB|HBP|SO|WP|BK,193,193,42.1,42.1,42,42,0,1,42,27,1,2,27,23,2,0,23,1,26,26,19,19,3.98,3.98,1952|読　売|14|1|2||||1|0|0|.333|193|42 .1|42|.1|42|1|27|2|23|0|1|26|19|3.98,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,読売ジャイアンツ,91293805,西田　亨,H|HR|BB|HBP|SO|WP|BK,312,312,75.1,75.1,75,69,0,6,69,25,6,3,25,30,3,1,30,0,42,42,27,27,3.2,3.2,1952|読　売|21|3|1||||2|0|1|.750|312|75 .1|75|.1|69|6|25|3|30|1|0|42|27|3.20,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,読売ジャイアンツ,81783895,藤本　英雄,H|HR|BB|HBP|SO|WP|BK,830,830,213.2,213.2,213,169,0,11,169,38,11,2,38,89,2,0,89,0,68,68,56,56,2.36,2.36,1952|読　売|34|16|6||||14|5|3|.727|830|213 .2|213|.2|169|11|38|2|89|0|0|68|56|2.36,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,読売ジャイアンツ,31933895,別所　毅彦,H|HR|BB|HBP|SO|WP|BK,1473,1473,371.1,371.1,371,299,0,13,299,93,13,6,93,153,6,5,153,1,107,107,80,80,1.94,1.94,1952|読　売|52|33|13||||28|7|6|.717|1473|371 .1|371|.1|299|13|93|6|153|5|1|107|80|1.94,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,読売ジャイアンツ,03203801,松田　清,H|HR|BB|HBP|SO|WP|BK,578,578,138.1,138.1,138,130,0,4,130,47,4,0,47,71,0,1,71,1,58,58,49,49,3.17,3.17,1952|読　売|37|13|7||||2|0|1|.650|578|138 .1|138|.1|130|4|47|0|71|1|1|58|49|3.17,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,読売ジャイアンツ,51653805,三浦　方義,H|HR|BB|HBP|SO|BK,23,23,4.2,4.2,4,7,0,1,7,3,1,0,3,1,0,0,1,0,5,5,5,5,9.0,9.0,1952|読　売|2|0|0||||0|0|0|.000|23|4 .2|4|.2|7|1|3|0|1|0|0|5|5|9.00,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,阪神タイガース,91193896,内山　清,H|HR|BB|HBP|SO|BK,144,144,33.1,33.1,33,41,0,4,41,8,4,0,8,1,0,0,1,0,16,16,14,14,3.71,3.71,1952|阪　神|20|1|1||||0|0|0|.500|144|33 .1|33|.1|41|4|8|0|1|0|0|16|14|3.71,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,阪神タイガース,31333894,梶岡　忠義,H|HR|BB|HBP|SO|WP|BK,1014,1014,257.2,257.2,257,191,0,9,191,68,9,4,68,75,4,0,75,0,61,61,49,49,1.71,1.71,1952|阪　神|38|21|8||||20|3|3|.724|1014|257 .2|257|.2|191|9|68|4|75|0|0|61|49|1.71,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,阪神タイガース,71173803,西村　修,H|HR|BB|SO|WP|BK,55,55,11.2,11.2,11,13,0,1,13,8,1,1,8,2,1,0,2,0,9,9,7,7,5.25,5.25,1952|阪　神|10|0|2||||0|0|0|.000|55|11 .2|11|.2|13|1|8|1|2|0|0|9|7|5.25,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,阪神タイガース,21123803,深見　吉夫,H|BB|SO,14,14,2.1,2.1,2,6,0,0,6,1,0,0,1,0,0,0,0,0,3,3,3,3,9.0,9.0,1952|阪　神|1|0|0||||0|0|0|.000|14|2 .1|2|.1|6|0|1|0|0|0|0|3|3|9.00,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,阪神タイガース,83083801,干場　一夫,H|HR|BB|HBP|SO|WP|BK,130,130,29.1,29.1,29,41,0,3,41,6,3,1,6,2,1,0,2,0,13,13,10,10,3.0,3.0,1952|阪　神|17|0|0||||0|0|0|.000|130|29 .1|29|.1|41|3|6|1|2|0|0|13|10|3.00,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,阪神タイガース,71673805,三船　正俊,H|HR|BB|HBP|SO|BK,372,372,84.2,84.2,84,82,0,12,82,39,12,2,39,21,2,2,21,0,44,44,41,41,4.34,4.34,1952|阪　神|27|7|3||||2|2|0|.700|372|84 .2|84|.2|82|12|39|2|21|2|0|44|41|4.34,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,松竹ロビンス,01103878,井筒　研一,H|HR|BB|HBP|SO|BK,229,229,54.1,54.1,54,64,0,1,64,10,1,0,10,8,0,0,8,0,25,25,19,19,3.11,3.11,1952|松　竹|10|1|4||||1|0|0|.200|229|54 .1|54|.1|64|1|10|0|8|0|0|25|19|3.11,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,松竹ロビンス,91393801,石川　清逸,H|HR|BB|HBP|SO|WP|BK,81,81,17.1,17.1,17,23,0,1,23,8,1,3,8,7,3,0,7,1,14,14,13,13,6.5,6.5,1952|松　竹|7|0|2||||0|0|0|.000|81|17 .1|17|.1|23|1|8|3|7|0|1|14|13|6.50,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,松竹ロビンス,11313896,片山　博,H|HR|BB|HBP|SO|WP|BK,876,876,213.2,213.2,213,208,0,21,208,47,21,8,47,74,8,5,74,1,102,102,82,82,3.45,3.45,1952|松　竹|42|7|15||||8|1|2|.318|876|213 .2|213|.2|208|21|47|8|74|5|1|102|82|3.45,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,松竹ロビンス,61363896,小林　恒夫,H|HR|BB|HBP|SO|WP|BK,1379,1379,321.2,321.2,321,325,0,21,325,121,21,6,121,159,6,0,159,4,156,156,132,132,3.69,3.69,1952|松　竹|50|12|27||||26|6|2|.308|1379|321 .2|321|.2|325|21|121|6|159|0|4|156|132|3.69,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,松竹ロビンス,21323898,島本　和夫,H|HR|BB|HBP|SO|WP|BK,1027,1027,234.1,234.1,234,235,0,13,235,118,13,7,118,71,7,1,71,1,110,110,96,96,3.68,3.68,1952|松　竹|41|9|15||||15|0|0|.375|1027|234 .1|234|.1|235|13|118|7|71|1|1|110|96|3.68,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,松竹ロビンス,23923801,林　茂,H|BB|SO|BK,32,32,5.2,5.2,5,9,0,0,9,5,0,0,5,2,0,0,2,0,4,4,2,2,3.0,3.0,1952|松　竹|4|0|1||||0|0|0|.000|32|5 .2|5|.2|9|0|5|0|2|0|0|4|2|3.00,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,大洋ホエールズ,51153805,有村　家斉,H|HR|BB|HBP|SO|BK,637,637,147.2,147.2,147,141,0,11,141,75,11,2,75,39,2,2,39,0,67,67,55,55,3.34,3.34,1952|大　洋|27|9|9||||6|2|0|.500|637|147 .2|147|.2|141|11|75|2|39|2|0|67|55|3.34,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,大洋ホエールズ,71173893,江田　貢一,H|HR|BB|HBP|SO|WP|BK,797,797,186.2,186.2,186,217,0,10,217,44,10,1,44,31,1,0,31,0,105,105,86,86,4.14,4.14,1952|大　洋|31|10|11||||9|2|1|.476|797|186 .2|186|.2|217|10|44|1|31|0|0|105|86|4.14,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,大洋ホエールズ,31333805,小倉　薫,BB|SO|BK,88,88,19.1,19.1,19,19,0,0,19,13,0,0,13,5,0,0,5,1,11,11,10,10,4.5,4.5,1952|大　洋|9|0|0||||0|0|0|.000|88|19 .1|19|.1|19|0|13|0|5|0|1|11|10|4.50,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,大洋ホエールズ,21523805,神田　昌男,H|HR|BB|HBP|SO|WP|BK,154,154,36.2,36.2,36,31,0,4,31,17,4,1,17,10,1,3,10,0,17,17,17,17,4.14,4.14,1952|大　洋|11|2|0||||1|0|0|1.000|154|36 .2|36|.2|31|4|17|1|10|3|0|17|17|4.14,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,大洋ホエールズ,11713805,北川　久治,H|HR|BB|HBP|SO|WP|BK,83,83,19.2,19.2,19,25,0,1,25,5,1,0,5,4,0,1,4,1,11,11,10,10,4.5,4.5,1952|大　洋|10|0|0||||0|0|0|.000|83|19 .2|19|.2|25|1|5|0|4|1|1|11|10|4.50,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,大洋ホエールズ,81983892,林　直明,H|HR|BB|HBP|SO|WP|BK,699,699,170.2,170.2,170,159,0,9,159,37,9,3,37,33,3,1,33,0,68,68,48,48,2.53,2.53,1952|大　洋|34|11|10||||6|1|0|.524|699|170 .2|170|.2|159|9|37|3|33|1|0|68|48|2.53,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,広島東洋カープ,41143803,石黒　忠,H|BB|SO,4,4,0.2,0.2,0,2,0,0,2,1,0,0,1,0,0,0,0,0,1,1,1,1,9.0,9.0,1952|広　島|1|0|0||||0|0|0|.000|4|0 .2|0|.2|2|0|1|0|0|0|0|1|1|9.00,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,広島東洋カープ,81783805,榊原　盛毅,H|HR|BB|HBP|SO|BK,122,122,26.2,26.2,26,24,0,2,24,23,2,0,23,9,0,0,9,1,21,21,18,18,6.0,6.0,1952|広　島|15|1|0||||0|0|0|1.000|122|26 .2|26|.2|24|2|23|0|9|0|1|21|18|6.00,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,広島東洋カープ,21923892,野崎　泰一,H|HR|BB|HBP|WP|BK,114,114,24.2,24.2,24,39,0,7,39,4,7,1,4,4,1,0,4,0,18,18,16,16,5.76,5.76,1952|広　島|11|1|3||||0|0|0|.250|114|24 .2|24|.2|39|7|4|1|4|0|0|18|16|5.76,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,広島東洋カープ,31633805,松山　幸生,H|HR|BB|HBP|SO|BK,251,251,54.2,54.2,54,69,0,3,69,17,3,1,17,20,1,1,20,0,39,39,32,32,5.24,5.24,1952|広　島|19|1|5||||2|0|0|.167|251|54 .2|54|.2|69|3|17|1|20|1|0|39|32|5.24,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,国鉄スワローズ,51153803,井上　佳明,H|HR|BB|HBP|SO|WP|BK,502,502,116.1,116.1,116,101,0,5,101,50,5,8,50,55,8,4,55,0,55,55,43,43,3.31,3.31,1952|国　鉄|35|7|7||||5|1|0|.500|502|116 .1|116|.1|101|5|50|8|55|4|0|55|43|3.31,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,国鉄スワローズ,61363805,大脇　照夫,H|HR|BB|HBP|SO|WP|BK,803,803,183.1,183.1,183,193,0,10,193,75,10,5,75,73,5,2,73,0,102,102,76,76,3.72,3.72,1952|国　鉄|44|8|16||||5|4|0|.333|803|183 .1|183|.1|193|10|75|5|73|2|0|102|76|3.72,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,国鉄スワローズ,53153801,田原　基稔,H|HR|BB|HBP|SO|BK,218,218,46.2,46.2,46,55,0,2,55,26,2,1,26,13,1,1,13,0,32,32,19,19,3.64,3.64,1952|国　鉄|18|1|4||||1|1|0|.200|218|46 .2|46|.2|55|2|26|1|13|1|0|32|19|3.64,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,国鉄スワローズ,93193801,高橋　輝,H|HR|BB|HBP|SO|WP|BK,465,465,102.1,102.1,102,113,0,6,113,71,6,0,71,59,0,5,59,0,71,71,54,54,4.72,4.72,1952|国　鉄|34|2|6||||1|0|0|.250|465|102 .1|102|.1|113|6|71|0|59|5|0|71|54|4.72,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,国鉄スワローズ,41743803,箱田　弘志,H|HR|BB|HBP|SO|WP|BK,216,216,48.2,48.2,48,42,0,1,42,24,1,3,24,14,3,2,14,0,22,22,11,11,2.02,2.02,1952|国　鉄|22|1|1||||0|0|0|.500|216|48 .2|48|.2|42|1|24|3|14|2|0|22|11|2.02,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,国鉄スワローズ,43043801,古谷　法夫,H|HR|BB|HBP|WP|BK,408,408,98.2,98.2,98,97,0,5,97,23,5,0,23,23,0,2,23,1,44,44,33,33,3.0,3.0,1952|国　鉄|31|3|5||||1|0|0|.375|408|98 .2|98|.2|97|5|23|0|23|2|1|44|33|3.00,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,91193805,石川　克彦,HR|BB|HBP|SO|BK,83,83,17.1,17.1,17,17,0,1,17,13,1,2,13,11,2,2,11,0,13,13,13,13,6.5,6.5,1952|名古屋|8|0|2||||0|0|0|.000|83|17 .1|17|.1|17|1|13|2|11|2|0|13|13|6.50,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,81183805,浮州　重紀,H|BB|SO|WP,54,54,12.1,12.1,12,8,0,0,8,10,0,0,10,0,0,1,0,0,4,4,3,3,2.08,2.08,1952|名古屋|2|1|0||||1|1|0|1.000|54|12 .1|12|.1|8|0|10|0|0|1|0|4|3|2.08,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,21723801,大島　信雄,H|HR|BB|HBP|SO|BK,798,798,194.2,194.2,194,171,0,8,171,61,8,3,61,57,3,3,57,0,78,78,61,61,2.82,2.82,1952|名古屋|35|12|11||||8|4|1|.522|798|194 .2|194|.2|171|8|61|3|57|3|0|78|61|2.82,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,61563805,木村　博,H|BB|SO|BK,10,10,1.1,1.1,1,2,0,0,2,4,0,0,4,1,0,0,1,0,4,4,4,4,18.0,18.0,1952|名古屋|1|0|0||||0|0|0|.000|10|1 .1|1|.1|2|0|4|0|1|0|0|4|4|18.00,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,41343898,杉下　茂,H|HR|BB|HBP|SO|WP|BK,1448,1448,355.2,355.2,355,316,0,13,316,96,13,3,96,160,3,5,160,0,118,118,92,92,2.33,2.33,1952|名古屋|61|32|14||||25|6|2|.696|1448|355 .2|355|.2|316|13|96|3|160|5|0|118|92|2.33,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,11713803,徳永　喜久夫,H|HR|BB|HBP|SO|WP|BK,86,86,18.2,18.2,18,20,0,4,20,7,4,1,7,8,1,0,8,0,15,15,12,12,5.68,5.68,1952|名古屋|10|0|0||||0|0|0|.000|86|18 .2|18|.2|20|4|7|1|8|0|0|15|12|5.68,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,51753803,中西　由行,H|BB|SO,11,11,1.2,1.2,1,2,0,0,2,4,0,0,4,0,0,0,0,0,2,2,1,1,4.5,4.5,1952|名古屋|3|0|0||||0|0|0|.000|11|1 .2|1|.2|2|0|4|0|0|0|0|2|1|4.50,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,11913878,服部　受弘,H|HR|BB|HBP|SO|WP|BK,575,575,139.2,139.2,139,145,0,4,145,26,4,0,26,37,0,3,37,1,46,46,40,40,2.57,2.57,1952|名古屋|23|13|1||||8|1|2|.929|575|139 .2|139|.2|145|4|26|0|37|3|1|46|40|2.57,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,21423805,藤野　光久,H|HR|BB|HBP|SO|WP|BK,297,297,73.1,73.1,73,59,0,5,59,24,5,2,24,15,2,0,15,0,28,28,23,23,2.8,2.8,1952|名古屋|20|4|3||||3|1|1|.571|297|73 .1|73|.1|59|5|24|2|15|0|0|28|23|2.80,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,91093892,星田　次郎,H|HR|BB|HBP|SO|WP|BK,267,267,60.2,60.2,60,57,0,1,57,25,1,5,25,24,5,0,24,0,27,27,19,19,2.8,2.8,1952|名古屋|15|3|4||||2|0|0|.429|267|60 .2|60|.2|57|1|25|5|24|0|0|27|19|2.80,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,41943895,宮下　信明,H|HR|BB|HBP|SO|BK,477,477,113.2,113.2,113,96,0,5,96,45,5,2,45,34,2,2,34,1,47,47,35,35,2.76,2.76,1952|名古屋|37|5|4||||0|0|0|.556|477|113 .2|113|.2|96|5|45|2|34|2|1|47|35|2.76,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,PL,阪急ブレーブス,01103894,池田　善蔵,H|HR|BB|HBP|SO|WP|BK,434,434,99.1,99.1,99,94,0,5,94,51,5,1,51,39,1,5,39,1,53,53,47,47,4.23,4.23,1952|阪　急|25|5|6||||1|1|0|.455|434|99 .1|99|.1|94|5|51|1|39|5|1|53|47|4.23,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,阪急ブレーブス,01603801,柴田　英治,H|HR|BB|HBP|SO|BK,632,632,155.2,155.2,155,149,0,7,149,24,7,0,24,56,0,0,56,0,69,69,55,55,3.17,3.17,1952|阪　急|28|10|11||||8|4|3|.476|632|155 .2|155|.2|149|7|24|0|56|0|0|69|55|3.17,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,阪急ブレーブス,21523803,鈴木　幸雄,H|HR|BB|HBP|SO|WP|BK,647,647,156.2,156.2,156,138,0,13,138,41,13,3,41,91,3,0,91,0,68,68,62,62,3.55,3.55,1952|阪　急|28|8|8||||6|0|2|.500|647|156 .2|156|.2|138|13|41|3|91|0|0|68|62|3.55,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,阪急ブレーブス,71073805,田中　照雄,H|BB|BK,8,8,1.2,1.2,1,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,1952|阪　急|1|0|0||||0|0|0|.000|8|1 .2|1|.2|2|0|1|0|1|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,阪急ブレーブス,61563895,天保　義夫,H|HR|BB|HBP|SO|WP|BK,454,454,106.1,106.1,106,112,0,6,112,28,6,3,28,30,3,1,30,0,57,57,45,45,3.79,3.79,1952|阪　急|23|4|12||||7|0|1|.250|454|106 .1|106|.1|112|6|28|3|30|1|0|57|45|3.79,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,阪急ブレーブス,51253805,Ｊ．ニューベリー,H|HR|BB|HBP|SO|WP|BK,830,830,206.1,206.1,206,183,0,7,183,65,7,2,65,100,2,1,100,6,84,84,74,74,3.22,3.22,1952|阪　急|36|11|10||||10|1|2|.524|830|206 .1|206|.1|183|7|65|2|100|1|6|84|74|3.22,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,阪急ブレーブス,81783878,野口　二郎,H|HR|BB|HBP|SO|BK,151,151,36.2,36.2,36,44,0,6,44,5,6,0,5,8,0,0,8,0,21,21,17,17,4.14,4.14,1952|阪　急|12|1|1||||0|0|0|.500|151|36 .2|36|.2|44|6|5|0|8|0|0|21|17|4.14,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,阪急ブレーブス,63963801,原田　孝一,H|HR|BB|HBP|SO|WP|BK,539,539,128.1,128.1,128,113,0,2,113,38,2,4,38,72,4,2,72,0,49,49,46,46,3.21,3.21,1952|阪　急|30|9|7||||5|3|1|.563|539|128 .1|128|.1|113|2|38|4|72|2|0|49|46|3.21,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,阪急ブレーブス,41743898,宮沢　基一郎,H|HR|BB|HBP|SO|WP|BK,277,277,61.1,61.1,61,77,0,7,77,19,7,2,19,18,2,0,18,0,38,38,36,36,5.23,5.23,1952|阪　急|18|1|1||||0|0|0|.500|277|61 .1|61|.1|77|7|19|2|18|0|0|38|36|5.23,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,南海ホークス,21123805,今井　洋行,H|BB|SO|BK,71,71,16.2,16.2,16,18,0,0,18,9,0,0,9,3,0,0,3,0,8,8,8,8,4.24,4.24,1952|南　海|9|0|1||||0|0|0|.000|71|16 .2|16|.2|18|0|9|0|3|0|0|8|8|4.24,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,南海ホークス,81583801,江藤　正,H|HR|BB|HBP|SO|BK,691,691,163.2,163.2,163,159,0,6,159,47,6,0,47,58,0,0,58,1,73,73,61,61,3.35,3.35,1952|南　海|32|11|10||||7|0|0|.524|691|163 .2|163|.2|159|6|47|0|58|0|1|73|61|3.35,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,南海ホークス,31533897,中原　宏,H|HR|BB|HBP|SO|WP|BK,730,730,178.2,178.2,178,156,0,15,156,56,15,3,56,84,3,2,84,2,67,67,56,56,2.82,2.82,1952|南　海|33|11|5||||6|0|1|.688|730|178 .2|178|.2|156|15|56|3|84|2|2|67|56|2.82,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,南海ホークス,61363894,中谷　信夫,H|HR|BB|HBP|SO|WP|BK,537,537,130.2,130.2,130,121,0,10,121,50,10,4,50,48,4,2,48,0,54,54,52,52,3.57,3.57,1952|南　海|45|7|8||||0|0|0|.467|537|130 .2|130|.2|121|10|50|4|48|2|0|54|52|3.57,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,東急フライヤーズ,21323803,金城　政夫,H|HR|BB|HBP|SO|BK,20,20,3.2,3.2,3,7,0,1,7,3,1,0,3,2,0,0,2,0,3,3,3,3,6.75,6.75,1952|東　急|1|0|0||||0|0|0|.000|20|3 .2|3|.2|7|1|3|0|2|0|0|3|3|6.75,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,東急フライヤーズ,31433801,桑名　重治,H|HR|BB|HBP|SO|WP|BK,617,617,147.1,147.1,147,160,0,13,160,27,13,2,27,29,2,1,29,1,70,70,61,61,3.71,3.71,1952|東　急|30|6|9||||9|1|1|.400|617|147 .1|147|.1|160|13|27|2|29|1|1|70|61|3.71,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,東急フライヤーズ,11913896,松本　忠繁,H|HR|BB|HBP|SO|WP|BK,566,566,131.2,131.2,131,124,0,8,124,47,8,2,47,39,2,1,39,3,72,72,58,58,3.95,3.95,1952|東　急|30|8|7||||6|1|0|.533|566|131 .2|131|.2|124|8|47|2|39|1|3|72|58|3.95,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,東急フライヤーズ,71973803,宮沢　澄也,H|HR|BB|HBP|SO|BK,513,513,119.2,119.2,119,128,0,10,128,46,10,0,46,30,0,0,30,1,61,61,54,54,4.05,4.05,1952|東　急|32|8|9||||1|1|0|.471|513|119 .2|119|.2|128|10|46|0|30|0|1|61|54|4.05,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,東急フライヤーズ,91893805,山本　光一,H|HR|BB|HBP|SO|WP|BK,128,128,28.1,28.1,28,31,0,6,31,11,6,0,11,10,0,2,10,0,23,23,21,21,6.52,6.52,1952|東　急|15|0|1||||0|0|0|.000|128|28 .1|28|.1|31|6|11|0|10|2|0|23|21|6.52,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,東急フライヤーズ,11913898,米川　泰夫,H|BB|HBP|SO|WP|BK,96,96,23.2,23.2,23,20,0,0,20,6,0,2,6,7,2,0,7,0,6,6,6,6,2.25,2.25,1952|東　急|5|1|2||||2|0|0|.333|96|23 .2|23|.2|20|0|6|2|7|0|0|6|6|2.25,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,大映スターズ,51253872,スタルヒン,H|HR|BB|HBP|SO|WP|BK,618,618,150.1,150.1,150,145,0,9,145,43,9,2,43,44,2,3,44,0,63,63,51,51,3.04,3.04,1952|大　映|24|8|10||||12|1|1|.444|618|150 .1|150|.1|145|9|43|2|44|3|0|63|51|3.04,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,大映スターズ,03103801,高松　利夫,H|HR|BB|HBP|SO|BK,555,555,128.2,128.2,128,129,0,11,129,60,11,2,60,61,2,2,61,1,66,66,60,60,4.19,4.19,1952|大　映|31|9|8||||5|0|0|.529|555|128 .2|128|.2|129|11|60|2|61|2|1|66|60|4.19,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,大映スターズ,11713898,林　義一,H|HR|BB|HBP|SO|WP|BK,1097,1097,269.2,269.2,269,249,0,17,249,59,17,4,59,72,4,3,72,0,113,113,89,89,2.97,2.97,1952|大　映|40|15|15||||20|3|0|.500|1097|269 .2|269|.2|249|17|59|4|72|3|0|113|89|2.97,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,大映スターズ,51753898,姫野　好治,H|HR|BB|HBP|SO|WP|BK,929,929,222.1,222.1,222,204,0,14,204,66,14,7,66,97,7,1,97,0,103,103,81,81,3.27,3.27,1952|大　映|36|13|11||||14|1|2|.542|929|222 .1|222|.1|204|14|66|7|97|1|0|103|81|3.27,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,大映スターズ,43443801,薮本　和男,H|HR|BB|HBP|SO|WP|BK,508,508,120.2,120.2,120,116,0,9,116,33,9,3,33,37,3,1,37,0,62,62,49,49,3.64,3.64,1952|大　映|26|6|4||||5|1|2|.600|508|120 .2|120|.2|116|9|33|3|37|1|0|62|49|3.64,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
