layer,file,year,league,era_col,total_rows,missing_era,invalid_era,zero_era,headers
master,_data\master_csv\pitching_1956_PL_from_master.csv,1956,PL,ERA,120,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1957_CL_from_master.csv,1957,CL,ERA,70,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1957_PL_from_master.csv,1957,PL,ERA,102,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1958_CL_from_master.csv,1958,CL,ERA,70,0,0,0,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1958_PL_from_master.csv,1958,PL,ERA,86,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1959_CL_from_master.csv,1959,CL,ERA,67,0,0,1,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1959_PL_from_master.csv,1959,PL,ERA,79,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1960_CL_from_master.csv,1960,CL,ERA,74,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1960_PL_from_master.csv,1960,PL,ERA,83,0,0,1,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1961_CL_from_master.csv,1961,CL,ERA,76,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1961_PL_from_master.csv,1961,PL,ERA,83,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1962_CL_from_master.csv,1962,CL,ERA,84,0,0,7,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1962_PL_from_master.csv,1962,PL,ERA,91,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1963_CL_from_master.csv,1963,CL,ERA,83,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1963_PL_from_master.csv,1963,PL,ERA,83,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1964_CL_from_master.csv,1964,CL,ERA,84,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1964_PL_from_master.csv,1964,PL,ERA,82,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1965_CL_from_master.csv,1965,CL,ERA,86,0,0,6,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1965_PL_from_master.csv,1965,PL,ERA,78,0,0,0,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1966_CL_from_master.csv,1966,CL,ERA,84,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1966_PL_from_master.csv,1966,PL,ERA,73,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1967_CL_from_master.csv,1967,CL,ERA,90,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1967_PL_from_master.csv,1967,PL,ERA,79,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,ERA,90,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,ERA,83,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,ERA,88,0,0,1,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,ERA,81,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,ERA,79,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,ERA,92,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1971_CL_from_master.csv,1971,CL,ERA,82,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1971_PL_from_master.csv,1971,PL,ERA,80,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,ERA,92,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,ERA,84,0,0,1,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,ERA,87,0,0,6,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1973_PL_from_master.csv,1973,PL,ERA,90,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1974_CL_from_master.csv,1974,CL,ERA,91,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1974_PL_from_master.csv,1974,PL,ERA,89,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1975_CL_from_master.csv,1975,CL,ERA,78,0,0,0,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1975_PL_from_master.csv,1975,PL,ERA,72,0,0,0,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1976_CL_from_master.csv,1976,CL,ERA,88,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1976_PL_from_master.csv,1976,PL,ERA,76,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1977_CL_from_master.csv,1977,CL,ERA,96,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1977_PL_from_master.csv,1977,PL,ERA,75,0,0,0,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1978_CL_from_master.csv,1978,CL,ERA,84,0,0,1,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1978_PL_from_master.csv,1978,PL,ERA,80,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1979_CL_from_master.csv,1979,CL,ERA,87,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1979_PL_from_master.csv,1979,PL,ERA,80,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1980_CL_from_master.csv,1980,CL,ERA,91,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1980_PL_from_master.csv,1980,PL,ERA,83,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1981_CL_from_master.csv,1981,CL,ERA,87,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1981_PL_from_master.csv,1981,PL,ERA,90,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1982_CL_from_master.csv,1982,CL,ERA,93,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1982_PL_from_master.csv,1982,PL,ERA,88,0,0,1,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1983_CL_from_master.csv,1983,CL,ERA,94,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1983_PL_from_master.csv,1983,PL,ERA,96,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1984_CL_from_master.csv,1984,CL,ERA,97,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1984_PL_from_master.csv,1984,PL,ERA,98,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1985_CL_from_master.csv,1985,CL,ERA,101,0,0,1,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1985_PL_from_master.csv,1985,PL,ERA,103,0,0,0,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1986_CL_from_master.csv,1986,CL,ERA,103,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1986_PL_from_master.csv,1986,PL,ERA,111,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1987_CL_from_master.csv,1987,CL,ERA,102,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1987_PL_from_master.csv,1987,PL,ERA,102,0,0,6,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1988_CL_from_master.csv,1988,CL,ERA,102,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1988_PL_from_master.csv,1988,PL,ERA,104,0,0,1,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1989_CL_from_master.csv,1989,CL,ERA,111,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1989_PL_from_master.csv,1989,PL,ERA,106,0,0,6,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1990_CL_from_master.csv,1990,CL,ERA,116,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1990_PL_from_master.csv,1990,PL,ERA,107,0,0,0,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1991_CL_from_master.csv,1991,CL,ERA,116,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1991_PL_from_master.csv,1991,PL,ERA,108,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1992_CL_from_master.csv,1992,CL,ERA,109,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1992_PL_from_master.csv,1992,PL,ERA,104,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1993_CL_from_master.csv,1993,CL,ERA,114,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1993_PL_from_master.csv,1993,PL,ERA,99,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1994_CL_from_master.csv,1994,CL,ERA,115,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1994_PL_from_master.csv,1994,PL,ERA,115,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1995_CL_from_master.csv,1995,CL,ERA,130,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1995_PL_from_master.csv,1995,PL,ERA,119,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1996_CL_from_master.csv,1996,CL,ERA,129,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1996_PL_from_master.csv,1996,PL,ERA,118,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1997_CL_from_master.csv,1997,CL,ERA,138,0,0,6,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1997_PL_from_master.csv,1997,PL,ERA,137,0,0,8,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1998_CL_from_master.csv,1998,CL,ERA,130,0,0,6,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1998_PL_from_master.csv,1998,PL,ERA,132,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1999_CL_from_master.csv,1999,CL,ERA,135,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_1999_PL_from_master.csv,1999,PL,ERA,145,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2000_CL_from_master.csv,2000,CL,ERA,149,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2000_PL_from_master.csv,2000,PL,ERA,143,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2001_CL_from_master.csv,2001,CL,ERA,150,0,0,6,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2001_PL_from_master.csv,2001,PL,ERA,160,0,0,8,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2002_CL_from_master.csv,2002,CL,ERA,151,0,0,6,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2002_PL_from_master.csv,2002,PL,ERA,146,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2003_CL_from_master.csv,2003,CL,ERA,146,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2003_PL_from_master.csv,2003,PL,ERA,149,0,0,6,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2004_CL_from_master.csv,2004,CL,ERA,150,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2004_PL_from_master.csv,2004,PL,ERA,151,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2005_CL_from_master.csv,2005,CL,ERA,123,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2005_PL_from_master.csv,2005,PL,ERA,115,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2006_CL_from_master.csv,2006,CL,ERA,119,0,0,7,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2006_PL_from_master.csv,2006,PL,ERA,109,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
