player_id,name_ja,status,roman_skipped,roman_short,birth_date_raw,pro_debut_raw,career_raw,network
11915139,砂田　毅樹,ok,True,Y.Sunada,1995年7月20日,2013年育成選手ドラフト1位,明桜高,0
11915151,川野　涼太,ok,True,R.Kawano,2001年6月28日,2019年ドラフト4位,九州学院高,0
11915155,小木田　敦也,ok,True,A.Kogita,1998年10月10日,2021年ドラフト7位,角館高 - TDK,0
1203800,鈴木　滋,ok,True,S.Suzuki,1936年10月15日,,茨城高,0
1203801,久保　吾一,ok,True,G.Kubo,1923年5月17日,,島田商 - 専修大 - 明電舎,0
1203802,中西　勝己,ok,True,K.Nakanishi,1935年4月6日,,市岡高 - 関西大,0
1203804,福田　昌久,ok,True,M.Fukuda,1934年7月31日,,磐城高 - 常磐炭鉱 - 専修大,0
1203805,根本　陸夫,ok,True,R.Nemoto,1926年11月20日,,日大三中 - 法政大 - コロムビア,0
1203806,宮本　和佳,ok,True,K.Miyamoto,1936年10月18日,,長崎工 - 長崎大洋クラブ,0
1203807,永井　康雄,ok,True,Y.Nagai,1932年2月23日,,大阪商 - 大阪郵政局,0
1203808,Ｒ．ボトラ,ok,True,R.Bottler,1933年8月21日,,ポートランド大 - 米マイナー,0
1203809,高田　耕作,ok,True,K.Takada,1931年5月18日,,足利工 - 常磐炭鉱,0
1203820,水谷　実智郎,ok,True,M.Mizutani,1946年9月1日,,昭和高,0
1203821,森滝　義巳,ok,True,Y.Moritaki,1938年3月8日,,兵庫高 - 立教大,0
1203822,J.ワード,ok,True,J.Ward,1938年9月9日,,マッケンドリー大 - ツインズ,0
1203823,幡野　和男,ok,True,K.Hatano,1942年5月12日,,法政二高,0
1203824,元田　昌義,ok,True,M.Motoda,1946年1月5日,,御所工,0
1203825,谷川　勉,ok,True,T.Tanigawa,1939年3月26日,,生野高 - 鐘淵化学,0
1203827,山本　康夫,ok,True,Y.Yamamoto,1942年11月6日,,箕島高,0
1203828,吉村　典男,ok,True,M.Yoshimura,1944年9月10日,1968年ドラフト4位,岐阜・中津商 - 日本大 - リッカー,0
1203829,平井　誠一,ok,True,S.Hirai,1942年8月8日,,小倉高 - 西部瓦斯,0
1203841,A.ポインター,ok,True,A.Pointer,1942年4月18日,,サンフランシスコ大 - コルト45s - アストロズ,0
1203843,三橋　豊夫,ok,True,T.Mitsuhashi,1949年4月29日,1970年ドラフト2位,鴻巣高 - 日本通運,0
1203845,宮脇　敏,ok,True,S.Miyawaki,1952年6月13日,1971年ドラフト2位,丸亀商 - 大倉工業,0
1203860,藤本　博史,ok,True,H.Fujimoto,1963年11月8日,1981年ドラフト4位,天理高,0
1203861,若林　仁,ok,True,H.Wakabayashi,1956年11月5日,1974年ドラフト4位,身延高,0
1203862,光山　英和,ok,True,H.Mitsuyama,1965年11月20日,1983年ドラフト4位,上宮高,0
1203863,森　一晃,ok,True,K.Mori,1956年3月19日,1976年ドラフト外,修徳高 - 北斗,0
1203864,横田　久則,ok,True,H.Yokota,1967年9月8日,1985年ドラフト6位,那賀高,0
1203865,和田　博盛,ok,True,H.Wada,1957年8月12日,1979年ドラフト外,山口水産高 - 久留米大,0
1203866,若井　基安,ok,True,M.Wakai,1963年8月11日,1987年ドラフト2位,PL学園高 - 法政大 - 日本石油,0
1203867,L.フィルキンス,ok,True,L.Filkins,1956年9月14日,,ジョージワシントン高 - 米マイナー,0
1203869,前田　耕司,ok,True,K.Maeda,1964年10月27日,1982年ドラフト2位,福井高,0
1203880,S.クールボー,ok,True,S.Coolbaugh,1966年6月13日,,テキサス大 - レンジャーズ - パドレス - カージナルス,0
1203881,野々垣　武,ok,True,T.Nonogaki,1971年7月8日,1989年ドラフト外,PL学園高,0
1203882,吉年　滝徳,ok,True,T.Yoshitoshi,1977年10月13日,1995年ドラフト2位,関西高,0
1203883,荒井　昭吾,ok,True,S.Arai,1972年7月21日,1990年ドラフト外,東京・関東高,0
1203884,森中　聖雄,ok,True,M.Morinaka,1974年4月9日,1996年ドラフト2位,東海大工 - 東海大,0
1203885,服部　文夫,ok,True,F.Hattori,1969年8月6日,1991年ドラフト6位,筑紫工 - 九州三菱自動車,0
1203886,藤田　宗一,ok,True,S.Fujita,1972年10月17日,1997年ドラフト3位,島原中央高 - 西濃運輸,0
1203887,武藤　潤一郎,ok,True,J.Mutou,1969年3月15日,1992年ドラフト1位,吉原商 - 専修大 - プリンスホテル,0
1203888,面出　哲志,ok,True,T.Mende,1975年6月13日,1998年ドラフト4位,崇徳高 - 阿部企業 - 三菱重工三原,0
1203889,Ｊ．ジョーンズ,ok,True,J.Jones,1964年4月20日,,トーマスジェファーソン高 - パドレス - ヤンキース - アストロズ - エクスポズ,0
1205110,普久原　淳一,ok,True,J.Fukuhara,1983年1月13日,2004年ドラフト12巡目,桐蔭学園高 - 法政大,0
1205111,南　竜介,ok,True,R.Minami,1981年7月9日,1999年ドラフト5位,報徳学園高,0
1205112,根元　俊一,ok,True,S.Nemoto,1983年7月8日,2005年大学生・社会人ドラフト3巡目,花咲徳栄高 - 東北福祉大,0
1205113,藤田　太陽,ok,True,T.Fujita,1979年11月1日,2000年ドラフト1位,新屋高 - 川崎製鉄千葉,0
1205114,堂上　直倫,ok,True,N.Donoue,1988年9月23日,2006年高校生ドラフト1巡目,愛工大名電高,0
1205115,林　昌範,ok,True,M.Hayashi,1983年9月19日,2001年ドラフト7巡目,市立船橋高,0
1205116,長谷部　康平,ok,True,K.Hasebe,1985年5月21日,2007年大学生・社会人ドラフト1巡目,杜若高 - 愛知工業大,0
1205117,永川　勝浩,ok,True,K.Nagakawa,1980年12月14日,2002年ドラフト自由枠,新庄高 - 亜細亜大,0
1205119,山崎　敏,ok,True,S.Yamazaki,1981年4月8日,2003年ドラフト自由枠,勢多農林高 - 平成国際大,0
1205130,戸川　大輔,ok,True,D.Togawa,1996年4月29日,2014年育成選手ドラフト1位,北海高,0
1205131,古川　秀一,ok,True,S.Furukawa,1987年7月15日,2009年ドラフト1位,清峰高 - 日本文理大,0
1205134,田村　伊知郎,ok,True,I.Tamura,1994年9月19日,2016年ドラフト6位,報徳学園高 - 立教大,0
1205135,徳山　武陽,ok,True,T.Tokuyama,1989年7月21日,2011年育成選手ドラフト1位,三田学園高 - 立命館大,0
1205137,松永　昂大,ok,True,T.Matsunaga,1988年4月16日,2012年ドラフト1位,高松商 - 関西国際大 - 大阪ガス,0
1205151,田部　隼人,ok,True,H.Tanabe,2001年12月22日,2019年ドラフト5位,開星高,0
1205153,高田　孝一,ok,True,K.Takada,1998年6月3日,2020年ドラフト2位,平塚学園高 - 法政大,0
13013801,樋笠　一夫,ok,True,K.Higasa,1920年3月20日,,高松中 - 陸軍士官学校 - 広島鉄道局 - 三井鉱山美唄 - 大西製紙,0
13013868,近藤　芳久,ok,True,Y.Kondou,1965年9月7日,1988年ドラフト4位,能代商 - 東芝,0
13015132,エリアン,ok,True,E.Erian,1985年2月1日,,セントロアカデミコロジャース高 - ドジャース - ブルワーズ,0
13015134,R.サントス,ok,True,S.Roeru,1987年9月15日,,マニュエルファハルドキューバ国立体育大 - キューバ・グランマ,0
13015136,K.マーティン,ok,True,M.Kairu,1991年1月18日,,テキサスA&M大 - レッドソックス,0
13015155,N.ターリー,ok,True,T.Nikku,1989年9月11日,,ハーバードウエストレイク高 - ツインズ - パイレーツ,0
13015157,M.ペイトン,ok,True,P.Maku,1991年12月7日,,テキサス大 - レッズ - ホワイトソックス,0
1303800,榎本　喜八,ok,True,K.Enomoto,1936年12月5日,,早稲田実,0
1303801,石川　尚任,ok,True,H.Ishikawa,1924年7月30日,,大宮工 - 東京鉄道局,0
1303802,入部　久男,ok,True,H.Irube,1929年6月25日,,加治木商 - 鹿児島市電,0
1303803,神山　栄作,ok,True,E.Kamiyama,1931年9月22日,,桐生高,0
1303804,梶本　靖郎,ok,True,Y.Kajimoto,1938年2月26日,,多治見高,0
1303805,大辻　秀夫,ok,True,H.Ootsuji,1933年9月15日,,滋賀・八幡高,0
1303806,河野　正,ok,True,T.Kawano,1936年5月29日,,佐伯鶴城高,0
1303807,鵜飼　勝美,ok,True,K.Ugai,1932年11月11日,,享栄商,0
1303808,小野木　孝,ok,True,T.Onogi,1939年12月1日,,仙台工,0
1303809,小野　拓,ok,True,H.Ono,1932年5月14日,,小名浜高,0
1303820,及川　宣士,ok,True,N.Oikawa,1944年6月8日,,東北高,0
1303821,神垣　雅詔,ok,True,M.Kangaki,1935年10月25日,,芸南高 - 近畿大,0
1303822,佐野　真樹夫,ok,True,M.Sano,1943年12月20日,1965年ドラフト1位,浜松商 - 専修大,0
1303823,大崎　隆雄,ok,True,T.Oosaki,1942年4月24日,,平安高,0
1303824,上田　卓三,ok,True,T.Ueda,1948年7月12日,1966年一次ドラフト1位,三池工,0
1303825,石戸　四六,ok,True,S.Ishito,1941年6月4日,,秋田商 - 日立製作所,0
1303826,落合　勤一,ok,True,K.Ochiai,1947年6月21日,1965年ドラフト7位,中野実践高,0
1303827,B.クラウス,ok,True,B.Klaus,1928年12月9日,,グラント高 - ブレーブス - レッドソックス - オリオールズ - セネタース - フィリーズ,0
1303828,大原　和男,ok,True,K.Oohara,1948年3月10日,1966年一次ドラフト10位,浪商高,0
1303829,小川　弘文,ok,True,H.Ogawa,1945年5月15日,,鳴門高,0
1303840,世良　賢次,ok,True,K.Sera,1952年1月26日,1973年ドラフト3位,福山電波工 - 常石鉄工,0
1303841,C.エメリー,ok,True,C.Emery,1937年6月28日,,ペンシルバニア州大 - フィリーズ,0
1303842,劔持　貴寛,ok,True,T.Kenmotsu,1953年5月16日,1971年ドラフト2位,岡山日大高,0
1303843,江本　孟紀,ok,True,T.Emoto,1947年7月22日,1970年ドラフト外,高知商 - 法政大 - 熊谷組,0
1303844,斉藤　明夫,ok,True,A.Saitou,1955年2月23日,1976年ドラフト1位,花園高 - 大阪商業大,0
1303845,門田　純良,ok,True,S.Kadota,1951年4月5日,1970年ドラフト3位,今治南高 - 愛媛相互銀行,0
1303846,門田　富昭,ok,True,F.Kadota,1956年2月6日,1977年ドラフト1位,小倉商 - 西南学院大,0
1303847,奥江　英幸,ok,True,H.Okue,1950年8月11日,1971年ドラフト2位,岡山東商 - 日本石油,0
1303848,川又　米利,ok,True,Y.Kawamata,1960年8月4日,1978年ドラフト外,早稲田実,0
1303849,小俣　進,ok,True,S.Omata,1951年8月18日,1972年ドラフト5位,藤沢商 - コロムビア - 大昭和製紙,0
1303860,Ｋ．カムストック,ok,True,K.Comstock,1955年12月23日,,カナダカレッジ - ツインズ,0
1303861,片岡　大蔵,ok,True,D.Kataoka,1957年11月23日,1979年ドラフト1位,新居浜商 - 国士舘大,0
1303862,笠原　栄一,ok,True,E.Kasahara,1966年6月11日,1984年ドラフト1位,佐波農,0
1303863,大石　大二郎,ok,True,D.Ooishi,1958年10月20日,1980年ドラフト2位,静岡商 - 亜細亜大,0
1303864,紀藤　真琴,ok,True,M.Kitou,1965年5月12日,1983年ドラフト3位,中京高,0
1303865,金森　栄治,ok,True,E.Kanamori,1957年1月24日,1981年ドラフト2位,PL学園高 - 早稲田大 - プリンスホテル,0
1303866,D.デシンセイ,ok,True,D.Decinces,1950年8月29日,,カリフォルニア大ロサンゼルス校 - オリオールズ - エンゼルス - カージナルス,0
1303867,大畑　徹,ok,True,T.Oohata,1961年1月10日,1982年ドラフト1位,福岡第一高 - 九州産業大,0
1303868,山﨑　武司,ok,True,T.Yamasaki,1968年11月7日,1986年ドラフト2位,愛工大名電高,0
1303869,鹿島　忠,ok,True,T.Kashima,1961年10月7日,1982年ドラフト1位,鹿児島実 - 鹿児島鉄道局,0
1303874,大沢　伸夫,ok,True,N.Oosawa,1916年12月1日,,神奈川商工 - 国学院大,0
1303876,川上　哲治,ok,True,T.Kawakami,1920年3月23日,,熊本工,0
1303880,川尻　哲郎,ok,True,T.Kawajiri,1969年1月5日,1994年ドラフト4位,日大二高 - 亜細亜大 - 日産自動車,0
1303881,大塚　光二,ok,True,K.Ootsuka,1967年8月26日,1989年ドラフト3位,育英高 - 東北福祉大,0
1303882,門倉　健,ok,True,K.Kadokura,1973年7月29日,1995年ドラフト2位,聖望学園高 - 東北福祉大,0
1303885,片岡　篤史,ok,True,A.Kataoka,1969年6月27日,1991年ドラフト2位,PL学園高 - 同志社大,0
1303886,小田　智之,ok,True,T.Oda,1979年5月19日,1997年ドラフト2位,興誠高,0
1303889,加藤　高康,ok,True,T.Katou,1969年6月7日,1993年ドラフト1位,仙台商 - 東海大 - NTT東北,0
1303891,川崎　徳次,ok,True,T.Kawasaki,1921年5月7日,,久留米商 - 撫順満鉄,0
1303892,河西　俊雄,ok,True,T.Kawanishi,1920年4月25日,,明石中 - 明治大,0
1303894,田中　資昭,ok,True,T.Tanaka,1921年1月16日,,熊本工 - 日本大 - 奉天満鉄 - 大連満倶 - 全熊本 - 熊本鉄道局,0
1303896,国枝　利通,ok,True,T.Kunieda,1920年6月23日,,岐阜商 - 明治大 - 大日本土木,0
1303898,駒田　桂二,ok,False,K.Komada,1926年1月30日,,大阪市立東商 - 川西航空機械 - 大建産業 - 東洋紡,0
1305110,片岡　治大,ok,True,Y.Kataoka,1983年2月17日,2004年ドラフト3巡目,宇都宮学園高 - 東京ガス,0
1305111,神島　崇,ok,True,T.Kamishima,1979年1月9日,1999年ドラフト6位,東海大五高 - インディアンヒルズコミュニティー大,0
1305112,梅原　伸亮,ok,True,N.Umehara,1983年9月13日,2005年大学生・社会人ドラフト4巡目,金光大阪高 - 京都学園大,0
1305113,上村　和裕,ok,True,K.Uemura,1983年2月20日,2000年ドラフト3位,北照高,0
1305114,上野　弘文,ok,True,H.Ueno,1981年4月10日,2006年大学生・社会人ドラフト3巡目,樟南高 - トヨタ自動車,0
1305115,今江　年晶,ok,True,T.Imae,1983年8月26日,2001年ドラフト3巡目,PL学園高,0
1305116,大田　阿斗里,ok,True,A.Oota,1989年8月12日,2007年高校生ドラフト3巡目,帝京高,0
1305117,江草　仁貴,ok,True,H.Egusa,1980年9月3日,2002年ドラフト自由枠,盈進高 - 専修大,0
1305118,上本　博紀,ok,True,H.Uemoto,1986年7月4日,2008年ドラフト3位,広陵高 - 早稲田大,0
1305119,香月　良太,ok,True,R.Katsuki,1982年7月27日,2003年ドラフト自由枠,柳川高 - 東芝,0
1305132,今永　昇太,ok,True,S.Imanaga,1993年9月1日,2015年ドラフト1位,北筑高 - 駒沢大,0
1305133,榎田　大樹,ok,True,D.Enokida,1986年8月7日,2010年ドラフト1位,小林西高 - 福岡大 - 東京ガス,0
1305136,大下　佑馬,ok,True,Y.Ooshita,1992年7月6日,2017年ドラフト2位,崇徳高 - 亜細亜大 - 三菱重工広島,0
1305137,大谷　翔平,ok,True,S.Ootani,1994年7月5日,2012年ドラフト1位,花巻東高,0
1305139,内田　靖人,ok,True,Y.Uchida,1995年5月30日,2013年ドラフト2位,常総学院高,0
1305151,上野　響平,ok,True,K.Ueno,2001年4月26日,2019年ドラフト3位,京都国際高,0
1305155,大里　昂生,ok,True,K.Oosato,1999年7月7日,2021年育成選手ドラフト3位,盛岡大付高 - 東北福祉大,0
13113800,浜田　一男,ok,True,K.Hamada,1933年12月31日,,大阪・城東工 - 電電近畿,0
13113801,田名網　英二,ok,True,E.Tanaami,1924年7月30日,,栃木商 - 法政大 - 川崎いすゞ,0
13113802,松本　春男,ok,True,H.Matsumoto,1935年4月12日,,鳥取・境高 - 米子鉄道局,0
13113809,前川　忠男,ok,True,T.Maekawa,1929年1月18日,,鹿児島商 - 西日本鉄道 - 八幡製鉄,0
13113825,宮崎　昭二,ok,True,S.Miyazaki,1943年4月16日,,鹿島高,0
13113883,加藤　将斗,ok,True,M.Katou,1972年7月23日,1990年ドラフト3位,東北高,0
13113884,P.カステヤーノ,ok,True,P.Castellano,1970年3月11日,,ホセドミンゲス高 - ロッキーズ,0
13113885,Ｒ．チェコ,ok,True,R.Checo,1971年9月9日,,ノビジャ中 - 米マイナー,0
13113886,Ｂ．リベラ,ok,True,B.Rivera,1969年1月11日,,サンノゼ高 - ブレーブス - フィリーズ - 台湾・和信,0
13113888,M.ニエベス,ok,True,M.Nieves,1971年12月28日,,ルイスパレス高 - ブレーブス - パドレス - タイガース - レッズ,0
13115110,J.カブレラ,ok,True,K.Horuberuto,1972年12月8日,,コンフェナルコ高 - インディアンス - ドジャース - マリナーズ,0
13115111,L.メローニ,ok,True,L.Merloni,1971年4月6日,,プロビデンス大 - レッドソックス,0
13115112,脇谷　亮太,ok,True,R.Wakiya,1981年11月4日,2005年大学生・社会人ドラフト5巡目,柳ヶ浦高 - 日本文理大 - NTT西日本,0
13115113,Ｓ．バワーズ,ok,True,S.Bowers,1971年7月27日,,ロヨラメリーマウント大 - ツインズ,0
13115114,伊藤　秀範,ok,True,H.Itou,1982年8月22日,2006年育成選手ドラフト1巡目,駒場学園高 - ホンダ - 四国・香川,0
13115115,S.ブレット,ok,True,S.Bullett,1968年12月25日,,グレンビル州大 - パイレーツ - カブス - 台湾・統一,0
13115116,ジェイジェイ,ok,True,F.Jiェison,1979年7月31日,,ルイス大 - パイレーツ - アスレチックス,0
13115117,B.ナイト,ok,True,N.Burandon,1975年10月1日,,ベンチュラ大 - ヤンキース,0
13115118,J.デントナ,ok,True,D.Jiェimi,1982年5月12日,,ウェイクフォレスト大 - ダイヤモンドバックス,0
13115130,山田　遥楓,ok,True,H.Yamada,1996年9月30日,2014年ドラフト5位,佐賀工,0
13115131,黄　志龍,ok,True,T.Fuぁn,1989年2月22日,,台湾・国立体育大,0
13115133,グスマン,ok,True,G.Joeru,1984年11月24日,,リセオエウヘニオマリアデホスト高 - ドジャース - デビルレイズ,0
13115135,C.カーター,ok,True,K.Kurisu,1982年9月16日,,スタンフォード大 - レッドソックス - メッツ,0
13115136,山足　達也,ok,True,T.Yamaashi,1993年10月26日,2017年ドラフト8位,大阪桐蔭高 - 立命館大 - ホンダ鈴鹿,0
13115139,C.ナーブソン,ok,True,N.Kurisu,1981年12月20日,,TCロバーソン高 - カージナルス - ブルワーズ,0
13115151,本前　郁也,ok,True,F.Motomae,1997年10月2日,2019年育成選手ドラフト1位,札幌光星高 - 北翔大,0
13115155,松井　友飛,ok,True,T.Matsui,1999年10月11日,2021年ドラフト5位,穴水高 - 金沢学院大,0
13213801,星野　武男,ok,True,T.Hoshino,1929年5月20日,,愛知商 - 三菱重工 - 東洋紡富田,0
13215132,M.ブロードウェイ,ok,True,B.Maiku,1987年3月30日,,ポープカウンティー高 - ジャイアンツ,0
13215155,R.マクブルーム,ok,True,M.Raian,1992年4月9日,,ウエストバージニア大 - ロイヤルズ,0
13313800,平山　智,ok,True,S.Hirayama,1930年2月17日,,フレズノ大 - 米マイナー,0
13313801,樽井　克友,ok,True,K.Tarui,1929年4月24日,,岐阜商 - 明治大,0
13313802,蘭定　美男,ok,True,Y.Ranjou,1933年5月16日,,県立西宮高 - 法政大,0
13313809,望月　重勝,ok,True,S.Mochizuki,1934年5月9日,,広陵高,0
13313825,吉田　英司,ok,True,E.Yoshida,1938年9月20日,,高崎商,0
13313881,M.ブラウン,ok,True,M.Brown,1959年12月29日,,サンノゼ州大 - エンゼルス - パイレーツ - エンゼルス,0
13313883,デビッド,ok,True,S.Service,1967年2月27日,,エイキン高 - フィリーズ,0
13313886,Ｂ．ウォーレン,ok,True,B.Warren,1967年4月26日,,ニューメキシコ州大 - 米マイナー - 台湾・和信,0
13313888,Ｋ．ミラー,ok,True,K.Miller,1972年8月24日,,ウエスト高 - マーリンズ - カブス,0
13315110,R.ガトームソン,ok,True,G.Rikku,1977年1月11日,,エドモンズコミュニティー大 - 米マイナー,0
13315111,Ｒ．ディアス,ok,True,R.Diaz,1968年12月12日,,ベル高 - 米マイナー,0
13315112,インチェ,ok,True,I.Inchiぇ（rin,1981年5月1日,,高苑工商 - 台湾・高屏 - 台湾・誠泰,0
13315113,Ｅ．ヤーナル,ok,True,E.Yarnall,1975年12月4日,,ルイジアナ州大 - ヤンキース,0
13315114,C.ニコースキー,ok,True,N.Kurisutofuァ,1973年3月9日,,セントジョンズ大 - レッズ - タイガース - アストロズ - タイガース - メッツ - レンジャーズ - ブレーブス - ヤンキース - ナショナルズ,0
13315115,Ｍ．ジョンソン,ok,True,M.Johnson,1975年10月3日,,サリスバリーコンポジット高 - オリオールズ - エクスポズ,0
13315116,W.アブレイユ,ok,True,A.Uィnsuton,1977年4月5日,,コティア高 - オリオールズ - ナショナルズ,0
13315117,G.ラス,ok,True,R.Geri,1973年1月10日,,ミシシッピ州大 - ドジャース - ツインズ - 韓国・起亜 - 韓国・斗山,0
13315118,C.ランビン,ok,True,R.Chiェisu,1979年6月7日,,ルイジアナ大ラファイエット校 - 米マイナー,0
13315130,M.ザガースキー,ok,True,Z.Maiku,1983年1月27日,,カンザス大 - フィリーズ - ダイヤモンドバックス - パイレーツ - ヤンキース,0
13315131,JDダービン,ok,True,Ｊ.Ｊｄdabin,1982年2月24日,,コロナド高 - ツインズ - ダイヤモンドバックス - フィリーズ,0
13315132,吉田　凌,ok,True,R.Yoshida,1997年6月20日,2015年ドラフト5位,東海大相模高,0
13315133,W.バレンティン,ok,True,B.Uradeィmiru,1984年7月2日,,セントポールコーリション - マリナーズ - レッズ,0
13315135,L.ミレッジ,ok,True,M.Rasuteィngusu,1985年4月5日,,レイクウッドランチ高 - メッツ - ナショナルズ - パイレーツ - ホワイトソックス,0
13315136,若林　晃弘,ok,True,A.Wakabayashi,1993年8月26日,2017年ドラフト6位,桐蔭学園高 - 法政大 - JX-ENEOS,0
13315137,キラ・カアイフエ,ok,True,K.Kira,1984年3月29日,,イオラニ高 - ロイヤルズ - アスレチックス,0
13315138,Z.ニール,ok,True,N.Zakku,1988年11月9日,,サムヒューストン州大 - ハワード大 - オクラホマ大 - アスレチックス - ドジャース,0
13315139,C.ランサム,ok,True,R.Kodeィ,1976年2月17日,,グランドキャニオン大 - ジャイアンツ - アストロズ - ヤンキース - フィリーズ - ダイヤモンドバックス - ブルワーズ - ダイヤモンドバックス - パドレス - カブス,0
13315151,E.ウレーニャ,ok,True,U.Esutami,1999年5月27日,,クロスオーバー高 - 米マイナー,0
13315155,宮森　智志,ok,True,S.Miyamori,1998年5月28日,2021年育成選手ドラフト1位,呉商 - 流通経済大 - 四国・高知,0
13413801,宮崎　要,ok,True,K.Miyazaki,1916年4月27日,,佐賀商 - 慶応大 - 藤倉電線 - 西日本鉄道,0
13413868,W.ロードン,ok,True,W.Rowdon,1960年9月7日,,ステットソン大 - レッズ - カブス - オリオールズ,0
13415157,M.ブロッソー,ok,True,B.Maiku,1994年3月15日,,オークランド大 - レイズ - ブルワーズ,0
13513800,円子　宏,ok,True,H.Maruko,1933年3月22日,,岩手高 - 東京農業大,0
13513801,寺島　公,ok,True,K.Terajima,1921年10月3日,,山形商 - 大連高商 - 大連満倶 - 奉天満鉄 - 門司鉄道局 - 大洋漁業,0
13513809,山本　義司,ok,True,Y.Yamamoto,1934年9月30日,,大阪商,0
13515112,S.ソニア,ok,True,S.Shon,1976年7月5日,,ルイジアナ工大 - 米マイナー,0
13515113,K.ホッジス,ok,True,H.Kebin,1973年6月24日,,クラインオーク高 - マリナーズ,0
13515114,B.スウィーニー,ok,True,S.Buraian,1974年6月13日,,マーシー大 - マリナーズ - パドレス,0
13515116,J.ブラウワー,ok,True,B.Jimu,1972年12月29日,,ミネソタ大 - インディアンス - レッズ - エクスポズ - ジャイアンツ - ブレーブス - オリオールズ - パドレス - ヤンキース,0
13515117,J.ズレータ,ok,True,Z.Furio,1975年3月28日,,パナマ工大 - カブス,0
13515118,鄭　凱文,ok,True,K.Zen,1988年7月26日,,中国文化大,0
13515130,R.バンデンハーク,ok,True,B.Rikku,1985年5月22日,,セントジョージ短大 - マーリンズ - オリオールズ - パイレーツ - 韓国・三星,0
13515132,J.ジャクソン,ok,True,J.Jiェi,1987年10月27日,,ファーマン大 - パドレス,0
13515133,R.ライアル,ok,True,R.Rasuteィ,1983年3月16日,,オクラホマ州大 - ダイヤモンドバックス,0
13515134,A.カミネロ,ok,True,K.Arukimedesu,1987年6月16日,,ブエンパストール大 - マーリンズ - パイレーツ - マリナーズ,0
13515135,B.エルドレッド,ok,True,E.Burado,1980年7月12日,,フロリダインターナショナル大 - パイレーツ - ロッキーズ - タイガース,0
13515136,M.カラシティー,ok,True,K.Matto,1991年7月23日,,セントジョンズ大 - ロッキーズ,0
13515138,I.モタ,ok,True,M.Isuraeru,1996年1月3日,,ベセル高 - 米マイナー,0
13515139,Y.グリエル,ok,True,G.Yuriesuki,1984年6月9日,,エイドリノサラバリア高 - キューバ・サンクティスピリトゥス - キューバ・インドゥストリアレス,0
13515153,山本　一輝,ok,True,I.Yamamoto,1998年6月28日,2020年ドラフト6位,東郷高 - 中京大,0
13613801,山口　礼司,ok,True,R.Yamaguchi,1920年6月14日,,栃木商 - 横浜専 - 東京鉄道局,0
13613868,里見　祐輔,ok,True,Y.Satomi,1970年3月16日,1987年ドラフト2位,静岡市立高,0
13713800,柳瀬　文夫,ok,True,F.Yanase,1936年3月28日,,蒲郡高 - 岡崎高 - 立教大,0
13713801,長野　茂,ok,True,S.Nagano,1914年6月12日,,愛知商 - 早稲田大 - 昭和製鋼 - 東海理化,0
13715114,マットホワイト,ok,True,H.Matto,1977年8月19日,,クレムソン大 - レッドソックス - マリナーズ - ナショナルズ,0
13715130,N.シアーホルツ,ok,True,S.Neito,1984年2月15日,,シャボー大 - ジャイアンツ - フィリーズ - カブス - ナショナルズ,0
13715134,B.シュリッター,ok,True,S.Buraian,1985年12月21日,,チャールストンカレッジ - カブス,0
13715136,M.ボルシンガー,ok,True,B.Maiku,1988年1月29日,,アーカンソー大 - ダイヤモンドバックス - ドジャース - ブルージェイズ,0
13715138,E.モンティージャ,ok,True,M.Emairin,1995年10月2日,,ウルピーナゴンザレス高,0
13715151,S.ノリン,ok,True,N.Shon,1989年12月26日,,サンジャシント大 - ブルージェイズ - アスレチックス,0
13715157,J.B.ウェンデルケン,ok,True,U.Jiェibi,1993年3月24日,,ミドルジョージア大 - アスレチックス - ダイヤモンドバックス,0
13715159,A.ケイ,ok,True,K.Ansoni,1995年3月21日,,コネチカット大 - ブルージェイズ - カブス - メッツ,0
13813868,初芝　清,ok,True,K.Hatsushiba,1967年2月26日,1988年ドラフト4位,二松学舎大付高 - 東芝府中,0
13913801,箱田　義勝,ok,True,Y.Hakoda,1930年10月11日,,福山東高,0
13913868,柳田　聖人,ok,True,S.Yanagita,1969年5月28日,1987年ドラフト3位,延岡工,0
13913872,若林　忠志,ok,True,T.Wakabayashi,1908年3月1日,,マッキンレー高 - 本牧中 - 法政大 - コロムビア,0
13915130,A.ムリーロ,ok,True,M.Agasuteィn,1982年5月5日,,バハカリフォルニア大 - 米マイナー,0
13915132,B.モレル,ok,True,M.Burento,1987年4月21日,,カリフォルニア州工大 - ホワイトソックス - パイレーツ,0
13915133,Y.ブラゾバン,ok,True,B.Yanshi,1980年11月6日,,サバナデパレンケ高 - ドジャース - ダイヤモンドバックス,0
13915134,マルティネス,ok,True,M.Horuhe,1993年3月29日,,ディビナプロビデンシア高 - 米マイナー,0
13915151,A.ロドリゲス,ok,True,R.Aderurin,1991年11月18日,,セントロエデュカティボロスパルマレス高 - 米マイナー,0
13915153,D.ネバラスカス,ok,True,N.Dobidasu,1993年1月14日,,ソウシオ13オシオス高 - パイレーツ,0
13915157,L.セデーニョ,ok,True,S.Reandoro,1998年8月22日,,リセオヴィルヘンデルロサリオ高 - 米マイナー,0
13915159,J.ダイクストラ,ok,True,D.Jiェmusu,1990年11月22日,,ルイジアナ州大 - 米マイナー,0
1403800,高橋　幸一,ok,True,K.Takahashi,1935年6月14日,,原町高 - 神奈川大,0
