player_id,name_ja,status,roman_skipped,roman_short,birth_date_raw,pro_debut_raw,career_raw,network
01005153,,ok,False,,1996年5月13日,2020年ドラフト2位,木造高 - 富士大 - NTT東日本,0
31735150,,ok,False,,1999年10月26日,2024年育成選手ドラフト6位,東海大菅生高 - 城西国際大 - ハナマウイ - 四国・徳島,0
