player_id,name_ja,status,roman_skipped,roman_short,birth_date_raw,pro_debut_raw,career_raw,network
2103847,,ok,True,F.Ohtake,1999年8月22日,2021年ドラフト5位,光南高 - 東北福祉大,1
2112130,,ok,True,H.Fujiwara,2005年12月26日,2023年育成選手ドラフト6位,飯塚高,1
