file,year,league,name,team,old_playerId,new_playerId,romanName,source,source_file
public\data\rankings\pitching\2008\PL\敬遠.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\敬遠.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\敬遠.json,2008,PL,山田 秋親,南海ホークス,player-26,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2008\PL\敬遠_all.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\敬遠_all.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\敬遠_all.json,2008,PL,山田 秋親,南海ホークス,player-26,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2008\PL\暴投.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\暴投.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\暴投.json,2008,PL,山田 秋親,南海ホークス,player-26,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2008\PL\暴投_all.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\暴投_all.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\暴投_all.json,2008,PL,山田 秋親,南海ホークス,player-26,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2008\PL\死球.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\死球.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\死球.json,2008,PL,山田 秋親,南海ホークス,player-26,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2008\PL\死球_all.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\死球_all.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\死球_all.json,2008,PL,山田 秋親,南海ホークス,player-26,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2008\PL\自責.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\自責.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\自責_all.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\自責_all.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被安.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被安.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被安_all.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被安_all.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被打者.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被打者.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被打者_all.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被打者_all.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被本.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被本.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被本.json,2008,PL,山田 秋親,南海ホークス,player-26,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被本_all.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被本_all.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\被本_all.json,2008,PL,山田 秋親,南海ホークス,player-26,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2008\PL\試合.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\試合.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\試合_all.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\試合_all.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\防御率.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\防御率_all.json,2008,PL,小林 宏之,毎日オリオンズ,player-106,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2008\PL\防御率_all.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\ＨＰ.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\ＨＰ.json,2008,PL,山田 秋親,南海ホークス,player-26,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2008\PL\ＨＰ_all.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\ＨＰ_all.json,2008,PL,山田 秋親,南海ホークス,player-26,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2008\PL\Ｓ.json,2008,PL,山田 秋親,南海ホークス,player-26,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2008\PL\Ｓ.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2008\PL\Ｓ_all.json,2008,PL,山田 秋親,南海ホークス,player-26,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2008\PL\Ｓ_all.json,2008,PL,許 銘傑,西鉄ライオンズ,player-39,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\BB％.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\BB％_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\BB％_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\HLD.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\HLD.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\HLD_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\HLD_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\K-BB％.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\K-BB％_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\K-BB％_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\K％.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\K％_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\K％_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\WHIP.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\WHIP_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\WHIP_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\WHIP_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\三振.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\三振.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\三振.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\三振_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\三振_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\三振_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\勝利.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\勝利.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\勝利.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\勝利_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\勝利_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\勝利_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\勝率.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\勝率_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\勝率_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\勝率_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\四球.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\四球.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\四球.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\四球_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\四球_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\四球_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\回数.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\回数.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\回数_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\回数_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\失点.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\失点.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\失点_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\失点_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\完封.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\完封.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\完封.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\完封_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\完封_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\完封_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\完投.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\完投.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\完投.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\完投_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\完投_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\完投_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\敗戦.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\敗戦.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\敗戦.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\敗戦_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\敗戦_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\敗戦_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\敬遠.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\敬遠.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\敬遠_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\敬遠_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\暴投.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\暴投.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\暴投.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\暴投_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\暴投_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\暴投_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\死球.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\死球.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\死球.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\死球_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\死球_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\死球_all.json,2007,PL,山田 秋親,南海ホークス,player-23,41445113,A.Akichika（yamada,master_team_name,_data\master_csv_calculated\pitching_2001_PL_from_master.csv
public\data\rankings\pitching\2007\PL\自責.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\自責.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\自責_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\自責_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\被安.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\被安.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\被安_all.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
public\data\rankings\pitching\2007\PL\被安_all.json,2007,PL,許 銘傑,西鉄ライオンズ,player-38,01605111,,master_team_name,_data\master_csv\pitching_2000_PL_from_master.csv
public\data\rankings\pitching\2007\PL\被打者.json,2007,PL,小林 宏之,毎日オリオンズ,player-107,61563884,H.Kobayashihiro（kobayashi,master_team_name,_data\master_csv_calculated\pitching_1998_PL_from_master.csv
