file,name,team,old_player_id,new_player_id,roman_name
public\data\rankings\pitching\2012\PL\ＨＰ.json,宮西 尚生,北海道日本ハムファイターズ,player-73,41445116,N.Miyanishi
public\data\rankings\pitching\2012\PL\ＨＰ_all.json,宮西 尚生,北海道日本ハムファイターズ,player-73,41445116,N.Miyanishi
public\data\rankings\pitching\2012\PL\Ｓ.json,宮西 尚生,北海道日本ハムファイターズ,player-73,41445116,N.Miyanishi
public\data\rankings\pitching\2012\PL\Ｓ.json,辛島 航,東北楽天ゴールデンイーグルス,player-87,01505118,W.Karashima
public\data\rankings\pitching\2012\PL\Ｓ_all.json,宮西 尚生,北海道日本ハムファイターズ,player-73,41445116,N.Miyanishi
public\data\rankings\pitching\2012\PL\Ｓ_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-87,01505118,W.Karashima
public\data\rankings\pitching\2013\CL\BB％.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\BB％.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\BB％.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\BB％_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\BB％_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\BB％_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\HLD.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\HLD_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\K-BB％.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\K-BB％.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\K-BB％.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\K-BB％_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\K-BB％_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\K-BB％_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\K-BB％_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\K％.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\K％.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\K％.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\K％_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\K％_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\K％_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\WHIP.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\WHIP.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\WHIP.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\WHIP_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\WHIP_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\WHIP_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\三振.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\三振.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\三振.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\三振.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\三振_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\三振_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\三振_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\三振_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\勝利.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\勝利.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\勝利.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\勝利.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\勝利_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\勝利_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\勝利_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\勝利_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\勝率.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\勝率.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\勝率.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\勝率_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\勝率_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\勝率_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\勝率_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\四球.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\四球.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\四球.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\四球.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\四球_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\四球_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\四球_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\四球_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\回数.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\回数.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\回数.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\回数.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\回数_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\回数_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\回数_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\回数_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\失点.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\失点.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\失点.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\失点.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\失点_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\失点_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\失点_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\失点_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\完封.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\完封_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\完投.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\完投.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\完投.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\完投_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\完投_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\完投_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\敗戦.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\敗戦.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\敗戦.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\敗戦.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\敗戦_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\敗戦_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\敗戦_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\敗戦_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\敬遠.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\敬遠.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\敬遠.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\敬遠.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\敬遠_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\敬遠_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\敬遠_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\敬遠_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\暴投.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\暴投.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\暴投.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\暴投.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\暴投_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\暴投_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\暴投_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\暴投_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\死球.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\死球.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\死球.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\死球.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\死球_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\死球_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\死球_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\死球_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\自責.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\自責.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\自責.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\自責.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\自責_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\自責_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\自責_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\自責_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\被安.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\被安.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\被安.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\被安.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\被安_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\被安_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\被安_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\被安_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\被打者.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\被打者.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\被打者.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\被打者.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\被打者_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\被打者_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\被打者_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\被打者_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\被本.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\被本.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\被本.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\被本.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\被本_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\被本_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\被本_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\被本_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\試合.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\試合.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\試合.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\試合.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\試合_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\試合_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\試合_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\試合_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\防御率.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\防御率.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\防御率.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\防御率_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\防御率_all.json,小川 泰弘,東京ヤクルトスワローズ,player-114,11515137,Y.Ogawa
public\data\rankings\pitching\2013\CL\防御率_all.json,石川 雅規,東京ヤクルトスワローズ,player-110,11315115,M.Ishikawa
public\data\rankings\pitching\2013\CL\防御率_all.json,大野 雄大,中日ドラゴンズ,player-141,11515133,Y.Ohno
public\data\rankings\pitching\2013\CL\ＨＰ.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\ＨＰ_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\Ｓ.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\CL\Ｓ_all.json,石山 泰稚,東京ヤクルトスワローズ,player-111,21125137,T.Ishiyama
public\data\rankings\pitching\2013\PL\BB％_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\BB％_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\HLD.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\HLD.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\HLD_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\HLD_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\K-BB％_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\K-BB％_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\K％_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\K％_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\WHIP_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\WHIP_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\三振.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\三振.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\三振_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\三振_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\勝利.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\勝利.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\勝利_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\勝利_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\勝率_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\勝率_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\四球.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\四球.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\四球_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\四球_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\回数.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\回数.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\回数_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\回数_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\失点.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\失点.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\失点_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\失点_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\完封.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\完封.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\完封_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\完封_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\完投.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\完投.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\完投_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\完投_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\敗戦.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\敗戦.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\敗戦_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\敗戦_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\敬遠.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\敬遠_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\暴投.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\暴投.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
public\data\rankings\pitching\2013\PL\暴投_all.json,宮西 尚生,北海道日本ハムファイターズ,player-78,41445116,N.Miyanishi
public\data\rankings\pitching\2013\PL\暴投_all.json,辛島 航,東北楽天ゴールデンイーグルス,player-90,01505118,W.Karashima
