player_id,name_ja,action,roman_short,birth_date_raw,pro_debut_raw,path
21625114,宮﨑　充登,updated,M.Miyazaki,1978年9月6日,2006年大学生・社会人ドラフト希望枠,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21625114.json
21625115,山本　芳彦,updated,Y.Yamamoto,1983年11月6日,2001年ドラフト7巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21625115.json
21625116,山内　壮馬,updated,S.Yamauchi,1985年7月1日,2007年大学生・社会人ドラフト1巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21625116.json
21625117,吉川　昌宏,updated,M.Yoshikawa,1978年6月29日,2002年ドラフト8巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21625117.json
21625118,八木　亮祐,updated,R.Yagi,1990年9月29日,2008年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21625118.json
21625119,チェン・ウェイン,updated,U.（chiぇn,1985年7月21日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21625119.json
21625131,金　泰均,updated,T.Kimu,1982年5月29日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21625131.json
21625133,宮國　椋丞,updated,R.Miyaguni,1992年4月17日,2010年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21625133.json
21625136,藤井　黎來,updated,R.Fujii,1999年9月17日,2017年育成選手ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21625136.json
21625137,M.クラーク,updated,M.Clark,1986年12月10日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21625137.json
21625139,吉原　正平,updated,S.Yoshihara,1989年9月14日,2013年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21625139.json
21723881,佐々岡　真司,updated,S.Sasaoka,1967年8月26日,1989年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21723881.json
21723882,鶴岡　一成,updated,K.Tsuruoka,1977年5月30日,1995年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21723882.json
21723889,鳥越　裕介,updated,Y.Torigoe,1971年7月1日,1993年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21723889.json
21725110,澤井　道久,updated,M.Sawai,1979年6月25日,2004年ドラフト11巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725110.json
21725111,髙橋　尚成,updated,H.Takahashi,1975年4月2日,1999年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725111.json
21725112,黒羽根　利規,updated,T.Kurobane,1987年6月2日,2005年高校生ドラフト3巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725112.json
21725114,衣川　篤史,updated,A.Kinugawa,1981年3月20日,2006年大学生・社会人ドラフト4巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725114.json
21725116,斉藤　彰吾,updated,S.Saitou,1989年5月14日,2007年高校生ドラフト7巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725116.json
21725117,久保　裕也,updated,Y.Kubo,1980年5月23日,2002年ドラフト自由枠,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725117.json
21725118,柴田　講平,updated,K.Shibata,1986年7月17日,2008年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725118.json
21725119,庄田　隆弘,updated,T.Shouda,1979年11月9日,2003年ドラフト6巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725119.json
21725130,桒原　樹,updated,T.Kuwahara,1996年7月4日,2014年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725130.json
21725131,小関　翔太,updated,S.Koseki,1991年9月6日,2009年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725131.json
21725133,熊代　聖人,updated,M.Kumashiro,1989年4月18日,2010年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725133.json
21725134,小林　慶祐,updated,K.Kobayashi,1992年11月2日,2016年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725134.json
21725136,齋藤　俊介,updated,S.Saitou,1994年1月7日,2017年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725136.json
21725137,白崎　浩之,updated,H.Shirasaki,1990年8月20日,2012年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725137.json
21725151,勝俣　翔貴,updated,S.Katsumata,1997年7月20日,2019年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21725151.json
21823868,後藤　孝志,updated,K.Gotou,1969年5月14日,1987年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21823868.json
21823881,吉岡　雄二,updated,Y.Yoshioka,1971年7月29日,1989年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21823881.json
21823888,松元　ユウイチ,updated,Y.Matsumoto,1980年12月18日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21823888.json
21825110,V.パスクチ,updated,V.Pascucci,1978年11月17日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21825110.json
21825112,陽　岱鋼,updated,D.You,1987年1月17日,2005年高校生ドラフト1巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21825112.json
21825114,横山　龍之介,updated,R.Yokoyama,1988年9月29日,2006年高校生ドラフト4巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21825114.json
21825116,M.シュルツ,updated,M.Schultz,1979年11月28日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21825116.json
21825117,A.シーツ,updated,A.Sheets,1971年11月19日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21825117.json
21825118,L.ウォーランド,updated,L.Walrond,1976年11月7日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21825118.json
21825131,J.フィオレンティーノ,updated,J.Fiorentino,1983年4月14日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21825131.json
21825132,南川　忠亮,updated,T.Minamikawa,1992年1月13日,2015年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21825132.json
21825133,吉川　大幾,updated,D.Yoshikawa,1992年8月21日,2010年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21825133.json
21825134,松原　聖弥,updated,S.Matsubara,1995年1月26日,2016年育成選手ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21825134.json
21825137,C.マギー,updated,C.Mcgehee,1982年10月12日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21825137.json
21825139,M.クロッタ,updated,M.Crotta,1984年9月25日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21825139.json
21923880,福井　敬治,updated,K.Fukui,1976年5月12日,1994年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21923880.json
21923882,原　俊介,updated,S.Hara,1977年8月30日,1995年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21923882.json
21923888,東出　輝裕,updated,A.Higashide,1980年8月21日,1998年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21923888.json
21923889,福浦　和也,updated,K.Fukuura,1975年12月14日,1993年ドラフト7位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21923889.json
21925110,田中　浩康,updated,H.Tanaka,1982年5月24日,2004年ドラフト自由枠,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21925110.json
21925112,梵　英心,updated,E.Soyogi,1980年10月11日,2005年大学生・社会人ドラフト3巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21925112.json
21925114,清水　昭信,updated,A.Shimizu,1983年10月26日,2006年大学生・社会人ドラフト6巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21925114.json
21925115,田中　充,updated,T.Tanaka,1975年6月3日,2001年ドラフト4巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21925115.json
21925116,髙濱　卓也,updated,T.Takahama,1989年7月6日,2007年高校生ドラフト1巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21925116.json
21925117,坂口　智隆,updated,T.Sakaguchi,1984年7月7日,2002年ドラフト1巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21925117.json
21925119,鳥谷　敬,updated,T.Toritani,1981年6月26日,2003年ドラフト自由枠,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21925119.json
21925130,篠原　慎平,updated,S.Shinohara,1990年6月13日,2014年育成選手ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21925130.json
21925131,土屋　朋弘,updated,T.Tsuchiya,1985年8月18日,2009年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21925131.json
21925132,重信　慎之介,updated,S.Shigenobu,1993年4月17日,2015年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21925132.json
21925153,元　謙太,updated,K.Gen,2002年5月17日,2020年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_21925153.json
23025132,C.サターホワイト,updated,C.Satterwhite,1987年1月27日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23025132.json
23025134,J.ロジャース,updated,J.Rogers,1988年3月13日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23025134.json
23025153,S.ハイネマン,updated,S.Heineman,1992年12月4日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23025153.json
23025157,Y.ロペス,updated,Y.Lopez,1993年1月2日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23025157.json
23125110,E.アルモンテ,updated,E.Almonte,1978年2月1日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23125110.json
23125112,G.グローバー,updated,G.Glover,1976年12月3日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23125112.json
23125114,L.ゴンザレス,updated,L.Gonzalez,1979年6月26日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23125114.json
23125116,M.レストビッチ,updated,M.Restovich,1979年1月3日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23125116.json
23125118,T.ブランコ,updated,T.Blanco,1980年11月10日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23125118.json
23125130,L.オンドルセク,updated,L.Ondrusek,1985年2月13日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23125130.json
23125132,横山　弘樹,updated,H.Yokoyama,1992年3月12日,2015年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23125132.json
23125133,C.トレーシー,updated,C.Tracy,1980年5月22日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23125133.json
23125138,R.クック,updated,R.Cook,1987年6月30日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23125138.json
23225159,C.モンテス,updated,C.Montes,1996年10月7日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23225159.json
23325110,姜　建銘,updated,C.Jan,1985年5月27日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325110.json
23325114,林　恩宇,updated,O.Rin,1981年3月25日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325114.json
23325116,ウィルソン,updated,W.Valdez,1978年5月20日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325116.json
23325118,E.アルフォンゾ,updated,E.Alfonzo,1973年11月8日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325118.json
23325130,R.ナニータ,updated,R.Nanita,1981年6月12日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325130.json
23325131,H.ペン,updated,H.Penn,1984年10月13日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325131.json
23325132,J.アマダー,updated,J.Amador,1987年1月19日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325132.json
23325134,J.ウィーランド,updated,J.Wieland,1990年1月21日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325134.json
23325135,B.ペニー,updated,B.Penny,1978年5月24日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325135.json
23325136,A.アルバース,updated,A.Albers,1985年10月6日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325136.json
23325137,B.ミルズ,updated,B.Mills,1985年3月5日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325137.json
23325138,J.ブラッシュ,updated,J.Blash,1989年7月4日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325138.json
23325139,L.ファンミル,updated,L.Mil,1984年9月15日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325139.json
23325151,M.クック,updated,M.Koch,1990年11月2日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23325151.json
23525112,E.バレント,updated,E.Valent,1977年4月4日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525112.json
23525114,W.オビスポ,updated,W.Obispo,1984年9月26日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525114.json
23525118,S.ランドルフ,updated,S.Randolph,1974年5月1日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525118.json
23525130,B.レアード,updated,B.Laird,1987年9月11日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525130.json
23525132,Y.ナバーロ,updated,Y.Navarro,1987年10月31日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525132.json
23525133,チェン・グァンユウ,updated,G.（chiぇn,1990年10月29日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525133.json
23525134,D.グリーン,updated,D.Green,1989年6月30日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525134.json
23525135,B.アレン,updated,B.Allen,1986年2月12日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525135.json
23525136,O.ディクソン,updated,O.Dickson,1990年2月9日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525136.json
23525138,王　柏融,updated,B.Wan,1993年9月9日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525138.json
23525139,D.ヒース,updated,D.Heath,1985年8月28日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525139.json
23525151,C.スパンジェンバーグ,updated,C.Spangenberg,1991年3月16日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525151.json
23525155,吉川　雄大,updated,K.Yoshikawa,1996年12月12日,2021年ドラフト7位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525155.json
23525159,J.エスパーダ,updated,J.Espada,1997年2月22日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23525159.json
23725130,D.ビロウ,updated,D.Below,1985年11月15日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23725130.json
23725132,L.ペレス,updated,L.Perez,1985年1月20日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23725132.json
23725133,J.フィールズ,updated,J.Fields,1982年12月14日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23725133.json
23725134,J.パラデス,updated,J.Paredes,1988年11月25日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23725134.json
23725136,W.ロサリオ,updated,W.Rosario,1989年2月23日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23725136.json
23725138,L.マーティン,updated,L.Martin,1988年3月6日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23725138.json
23725151,J.ピレラ,updated,J.Pirela,1989年11月21日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23725151.json
23725153,J.スモーク,updated,J.Smoak,1986年12月5日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23725153.json
23725155,D.エンス,updated,D.Enns,1991年5月16日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23725155.json
23725159,J.シャイナー,updated,J.Scheiner,1995年8月13日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23725159.json
23925132,X.バティスタ,updated,X.Batista,1992年1月18日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23925132.json
23925136,J.ヘルウェグ,updated,J.Hellweg,1988年10月29日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23925136.json
23925153,M.ロハス・ジュニア,updated,M.Jr.,1990年5月24日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23925153.json
23925157,D.ピーターズ,updated,D.Peters,1992年8月31日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23925157.json
23925159,P.マーフィー,updated,P.Murphy,1995年6月10日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_23925159.json
27123868,垣内　哲也,updated,T.Kakiuchi,1970年6月6日,1988年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_27123868.json
3005134,C.リベロ,updated,C.Rivero,1988年5月20日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3005134.json
3005159,C.ロドリゲス,updated,C.Rodriguez,2002年3月31日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3005159.json
31033889,万永　貴司,updated,T.Manei,1972年7月7日,1993年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31033889.json
31035110,東野　峻,updated,S.Touno,1986年7月11日,2004年ドラフト7巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035110.json
31035111,花田　真人,updated,M.Hanada,1977年10月25日,1999年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035111.json
31035112,武内　晋一,updated,S.Takeuchi,1983年12月10日,2005年大学生・社会人ドラフト希望枠,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035112.json
31035113,鉄平,updated,T.Teppei（tsuchiya,1982年12月27日,2000年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035113.json
31035115,竜太郎,updated,R.Ryuutarou（tsuji,1976年6月8日,2001年ドラフト8巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035115.json
31035117,下山　真二,updated,S.Shimoyama,1975年12月1日,2002年ドラフト8巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035117.json
31035118,谷元　圭介,updated,K.Tanimoto,1985年1月28日,2008年ドラフト7位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035118.json
31035119,西村　健太朗,updated,K.Nishimura,1985年5月10日,2003年ドラフト2巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035119.json
31035130,高木　勇人,updated,H.Takagi,1989年7月13日,2014年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035130.json
31035132,高野　圭佑,updated,K.Takano,1991年12月28日,2015年ドラフト7位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035132.json
31035133,七條　祐樹,updated,Y.Shichijou,1984年7月10日,2010年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035133.json
31035134,鈴木　将平,updated,S.Suzuki,1998年5月20日,2016年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035134.json
31035135,高木　京介,updated,K.Takagi,1989年9月5日,2011年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035135.json
31035137,西川　拓喜,updated,H.Nishikawa,1987年8月15日,2012年育成選手ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035137.json
31035138,田中　法彦,updated,N.Tanaka,2000年10月19日,2018年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035138.json
31035139,豊田　拓矢,updated,T.Toyoda,1987年3月28日,2013年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035139.json
31035151,佐々木　朗希,updated,R.Sasaki,2001年11月3日,2019年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31035151.json
3105110,M.ホルツ,updated,M.Holtz,1972年10月10日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105110.json
3105112,A.グラマン,updated,A.Graman,1977年11月17日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105112.json
3105114,S.グライシンガー,updated,S.Greisinger,1975年7月29日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105114.json
3105115,J.ワズディン,updated,J.Wasdin,1972年8月5日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105115.json
3105116,C.ルイス,updated,C.Lewis,1979年8月2日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105116.json
3105118,B.ファルケンボーグ,updated,B.Falkenborg,1978年1月18日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105118.json
3105130,Z.ウィーラー,updated,Z.Wheeler,1987年1月16日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105130.json
3105131,J.モリーヨ,updated,J.Morillo,1983年11月5日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105131.json
3105132,横尾　俊建,updated,T.Yokoo,1993年5月27日,2015年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105132.json
3105133,C.トーレス,updated,C.Torres,1982年10月22日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105133.json
3105134,森山　恵佑,updated,K.Moriyama,1994年5月2日,2016年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105134.json
3105135,E.ヘルマン,updated,E.German,1978年1月26日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105135.json
3105136,山本　拓実,updated,T.Yamamoto,2000年1月31日,2017年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105136.json
3105137,M.アブレイユ,updated,M.Abreu,1979年1月2日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105137.json
3105138,T.エップラー,updated,T.Eppler,1993年1月5日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105138.json
3105139,J.ミランダ,updated,J.Miranda,1983年4月25日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105139.json
3105151,山瀬　慎之助,updated,S.Yamase,2001年5月4日,2019年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105151.json
3105155,三浦　銀二,updated,G.Miura,1999年12月30日,2021年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105155.json
3105157,村松　開人,updated,K.Muramatsu,2001年1月6日,2022年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105157.json
3105159,松本　健吾,updated,K.Matsumoto,1999年4月14日,2023年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_3105159.json
31133885,石井　一久,updated,K.Ishii,1973年9月9日,1991年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31133885.json
31133888,相川　良太,updated,R.Aikawa,1977年1月18日,1998年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31133888.json
31133889,石井　貴,updated,T.Ishii,1971年8月25日,1993年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31133889.json
31135110,青松　慶侑,updated,K.Aomatsu,1986年12月7日,2004年ドラフト7巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31135110.json
31135111,青木　勇人,updated,H.Aoki,1977年5月6日,1999年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31135111.json
31135112,相澤　寿聡,updated,T.Aizawa,1987年12月14日,2005年高校生ドラフト4巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31135112.json
31135113,相木　崇,updated,T.Aiki,1978年5月16日,2000年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31135113.json
31135115,朝井　秀樹,updated,H.Asai,1984年1月1日,2001年ドラフト1巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31135115.json
31135116,赤坂　和幸,updated,K.Akasaka,1989年9月4日,2007年高校生ドラフト1巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31135116.json
31135118,赤川　克紀,updated,K.Akagawa,1990年7月31日,2008年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31135118.json
31135119,青木　宣親,updated,N.Aoki,1982年1月5日,2003年ドラフト4巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31135119.json
31135131,赤田　龍一郎,updated,R.Akada,1988年1月7日,2009年育成選手ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31135131.json
31135135,安達　了一,updated,R.Adachi,1988年1月7日,2011年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31135135.json
31135137,赤堀　大智,updated,D.Akahori,1987年4月13日,2012年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31135137.json
31135139,相沢　晋,updated,S.Aizawa,1987年6月3日,2013年ドラフト8位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31135139.json
31233882,宮出　隆自,updated,R.Miyade,1977年8月18日,1995年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31233882.json
31233883,木村　拓也,updated,T.Kimura,1972年4月15日,1990年ドラフト外,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31233883.json
31233884,宮越　徹,updated,A.Miyakoshi,1978年4月7日,1996年ドラフト8位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31233884.json
31233887,牧野　塁,updated,R.Makino,1974年7月17日,1992年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31233887.json
31233888,松坂　大輔,updated,D.Matsuzaka,1980年9月13日,1998年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31233888.json
31235110,橋本　太郎,updated,T.Hashimoto,1986年4月21日,2004年ドラフト7巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31235110.json
31235111,松本　奉文,updated,T.Matsumoto,1977年5月1日,1999年ドラフト7位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31235111.json
31235112,中山　慎也,updated,S.Nakayama,1982年2月22日,2005年大学生・社会人ドラフト5巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31235112.json
31235113,畠山　和洋,updated,K.Hatakeyama,1982年9月13日,2000年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31235113.json
31235114,円谷　英俊,updated,H.Tsuburaya,1984年9月17日,2006年大学生・社会人ドラフト4巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31235114.json
31235118,中田　廉,updated,R.Nakata,1990年7月21日,2008年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31235118.json
31235131,福田　岳洋,updated,T.Fukuda,1983年4月9日,2009年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31235131.json
31235132,田村　丈,updated,J.Tamura,1992年11月20日,2015年育成選手ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31235132.json
31235135,辻　孟彦,updated,T.Tsuji,1989年7月27日,2011年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31235135.json
31235136,谷川　昌希,updated,M.Tanigawa,1992年10月6日,2017年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31235136.json
31235137,星野　雄大,updated,Y.Hoshino,1988年10月19日,2012年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31235137.json
31235139,肘井　竜蔵,updated,R.Hijii,1995年11月13日,2013年育成選手ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31235139.json
31333881,岩本　勉,updated,T.Iwamoto,1971年5月11日,1989年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31333881.json
31335111,貝塚　政秀,updated,M.Kaizuka,1974年12月25日,1999年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31335111.json
31335112,今成　亮太,updated,R.Imanari,1987年10月6日,2005年高校生ドラフト4巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31335112.json
31335113,稲嶺　茂夫,updated,S.Inamine,1978年8月13日,2000年ドラフト7位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_31335113.json
