player_id,name_ja,status,roman_skipped,roman_short,birth_date_raw,pro_debut_raw,career_raw,network
1705119,嶋村　一輝,ok,True,I.Shimamura,1981年10月13日,2003年ドラフト4巡目,宇部商 - 九州国際大,0
1705130,栗原　陵矢,ok,True,R.Kurihara,1996年7月4日,2014年ドラフト2位,春江工,0
1705131,国吉　佑樹,ok,True,Y.Kuniyoshi,1991年9月24日,2009年育成選手ドラフト1位,秀岳館高,0
1705132,小澤　怜史,ok,True,R.Kozawa,1998年3月9日,2015年ドラフト2位,日大三島高,0
1705133,久古　健太郎,ok,True,K.Kyuuko,1986年5月16日,2010年ドラフト5位,国士舘高 - 青山学院大 - 日産自動車 - 日本製紙石巻,0
1705134,古賀　優大,ok,True,Y.Koga,1998年8月7日,2016年ドラフト5位,明徳義塾高,0
1705135,駒月　仁人,ok,True,H.Komazuki,1993年4月21日,2011年ドラフト3位,塔南高,0
1705136,近藤　弘樹,ok,True,H.Kondou,1995年6月27日,2017年ドラフト1位,安佐北高 - 岡山商科大,0
1705137,下妻　貴寛,ok,True,T.Shimotsuma,1994年4月15日,2012年ドラフト4位,酒田南高,0
1705138,小園　海斗,ok,True,K.Kozono,2000年6月7日,2018年ドラフト1位,報徳学園高,0
1705151,片岡　奨人,ok,True,S.Kataoka,1997年11月16日,2019年ドラフト7位,札幌日大高 - 東日本国際大,0
1705155,桐敷　拓馬,ok,True,T.Kirishiki,1999年6月20日,2021年ドラフト3位,本庄東高 - 新潟医療福祉大,0
1805110,C.ライト,ok,True,C.Wright,1977年6月6日,,カウリーカウンティーコミュニティー大 - 米マイナー - 台湾・ラニュー,0
1805112,山本　歩,ok,True,A.Yamamoto,1983年7月28日,2005年大学生・社会人ドラフト5巡目,三田学園高 - 関西学院大,0
1805114,横川　史学,ok,True,F.Yokogawa,1984年12月3日,2006年大学生・社会人ドラフト4巡目,常総学院高 - 青山学院大,0
1805116,S.シーボル,ok,True,S.Seabol,1975年5月17日,,ウエストバージニア大 - ヤンキース - カージナルス,0
1805118,李　恵踐,ok,True,H.I,1979年3月12日,,釜山商 - 韓国・OB - 韓国・斗山,0
1805131,J.ヒューバー,ok,True,J.Huber,1982年7月1日,,ビーコンヒルカレッジ高 - ロイヤルズ - パドレス - ツインズ,0
1805132,三ツ間　卓也,ok,True,T.Mitsuma,1992年7月22日,2015年育成選手ドラフト3位,高崎健康福祉大高崎高 - 高千穂大 - BC・武蔵,0
1805136,宮本　丈,ok,True,T.Miyamoto,1995年4月3日,2017年ドラフト6位,履正社高 - 奈良学園大,0
1805138,山下　航汰,ok,True,K.Yamashita,2000年11月15日,2018年育成選手ドラフト1位,高崎健康福祉大高崎高,0
1805139,L.クルーズ,ok,True,L.Cruz,1984年2月10日,,エスクエラセクンダリアテクニカヌメロ5高 - パイレーツ - ブルワーズ - ドジャース - ヤンキース,0
1805151,武藤　敦貴,ok,True,A.Mutou,2001年6月15日,2019年ドラフト4位,都城東高,0
1805153,古川　裕大,ok,True,Y.Furukawa,1998年6月19日,2020年ドラフト3位,久留米商 - 上武大,0
1805157,松井　颯,ok,True,H.Matsui,2000年9月14日,2022年育成選手ドラフト1位,花咲徳栄高 - 明星大,0
1903881,SHINJO,ok,True,T.Shinjou（shinjou,1972年1月28日,1989年ドラフト5位,西日本短大付高,0
1903884,谷中　真二,ok,True,S.Taninaka,1973年5月15日,1996年ドラフト3位,泉州高 - 小西酒造,0
1903885,田口　壮,ok,True,S.Taguchi,1969年7月2日,1991年ドラフト1位,西宮北高 - 関西学院大,0
1903886,ユウキ,ok,True,Y.Yuuki（tanaka,1979年6月12日,1997年ドラフト5位,杜若高,0
1903887,田原　晃司,ok,True,K.Tahara,1975年2月26日,1992年ドラフト6位,泉州高,0
1903888,二岡　智宏,ok,True,T.Nioka,1976年4月29日,1998年ドラフト2位,広陵高 - 近畿大,0
1905110,田中　敬人,ok,True,H.Tanaka,1979年8月26日,2004年ドラフト8巡目,別府大付高 - 駒沢大 - NKK - JFE西日本,0
1905114,嶋　基宏,ok,True,M.Shima,1984年12月13日,2006年大学生・社会人ドラフト3巡目,中京大中京高 - 国学院大,0
1905115,田﨑　昌弘,ok,True,M.Tazaki,1974年9月30日,2001年ドラフト5巡目,大分・高田高 - 九州工業大 - JR九州,0
1905116,関口　雄大,ok,True,Y.Sekiguchi,1985年8月26日,2007年育成選手ドラフト1巡目,宇都宮北高 - 滋賀大,0
1905118,髙島　祥平,ok,True,S.Takashima,1990年8月4日,2008年ドラフト4位,帝京高,0
1905119,堂上　剛裕,ok,True,T.Donoue,1985年5月27日,2003年ドラフト6巡目,愛工大名電高,0
1905130,佐野　泰雄,ok,True,Y.Sano,1993年1月18日,2014年ドラフト2位,和光高 - 平成国際大,0
1905131,土本　恭平,ok,True,K.Tsuchimoto,1985年10月13日,2009年ドラフト3位,土岐商 - 専修大 - JR東海,0
1905133,斎藤　佑樹,ok,True,Y.Saitou,1988年6月6日,2010年ドラフト1位,早稲田実 - 早稲田大,0
1905134,澤田　圭佑,ok,True,K.Sawada,1994年4月27日,2016年ドラフト8位,大阪桐蔭高 - 立教大,0
1905136,清水　達也,ok,True,T.Shimizu,1999年11月3日,2017年ドラフト4位,花咲徳栄高,0
1905137,田面　巧二郎,ok,True,K.Tanabo,1990年12月9日,2012年ドラフト3位,桐生商 - 日産自動車 - JFE東日本,0
1905138,鈴木　翔天,ok,True,S.Suzuki,1996年8月19日,2018年ドラフト8位,向上高 - 富士大,0
1905139,平良　拳太郎,ok,True,K.Taira,1995年7月12日,2013年ドラフト5位,北山高,0
1905151,黒川　史陽,ok,True,F.Kurokawa,2001年4月17日,2019年ドラフト2位,智弁和歌山高,0
2103847,大竹 風雅,ok,True,F.Ohtake,1999年8月22日,2021年ドラフト5位,光南高 - 東北福祉大,0
2112130,藤原 大翔,ok,True,H.Fujiwara,2005年12月26日,2023年育成選手ドラフト6位,飯塚高,0
3005134,C.リベロ,ok,True,C.Rivero,1988年5月20日,,マリアレデスマ高 - レッドソックス,0
3005159,C.ロドリゲス,ok,True,C.Rodriguez,2002年3月31日,,エスクエラエイデ高 - キューバ・ビジャクララ,0
3105110,M.ホルツ,ok,True,M.Holtz,1972年10月10日,,クレムソン大 - エンゼルス - アスレチックス - パドレス,0
3105112,A.グラマン,ok,True,A.Graman,1977年11月17日,,インディアナ州大 - ヤンキース,0
3105114,S.グライシンガー,ok,True,S.Greisinger,1975年7月29日,,バージニア大 - タイガース - ツインズ - ブレーブス - 韓国・起亜,0
3105115,J.ワズディン,ok,True,J.Wasdin,1972年8月5日,,フロリダ州大 - アスレチックス - レッドソックス - ロッキーズ - オリオールズ,0
3105116,C.ルイス,ok,True,C.Lewis,1979年8月2日,,ベーカーズフィールド短大 - レンジャーズ - タイガース - アスレチックス,0
