year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
2016,PL,福岡ソフトバンクホークス,,飯田 優也,,3.29,12.1,1.22,1,0,30,41.0,0,174,36,3,14,0,1,35,15,15,4,5,0,0,1.0,20.1,8.0,4,0
2016,PL,福岡ソフトバンクホークス,,五十嵐 亮太,,3.62,10.6,1.35,0,1,33,27.1,0,123,23,3,14,1,4,27,11,11,7,7,0,0,0.0,22.0,11.4,2,0
2016,PL,福岡ソフトバンクホークス,,岩嵜 翔,,1.95,12.7,1.07,4,2,35,87.2,1,347,77,6,17,0,0,61,19,22,9,10,1,1,0.667,17.6,4.9,3,0
2016,PL,福岡ソフトバンクホークス,,大隣 憲司,,1.5,8.0,1.0,1,0,1,6.0,0,25,4,0,2,0,2,4,1,1,0,0,0,0,1.0,16.0,8.0,0,0
2016,PL,福岡ソフトバンクホークス,,岡本 健,,2.57,3.3,1.29,0,0,13,14.0,0,60,10,0,8,0,0,10,4,4,0,0,0,0,0.0,16.7,13.3,0,0
2016,PL,福岡ソフトバンクホークス,,加治屋 蓮,,4.5,0.0,2.0,0,0,2,2.0,0,9,3,0,1,0,0,1,1,1,0,0,0,0,0.0,11.1,11.1,0,0
2016,PL,福岡ソフトバンクホークス,,嘉弥真 新也,,8.59,11.1,1.77,0,0,5,7.1,0,36,9,4,4,0,1,8,7,7,0,0,0,0,0.0,22.2,11.1,1,0
2016,PL,福岡ソフトバンクホークス,,サファテ,,1.88,26.2,0.82,0,7,64,62.1,43,237,40,4,11,1,0,73,13,15,8,8,0,0,0.0,30.8,4.6,1,0
2016,PL,福岡ソフトバンクホークス,,スアレス,,3.19,20.6,1.25,2,6,58,53.2,1,223,49,5,18,3,1,64,19,21,26,28,0,0,0.25,28.7,8.1,2,0
2016,PL,福岡ソフトバンクホークス,,攝津 正,,5.59,4.9,1.49,2,2,7,37.0,0,164,42,3,13,0,3,21,23,24,0,0,0,0,0.5,12.8,7.9,1,0
2016,PL,福岡ソフトバンクホークス,,千賀 滉大,,2.61,18.8,1.05,12,3,25,169.0,0,681,125,16,53,0,6,181,49,52,0,0,3,0,0.8,26.6,7.8,7,1
2016,PL,福岡ソフトバンクホークス,,武田 翔太,,2.95,9.6,1.27,14,8,27,183.0,0,769,163,12,70,0,5,144,60,71,0,0,1,1,0.636,18.7,9.1,7,1
2016,PL,福岡ソフトバンクホークス,,寺原 隼人,,4.05,8.1,1.72,2,1,14,13.1,0,62,18,2,5,0,0,10,6,6,2,4,0,0,0.667,16.1,8.1,0,0
2016,PL,福岡ソフトバンクホークス,,中田 賢一,,3.01,4.8,1.26,7,3,17,89.2,0,377,64,9,49,0,5,67,30,31,0,0,0,0,0.7,17.8,13.0,3,0
2016,PL,福岡ソフトバンクホークス,,バリオス,,7.82,18.3,1.97,0,2,11,12.2,0,60,20,1,5,2,0,16,11,11,3,3,0,0,0.0,26.7,8.3,1,1
2016,PL,福岡ソフトバンクホークス,,バンデンハーク,,3.84,23.7,0.96,7,3,13,82.0,0,325,64,14,15,0,1,92,35,37,0,0,0,0,0.7,28.3,4.6,1,0
2016,PL,福岡ソフトバンクホークス,,東浜 巨,,3.0,11.6,1.11,9,6,23,135.0,0,545,113,13,37,0,2,100,45,49,0,0,0,0,0.6,18.3,6.8,1,0
2016,PL,福岡ソフトバンクホークス,,松坂 大輔,,18.0,0.0,5.0,0,0,1,1.0,0,10,3,0,2,0,2,2,2,5,0,0,0,0,0.0,20.0,20.0,1,0
2016,PL,福岡ソフトバンクホークス,,松本 裕樹,,9.0,25.0,1.0,0,0,1,1.0,0,4,1,1,0,0,0,1,1,1,0,0,0,0,0.0,25.0,0.0,0,0
2016,PL,福岡ソフトバンクホークス,,森 唯斗,,2.98,13.8,1.38,4,3,56,60.1,1,261,68,6,15,1,2,51,20,20,14,18,0,0,0.571,19.5,5.7,0,0
2016,PL,福岡ソフトバンクホークス,,森福 允彦,,2.0,20.0,0.93,2,1,50,27.0,0,105,23,1,2,0,3,23,6,7,16,18,0,0,0.667,21.9,1.9,0,0
2016,PL,福岡ソフトバンクホークス,,柳瀬 明宏,,4.5,10.0,2.0,0,0,2,2.0,0,10,4,0,0,0,0,1,1,1,0,0,0,0,0.0,10.0,0.0,0,0
2016,PL,福岡ソフトバンクホークス,,山田 大樹,,5.93,1.6,1.83,1,1,4,13.2,0,63,17,1,8,0,1,9,9,9,0,0,0,0,0.5,14.3,12.7,1,0
2016,PL,福岡ソフトバンクホークス,,和田 毅,,3.04,18.0,1.08,15,5,24,163.0,0,662,138,22,38,0,5,157,55,58,0,0,2,1,0.75,23.7,5.7,0,0
2016,PL,埼玉西武ライオンズ,,岩尾 利弘,,9.0,-7.7,2.33,0,0,2,3.0,0,13,5,0,2,0,0,1,3,3,0,0,0,0,0.0,7.7,15.4,0,0
2016,PL,埼玉西武ライオンズ,,ウルフ,,3.04,4.2,1.27,4,0,4,23.2,0,96,26,3,4,0,1,8,8,9,0,0,0,0,1.0,8.3,4.2,0,0
2016,PL,埼玉西武ライオンズ,,大石 達也,,1.71,15.9,1.07,1,0,36,31.2,0,126,18,2,16,0,0,36,6,6,3,4,0,0,1.0,28.6,12.7,4,0
2016,PL,埼玉西武ライオンズ,,岡本 篤志,,6.75,0.0,2.25,0,0,4,2.2,0,13,4,0,2,0,0,2,2,2,0,0,0,0,0.0,15.4,15.4,0,0
2016,PL,埼玉西武ライオンズ,,岡本 洋介,,19.29,-11.1,3.0,0,0,4,4.2,0,27,10,0,4,0,0,1,10,10,0,0,0,0,0.0,3.7,14.8,1,0
2016,PL,埼玉西武ライオンズ,,郭 俊麟,,8.46,9.3,1.7,0,3,12,22.1,0,107,28,2,10,0,4,20,21,23,0,0,0,0,0.0,18.7,9.3,2,0
2016,PL,埼玉西武ライオンズ,,菊池 雄星,,2.58,10.1,1.29,12,7,22,143.0,0,595,117,7,67,0,2,127,41,51,0,0,2,0,0.632,21.3,11.3,3,0
2016,PL,埼玉西武ライオンズ,,岸 孝之,,2.49,12.6,1.22,9,7,19,130.1,0,541,123,8,36,0,1,104,36,42,0,0,2,1,0.562,19.2,6.7,0,0
2016,PL,埼玉西武ライオンズ,,小石 博孝,,3.74,4.9,1.35,0,2,50,74.2,1,324,62,2,39,2,13,55,31,33,2,2,0,0,0.0,17.0,12.0,3,0
2016,PL,埼玉西武ライオンズ,,國場 翼,,0.0,8.3,1.67,0,0,2,3.0,0,12,2,0,3,0,0,4,0,0,0,0,0,0,0.0,33.3,25.0,1,0
2016,PL,埼玉西武ライオンズ,,佐藤 勇,,5.76,3.6,1.48,1,3,7,25.0,0,111,24,3,13,0,5,17,16,16,0,0,0,0,0.25,15.3,11.7,3,0
2016,PL,埼玉西武ライオンズ,,佐野 泰雄,,3.29,-3.4,1.35,1,1,15,27.1,0,116,22,2,15,0,1,11,10,14,0,1,0,0,0.5,9.5,12.9,1,0
2016,PL,埼玉西武ライオンズ,,Ｃ．Ｃ．リー,,6.48,10.0,1.8,0,0,18,16.2,0,80,25,1,5,0,0,13,12,14,1,1,0,0,0.0,16.2,6.2,3,1
2016,PL,埼玉西武ライオンズ,,髙橋 光成,,4.42,7.2,1.57,4,11,22,118.0,0,529,134,10,51,0,5,89,58,73,0,0,2,1,0.267,16.8,9.6,12,0
2016,PL,埼玉西武ライオンズ,,髙橋 朋己,,1.69,-4.3,1.5,1,0,7,5.1,1,23,5,0,3,0,0,2,1,1,3,4,0,0,1.0,8.7,13.0,0,0
2016,PL,埼玉西武ライオンズ,,武隈 祥太,,3.54,12.6,1.28,5,3,64,61.0,0,261,58,5,20,0,1,53,24,24,14,19,0,0,0.625,20.3,7.7,3,0
2016,PL,埼玉西武ライオンズ,,多和田 真三郎,,4.38,11.8,1.43,7,5,18,98.2,0,433,101,6,40,0,8,91,48,51,0,0,2,1,0.583,21.0,9.2,10,0
2016,PL,埼玉西武ライオンズ,,十亀 剣,,6.31,3.0,1.63,4,6,21,71.1,0,335,85,3,31,0,9,41,50,55,1,2,0,0,0.4,12.2,9.3,2,0
2016,PL,埼玉西武ライオンズ,,豊田 拓矢,,1.5,13.8,1.67,0,0,6,6.0,0,29,7,0,3,0,0,7,1,1,0,0,0,0,0.0,24.1,10.3,1,0
2016,PL,埼玉西武ライオンズ,,中﨑 雄太,,6.0,4.3,1.0,0,0,8,6.0,0,23,4,1,2,0,1,3,4,4,0,0,0,0,0.0,13.0,8.7,0,0
2016,PL,埼玉西武ライオンズ,,野上 亮磨,,3.87,4.0,1.45,3,9,22,107.0,1,474,112,10,43,0,5,62,46,56,1,1,0,0,0.25,13.1,9.1,3,0
2016,PL,埼玉西武ライオンズ,,野田 昇吾,,3.93,12.5,1.42,0,0,22,18.1,0,80,21,1,5,0,1,15,8,8,4,4,0,0,0.0,18.8,6.2,0,0
2016,PL,埼玉西武ライオンズ,,バスケス,,5.51,2.7,1.41,0,0,19,16.1,0,75,12,2,11,0,1,13,10,11,6,6,0,0,0.0,17.3,14.7,2,0
2016,PL,埼玉西武ライオンズ,,バンヘッケン,,6.31,4.1,1.86,0,4,10,45.2,0,218,59,3,26,0,2,35,32,34,0,0,0,0,0.0,16.1,11.9,1,0
2016,PL,埼玉西武ライオンズ,,藤原 良平,,2.08,11.5,1.08,2,0,10,13.0,0,52,11,0,3,0,1,9,3,3,1,3,0,0,1.0,17.3,5.8,0,0
2016,PL,埼玉西武ライオンズ,,ポーリーノ,,4.7,3.4,1.57,0,6,9,44.0,0,203,44,3,25,0,2,32,23,31,0,0,0,0,0.0,15.8,12.3,4,0
2016,PL,埼玉西武ライオンズ,,本田 圭佑,,7.71,8.7,1.93,0,1,2,4.2,0,23,8,0,1,0,1,3,4,4,0,0,0,0,0.0,13.0,4.3,0,0
2016,PL,埼玉西武ライオンズ,,牧田 和久,,1.6,8.7,0.89,7,1,50,78.2,0,312,54,3,16,2,10,43,14,15,25,32,0,0,0.875,13.8,5.1,0,0
2016,PL,埼玉西武ライオンズ,,誠,,11.74,-8.1,2.35,0,2,2,7.2,0,37,11,0,7,0,0,4,10,10,0,0,0,0,0.0,10.8,18.9,1,2
2016,PL,埼玉西武ライオンズ,,増田 達至,,1.66,16.4,1.21,3,5,53,54.1,28,232,51,1,15,5,2,53,10,13,5,8,0,0,0.375,22.8,6.5,0,0
2016,PL,埼玉西武ライオンズ,,松本 直晃,,0.0,-8.3,1.88,0,0,2,2.2,0,12,3,0,2,0,0,1,0,0,0,0,0,0,0.0,8.3,16.7,1,0
2016,PL,埼玉西武ライオンズ,,南川 忠亮,,2.25,-15.8,1.75,0,0,4,4.0,0,19,3,0,4,0,0,1,1,1,0,0,0,0,0.0,5.3,21.1,0,1
2016,PL,北海道日本ハムファイターズ,,新垣 勇人,,3.86,17.9,1.29,0,0,4,9.1,0,39,12,1,0,0,1,7,4,4,0,0,0,0,0.0,17.9,0.0,0,0
2016,PL,北海道日本ハムファイターズ,,有原 航平,,2.94,10.2,1.21,11,9,22,156.0,0,640,150,13,38,1,2,103,51,52,0,0,2,1,0.55,16.1,5.9,3,1
2016,PL,北海道日本ハムファイターズ,,井口 和朋,,3.86,9.8,1.17,0,1,37,42.0,0,174,39,6,10,1,2,27,18,18,4,4,0,0,0.0,15.5,5.7,3,0
2016,PL,北海道日本ハムファイターズ,,石井 裕也,,1.65,19.0,0.92,0,0,22,16.1,0,63,11,0,4,0,0,16,3,3,12,12,0,0,0.0,25.4,6.3,0,0
2016,PL,北海道日本ハムファイターズ,,石川 直也,,0.0,-25.0,1.0,0,0,1,1.0,0,4,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,25.0,0,0
2016,PL,北海道日本ハムファイターズ,,上原 健太,,0.0,25.0,1.0,0,0,1,1.0,0,4,1,0,0,0,0,1,0,0,1,1,0,0,0.0,25.0,0.0,0,0
