year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1973,CL,読売ジャイアンツ,91193802,秋本　祐作,Y.Akimoto,6.75,11.8,1.25,0,0,3,4.0,,17,5,1,0,,0,2,3,3,,,0,0,0.0,11.8,0.0,0,0
1973,CL,読売ジャイアンツ,91393849,小川　邦和,K.Ogawa,3.28,7.8,1.14,3,0,32,57.2,,231,50,12,16,,0,34,21,23,,,0,0,1.0,14.7,6.9,1,0
1973,CL,読売ジャイアンツ,91593820,倉田　誠,M.Kurata,2.74,10.1,1.17,18,9,49,187.1,,780,156,13,63,,5,142,57,66,,,8,2,0.667,18.2,8.1,3,0
1973,CL,読売ジャイアンツ,71573847,小林　繁,S.Kobayashi,0.0,10.0,0.62,0,0,6,11.1,,40,5,0,2,,0,6,0,0,,,0,0,0.0,15.0,5.0,1,0
1973,CL,読売ジャイアンツ,61763843,島野　修,O.Shimano,2.81,4.2,1.44,0,1,9,16.0,,71,14,1,9,,0,12,5,8,,,0,0,0.0,16.9,12.7,2,0
1973,CL,読売ジャイアンツ,81583822,菅原　勝矢,K.Sugawara,6.97,6.8,1.45,0,0,6,10.1,,44,13,4,2,,0,5,8,8,,,0,0,0.0,11.4,4.5,0,0
1973,CL,読売ジャイアンツ,71973843,関本　四十四,M.Sekimoto,3.41,3.9,1.35,4,10,38,140.0,,593,143,17,46,,3,69,53,63,,,4,1,0.286,11.6,7.8,0,0
1973,CL,読売ジャイアンツ,01703820,高橋　一三,,2.2,7.9,1.16,23,13,45,306.1,,1247,215,32,139,,9,238,75,82,,,24,7,0.639,19.1,11.1,5,0
1973,CL,読売ジャイアンツ,11913824,高橋　善正,Y.Takahashi,3.45,13.4,1.21,1,5,25,70.1,,291,74,14,11,,3,50,27,31,,,1,0,0.167,17.2,3.8,2,0
1973,CL,読売ジャイアンツ,31733847,玉井　信博,N.Tamai,5.02,0.0,1.33,0,1,7,14.1,,64,13,2,6,,0,6,8,11,,,0,0,0.0,9.4,9.4,0,0
1973,CL,読売ジャイアンツ,91093843,新浦　寿夫,H.Niura,3.44,7.0,1.36,3,3,21,83.2,,356,61,7,53,,0,78,32,36,,,1,1,0.5,21.9,14.9,0,1
1973,CL,読売ジャイアンツ,91093822,堀内　恒夫,T.Horiuchi,4.52,4.5,1.39,12,17,39,221.0,,953,238,28,70,,6,113,111,117,,,15,2,0.414,11.9,7.3,1,1
1973,CL,読売ジャイアンツ,51053847,松尾　輝義,T.Matsuo,4.91,-8.8,1.5,0,0,5,7.1,,34,6,2,5,,0,2,4,5,,,0,0,0.0,5.9,14.7,0,0
1973,CL,読売ジャイアンツ,31433845,横山　忠夫,T.Yokoyama,6.0,-4.0,1.9,2,1,10,21.0,,101,25,4,15,,0,11,14,17,,,0,0,0.667,10.9,14.9,2,0
1973,CL,中日ドラゴンズ,11313824,伊藤　久敏,H.Itou,3.43,3.4,1.24,1,1,29,76.0,,320,71,6,23,,2,34,29,31,,,1,0,0.5,10.6,7.2,2,0
1973,CL,中日ドラゴンズ,31333843,稲葉　光雄,M.Inaba,3.53,4.2,1.29,6,12,33,160.2,,673,141,13,66,,1,94,63,72,,,8,2,0.333,14.0,9.8,1,0
1973,CL,中日ドラゴンズ,21323847,奥田　直也,N.Okuda,0.0,-16.7,1.5,0,0,2,1.1,,6,0,0,2,,0,1,0,0,,,0,0,0.0,16.7,33.3,0,0
1973,CL,中日ドラゴンズ,71773843,佐藤　政夫,M.Satou,0.0,-100.0,,0,0,1,,,1,0,,1,,0,0,0,0,,,0,0,0.0,0.0,100.0,0,0
1973,CL,中日ドラゴンズ,11913841,渋谷　幸春,Y.Shibuya,2.86,3.1,1.09,11,12,38,198.1,,805,175,26,42,,12,67,63,65,,,9,6,0.478,8.3,5.2,1,1
1973,CL,中日ドラゴンズ,41543847,鈴木　孝政,T.Suzuki,0.0,0.0,0.0,0,0,1,1.0,,3,0,0,0,,0,0,0,0,,,0,0,0.0,0.0,0.0,0,0
1973,CL,中日ドラゴンズ,31933845,竹田　和史,M.Takeda,4.76,-10.7,2.12,0,0,8,5.2,,28,7,2,5,,0,2,3,4,,,0,0,0.0,7.1,17.9,0,0
1973,CL,中日ドラゴンズ,51053828,星野　仙一,S.Hoshino,3.04,6.1,1.14,16,11,44,166.0,,676,134,16,55,,3,96,56,57,,,7,1,0.593,14.2,8.1,2,1
1973,CL,中日ドラゴンズ,71273843,星野　秀孝,H.Hoshino,3.21,6.9,1.5,0,0,13,14.0,,58,14,2,7,,0,11,5,5,,,0,0,0.0,19.0,12.1,0,0
1973,CL,中日ドラゴンズ,31433841,松本　幸行,Y.Matsumoto,2.38,4.2,1.08,14,11,39,234.0,,938,201,18,51,,6,90,62,70,,,13,4,0.56,9.6,5.4,2,1
1973,CL,中日ドラゴンズ,11413808,水谷　寿伸,H.Mizutani,3.54,3.0,1.15,6,6,33,140.0,,574,119,16,42,,5,59,55,65,,,3,1,0.5,10.3,7.3,0,0
1973,CL,中日ドラゴンズ,41043828,水谷　則博,N.Mizutani,0.0,0.0,1.5,0,0,3,4.0,,21,6,2,0,,0,0,0,7,,,0,0,0.0,0.0,0.0,0,0
1973,CL,中日ドラゴンズ,71273845,三沢　淳,J.Misawa,2.56,10.0,1.0,10,8,45,137.0,,531,103,13,34,,6,87,39,45,,,4,1,0.556,16.4,6.4,0,1
1973,CL,中日ドラゴンズ,31633843,渡部　司,T.Watabe,6.43,-11.8,1.86,0,0,4,7.0,,34,7,0,6,,2,2,5,5,,,0,0,0.0,5.9,17.6,1,0
1973,CL,大洋ホエールズ,91193845,鵜沢　達雄,T.Uzawa,15.0,-27.8,3.0,0,1,2,3.0,,18,4,1,5,,0,0,5,5,,,0,0,0.0,0.0,27.8,0,0
1973,CL,大洋ホエールズ,01303847,奥江　英幸,,18.0,20.0,3.0,0,0,1,1.0,,5,3,2,0,,0,1,2,2,,,0,0,0.0,20.0,0.0,0,0
1973,CL,大洋ホエールズ,71573845,倉橋　寛,H.Kurahashi,3.0,0.0,1.33,0,0,1,3.0,,12,2,0,2,,0,2,1,3,,,0,0,0.0,16.7,16.7,0,0
1973,CL,大洋ホエールズ,31933807,小山　正明,M.Koyama,2.54,8.4,1.06,4,4,15,74.1,,298,64,6,15,,4,40,21,24,,,2,2,0.5,13.4,5.0,0,0
1973,CL,大洋ホエールズ,01503826,小谷　正勝,,3.23,4.8,1.3,0,3,37,64.0,,270,53,6,30,,2,43,23,24,,,0,0,0.0,15.9,11.1,0,0
1973,CL,大洋ホエールズ,31933808,坂井　勝二,K.Sakai,3.23,2.8,1.13,7,9,30,147.2,,600,122,17,45,,8,62,53,56,,,1,0,0.438,10.3,7.5,2,1
1973,CL,大洋ホエールズ,51753806,島田　源太郎,G.Shimada,5.14,-6.0,2.5,0,0,9,14.0,,83,22,0,13,,7,8,8,15,,,0,0,0.0,9.6,15.7,0,0
1973,CL,大洋ホエールズ,01903829,高橋　重行,,2.7,10.4,1.05,9,11,44,206.1,,826,173,18,43,,6,129,62,71,,,10,4,0.45,15.6,5.2,1,3
1973,CL,大洋ホエールズ,81783824,高垣　義広,Y.Takagaki,4.93,0.0,1.54,0,0,23,38.1,,170,43,5,16,,3,16,21,22,,,0,0,0.0,9.4,9.4,0,0
1973,CL,大洋ホエールズ,31933826,竹村　一義,K.Takemura,5.91,22.2,1.22,0,0,9,10.2,,45,12,2,1,,1,11,7,7,,,0,0,0.0,24.4,2.2,0,0
1973,CL,大洋ホエールズ,11913845,竹内　広明,H.Takeuchi,3.58,-0.4,1.35,9,13,38,166.0,,693,152,11,72,,2,69,66,72,,,6,2,0.409,10.0,10.4,6,0
1973,CL,大洋ホエールズ,21023820,平岡　一郎,I.Hiraoka,4.78,-2.5,1.75,1,2,24,26.1,,118,30,3,16,,1,13,14,16,,,0,0,0.333,11.0,13.6,1,0
