year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
2013,CL,阪神タイガース,,秋山 拓巳,,3.83,12.7,1.3,0,3,8,44.2,0,189,46,6,12,0,0,36,19,21,0,0,0,0,0.0,19.0,6.3,2,0
2013,CL,阪神タイガース,,安藤 優也,,2.28,6.4,1.38,4,2,58,51.1,1,219,53,1,18,5,3,32,13,14,23,27,0,0,0.667,14.6,8.2,0,0
2013,CL,阪神タイガース,,岩田 稔,,4.95,4.8,1.35,2,5,9,43.2,0,189,43,3,16,0,1,25,24,26,0,0,0,0,0.286,13.2,8.5,1,0
2013,CL,阪神タイガース,,岩本 輝,,4.5,-5.9,1.75,0,0,1,4.0,0,17,4,0,3,0,0,2,2,2,0,0,0,0,0.0,11.8,17.6,0,0
2013,CL,阪神タイガース,,榎田 大樹,,3.61,10.3,1.17,4,9,16,92.1,0,389,70,11,38,0,8,78,37,39,0,0,0,0,0.308,20.1,9.8,5,0
2013,CL,阪神タイガース,,加藤 康介,,1.97,20.6,0.97,1,2,61,50.1,1,199,36,3,13,2,1,54,11,12,16,17,0,0,0.333,27.1,6.5,0,0
2013,CL,阪神タイガース,,川崎 雄介,,9.0,-7.7,3.0,0,0,1,2.0,0,13,3,0,3,0,1,2,2,2,0,0,0,0,0.0,15.4,23.1,0,0
2013,CL,阪神タイガース,,清原 大貴,,4.5,4.8,2.25,0,0,3,4.0,0,21,7,0,2,0,0,3,2,2,0,0,0,0,0.0,14.3,9.5,0,0
2013,CL,阪神タイガース,,久保 康友,,2.85,12.9,1.21,3,4,44,53.2,6,224,48,4,17,4,2,46,17,19,11,14,0,0,0.429,20.5,7.6,2,0
2013,CL,阪神タイガース,,久保田 智之,,5.57,1.1,1.43,0,2,17,21.0,0,94,17,2,13,1,1,14,13,15,1,1,0,0,0.0,14.9,13.8,0,0
2013,CL,阪神タイガース,,小嶋 達也,,7.5,3.6,1.75,1,1,3,12.0,0,55,15,3,6,0,0,8,10,10,0,0,0,0,0.5,14.5,10.9,1,0
2013,CL,阪神タイガース,,ザラテ,,5.4,-11.1,2.4,0,0,2,1.2,0,9,2,0,2,0,0,1,1,1,0,0,0,0,0.0,11.1,22.2,0,1
2013,CL,阪神タイガース,,歳内 宏明,,5.62,-3.1,0.75,0,0,5,8.0,0,32,4,3,2,0,1,1,5,5,0,0,0,0,0.0,3.1,6.2,0,0
2013,CL,阪神タイガース,,白仁田 寛和,,3.38,2.9,1.5,1,0,2,8.0,0,34,10,0,2,0,0,3,3,3,0,0,0,0,1.0,8.8,5.9,1,0
2013,CL,阪神タイガース,,スタンリッジ,,2.74,11.4,1.29,8,12,26,160.2,0,677,161,12,47,2,4,124,49,62,0,0,2,2,0.4,18.3,6.9,5,2
2013,CL,阪神タイガース,,高宮 和也,,27.0,16.7,3.0,0,0,1,1.0,0,6,3,2,0,0,0,1,3,3,0,0,0,0,0.0,16.7,0.0,0,0
2013,CL,阪神タイガース,,玉置 隆,,2.19,8.5,0.97,0,0,7,12.1,0,47,6,2,6,1,0,10,3,3,1,1,0,0,0.0,21.3,12.8,0,0
2013,CL,阪神タイガース,,筒井 和也,,2.58,15.6,0.99,4,1,39,45.1,1,179,34,4,11,0,1,39,13,13,3,7,0,0,0.8,21.8,6.1,0,0
2013,CL,阪神タイガース,,鶴 直人,,4.93,6.9,1.3,3,1,20,34.2,0,144,38,4,7,0,1,17,19,19,1,3,0,0,0.75,11.8,4.9,0,1
2013,CL,阪神タイガース,,西村 憲,,27.0,-28.6,4.0,0,1,3,1.0,0,7,2,0,2,0,0,0,3,3,0,0,0,0,0.0,0.0,28.6,0,0
2013,CL,阪神タイガース,,能見 篤史,,2.69,11.9,1.08,11,7,25,180.2,0,724,155,18,41,1,0,127,54,57,0,0,6,2,0.611,17.5,5.7,5,0
2013,CL,阪神タイガース,,福原 忍,,1.2,14.7,1.13,4,0,50,45.0,14,184,40,2,11,1,2,38,6,9,14,18,0,0,1.0,20.7,6.0,1,0
2013,CL,阪神タイガース,,藤浪 晋太郎,,2.75,14.6,1.18,10,6,24,137.2,0,563,119,10,44,0,2,126,42,48,0,0,0,0,0.625,22.4,7.8,8,0
2013,CL,阪神タイガース,,藤原 正典,,1.32,3.4,1.32,0,0,10,13.2,0,58,10,0,8,0,0,10,2,4,0,0,0,0,0.0,17.2,13.8,1,1
2013,CL,阪神タイガース,,ボイヤー,,2.67,16.3,0.89,3,1,22,27.0,0,104,20,3,4,0,0,21,8,8,0,3,0,0,0.75,20.2,3.8,0,0
2013,CL,阪神タイガース,,松田 遼馬,,4.25,18.4,1.35,1,2,27,29.2,0,125,34,6,6,1,0,29,14,14,5,6,0,0,0.333,23.2,4.8,1,0
2013,CL,阪神タイガース,,メッセンジャー,,2.89,15.7,1.17,12,8,30,196.1,0,811,174,13,56,0,4,183,63,68,0,0,6,3,0.6,22.6,6.9,5,1
2013,CL,阪神タイガース,,渡辺 亮,,3.77,-3.1,1.47,1,0,15,14.1,0,64,11,2,10,0,1,8,6,6,2,3,0,0,1.0,12.5,15.6,2,0
2013,CL,広島東洋カープ,,今井 啓介,,3.23,9.0,1.37,2,2,33,61.1,0,267,58,6,26,0,5,50,22,27,2,3,0,0,0.5,18.7,9.7,5,0
2013,CL,広島東洋カープ,,今村 猛,,3.31,9.9,1.5,2,5,57,65.1,3,283,70,2,28,2,2,56,24,26,18,20,0,0,0.286,19.8,9.9,2,1
2013,CL,広島東洋カープ,,岩見 優輝,,0.0,0.0,1.2,0,0,3,3.1,0,12,0,0,4,0,0,4,0,0,0,0,0,0,0.0,33.3,33.3,0,0
2013,CL,広島東洋カープ,,上野 弘文,,7.02,5.1,1.86,2,0,14,16.2,0,79,25,3,6,0,3,10,13,13,1,3,0,0,1.0,12.7,7.6,0,1
2013,CL,広島東洋カープ,,梅津 智弘,,5.23,4.8,1.26,0,0,8,10.1,0,42,9,0,4,0,1,6,6,6,0,0,0,0,0.0,14.3,9.5,0,0
2013,CL,広島東洋カープ,,江草 仁貴,,9.0,0.0,2.33,0,1,3,3.0,0,17,6,2,1,0,0,1,3,5,0,0,0,0,0.0,5.9,5.9,0,0
2013,CL,広島東洋カープ,,大竹 寛,,3.37,7.6,1.23,10,10,25,163.0,0,675,152,13,49,1,4,100,61,64,0,0,1,0,0.5,14.8,7.3,4,0
