year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1969,CL,読売ジャイアンツ,71073801,金田　正一,M.Kaneda,4.23,4.2,1.38,5,4,18,72.1,,311,65,8,35,,0,48,34,39,,,1,0,0.556,15.4,11.3,3,0
1969,CL,読売ジャイアンツ,91593820,倉田　誠,M.Kurata,6.3,14.0,1.4,0,1,3,10.0,,43,9,3,5,,0,11,7,7,,,0,0,0.0,25.6,11.6,0,0
1969,CL,読売ジャイアンツ,51053825,城之内　邦雄,K.Jounouchi,4.11,2.4,1.12,4,5,20,120.1,,492,106,20,29,,6,41,55,56,,,5,1,0.444,8.3,5.9,2,0
1969,CL,読売ジャイアンツ,81583822,菅原　勝矢,K.Sugawara,1.8,8.7,1.6,0,0,3,5.0,,23,4,1,4,,0,6,1,1,,,0,0,0.0,26.1,17.4,0,0
1969,CL,読売ジャイアンツ,41943823,高橋　明,A.Takahashi,3.55,5.3,1.16,10,5,32,111.2,,457,100,16,29,,3,53,44,46,,,3,0,0.667,11.6,6.3,1,1
1969,CL,読売ジャイアンツ,01703820,高橋　一三,,2.21,13.6,1.03,22,5,45,256.0,,1018,180,25,83,,9,221,63,67,,,19,3,0.815,21.7,8.2,3,0
1969,CL,読売ジャイアンツ,51753828,田中　章,A.Tanaka,2.95,14.3,0.98,3,3,35,73.1,,294,58,8,14,,3,56,24,30,,,0,0,0.5,19.0,4.8,0,0
1969,CL,読売ジャイアンツ,81983804,中村　稔,M.Nakamura,3.57,6.7,1.06,0,0,13,22.2,,90,20,5,4,,1,10,9,9,,,0,0,0.0,11.1,4.4,0,0
1969,CL,読売ジャイアンツ,91093822,堀内　恒夫,T.Horiuchi,3.12,5.3,1.34,14,13,41,236.2,,1004,211,21,107,,6,160,82,94,,,12,4,0.519,15.9,10.7,6,1
1969,CL,読売ジャイアンツ,33133825,宮田　征典,Y.Miyata,6.86,17.0,1.29,0,3,15,21.0,,88,19,8,8,,0,23,16,16,,,0,0,0.0,26.1,9.1,2,0
1969,CL,読売ジャイアンツ,31233828,山内　新一,S.Yamauchi,6.23,2.4,1.85,1,1,7,17.1,,85,28,2,4,,1,6,12,14,,,0,0,0.5,7.1,4.7,0,0
1969,CL,読売ジャイアンツ,01203828,吉村　典男,,5.11,9.4,1.22,1,0,5,12.1,,53,13,3,2,,0,7,7,8,,,0,0,1.0,13.2,3.8,0,0
1969,CL,読売ジャイアンツ,43743800,若生　忠男,T.Wakou,3.01,18.9,0.95,3,3,23,77.2,,302,55,9,19,,4,76,26,29,,,2,0,0.5,25.2,6.3,0,1
1969,CL,読売ジャイアンツ,41643829,渡辺　秀武,H.Watanabe,3.35,11.3,1.11,10,8,30,134.1,,541,123,17,26,,6,87,50,56,,,6,1,0.556,16.1,4.8,1,1
