year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1980,CL,読売ジャイアンツ,71173824,浅野　啓司,K.Asano,3.86,3.7,1.14,0,0,3,7.0,0,27,6,0,2,,0,3,3,3,,,0,0,0.0,11.1,7.4,0,0
1980,CL,読売ジャイアンツ,91193848,江川　卓,S.Egawa,2.48,15.1,1.09,16,12,34,261.1,0,1055,226,34,60,,2,219,72,88,,,18,5,0.571,20.8,5.7,0,0
1980,CL,読売ジャイアンツ,31333845,加藤　初,H.Katou,3.67,2.5,1.67,1,1,13,27.0,0,122,29,5,16,,0,19,11,18,,,0,0,0.5,15.6,13.1,0,0
1980,CL,読売ジャイアンツ,71373848,鹿取　義隆,Y.Katori,1.78,9.8,1.03,4,3,51,86.0,3,336,59,7,30,,5,63,17,18,,,0,0,0.571,18.8,8.9,1,0
1980,CL,読売ジャイアンツ,41343842,古賀　正明,M.Koga,3.99,6.8,1.19,6,5,23,79.0,2,325,64,12,30,,5,52,35,35,,,2,0,0.545,16.0,9.2,0,0
1980,CL,読売ジャイアンツ,81583861,香坂　英典,H.Kousaka,0.0,12.5,0.5,0,0,1,2.0,0,8,1,0,0,,0,1,0,1,,,0,0,0.0,12.5,0.0,0,0
1980,CL,読売ジャイアンツ,61363844,定岡　正二,S.Sadaoka,2.53,7.7,1.18,9,8,28,149.1,0,600,126,17,50,,2,96,42,55,,,5,1,0.529,16.0,8.3,3,1
1980,CL,読売ジャイアンツ,91593846,角　三男,M.Sumi,2.28,23.8,1.05,1,5,56,79.0,11,315,48,5,35,,3,110,20,21,,,0,0,0.167,34.9,11.1,0,0
1980,CL,読売ジャイアンツ,61963845,永本　裕章,H.Nagamoto,3.91,5.1,1.7,0,0,14,25.1,0,117,35,2,8,,1,14,11,15,,,0,0,0.0,12.0,6.8,1,0
1980,CL,読売ジャイアンツ,11013845,成重　春生,H.Narishige,4.72,7.1,1.27,0,0,6,13.1,0,56,13,2,4,,1,8,7,7,,,0,0,0.0,14.3,7.1,0,0
1980,CL,読売ジャイアンツ,91093843,新浦　壽丈,H.Niura,3.78,11.4,1.28,3,4,18,69.0,1,297,64,11,24,,2,58,29,42,,,1,1,0.429,19.5,8.1,1,0
1980,CL,読売ジャイアンツ,91793842,西本　聖,T.Nishimoto,2.59,8.6,1.18,14,14,36,222.0,2,906,223,20,40,,2,118,64,74,,,15,2,0.5,13.0,4.4,0,1
1980,CL,読売ジャイアンツ,01903844,藤城　和明,,4.97,9.7,1.38,4,3,18,54.1,0,227,51,7,24,,0,46,30,30,,,1,1,0.571,20.3,10.6,1,0
1980,CL,読売ジャイアンツ,91093822,堀内　恒夫,T.Horiuchi,4.32,11.3,1.33,3,5,19,75.0,1,319,78,12,22,,1,58,36,43,,,2,0,0.375,18.2,6.9,0,0
1980,CL,中日ドラゴンズ,51153842,青山　久人,H.Aoyama,4.44,6.9,1.23,4,3,20,73.0,1,305,63,14,27,,4,48,36,39,,,2,0,0.571,15.7,8.9,1,0
