year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1962,PL,阪急ブレーブス,01103801,荒巻　淳,,4.5,0.0,1.5,0,0,2,2.0,,9,1,0,2,,0,2,1,1,,,0,0,0.0,22.2,22.2,0,0
1962,PL,阪急ブレーブス,91193802,秋本　祐作,Y.Akimoto,4.09,10.0,1.43,2,7,30,81.1,,359,96,7,20,,0,56,37,48,,,2,0,0.222,15.6,5.6,0,0
1962,PL,阪急ブレーブス,51153808,安藤　治久,H.Andou,3.96,3.9,1.35,7,11,36,120.1,,517,130,9,32,,4,52,53,61,,,4,2,0.389,10.1,6.2,1,0
1962,PL,阪急ブレーブス,71173808,足立　光宏,M.Adachi,1.96,14.9,0.92,8,4,39,123.2,,483,92,8,22,,1,94,27,32,,,4,4,0.667,19.5,4.6,0,0
1962,PL,阪急ブレーブス,41143806,石井　茂雄,S.Ishii,4.28,7.4,1.28,4,9,47,147.1,,622,137,8,52,,5,98,70,75,,,1,0,0.308,15.8,8.4,1,0
1962,PL,阪急ブレーブス,61563825,大石　弥太郎,Y.Ooishi,2.83,6.5,0.94,0,0,15,35.0,,138,30,2,3,,0,12,11,13,,,0,0,0.0,8.7,2.2,0,0
1962,PL,阪急ブレーブス,91793809,梶本　隆夫,T.Kajimoto,3.28,9.7,1.29,14,15,50,235.2,,983,244,18,59,,3,154,86,103,,,12,0,0.483,15.7,6.0,7,0
1962,PL,阪急ブレーブス,01303804,梶本　靖郎,,2.68,9.9,1.33,1,1,25,43.2,,182,48,2,10,,1,28,13,17,,,0,0,0.5,15.4,5.5,3,0
1962,PL,阪急ブレーブス,51953825,佐々木　幸男,Y.Sasaki,2.57,7.2,1.07,0,1,10,28.0,,111,21,0,9,,0,17,8,8,,,0,0,0.0,15.3,8.1,0,0
1962,PL,阪急ブレーブス,11213806,牧田　政彦,M.Makita,1.93,15.8,0.86,0,0,3,4.2,,19,3,0,1,,0,4,1,1,,,0,0,0.0,21.1,5.3,1,0
1962,PL,阪急ブレーブス,71473823,牧野　宏,H.Makino,3.72,4.9,1.31,1,0,14,29.0,,123,30,2,8,,1,14,12,18,,,0,0,1.0,11.4,6.5,0,0
1962,PL,阪急ブレーブス,83183802,米田　哲也,T.Yoneda,3.23,13.8,1.22,20,17,52,261.2,,1092,239,14,80,,8,231,94,113,,,10,1,0.541,21.2,7.3,2,0
