year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1951,CL,読売ジャイアンツ,41743801,大友　工,K.Ootomo,2.42,1.4,1.14,11,4,29,137.2,,556,114,11,43,,3,51,37,44,,,3,0,0.733,9.2,7.7,1,3
1951,CL,読売ジャイアンツ,11313803,兼吉　寛,H.Kaneyoshi,3.86,-5.0,1.43,0,0,12,28.0,,120,22,1,18,,1,12,12,14,,,0,0,0.0,10.0,15.0,0,0
1951,CL,読売ジャイアンツ,71373893,多田　文久三,F.Tada,11.57,-17.6,3.86,0,0,3,2.1,,17,5,0,4,,1,1,3,5,,,0,0,0.0,5.9,23.5,0,0
1951,CL,読売ジャイアンツ,01703878,中尾　碩志,,3.04,4.3,1.24,9,6,29,130.1,,541,124,8,37,,0,60,44,56,,,4,0,0.6,11.1,6.8,0,2
1951,CL,読売ジャイアンツ,81783895,藤本　英雄,H.Fujimoto,3.14,5.7,1.11,15,7,31,206.1,,822,189,7,41,,3,88,72,89,,,16,3,0.682,10.7,5.0,1,1
1951,CL,読売ジャイアンツ,31933895,別所　毅彦,T.Bessho,2.45,3.5,1.13,21,9,47,301.1,,1222,252,15,88,,1,131,82,112,,,25,4,0.7,10.7,7.2,3,0
1951,CL,読売ジャイアンツ,03203801,松田　清,,2.02,3.2,1.1,23,3,34,227.2,,896,186,5,64,,5,93,51,61,,,15,4,0.885,10.4,7.1,3,2
1951,CL,阪神タイガース,91193896,内山　清,K.Uchiyama,3.34,-1.5,1.23,10,5,42,159.0,,656,153,18,43,,5,33,59,66,,,3,0,0.667,5.0,6.6,0,0
1951,CL,阪神タイガース,31333894,梶岡　忠義,T.Kajioka,3.44,1.2,1.4,13,7,35,180.1,,775,200,17,53,,6,62,69,88,,,10,1,0.65,8.0,6.8,2,0
1951,CL,阪神タイガース,51353803,河　文雄,F.Kawa,5.27,-7.4,1.43,1,1,11,27.1,,122,27,1,12,,3,3,16,17,,,1,0,0.5,2.5,9.8,0,0
1951,CL,阪神タイガース,01303898,駒田　桂二,,3.24,1.5,1.27,11,13,45,227.2,,955,217,14,72,,1,86,82,106,,,10,1,0.458,9.0,7.5,2,0
1951,CL,阪神タイガース,61363898,田宮　謙次郎,K.Tamiya,6.1,-5.6,2.23,0,1,5,10.1,,54,20,0,3,,0,0,7,9,,,0,0,0.0,0.0,5.6,0,1
1951,CL,阪神タイガース,41543803,竹元　勝雄,K.Takemoto,6.75,-7.7,1.88,0,0,1,2.2,,13,4,0,1,,0,0,2,2,,,0,0,0.0,0.0,7.7,0,0
1951,CL,阪神タイガース,71173803,西村　修,O.Izawa,2.37,-4.0,1.2,4,3,14,68.1,,274,52,1,30,,1,19,18,24,,,3,1,0.571,6.9,10.9,2,0
1951,CL,阪神タイガース,23123872,藤村　富美男,F.Fujimura,0.0,0.0,0.25,1,0,1,4.0,,13,0,0,1,,0,1,0,0,,,0,0,1.0,7.7,7.7,0,0
1951,CL,阪神タイガース,81783891,藤村　隆男,T.Fujimura,2.63,-0.3,1.18,16,16,49,253.0,,1029,222,14,77,,5,74,74,97,,,18,3,0.5,7.2,7.5,8,3
1951,CL,阪神タイガース,21123803,深見　吉夫,Y.Ikeda,0.0,2.2,1.09,1,0,4,11.0,,45,12,0,0,,0,1,0,0,,,0,0,1.0,2.2,0.0,1,0
1951,CL,阪神タイガース,83083801,干場　一夫,K.Hoshiba,4.54,-5.1,1.41,4,6,27,81.1,,350,83,15,32,,3,14,41,44,,,2,0,0.4,4.0,9.1,0,0
1951,CL,阪神タイガース,53553872,御園生　崇男,T.Misonoo,7.36,0.0,1.77,0,0,3,7.1,,40,12,1,1,,0,1,6,12,,,0,0,0.0,2.5,2.5,0,0
1951,CL,松竹ロビンス,01103878,井筒　研一,,4.9,-2.0,1.44,0,3,27,112.0,,489,124,16,37,,2,27,61,68,,,2,0,0.0,5.5,7.6,1,3
1951,CL,松竹ロビンス,61163894,岩本　信一,N.Iwamoto,5.89,-5.5,1.61,4,5,15,65.2,,290,76,6,30,,1,14,43,46,,,4,0,0.444,4.8,10.3,2,0
1951,CL,松竹ロビンス,71173893,江田　貢一,T.Eda,3.38,-1.4,1.27,4,8,28,151.2,,639,155,13,38,,3,29,57,76,,,5,1,0.333,4.5,5.9,0,5
1951,CL,松竹ロビンス,21723801,大島　信雄,N.Ooshima,2.74,0.4,1.24,15,13,36,216.2,,905,211,13,57,,1,61,66,95,,,13,2,0.536,6.7,6.3,2,1
1951,CL,松竹ロビンス,61363896,小林　恒夫,T.Kobayashi,4.85,-0.9,1.46,18,15,55,293.0,,1285,307,25,120,,8,108,158,179,,,14,3,0.545,8.4,9.3,10,2
1951,CL,松竹ロビンス,51353897,真田　重男,J.Sanada,5.32,1.9,1.43,7,6,24,94.2,,418,110,15,25,,0,33,56,62,,,1,1,0.538,7.9,6.0,0,0
1951,CL,松竹ロビンス,21323898,島本　和夫,K.Shimamoto,5.56,-6.9,1.74,0,3,14,34.0,,159,39,4,20,,1,9,21,27,,,0,0,0.0,5.7,12.6,0,0
1951,CL,松竹ロビンス,23923801,林　茂,S.Hayashi,6.41,-7.6,1.97,5,4,19,53.1,,264,59,4,46,,1,26,38,45,,,1,1,0.556,9.8,17.4,1,1
1951,CL,松竹ロビンス,41743898,宮沢　基一郎,K.Miyazawa,4.15,-0.9,1.46,0,3,9,26.0,,115,29,3,9,,2,8,12,21,,,0,0,0.0,7.0,7.8,0,1
1951,CL,大洋ホエールズ,01103892,今西　錬太郎,,7.23,-6.9,1.9,2,7,24,74.2,,363,100,11,42,,1,17,60,77,,,1,0,0.222,4.7,11.6,0,1
1951,CL,大洋ホエールズ,11913801,荻原　隆,T.Ogiwara,4.68,-1.2,1.48,6,9,35,159.2,,681,188,14,49,,3,41,83,93,,,2,0,0.4,6.0,7.2,0,2
1951,CL,大洋ホエールズ,11313896,片山　博,H.Katayama,5.51,-1.3,1.78,3,13,29,117.2,,545,162,14,47,,5,40,72,95,,,1,0,0.188,7.3,8.6,2,0
1951,CL,大洋ホエールズ,41043801,川口　芳弘,Y.Kawaguchi,8.47,-14.4,2.47,0,1,9,17.0,,90,23,1,19,,1,6,16,20,,,0,0,0.0,6.7,21.1,0,0
1951,CL,大洋ホエールズ,91593803,酒井　豪久,T.Sakai,9.0,-18.2,2.5,0,0,2,2.0,,11,2,1,3,,0,1,2,4,,,0,0,0.0,9.1,27.3,1,0
1951,CL,大洋ホエールズ,01703892,高野　裕良,,4.6,0.1,1.49,11,15,41,250.2,,1110,295,27,79,,10,80,128,146,,,17,0,0.423,7.2,7.1,3,0
1951,CL,大洋ホエールズ,61563803,種田　弘,H.Taneda,7.3,-4.8,1.86,0,4,11,24.2,,124,32,3,14,,0,8,20,25,,,0,0,0.0,6.5,11.3,0,2
1951,CL,大洋ホエールズ,13513801,寺島　公,K.Terajima,8.35,-8.3,2.45,0,1,11,18.1,,96,33,2,12,,0,4,17,21,,,0,0,0.0,4.2,12.5,1,0
1951,CL,大洋ホエールズ,21523898,中津　正三,S.Nakatsu,4.0,-20.0,,0,0,1,,,5,0,,3,,0,2,0,0,,,0,0,0.0,40.0,60.0,0,0
1951,CL,大洋ホエールズ,81983892,林　直明,N.Hayashi,3.01,-0.1,1.16,16,11,36,227.1,,936,227,10,36,,0,35,76,96,,,17,3,0.593,3.7,3.8,0,0
1951,CL,大洋ホエールズ,53253801,本間　鉄和,T.Honma,4.43,-13.2,1.97,1,2,6,22.1,,106,28,1,16,,1,2,11,14,,,0,0,0.333,1.9,15.1,0,2
1951,CL,大洋ホエールズ,51753897,丸山　二三雄,F.Maruyama,8.44,-14.3,2.62,0,1,4,5.1,,28,10,1,4,,0,0,5,7,,,0,0,0.0,0.0,14.3,0,0
1951,CL,大洋ホエールズ,61563893,渡辺　誠太郎,S.Watanabe,5.25,-9.6,1.83,1,0,9,24.0,,114,28,3,16,,0,5,14,18,,,0,0,1.0,4.4,14.0,1,0
1951,CL,広島東洋カープ,91393801,石川　清逸,K.Ishikawa,5.89,-3.8,1.63,0,7,24,107.0,,480,135,10,39,,1,21,70,85,,,1,0,0.0,4.4,8.1,0,0
1951,CL,広島東洋カープ,41343801,市田　夏生,N.Ichida,8.59,-9.3,1.86,1,2,8,22.0,,107,27,2,14,,2,4,21,25,,,0,0,0.333,3.7,13.1,1,0
1951,CL,広島東洋カープ,41143803,石黒　忠,T.Ishiguro,11.25,-9.5,2.5,0,0,1,4.0,,21,7,0,3,,0,1,5,5,,,0,0,0.0,4.8,14.3,0,0
1951,CL,広島東洋カープ,31533874,笠松　実,M.Kasamatsu,4.5,-0.3,1.44,5,15,36,180.0,,796,218,6,41,,2,39,90,106,,,9,0,0.25,4.9,5.2,1,0
1951,CL,広島東洋カープ,01503803,杉浦　竜太郎,,3.86,-3.9,1.36,6,14,34,191.1,,818,198,12,63,,0,31,82,104,,,14,0,0.3,3.8,7.7,0,0
1951,CL,広島東洋カープ,81483872,内藤　幸三,K.Naitou,6.3,-8.1,1.9,1,4,5,20.0,,99,27,1,11,,1,3,14,17,,,1,0,0.2,3.0,11.1,1,1
1951,CL,広島東洋カープ,43743801,長谷川　良平,R.Hasegawa,3.49,0.6,1.42,17,14,41,263.1,,1150,266,15,108,,7,115,102,128,,,17,1,0.548,10.0,9.4,4,1
1951,CL,広島東洋カープ,21723803,萩本　保,T.Hagimoto,6.6,-11.6,2.13,1,7,16,58.2,,301,71,7,54,,0,19,43,59,,,1,0,0.125,6.3,17.9,3,1
