year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,打率,安打,本塁打,打点,試合,打席,打数,単打,二塁打,三塁打,得点,出塁率,長打率,四球,敬遠,死球,三振,塁打,盗塁,盗塁死,犠打,犠飛,併殺打,RC,XR
1950,CL,中日ドラゴンズ,11013874,西沢　道夫,M.Nishizawa,137.0,618.0,562.0,104.0,175.0,22.0,3.0,46.0,341.0,135.0,4,3,0.0,,56.0,0,0.0,45.0,22.0,0.311,0.374,0.607,0.981,104.0,0.296,0.063,0.6699999999999999,9.06148867313916,7.281553398058252,1.2444444444444445,0.27388535031847133,0.32005,576.3333333333334,0.400355871886121,0.9779951100244498,0.311,175.0,46.0,135.0,137.0,618.0,562.0,104.0,22.0,3.0,104.0,0.374,0.607,56.0,0,0.0,,341.0,4,3,0.0,,,127.46116504854369,118.29399999999997
1950,CL,阪神タイガース,11013895,安居　玉一,T.Yasui,118.0,458.0,437.0,75.0,131.0,29.0,8.0,11.0,209.0,60.0,15,9,2.0,,18.0,0,1.0,22.0,8.0,0.3,0.329,0.478,0.8069999999999999,83.0,0.178,0.029000000000000026,0.507,3.9301310043668125,4.8034934497816595,0.8181818181818182,0.297029702970297,0.26755,488.3333333333333,0.2402745995423341,0.7547770700636943,0.3,131.0,11.0,60.0,118.0,458.0,437.0,83.0,29.0,8.0,75.0,0.329,0.478,18.0,0,1.0,,209.0,15,9,2.0,,,68.44175824175824,64.442
1950,CL,横浜DeNAベイスターズ,1103892,今西　錬太郎,R.Imanishi,41.0,92.0,85.0,6.0,21.0,4.0,0.0,0.0,25.0,8.0,0.0,0,1.0,,6.0,0,0.0,10.0,3.0,0.247,0.297,0.294,0.591,17.0,0.046999999999999986,0.04999999999999999,0.344,6.521739130434782,10.869565217391305,0.6,0.28,0.20715,394.99999999999994,0.11764705882352941,0.4626865671641791,0.247,21.0,0.0,8.0,41.0,92.0,85.0,17.0,4.0,0.0,6.0,0.297,0.294,6.0,0,0.0,,25.0,0.0,0,1.0,,,7.417582417582418,7.087999999999999
1950,CL,横浜DeNAベイスターズ,11313896,片山　博,H.Katayama,43.0,89.0,78.0,6.0,20.0,2.0,1.0,1.0,27.0,6.0,1,0,2.0,,7.0,0,2.0,22.0,0.0,0.256,0.333,0.346,0.679,16.0,0.08999999999999997,0.07700000000000001,0.423,7.865168539325842,24.719101123595504,0.3181818181818182,0.34545454545454546,0.23635,448.33333333333337,0.1794871794871795,0.6206896551724138,0.256,20.0,1.0,6.0,43.0,89.0,78.0,16.0,2.0,1.0,6.0,0.333,0.346,7.0,0,2.0,,27.0,1,0,2.0,,,8.576470588235294,9.206
1950,CL,中日ドラゴンズ,11313897,近藤　貞雄,S.Kondou,26.0,62.0,58.0,11.0,21.0,4.0,1.0,0.0,27.0,8.0,2,0,0.0,,4.0,0,0.0,3.0,0.0,0.362,0.403,0.466,0.869,16.0,0.10400000000000004,0.041000000000000036,0.5070000000000001,6.451612903225806,4.838709677419355,1.3333333333333333,0.38181818181818183,0.29785,558.3333333333334,0.1724137931034483,0.8378378378378378,0.362,21.0,0.0,8.0,26.0,62.0,58.0,16.0,4.0,1.0,11.0,0.403,0.466,4.0,0,0.0,,27.0,2,0,0.0,,,10.887096774193548,9.613999999999997
1950,CL,東京ヤクルトスワローズ,11313898,荻島　秀夫,H.Ogishima,91.0,209.0,184.0,28.0,34.0,6.0,2.0,0.0,44.0,11.0,10,6,6.0,,16.0,0,3.0,16.0,2.0,0.185,0.261,0.239,0.5,26.0,0.05399999999999999,0.07600000000000001,0.315,7.655502392344498,7.655502392344498,1.0,0.20238095238095238,0.17720000000000002,340.6666666666667,0.17391304347826086,0.45394736842105265,0.185,34.0,0.0,11.0,91.0,209.0,184.0,26.0,6.0,2.0,28.0,0.261,0.239,16.0,0,3.0,,44.0,10,6,6.0,,,11.0,12.049999999999999
1950,CL,広島東洋カープ,11313899,坂井　豊司,T.Sakai,102.0,348.0,320.0,23.0,53.0,10.0,0.0,1.0,66.0,19.0,4,2,6.0,,21.0,0,1.0,31.0,10.0,0.166,0.219,0.206,0.425,42.0,0.03999999999999998,0.05299999999999999,0.259,6.0344827586206895,8.908045977011495,0.6774193548387096,0.18055555555555555,0.15005,287.6666666666667,0.1125,0.3249097472924188,0.166,53.0,1.0,19.0,102.0,348.0,320.0,42.0,10.0,0.0,23.0,0.219,0.206,21.0,0,1.0,,66.0,4,2,6.0,,,14.32258064516129,11.093999999999998
1950,CL,広島東洋カープ,11413801,黒木　宗行,M.Kuroki,24.0,63.0,55.0,9.0,12.0,3.0,0.0,2.0,21.0,7.0,0,2,0.0,,6.0,0,2.0,11.0,1.0,0.218,0.317,0.382,0.6990000000000001,7.0,0.164,0.099,0.481,9.523809523809524,17.46031746031746,0.5454545454545454,0.23809523809523808,0.23815,444.33333333333337,0.3090909090909091,0.7045454545454546,0.218,12.0,2.0,7.0,24.0,63.0,55.0,7.0,3.0,0.0,9.0,0.317,0.382,6.0,0,2.0,,21.0,0,2,0.0,,,6.19672131147541,7.325999999999999
1950,CL,阪神タイガース,11513896,後藤　次男,T.Gotou,112.0,494.0,475.0,91.0,153.0,24.0,5.0,15.0,232.0,79.0,17,14,2.0,,16.0,0,1.0,18.0,9.0,0.322,0.346,0.488,0.834,109.0,0.16599999999999998,0.023999999999999966,0.512,3.2388663967611335,3.643724696356275,0.8888888888888888,0.31221719457013575,0.2777,508.66666666666663,0.2294736842105263,0.7945619335347432,0.322,153.0,15.0,79.0,112.0,494.0,475.0,109.0,24.0,5.0,91.0,0.346,0.488,16.0,0,1.0,,232.0,17,14,2.0,,,79.85336048879837,75.154
1950,CL,阪神タイガース,11613801,阪田　正芳,M.Sakata,41.0,60.0,58.0,6.0,15.0,3.0,1.0,0.0,20.0,3.0,0,1,0.0,,1.0,0,1.0,7.0,4.0,0.259,0.283,0.345,0.6279999999999999,11.0,0.08599999999999997,0.023999999999999966,0.3689999999999999,1.6666666666666667,11.666666666666666,0.14285714285714285,0.29411764705882354,0.21359999999999998,397.99999999999994,0.1206896551724138,0.48936170212765956,0.259,15.0,0.0,3.0,41.0,60.0,58.0,11.0,3.0,1.0,6.0,0.283,0.345,1.0,0,1.0,,20.0,0,1,0.0,,,5.423728813559322,5.325999999999999
1950,CL,横浜DeNAベイスターズ,11613872,中島　治康,H.Nakajima,15.0,48.0,47.0,6.0,15.0,3.0,0.0,3.0,27.0,12.0,0,1,0.0,,1.0,0,0.0,4.0,3.0,0.319,0.333,0.574,0.907,9.0,0.25499999999999995,0.014000000000000012,0.588,2.083333333333333,8.333333333333332,0.25,0.3,0.29335,524.3333333333334,0.2978723404255319,0.8285714285714286,0.319,15.0,3.0,12.0,15.0,48.0,47.0,9.0,3.0,0.0,6.0,0.333,0.574,1.0,0,0.0,,27.0,0,1,0.0,,,9.0,8.354
1950,CL,広島東洋カープ,11713878,田中　成豪,N.Tanaka,89.0,342.0,312.0,31.0,84.0,8.0,2.0,3.0,105.0,28.0,8,6,10.0,,19.0,0,1.0,16.0,4.0,0.269,0.313,0.337,0.65,71.0,0.068,0.043999999999999984,0.381,5.555555555555555,4.678362573099415,1.1875,0.2764505119453925,0.22510000000000002,425.3333333333333,0.14743589743589744,0.5646551724137931,0.269,84.0,3.0,28.0,89.0,342.0,312.0,71.0,8.0,2.0,31.0,0.313,0.337,19.0,0,1.0,,105.0,8,6,10.0,,,32.67371601208459,32.995999999999995
1950,CL,阪神タイガース,11713896,西江　一郎,I.Nishie,137.0,515.0,488.0,48.0,122.0,22.0,4.0,3.0,161.0,51.0,15,5,1.0,,26.0,0,0.0,39.0,11.0,0.25,0.288,0.33,0.618,93.0,0.08000000000000002,0.03799999999999998,0.368,5.048543689320388,7.572815533980583,0.6666666666666666,0.26681614349775784,0.2121,397.99999999999994,0.14344262295081966,0.5092838196286472,0.25,122.0,3.0,51.0,137.0,515.0,488.0,93.0,22.0,4.0,48.0,0.288,0.33,26.0,0,0.0,,161.0,15,5,1.0,,,46.3579766536965,44.431999999999995
1950,CL,横浜DeNAベイスターズ,11913801,荻原　隆,T.Ogiwara,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,0.0,,,0.0,-0.5880000000000001
1950,CL,中日ドラゴンズ,11913878,服部　受弘,T.Hattori,63.0,126.0,120.0,21.0,33.0,4.0,0.0,0.0,37.0,18.0,9,0,0.0,,6.0,0,0.0,10.0,4.0,0.275,0.31,0.308,0.618,29.0,0.032999999999999974,0.034999999999999976,0.3429999999999999,4.761904761904762,7.936507936507936,0.6,0.3,0.21650000000000003,412.6666666666667,0.08333333333333333,0.4725274725274725,0.275,33.0,0.0,18.0,63.0,126.0,120.0,29.0,4.0,0.0,21.0,0.31,0.308,6.0,0,0.0,,37.0,9,0,0.0,,,11.452380952380953,10.834
