year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,打率,安打,本塁打,打点,試合,打席,打数,単打,二塁打,三塁打,得点,出塁率,長打率,四球,敬遠,死球,三振,塁打,盗塁,盗塁死,犠打,犠飛,併殺打,RC,XR
1972,CL,中日ドラゴンズ,1003820,菱川　章,A.Hishikawa,11.0,30.0,28.0,2.0,3.0,0.0,0.0,1.0,6.0,2.0,1.0,0,0.0,0.0,2.0,0,0.0,3.0,1.0,0.107,0.167,0.214,0.381,2.0,0.107,0.06000000000000001,0.274,6.666666666666667,10.0,0.6666666666666666,0.08333333333333333,0.12865000000000001,238.33333333333334,0.21428571428571427,0.34615384615384615,0.107,3.0,1.0,2.0,11.0,30.0,28.0,2.0,0.0,0.0,2.0,0.167,0.214,2.0,0,0.0,,6.0,1.0,0,0.0,0.0,,1.0,0.8300000000000001
1972,CL,広島東洋カープ,1003843,西沢　正次,M.Nishizawa,10.0,15.0,15.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.267,0.267,0.267,0.534,4.0,0.0,0.0,0.267,0.0,13.333333333333334,0.0,0.3076923076923077,0.1869,356.00000000000006,0.0,0.36363636363636365,0.267,4.0,0.0,1.0,10.0,15.0,15.0,4.0,0.0,0.0,0.0,0.267,0.267,0.0,0,0.0,,4.0,0.0,0,0.0,0.0,,1.0666666666666667,0.9219999999999999
1972,CL,阪神タイガース,11013820,野田　征稔,M.Noda,99.0,274.0,254.0,31.0,53.0,12.0,2.0,1.0,72.0,6.0,7,2,7.0,0.0,11.0,0,2.0,33.0,8.0,0.209,0.247,0.283,0.53,38.0,0.07399999999999998,0.038000000000000006,0.3209999999999999,4.014598540145985,12.043795620437956,0.3333333333333333,0.23636363636363636,0.1819,341.3333333333333,0.12598425196850394,0.41626794258373206,0.209,53.0,1.0,6.0,99.0,274.0,254.0,38.0,12.0,2.0,31.0,0.247,0.283,11.0,0,2.0,,72.0,7,2,7.0,0.0,,17.38867924528302,16.112000000000002
1972,CL,読売ジャイアンツ,11013825,柴田　勲,I.Shibata,128.0,538.0,454.0,88.0,133.0,12.0,8.0,6.0,179.0,28.0,45,19,6.0,2.0,73.0,0,3.0,48.0,4.0,0.293,0.393,0.394,0.787,107.0,0.10100000000000003,0.10000000000000003,0.494,13.568773234200743,8.921933085501859,1.5208333333333333,0.31592039800995025,0.27535,524.3333333333334,0.3039647577092511,0.8430769230769231,0.293,133.0,6.0,28.0,128.0,538.0,454.0,107.0,12.0,8.0,88.0,0.393,0.394,73.0,0,3.0,,179.0,45,19,6.0,2.0,,69.9696394686907,76.14200000000001
1972,CL,阪神タイガース,11013826,野上　俊夫,T.Nogami,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,,1.0,,1.0,0.0,0.0,1.0,,100.0,0.0,nan,nan,0.45,1000.0,nan,nan,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0,0.0,,0.0,0.0,0,0.0,0.0,,0.0,0.33
1972,CL,広島東洋カープ,11013827,早瀬　方禧,M.Hayase,28.0,29.0,28.0,1.0,6.0,1.0,0.0,0.0,7.0,1.0,0.0,0,0.0,0.0,1.0,0,0.0,2.0,1.0,0.214,0.241,0.25,0.491,5.0,0.036000000000000004,0.026999999999999996,0.277,3.4482758620689653,6.896551724137931,0.5,0.23076923076923078,0.17095,324.3333333333333,0.07142857142857142,0.34782608695652173,0.214,6.0,0.0,1.0,28.0,29.0,28.0,5.0,1.0,0.0,1.0,0.241,0.25,1.0,0,0.0,,7.0,0.0,0,0.0,0.0,,1.6896551724137931,1.3939999999999997
1972,CL,中日ドラゴンズ,11013829,千原　陽三郎,Y.Chihara,32.0,37.0,35.0,1.0,9.0,1.0,0.0,0.0,10.0,2.0,0.0,0,0.0,0.0,2.0,0,0.0,9.0,2.0,0.257,0.297,0.286,0.583,8.0,0.02899999999999997,0.03999999999999998,0.3259999999999999,5.405405405405405,24.324324324324326,0.2222222222222222,0.34615384615384615,0.20515,392.3333333333333,0.08571428571428572,0.42857142857142855,0.257,9.0,0.0,2.0,32.0,37.0,35.0,8.0,1.0,0.0,1.0,0.297,0.286,2.0,0,0.0,,10.0,0.0,0,0.0,0.0,,2.972972972972973,2.832
1972,CL,東京ヤクルトスワローズ,11013841,長井　繁夫,S.Nagai,47.0,61.0,58.0,5.0,14.0,1.0,1.0,0.0,17.0,1.0,0,2,1.0,0.0,2.0,0,0.0,11.0,1.0,0.241,0.267,0.293,0.56,12.0,0.05199999999999999,0.026000000000000023,0.319,3.278688524590164,18.0327868852459,0.18181818181818182,0.2978723404255319,0.19340000000000002,364.6666666666667,0.1206896551724138,0.4666666666666667,0.241,14.0,0.0,1.0,47.0,61.0,58.0,12.0,1.0,1.0,5.0,0.267,0.293,2.0,0,0.0,,17.0,0,2,1.0,0.0,,4.533333333333333,4.467999999999999
1972,CL,横浜DeNAベイスターズ,1103823,伊藤　勲,I.Itou,123.0,410.0,378.0,28.0,80.0,11.0,1.0,12.0,129.0,40.0,0.0,0,5.0,3.0,22.0,0,2.0,47.0,20.0,0.212,0.257,0.341,0.5980000000000001,56.0,0.12900000000000003,0.04500000000000001,0.386,5.365853658536586,11.463414634146343,0.46808510638297873,0.2111801242236025,0.20090000000000002,370.6666666666667,0.18783068783068782,0.4811320754716981,0.212,80.0,12.0,40.0,123.0,410.0,378.0,56.0,11.0,1.0,28.0,0.257,0.341,22.0,0,2.0,,129.0,0.0,0,5.0,3.0,,32.895,32.956
1972,CL,阪神タイガース,1103841,池島　和彦,K.Ikejima,21.0,13.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,2.0,1.0,0.083,0.083,0.083,0.166,1.0,0.0,0.0,0.083,0.0,15.384615384615385,0.0,0.1,0.0581,110.66666666666667,0.0,0.08333333333333333,0.083,1.0,0.0,0.0,21.0,13.0,12.0,1.0,0.0,0.0,1.0,0.083,0.083,0.0,0,0.0,,1.0,0.0,0,1.0,0.0,,0.08333333333333333,-0.5780000000000001
