year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1987,CL,読売ジャイアンツ,91193848,江川　卓,S.Egawa,3.51,9.3,1.19,13,5,26,166.2,0,685,150,26,49,,2,113,65,71,,,7,0,0.722,16.5,7.2,1,0
1987,CL,読売ジャイアンツ,91393860,岡本　光,K.Okamoto,4.01,9.2,1.38,3,2,26,42.2,0,185,37,5,22,,1,39,19,20,,,0,0,0.6,21.1,11.9,2,0
1987,CL,読売ジャイアンツ,31333845,加藤　初,H.Katou,3.03,9.9,1.29,7,1,19,92.0,0,392,93,11,26,,3,65,31,37,,,0,0,0.875,16.6,6.6,2,2
1987,CL,読売ジャイアンツ,71373848,鹿取　義隆,Y.Katori,1.9,14.8,0.87,7,4,63,94.2,18,366,66,8,16,,4,70,20,23,,,0,0,0.636,19.1,4.4,0,0
1987,CL,読売ジャイアンツ,51353864,加茂川　重治,S.Kamogawa,2.7,2.4,1.3,0,0,5,10.0,0,41,10,2,3,,0,4,3,4,,,0,0,0.0,9.8,7.3,1,0
1987,CL,読売ジャイアンツ,11513861,木下　智裕,T.Kinoshita,4.7,8.6,1.57,0,0,13,7.2,0,35,9,2,3,,0,6,4,5,,,0,0,0.0,17.1,8.6,0,0
1987,CL,読売ジャイアンツ,11513862,桑田　真澄,M.Kuwata,2.17,13.1,1.06,15,6,28,207.2,0,823,177,16,43,,5,151,50,59,,,14,2,0.714,18.3,5.2,1,0
1987,CL,読売ジャイアンツ,81583869,斎藤　雅樹,M.Saitou,18.0,6.7,3.2,0,0,6,5.0,0,30,14,4,2,,0,4,10,12,,,0,0,0.0,13.3,6.7,0,0
1987,CL,読売ジャイアンツ,71573862,Ｌ．サンチェ,L.Sanchez,2.82,0.6,1.41,0,3,39,38.1,9,164,38,1,16,,0,17,12,13,,,0,0,0.0,10.4,9.8,2,0
1987,CL,読売ジャイアンツ,91593846,角　三男,M.Sumi,3.35,18.8,1.12,2,1,57,37.2,1,154,34,5,8,,1,37,14,16,,,0,0,0.667,24.0,5.2,1,0
1987,CL,読売ジャイアンツ,91793842,西本　聖,T.Nishimoto,3.67,8.3,1.18,8,8,26,130.0,0,544,131,19,22,,7,67,53,64,,,3,2,0.5,12.3,4.0,1,0
1987,CL,読売ジャイアンツ,01903864,広田　浩章,,1.76,12.1,0.87,1,2,30,46.0,0,173,29,3,11,,2,32,9,9,,,0,0,0.333,18.5,6.4,0,0
1987,CL,読売ジャイアンツ,31433867,槙原　寛己,H.Makihara,3.4,16.2,1.21,10,6,21,140.1,0,582,132,12,38,,1,132,53,56,,,5,2,0.625,22.7,6.5,4,0
