year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1990,PL,大阪近鉄バファローズ,51153864,阿波野　秀幸,H.Awano,4.63,9.7,1.33,10,11,25,190.2,1,815,192,33,62,,3,141,98,111,,,10,0,0.476,17.3,7.6,5,2
1990,PL,大阪近鉄バファローズ,35433868,赤堀　元之,M.Akahori,2.98,6.4,1.44,4,0,21,51.1,1,219,50,6,24,,1,38,17,23,,,0,0,1.0,17.4,11.0,1,0
1990,PL,大阪近鉄バファローズ,11313863,石本　貴昭,Y.Ishimoto,5.92,-4.2,1.63,0,0,20,38.0,0,168,41,5,21,,0,14,25,26,,,0,0,0.0,8.3,12.5,0,0
1990,PL,大阪近鉄バファローズ,91193864,池上　誠一,K.Ikeue,4.06,4.2,1.68,2,2,28,71.0,0,330,75,8,44,,0,58,32,40,,,1,0,0.5,17.6,13.3,5,0
1990,PL,大阪近鉄バファローズ,11313881,入来　智,S.Iriki,10.57,5.1,2.35,0,0,7,7.2,0,39,14,2,4,,1,6,9,10,,,0,0,0.0,15.4,10.3,0,0
1990,PL,大阪近鉄バファローズ,31333869,小野　和義,K.Ono,5.04,0.8,1.34,3,4,13,60.2,0,260,61,9,20,,3,22,34,38,,,1,0,0.429,8.5,7.7,0,0
1990,PL,大阪近鉄バファローズ,61363867,加藤　哲郎,T.Katou,3.0,-23.1,1.33,0,0,1,3.0,0,13,1,0,3,,0,0,1,1,,,0,0,0.0,0.0,23.1,0,0
1990,PL,大阪近鉄バファローズ,51453866,木下　文信,F.Kinoshita,6.47,-1.3,1.69,3,0,29,32.0,0,149,35,6,19,,3,17,23,26,,,0,0,1.0,11.4,12.8,3,1
1990,PL,大阪近鉄バファローズ,81583860,佐々木　修,O.Sasaki,4.36,-1.5,1.44,8,7,29,119.2,1,517,133,13,39,,5,31,58,67,,,2,1,0.533,6.0,7.5,2,0
1990,PL,大阪近鉄バファローズ,31733860,佐藤　秀明,H.Satou,4.66,3.6,1.5,0,4,29,36.2,1,165,44,8,11,,0,17,19,27,,,0,0,0.0,10.3,6.7,0,0
1990,PL,大阪近鉄バファローズ,71473866,高柳　出己,I.Takayanagi,5.19,2.6,1.54,3,5,26,95.1,0,431,112,9,35,,3,46,55,58,,,2,0,0.375,10.7,8.1,1,0
1990,PL,大阪近鉄バファローズ,21223881,野茂　英雄,H.Nomo,2.91,18.3,1.17,18,8,29,235.0,0,975,167,18,109,,4,287,76,87,,,21,2,0.692,29.4,11.2,12,0
1990,PL,大阪近鉄バファローズ,51253864,山崎　慎太郎,S.Yamasaki,5.26,2.0,1.6,8,10,25,145.1,0,647,156,18,76,,3,89,85,90,,,7,0,0.444,13.8,11.7,5,0
1990,PL,大阪近鉄バファローズ,85283868,山田　真実,M.Yamada,5.06,7.4,2.25,0,0,3,5.1,0,27,10,1,2,,0,4,3,5,,,0,0,0.0,14.8,7.4,1,0
1990,PL,大阪近鉄バファローズ,51653860,吉井　理人,M.Yoshii,3.39,7.6,1.48,8,9,45,74.1,15,330,80,4,30,,4,55,28,29,,,0,0,0.471,16.7,9.1,5,0
1990,PL,千葉ロッテマリーンズ,91193867,井辺　康二,Y.Ibe,2.68,-3.8,1.4,2,0,20,43.2,3,184,33,5,28,,1,21,13,13,,,0,0,1.0,11.4,15.2,2,0
1990,PL,千葉ロッテマリーンズ,21123862,伊藤　優,M.Itou,5.27,3.1,1.61,0,2,11,13.2,0,64,17,2,5,,1,7,8,12,,,0,0,0.0,10.9,7.8,0,0
1990,PL,千葉ロッテマリーンズ,21223866,伊良部　秀輝,H.Irabu,3.78,5.5,1.47,8,5,34,123.2,0,544,110,6,72,,7,102,52,58,,,4,0,0.615,18.8,13.2,12,2
1990,PL,千葉ロッテマリーンズ,01103861,牛島　和彦,,5.62,12.1,1.12,0,1,3,8.0,0,33,7,1,2,,1,6,5,6,,,0,0,0.0,18.2,6.1,0,0
1990,PL,千葉ロッテマリーンズ,81183860,小川　博,H.Ogawa,4.83,7.1,1.38,3,1,20,78.1,1,340,77,14,31,,1,55,42,44,,,0,0,0.75,16.2,9.1,3,0
1990,PL,千葉ロッテマリーンズ,01303862,笠原　栄一,,5.4,-33.3,3.3,0,0,2,3.1,0,21,3,1,8,,1,1,2,5,,,0,0,0.0,4.8,38.1,1,0
1990,PL,千葉ロッテマリーンズ,83483868,今野　隆裕,T.Konno,6.92,3.2,2.0,0,1,28,26.0,0,125,40,6,12,,2,16,20,23,,,0,0,0.0,12.8,9.6,0,0
1990,PL,千葉ロッテマリーンズ,11713881,小林　昭則,A.Kobayashi,5.57,-4.0,1.76,0,1,11,21.0,0,100,24,1,13,,0,9,13,15,,,0,0,0.0,9.0,13.0,0,0
