year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,打率,安打,本塁打,打点,試合,打席,打数,単打,二塁打,三塁打,得点,出塁率,長打率,四球,敬遠,死球,三振,塁打,盗塁,盗塁死,犠打,犠飛,併殺打,RC,XR,K,GIDP
2025,CL,東京ヤクルトスワローズ,1505157,北村　恵吾,K.Kitamura,46.0,141.0,120.0,15.0,32.0,10.0,0.0,5.0,57.0,19.0,0,1,1.0,1.0,15.0,0,4.0,20.0,3.0,0.267,0.364,0.475,0.839,17.0,0.20799999999999996,0.09699999999999998,0.572,10.638297872340425,14.184397163120568,0.75,0.28125,0.28254999999999997,522.3333333333334,0.325,0.8260869565217391,0.267,32.0,5.0,19.0,46.0,141.0,120.0,17.0,10.0,0.0,15.0,0.364,0.475,15.0,0,4.0,,57.0,0,1,1.0,1.0,,20.517777777777752,20.259999999999998,,
2025,CL,読売ジャイアンツ,1605138,増田　陸,R.Masuda,87.0,286.0,264.0,22.0,61.0,10.0,0.0,5.0,86.0,21.0,0,3,3.0,3.0,13.0,0,3.0,62.0,4.0,0.231,0.272,0.326,0.5980000000000001,46.0,0.095,0.04100000000000001,0.367,4.545454545454546,21.678321678321677,0.20967741935483872,0.28,0.20390000000000003,380.6666666666667,0.13257575757575757,0.4857142857142857,0.231,61.0,5.0,21.0,87.0,286.0,264.0,46.0,10.0,0.0,22.0,0.272,0.326,13.0,0,3.0,,86.0,0,3,3.0,3.0,,21.61580108780106,22.863999999999997,,
2025,CL,東京ヤクルトスワローズ,1705132,小澤　怜史,R.Kozawa,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,東京ヤクルトスワローズ,1705134,古賀　優大,Y.Koga,87.0,291.0,264.0,16.0,74.0,11.0,0.0,2.0,91.0,16.0,2,0,9.0,2.0,12.0,0,4.0,23.0,14.0,0.28,0.319,0.345,0.6639999999999999,61.0,0.06499999999999995,0.03899999999999998,0.3839999999999999,4.123711340206185,7.903780068728522,0.5217391304347826,0.2987551867219917,0.2298,434.0,0.11742424242424243,0.5343137254901961,0.28,74.0,2.0,16.0,87.0,291.0,264.0,61.0,11.0,0.0,16.0,0.319,0.345,12.0,0,4.0,,91.0,2,0,9.0,2.0,,26.269053837342483,25.735999999999997,,
2025,CL,広島東洋カープ,1705138,小園　海斗,K.Kozono,138.0,573.0,521.0,51.0,161.0,24.0,4.0,3.0,202.0,47.0,12,7,3.0,2.0,42.0,0,5.0,47.0,9.0,0.309,0.365,0.388,0.753,130.0,0.07900000000000001,0.055999999999999994,0.444,7.329842931937172,8.202443280977311,0.8936170212765957,0.33403805496828753,0.26125,494.3333333333333,0.1689059500959693,0.6941489361702128,0.309,161.0,3.0,47.0,138.0,573.0,521.0,130.0,24.0,4.0,51.0,0.365,0.388,42.0,0,5.0,,202.0,12,7,3.0,2.0,,74.51171378708545,71.414,,
2025,CL,阪神タイガース,1705155,桐敷　拓馬,T.Kirishiki,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,東京ヤクルトスワローズ,1805136,宮本　丈,T.Miyamoto,80.0,106.0,89.0,4.0,23.0,4.0,0.0,0.0,27.0,9.0,1,0,2.0,0.0,14.0,0,1.0,20.0,2.0,0.258,0.365,0.303,0.6679999999999999,19.0,0.044999999999999984,0.10699999999999998,0.41,13.20754716981132,18.867924528301888,0.7,0.3333333333333333,0.24,465.99999999999994,0.21348314606741572,0.6323529411764706,0.258,23.0,0.0,9.0,80.0,106.0,89.0,19.0,4.0,0.0,4.0,0.365,0.303,14.0,0,1.0,,27.0,1,0,2.0,0.0,,11.14088050314463,10.899999999999999,,
2025,CL,中日ドラゴンズ,1905136,清水　達也,T.Shimizu,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,横浜DeNAベイスターズ,1905139,平良　拳太郎,K.Taira,12.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,2.0,0.0,,-1.581333333333335,-1.424,,
2025,CL,中日ドラゴンズ,21025157,田中　幹也,M.Tanaka,95.0,365.0,315.0,33.0,85.0,13.0,1.0,1.0,103.0,21.0,12,2,22.0,2.0,24.0,0,2.0,35.0,2.0,0.27,0.324,0.327,0.651,70.0,0.056999999999999995,0.05399999999999999,0.381,6.575342465753424,9.58904109589041,0.6857142857142857,0.298932384341637,0.22755000000000003,433.0,0.16507936507936508,0.6025641025641025,0.27,85.0,1.0,21.0,95.0,365.0,315.0,70.0,13.0,1.0,33.0,0.324,0.327,24.0,0,2.0,,103.0,12,2,22.0,2.0,,37.801409436834035,37.099999999999994,,
2025,CL,東京ヤクルトスワローズ,21125137,石山　泰稚,T.Ishiyama,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,広島東洋カープ,21125151,石原　貴規,T.Ishihara,51.0,116.0,104.0,4.0,20.0,4.0,0.0,0.0,24.0,3.0,0.0,0,5.0,0.0,4.0,0,3.0,29.0,3.0,0.192,0.243,0.231,0.474,16.0,0.03900000000000001,0.05099999999999999,0.282,3.4482758620689653,25.0,0.13793103448275862,0.26666666666666666,0.1671,320.0,0.07692307692307693,0.3563218390804598,0.192,20.0,0.0,3.0,51.0,116.0,104.0,16.0,4.0,0.0,4.0,0.243,0.231,4.0,0,3.0,,24.0,0.0,0,5.0,0.0,,4.394482758620683,4.557999999999999,,
2025,CL,横浜DeNAベイスターズ,21125159,石田　裕太郎,Y.Ishida,21.0,26.0,23.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0,2.0,0.0,1.0,0,0.0,8.0,0.0,0.087,0.125,0.087,0.212,2.0,0.0,0.038000000000000006,0.125,3.8461538461538463,30.76923076923077,0.125,0.13333333333333333,0.078,154.0,0.043478260869565216,0.14285714285714285,0.087,2.0,0.0,2.0,21.0,26.0,23.0,2.0,0.0,0.0,1.0,0.125,0.087,1.0,0,0.0,,2.0,0.0,0,2.0,0.0,,-0.7391794871794879,-0.5339999999999999,,
2025,CL,東京ヤクルトスワローズ,21225133,西川　遥輝,H.Nishikawa,49.0,134.0,115.0,10.0,20.0,3.0,1.0,0.0,25.0,6.0,1,0,2.0,0.0,16.0,0,1.0,32.0,1.0,0.174,0.28,0.217,0.497,16.0,0.04300000000000001,0.10600000000000004,0.323,11.940298507462686,23.88059701492537,0.5,0.24096385542168675,0.18025000000000002,352.33333333333337,0.19130434782608696,0.4479166666666667,0.174,20.0,0.0,6.0,49.0,134.0,115.0,16.0,3.0,1.0,10.0,0.28,0.217,16.0,0,1.0,,25.0,1,0,2.0,0.0,,7.54296517412935,8.063999999999998,,
2025,CL,横浜DeNAベイスターズ,21225136,中川　虎大,K.Nakagawa,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,中日ドラゴンズ,21225137,松葉　貴大,T.Matsuba,23.0,44.0,33.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0,8.0,0.0,2.0,0,1.0,8.0,0.0,0.152,0.222,0.152,0.374,5.0,0.0,0.07,0.222,4.545454545454546,18.181818181818183,0.25,0.2,0.1379,272.6666666666667,0.06060606060606061,0.2857142857142857,0.152,5.0,0.0,0.0,23.0,44.0,33.0,5.0,0.0,0.0,1.0,0.222,0.152,2.0,0,1.0,,5.0,0.0,0,8.0,0.0,,1.0722424242424182,1.2560000000000002,,
2025,CL,阪神タイガース,21325134,大山　悠輔,Y.Ooyama,141.0,587.0,503.0,52.0,133.0,25.0,1.0,13.0,199.0,75.0,6,3,0.0,4.0,74.0,0,6.0,96.0,16.0,0.264,0.363,0.396,0.759,94.0,0.132,0.09899999999999998,0.495,12.60647359454855,16.35434412265758,0.7708333333333334,0.3015075376884422,0.26234999999999997,495.0,0.28429423459244535,0.7326478149100257,0.264,133.0,13.0,75.0,141.0,587.0,503.0,94.0,25.0,1.0,52.0,0.363,0.396,74.0,0,6.0,,199.0,6,3,0.0,4.0,,73.58583456369479,73.57200000000002,,
2025,CL,読売ジャイアンツ,21325136,大城　卓三,T.Ooshiro,56.0,99.0,91.0,6.0,17.0,3.0,0.0,3.0,29.0,10.0,0.0,0,0.0,1.0,6.0,0,1.0,27.0,4.0,0.187,0.242,0.319,0.5609999999999999,11.0,0.132,0.05499999999999999,0.374,6.0606060606060606,27.27272727272727,0.2222222222222222,0.22580645161290322,0.18864999999999998,348.3333333333333,0.1978021978021978,0.46153846153846156,0.187,17.0,3.0,10.0,56.0,99.0,91.0,11.0,3.0,0.0,6.0,0.242,0.319,6.0,0,1.0,,29.0,0.0,0,0.0,1.0,,5.596188552188565,6.374000000000003,,
2025,CL,広島東洋カープ,21325138,大盛　穂,M.Oomori,102.0,173.0,162.0,28.0,43.0,6.0,1.0,3.0,60.0,11.0,7,2,2.0,0.0,9.0,0,0.0,42.0,2.0,0.265,0.304,0.37,0.6739999999999999,33.0,0.10499999999999998,0.03899999999999998,0.409,5.202312138728324,24.277456647398843,0.21428571428571427,0.3418803418803419,0.2293,427.33333333333337,0.19135802469135801,0.6178861788617886,0.265,43.0,3.0,11.0,102.0,173.0,162.0,33.0,6.0,1.0,28.0,0.304,0.37,9.0,0,0.0,,60.0,7,2,2.0,0.0,,18.519129094412307,18.154,,
2025,CL,阪神タイガース,21325139,梅野　隆太郎,R.Umeno,52.0,132.0,118.0,7.0,26.0,4.0,0.0,0.0,30.0,2.0,2,3,6.0,0.0,7.0,0,1.0,29.0,2.0,0.22,0.27,0.254,0.524,22.0,0.034,0.05000000000000002,0.304,5.303030303030303,21.96969696969697,0.2413793103448276,0.29213483146067415,0.185,354.6666666666667,0.0847457627118644,0.41237113402061853,0.22,26.0,0.0,2.0,52.0,132.0,118.0,22.0,4.0,0.0,7.0,0.27,0.254,7.0,0,1.0,,30.0,2,3,6.0,0.0,,6.849398989899001,6.987999999999996,,
2025,CL,読売ジャイアンツ,21425116,丸　佳浩,Y.Maru,90.0,369.0,326.0,30.0,87.0,19.0,3.0,6.0,130.0,26.0,5,4,1.0,2.0,40.0,0,0.0,57.0,5.0,0.267,0.345,0.399,0.744,59.0,0.132,0.07799999999999996,0.477,10.840108401084011,15.447154471544716,0.7017543859649122,0.30566037735849055,0.255,478.0,0.25766871165644173,0.7056451612903226,0.267,87.0,6.0,26.0,90.0,369.0,326.0,59.0,19.0,3.0,30.0,0.345,0.399,40.0,0,0.0,,130.0,5,4,1.0,2.0,,45.79272146943691,45.124,,
2025,CL,中日ドラゴンズ,21425151,橋本　侑樹,Y.Hashimoto,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,横浜DeNAベイスターズ,21425153,颯,H.Hayate（nakagawa,27.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,nan,1.0,0.7,1333.3333333333333,0.0,nan,1.0,1.0,0.0,0.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,,1.0,0.0,0,0.0,0.0,,0.611111111111111,0.5,,
2025,CL,東京ヤクルトスワローズ,21525136,北村　拓己,T.Kitamura,62.0,132.0,116.0,9.0,22.0,3.0,0.0,3.0,34.0,7.0,0,1,6.0,0.0,6.0,0,4.0,29.0,1.0,0.19,0.254,0.293,0.5469999999999999,16.0,0.10299999999999998,0.064,0.357,4.545454545454546,21.96969696969697,0.20689655172413793,0.2261904761904762,0.18755,351.6666666666667,0.14655172413793102,0.4583333333333333,0.19,22.0,3.0,7.0,62.0,132.0,116.0,16.0,3.0,0.0,9.0,0.254,0.293,6.0,0,4.0,,34.0,0,1,6.0,0.0,,8.158575757575761,8.738000000000003,,
2025,CL,中日ドラゴンズ,21525138,勝野　昌慶,A.Katsuno,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,広島東洋カープ,21625130,塹江　敦哉,A.Horie,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,中日ドラゴンズ,21625134,藤嶋　健人,K.Fujishima,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,読売ジャイアンツ,21625151,堀田　賢慎,K.Hotta,8.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.4,0.4,0.4,0.8,2.0,0.0,0.0,0.4,0.0,40.0,0.0,0.6666666666666666,0.28,533.3333333333334,0.0,0.6666666666666666,0.4,2.0,0.0,0.0,8.0,5.0,5.0,2.0,0.0,0.0,1.0,0.4,0.4,0.0,0,0.0,,2.0,0.0,0,0.0,0.0,,0.7702222222222224,0.714,,
2025,CL,中日ドラゴンズ,21625157,樋口　正修,S.Higuchi,33.0,25.0,22.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,5,3,2.0,0.0,1.0,0,0.0,8.0,0.0,0.091,0.13,0.091,0.221,2.0,0.0,0.03900000000000001,0.13,4.0,32.0,0.125,0.14285714285714285,0.08125,160.33333333333331,0.13636363636363635,0.34782608695652173,0.091,2.0,0.0,0.0,33.0,25.0,22.0,2.0,0.0,0.0,2.0,0.13,0.091,1.0,0,0.0,,2.0,5,3,2.0,0.0,,-0.825333333333333,-0.5039999999999999,,
2025,CL,東京ヤクルトスワローズ,21825138,山野辺　翔,K.Yamanobe,17.0,24.0,19.0,2.0,4.0,1.0,0.0,0.0,5.0,2.0,2,0,2.0,0.0,2.0,0,1.0,2.0,0.0,0.211,0.318,0.263,0.581,3.0,0.05200000000000002,0.10700000000000001,0.37,8.333333333333332,8.333333333333332,1.0,0.23529411764705882,0.20885,405.6666666666667,0.2631578947368421,0.6666666666666666,0.211,4.0,0.0,2.0,17.0,24.0,19.0,3.0,1.0,0.0,2.0,0.318,0.263,2.0,0,1.0,,5.0,2,0,2.0,0.0,,2.3438703703703645,2.3139999999999996,,
2025,CL,読売ジャイアンツ,21825153,平内　龍太,R.Heinai,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,1.0,0.0,,-0.06666666666666665,-0.058,,
2025,CL,阪神タイガース,21825155,前川　右京,U.Maegawa,69.0,209.0,195.0,11.0,48.0,10.0,1.0,1.0,63.0,15.0,0,1,0.0,0.0,8.0,0,6.0,30.0,2.0,0.246,0.297,0.323,0.62,36.0,0.07700000000000001,0.05099999999999999,0.374,3.827751196172249,14.354066985645932,0.26666666666666666,0.2865853658536585,0.21439999999999998,404.6666666666667,0.11282051282051282,0.5133333333333333,0.246,48.0,1.0,15.0,69.0,209.0,195.0,36.0,10.0,1.0,11.0,0.297,0.323,8.0,0,6.0,,63.0,0,1,0.0,0.0,,18.359353535353506,17.909999999999997,,
2025,CL,横浜DeNAベイスターズ,21825157,松尾　汐恩,S.Matsuo,77.0,191.0,176.0,19.0,44.0,5.0,0.0,4.0,61.0,18.0,1,1,0.0,3.0,9.0,0,3.0,17.0,8.0,0.25,0.293,0.347,0.6399999999999999,35.0,0.09699999999999998,0.04299999999999998,0.3899999999999999,4.712041884816754,8.900523560209423,0.5294117647058824,0.25316455696202533,0.2186,408.66666666666663,0.14772727272727273,0.524822695035461,0.25,44.0,4.0,18.0,77.0,191.0,176.0,35.0,5.0,0.0,19.0,0.293,0.347,9.0,0,3.0,,61.0,1,1,0.0,3.0,,15.92416288539846,16.933999999999994,,
2025,CL,読売ジャイアンツ,21925132,重信　慎之介,S.Shigenobu,10.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.333,0.333,0.333,0.666,1.0,0.0,0.0,0.333,0.0,66.66666666666666,0.0,1.0,0.23310000000000003,444.0,0.3333333333333333,1.0,0.333,1.0,0.0,0.0,10.0,3.0,3.0,1.0,0.0,0.0,1.0,0.333,0.333,0.0,0,0.0,,1.0,1,0,0.0,0.0,,0.5131851851851845,0.48399999999999993,,
2025,CL,東京ヤクルトスワローズ,21925139,高梨　裕稔,H.Takanashi,17.0,27.0,24.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,0.0,0.0,0,0.0,15.0,0.0,0.042,0.042,0.042,0.084,1.0,0.0,0.0,0.042,0.0,55.55555555555556,0.0,0.1111111111111111,0.029400000000000003,56.0,0.0,0.043478260869565216,0.042,1.0,0.0,0.0,17.0,27.0,24.0,1.0,0.0,0.0,1.0,0.042,0.042,0.0,0,0.0,,1.0,0.0,0,3.0,0.0,,-1.7871934156378622,-1.5699999999999998,,
2025,CL,読売ジャイアンツ,21925155,笹原　操希,M.Sasahara,13.0,22.0,20.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,7.0,0.0,0.1,0.182,0.1,0.28200000000000003,2.0,0.0,0.08199999999999999,0.182,9.090909090909092,31.818181818181817,0.2857142857142857,0.15384615384615385,0.1069,215.33333333333331,0.1,0.2222222222222222,0.1,2.0,0.0,0.0,13.0,22.0,20.0,2.0,0.0,0.0,1.0,0.182,0.1,2.0,0,0.0,,2.0,0.0,0,0.0,0.0,,-0.20400000000000063,0.004000000000000115,,
2025,CL,阪神タイガース,21925159,椎葉　剛,T.Shiiba,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,横浜DeNAベイスターズ,23125136,山本　祐大,Y.Yamamoto,104.0,344.0,313.0,22.0,82.0,19.0,2.0,3.0,114.0,41.0,0.0,0,4.0,7.0,16.0,0,4.0,40.0,5.0,0.262,0.3,0.364,0.6639999999999999,58.0,0.10199999999999998,0.03799999999999998,0.4019999999999999,4.651162790697675,11.627906976744185,0.4,0.2851985559566787,0.226,421.3333333333333,0.15335463258785942,0.5677966101694916,0.262,82.0,3.0,41.0,104.0,344.0,313.0,58.0,19.0,2.0,22.0,0.3,0.364,16.0,0,4.0,,114.0,0.0,0,4.0,7.0,,34.834353359173065,35.66999999999999,,
2025,CL,中日ドラゴンズ,23125155,三浦　瑞樹,M.Miura,7.0,9.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,2.0,0.0,0.125,0.222,0.125,0.347,1.0,0.0,0.097,0.222,11.11111111111111,22.22222222222222,0.5,0.16666666666666666,0.13115,263.6666666666667,0.125,0.2857142857142857,0.125,1.0,0.0,0.0,7.0,9.0,8.0,1.0,0.0,0.0,1.0,0.222,0.125,1.0,0,0.0,,1.0,0.0,0,0.0,0.0,,0.11629629629629434,0.19400000000000012,,
2025,CL,横浜DeNAベイスターズ,23125159,松本　凌人,R.Matsumoto,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,読売ジャイアンツ,23225157,A.バルドナード,A.Baldonado,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,東京ヤクルトスワローズ,23525153,J.オスナ,J.Osuna,141.0,574.0,528.0,38.0,135.0,22.0,0.0,14.0,199.0,67.0,4,1,0.0,5.0,40.0,0,1.0,76.0,13.0,0.256,0.307,0.377,0.6839999999999999,99.0,0.121,0.05099999999999999,0.428,6.968641114982578,13.240418118466899,0.5263157894736842,0.27313769751693,0.2324,432.66666666666663,0.20265151515151514,0.5995085995085995,0.256,135.0,14.0,67.0,141.0,574.0,528.0,99.0,22.0,0.0,38.0,0.307,0.377,40.0,0,1.0,,199.0,4,1,0.0,5.0,,59.95725203252016,60.902,,
2025,CL,読売ジャイアンツ,23925134,R.マルティネス,R.Martinez,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,CL,中日ドラゴンズ,3005159,C.ロドリゲス,C.Rodriguez,20.0,34.0,29.0,3.0,6.0,1.0,0.0,0.0,7.0,1.0,0.0,0,1.0,0.0,4.0,0,0.0,11.0,1.0,0.207,0.303,0.241,0.544,5.0,0.034,0.096,0.3369999999999999,11.76470588235294,32.35294117647059,0.36363636363636365,0.3333333333333333,0.1966,383.3333333333333,0.1724137931034483,0.4583333333333333,0.207,6.0,0.0,1.0,20.0,34.0,29.0,5.0,1.0,0.0,3.0,0.303,0.241,4.0,0,0.0,,7.0,0.0,0,1.0,0.0,,2.0396862745097977,2.0919999999999996,,
2025,CL,読売ジャイアンツ,3105151,山瀬　慎之助,S.Yamase,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.25,0.25,0.25,0.5,1.0,0.0,0.0,0.25,0.0,25.0,0.0,0.3333333333333333,0.175,333.3333333333333,0.0,0.3333333333333333,0.25,1.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.25,0.25,0.0,0,0.0,,1.0,0.0,0,0.0,0.0,,0.21894444444444439,0.222,,
2025,CL,中日ドラゴンズ,3105157,村松　開人,K.Muramatsu,54.0,186.0,158.0,9.0,28.0,3.0,1.0,2.0,39.0,10.0,2,0,9.0,3.0,13.0,0,3.0,39.0,1.0,0.177,0.249,0.247,0.496,22.0,0.07,0.07200000000000001,0.319,6.989247311827956,20.967741935483872,0.3333333333333333,0.21666666666666667,0.1738,331.3333333333333,0.16455696202531644,0.4351145038167939,0.177,28.0,2.0,10.0,54.0,186.0,158.0,22.0,3.0,1.0,9.0,0.249,0.247,13.0,0,3.0,,39.0,2,0,9.0,3.0,,10.24284468339306,11.967999999999998,,
2025,CL,東京ヤクルトスワローズ,3105159,松本　健吾,K.Matsumoto,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,-0.10799999999999998,-0.098,,
2025,CL,広島東洋カープ,31135114,會澤　翼,T.Aizawa,24.0,55.0,43.0,4.0,5.0,1.0,0.0,0.0,6.0,1.0,0,1,3.0,0.0,7.0,0,2.0,16.0,1.0,0.116,0.269,0.14,0.40900000000000003,4.0,0.024000000000000007,0.15300000000000002,0.293,12.727272727272727,29.09090909090909,0.4375,0.18518518518518517,0.15605000000000002,315.6666666666667,0.16279069767441862,0.375,0.116,5.0,0.0,1.0,24.0,55.0,43.0,4.0,1.0,0.0,4.0,0.269,0.14,7.0,0,2.0,,6.0,0,1,3.0,0.0,,1.24909090909091,1.661999999999999,,
