year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
2007,PL,福岡ソフトバンクホークス,,新垣 渚,,3.6,13.9,1.3,7,10,21,137.1,0,581,128,7,51,0,4,132,55,62,0,0,2,1,0.412,22.7,8.8,25,0
2007,PL,福岡ソフトバンクホークス,,大隣 憲司,,5.98,4.6,1.53,2,4,8,43.2,0,196,43,7,24,0,2,33,29,30,0,0,0,0,0.333,16.8,12.2,3,0
2007,PL,福岡ソフトバンクホークス,,小椋 真介,,4.91,2.0,1.45,0,0,7,11.0,0,50,7,2,9,1,1,10,6,6,0,0,0,0,0.0,20.0,18.0,1,0
2007,PL,福岡ソフトバンクホークス,,ガトームソン,,3.52,10.3,1.16,5,7,22,143.0,0,590,138,10,28,1,9,89,56,62,0,0,1,0,0.417,15.1,4.7,2,0
2007,PL,福岡ソフトバンクホークス,,甲藤 啓介,,0.0,66.7,0.0,0,0,1,1.0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0.0,66.7,0.0,0,0
2007,PL,福岡ソフトバンクホークス,,神内 靖,,4.76,8.9,1.32,1,3,8,34.0,0,146,31,5,14,0,1,27,18,19,0,0,0,0,0.25,18.5,9.6,3,1
2007,PL,福岡ソフトバンクホークス,,斉藤 和巳,,2.74,15.5,1.23,6,3,12,72.1,0,297,64,3,25,0,3,71,22,22,0,0,0,0,0.667,23.9,8.4,2,0
2007,PL,福岡ソフトバンクホークス,,佐藤 誠,,4.08,4.9,1.29,2,1,27,28.2,0,123,23,3,14,0,4,20,13,13,9,11,0,0,0.667,16.3,11.4,0,0
2007,PL,福岡ソフトバンクホークス,,篠原 貴行,,3.71,8.2,1.16,0,3,37,26.2,2,110,22,3,9,2,0,18,11,12,6,6,0,0,0.0,16.4,8.2,0,0
2007,PL,福岡ソフトバンクホークス,,スタンドリッジ,,3.0,5.2,1.37,7,1,17,54.0,0,233,51,0,23,2,1,35,18,22,1,2,0,0,0.875,15.0,9.9,2,2
2007,PL,福岡ソフトバンクホークス,,杉内 俊哉,,2.46,17.8,1.07,15,6,28,197.2,0,793,166,12,46,1,5,187,54,58,0,0,5,3,0.714,23.6,5.8,1,0
2007,PL,福岡ソフトバンクホークス,,竹岡 和宏,,1.5,4.3,0.83,0,0,7,12.0,0,46,7,0,3,0,0,5,2,3,0,0,0,0,0.0,10.9,6.5,0,0
2007,PL,福岡ソフトバンクホークス,,田之上 慶三郎,,5.5,4.8,1.72,1,2,4,18.0,0,83,24,5,7,0,2,11,11,13,0,0,0,0,0.333,13.3,8.4,0,1
2007,PL,福岡ソフトバンクホークス,,ニコースキー,,3.18,2.0,1.35,1,1,46,34.0,0,153,25,1,21,2,8,24,12,14,12,13,0,0,0.5,15.7,13.7,1,1
2007,PL,福岡ソフトバンクホークス,,西山 道隆,,4.2,-7.0,1.73,0,2,3,15.0,0,71,13,3,13,1,1,8,7,8,0,0,0,0,0.0,11.3,18.3,1,0
2007,PL,福岡ソフトバンクホークス,,藤岡 好明,,4.88,6.2,1.76,1,2,36,31.1,0,146,39,3,16,3,1,25,17,19,7,8,0,0,0.333,17.1,11.0,3,0
2007,PL,福岡ソフトバンクホークス,,星野 順治,,2.45,-5.9,1.91,0,0,5,3.2,0,17,5,0,2,0,0,1,1,1,1,1,0,0,0.0,5.9,11.8,0,0
2007,PL,福岡ソフトバンクホークス,,馬原 孝浩,,1.47,18.5,1.01,2,4,54,67.1,38,271,50,4,18,5,2,68,11,14,1,3,0,0,0.333,25.1,6.6,3,0
2007,PL,福岡ソフトバンクホークス,,水田 章雄,,2.25,9.2,1.18,5,3,45,72.0,0,292,68,6,17,3,5,44,18,23,19,20,0,0,0.625,15.1,5.8,1,0
2007,PL,福岡ソフトバンクホークス,,三瀬 幸司,,2.45,16.0,0.93,0,1,28,18.1,0,75,12,1,5,0,5,17,5,6,4,4,0,0,0.0,22.7,6.7,0,0
2007,PL,福岡ソフトバンクホークス,,森福 允彦,,1.5,25.0,0.67,0,0,7,6.0,0,24,3,0,1,0,2,7,1,1,0,0,0,0,0.0,29.2,4.2,0,0
2007,PL,福岡ソフトバンクホークス,,柳瀬 明宏,,3.33,13.7,1.15,4,1,44,51.1,2,212,41,5,18,2,4,47,19,19,9,13,0,0,0.8,22.2,8.5,1,0
2007,PL,福岡ソフトバンクホークス,,山田 秋親,,4.5,4.0,1.33,0,0,6,6.0,0,25,5,2,3,0,0,4,3,3,0,0,0,0,0.0,16.0,12.0,0,0
