year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1982,CL,読売ジャイアンツ,71173824,浅野　啓司,K.Asano,2.53,8.8,1.14,2,4,35,67.2,3,272,56,1,21,,0,45,19,26,,,0,0,0.333,16.5,7.7,1,0
1982,CL,読売ジャイアンツ,91193848,江川　卓,S.Egawa,2.36,17.3,0.85,19,12,31,263.1,0,994,200,36,24,,3,196,69,77,,,24,6,0.613,19.7,2.4,0,0
1982,CL,読売ジャイアンツ,31333845,加藤　初,H.Katou,3.11,11.2,1.2,4,7,24,121.2,0,502,105,9,41,,3,97,42,52,,,3,0,0.364,19.3,8.2,3,1
1982,CL,読売ジャイアンツ,71373848,鹿取　義隆,Y.Katori,4.53,9.9,1.2,3,2,21,57.2,0,243,57,10,12,,5,36,29,30,,,0,0,0.6,14.8,4.9,0,0
1982,CL,読売ジャイアンツ,81583861,香坂　英典,H.Kousaka,5.4,14.8,2.4,0,0,3,5.0,0,27,11,1,1,,0,5,3,3,,,0,0,0.0,18.5,3.7,0,0
1982,CL,読売ジャイアンツ,61363844,定岡　正二,S.Sadaoka,3.28,2.1,1.39,15,6,30,189.1,0,812,196,16,68,,3,85,69,80,,,10,3,0.714,10.5,8.4,1,0
1982,CL,読売ジャイアンツ,91593846,角　三男,M.Sumi,2.0,18.8,0.95,2,3,40,63.0,9,250,36,4,24,,5,71,14,14,,,0,0,0.4,28.4,9.6,1,0
1982,CL,読売ジャイアンツ,91093843,新浦　壽夫,H.Niura,4.08,10.2,1.34,6,6,27,117.0,0,499,119,18,38,,3,89,53,58,,,4,1,0.5,17.8,7.6,1,0
1982,CL,読売ジャイアンツ,91793842,西本　聖,T.Nishimoto,2.58,5.5,1.21,15,10,37,262.0,1,1093,252,22,64,,6,124,75,93,,,14,0,0.6,11.3,5.9,0,1
1982,CL,読売ジャイアンツ,01903844,藤城　和明,,4.1,3.2,1.46,3,4,19,85.2,0,372,85,7,40,,3,52,39,39,,,2,1,0.429,14.0,10.8,1,0
1982,CL,読売ジャイアンツ,91093822,堀内　恒夫,T.Horiuchi,3.86,6.9,1.14,0,0,4,7.0,0,29,8,0,0,,0,2,3,5,,,0,0,0.0,6.9,0.0,0,0
1982,CL,読売ジャイアンツ,81083865,山岡　勝,M.Yamaoka,3.0,0.0,1.33,0,0,2,3.0,0,13,3,0,1,,0,1,1,1,,,0,0,0.0,7.7,7.7,1,0
1982,CL,中日ドラゴンズ,51153842,青山　久人,H.Aoyama,11.88,6.2,2.64,0,0,10,8.1,1,48,20,5,2,,1,5,11,11,,,0,0,0.0,10.4,4.2,1,0
1982,CL,中日ドラゴンズ,01103861,牛島　和彦,,1.4,15.6,0.93,7,4,53,77.1,17,301,44,6,28,,1,75,12,12,,,0,0,0.636,24.9,9.3,0,0
1982,CL,中日ドラゴンズ,51553849,金井　正幸,M.Kanai,5.4,0.0,2.4,0,0,2,1.2,0,9,3,0,1,,0,1,1,1,,,0,0,0.0,11.1,11.1,0,0
1982,CL,中日ドラゴンズ,81383863,郭　源治,G.Kaku,3.48,8.5,1.3,9,7,34,176.0,0,743,160,17,69,,7,132,68,81,,,6,1,0.562,17.8,9.3,4,1
1982,CL,中日ドラゴンズ,31533846,小松　辰雄,T.Komatsu,2.6,11.6,1.14,4,4,28,62.1,9,259,43,4,28,,2,58,18,19,,,1,1,0.5,22.4,10.8,2,0
1982,CL,中日ドラゴンズ,71573865,後藤　祝秀,N.Gotou,2.64,1.5,1.43,0,2,10,30.2,0,134,30,5,14,,1,16,9,14,,,0,0,0.0,11.9,10.4,0,0
