year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1997,CL,読売ジャイアンツ,51153864,阿波野　秀幸,H.Awano,0.0,100.0,,0,0,1,,0,1,0,,0,,0,1,0,0,,,0,0,0.0,100.0,0.0,0,0
1997,CL,読売ジャイアンツ,81183884,入来　祐作,Y.Iriki,3.1,15.5,1.12,1,6,57,90.0,2,368,64,9,37,,5,94,31,31,,,0,0,0.143,25.5,10.1,2,0
1997,CL,読売ジャイアンツ,91393862,岡田　展和,H.Okada,3.09,3.1,1.12,0,0,24,32.0,0,127,23,3,13,,2,17,11,11,,,0,0,0.0,13.4,10.2,0,1
1997,CL,読売ジャイアンツ,51353889,岡島　秀樹,H.Okajima,3.46,9.0,1.38,4,9,25,109.1,0,477,92,7,59,,4,102,42,47,,,2,1,0.308,21.4,12.4,3,0
1997,CL,読売ジャイアンツ,81383884,小野　仁,H.Ono,6.75,7.4,1.62,1,0,11,17.1,0,81,21,3,7,,0,13,13,16,,,0,0,1.0,16.0,8.6,0,0
1997,CL,読売ジャイアンツ,51553863,川口　和久,K.Kawaguchi,9.92,12.3,1.84,3,3,22,16.1,1,81,23,3,7,,1,17,18,20,,,0,0,0.5,21.0,8.6,1,0
1997,CL,読売ジャイアンツ,21323880,河原　純一,J.Kawahara,2.6,5.1,1.38,2,1,25,45.0,1,197,37,1,25,,2,35,13,14,,,0,0,0.667,17.8,12.7,7,0
1997,CL,読売ジャイアンツ,51453882,Ｂ．ガルベス,B.Galvez,3.32,9.1,1.11,12,12,27,192.2,0,771,165,16,48,,5,118,71,77,,,8,2,0.5,15.3,6.2,3,0
1997,CL,読売ジャイアンツ,31433868,木田　優夫,M.Kida,1.99,14.4,1.39,2,2,39,49.2,7,216,47,3,22,,2,53,11,13,,,0,0,0.5,24.5,10.2,5,0
1997,CL,読売ジャイアンツ,11513862,桑田　真澄,M.Kuwata,3.77,11.6,1.16,10,7,26,141.0,0,580,127,15,37,,5,104,59,68,,,0,0,0.588,17.9,6.4,1,0
1997,CL,読売ジャイアンツ,41543860,河野　博文,H.Kouno,3.8,5.5,1.36,0,1,22,21.1,0,91,19,2,10,,1,15,9,10,,,0,0,0.0,16.5,11.0,0,0
1997,CL,読売ジャイアンツ,21523885,小原沢　重頼,S.Koharazawa,9.0,-27.3,2.5,0,0,2,2.0,0,11,1,0,4,,0,1,2,2,,,0,0,0.0,9.1,36.4,0,0
1997,CL,読売ジャイアンツ,31533882,小林　聡,S.Kobayashi,0.0,66.7,0.0,0,0,1,1.0,0,3,0,0,0,,0,2,0,0,,,0,0,0.0,66.7,0.0,0,0
1997,CL,読売ジャイアンツ,81583869,斎藤　雅樹,M.Saitou,4.11,5.5,1.35,6,8,19,118.1,0,493,126,15,34,,1,61,54,58,,,2,0,0.429,12.4,6.9,0,0
1997,CL,読売ジャイアンツ,41543889,佐藤　充,M.Satou,0.0,0.0,0.0,0,0,1,1.0,0,2,0,0,0,,0,0,0,0,,,0,0,0.0,0.0,0.0,0,0
1997,CL,読売ジャイアンツ,31433882,趙　成珉,S.Cho,2.89,15.3,1.04,1,2,22,28.0,11,111,16,1,13,,1,30,9,10,,,0,0,0.333,27.0,11.7,2,0
1997,CL,読売ジャイアンツ,53153884,デビット,D.Pavlas,6.0,0.0,2.33,0,0,7,6.0,4,32,10,0,4,,1,4,4,4,,,0,0,0.0,12.5,12.5,1,0
1997,CL,読売ジャイアンツ,51053887,西山　一宇,K.Nishiyama,4.96,7.4,1.5,2,3,32,52.2,0,231,58,4,21,,4,38,29,30,,,0,0,0.4,16.5,9.1,4,2
1997,CL,読売ジャイアンツ,81283868,橋本　清,K.Hashimoto,6.0,-15.4,2.33,0,0,2,3.0,0,13,4,1,3,,0,1,2,2,,,0,0,0.0,7.7,23.1,0,0
1997,CL,読売ジャイアンツ,51453880,Ｅ．ヒルマン,E.Hillman,3.0,3.6,1.67,0,1,2,6.0,0,28,8,1,2,,1,3,2,2,,,0,0,0.0,10.7,7.1,0,0
1997,CL,読売ジャイアンツ,31433867,槙原　寛己,H.Makihara,3.46,12.9,1.17,12,9,25,150.2,0,614,140,23,36,,2,115,58,62,,,4,1,0.571,18.7,5.9,2,2
1997,CL,読売ジャイアンツ,41443860,宮本　和知,K.Miyamoto,3.92,3.5,1.42,4,4,20,59.2,0,257,66,7,19,,1,28,26,28,,,1,1,0.5,10.9,7.4,0,0
1997,CL,読売ジャイアンツ,51053889,三野　勝大,K.Mino,0.0,66.7,0.0,0,0,1,1.0,0,3,0,0,0,,0,2,0,0,,,0,0,0.0,66.7,0.0,0,0
1997,CL,読売ジャイアンツ,11213884,三沢　興一,K.Misawa,4.55,5.5,1.48,3,4,35,57.1,2,253,53,7,32,,3,46,29,31,,,0,0,0.429,18.2,12.6,2,0
1997,CL,中日ドラゴンズ,71173868,今中　慎二,S.Imanaka,4.03,-0.5,1.37,2,2,10,44.2,0,195,42,5,19,,3,18,20,23,,,0,0,0.5,9.2,9.7,0,0
1997,CL,中日ドラゴンズ,01103885,井手元　健一朗,,6.75,-1.4,1.74,1,2,28,29.1,0,138,33,6,18,,1,16,22,30,,,0,0,0.333,11.6,13.0,0,0
1997,CL,中日ドラゴンズ,11313885,有働　克也,K.Udou,4.1,5.9,1.34,1,4,19,37.1,0,153,39,2,11,,2,20,17,17,,,0,0,0.2,13.1,7.2,1,1
1997,CL,中日ドラゴンズ,21123889,遠藤　政隆,M.Endou,5.24,4.0,1.78,2,4,40,56.2,1,273,61,7,40,,7,51,33,36,,,0,0,0.333,18.7,14.7,3,3
1997,CL,中日ドラゴンズ,31333869,小野　和義,K.Ono,11.57,0.0,2.23,0,1,8,11.2,0,61,20,2,6,,0,6,15,15,,,0,0,0.0,9.8,9.8,0,0
1997,CL,中日ドラゴンズ,71373885,落合　英二,E.Ochiai,3.66,16.6,1.1,4,7,19,66.1,0,271,66,3,7,,2,52,27,33,,,2,0,0.364,19.2,2.6,0,0
1997,CL,中日ドラゴンズ,01303882,門倉　健,,4.72,6.3,1.68,10,12,34,160.0,0,747,173,13,96,,10,143,84,95,,,2,0,0.455,19.1,12.9,4,1
1997,CL,中日ドラゴンズ,51553866,北野　勝則,K.Kitano,4.35,-2.2,1.65,0,1,34,20.2,0,93,25,5,9,,1,7,10,11,,,0,0,0.0,7.5,9.7,0,0
