year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1988,PL,阪急ブレーブス,51353843,今井　雄太郎,Y.Imai,5.24,7.8,1.37,2,4,13,34.1,0,154,42,3,5,,5,17,20,28,,,0,0,0.333,11.0,3.2,0,0
1988,PL,阪急ブレーブス,01903866,伊藤　敦規,,5.69,5.4,1.51,1,4,20,49.0,1,224,58,8,16,,5,28,31,34,,,0,0,0.2,12.5,7.1,0,0
1988,PL,阪急ブレーブス,41943866,清原　雄一,Y.Kiyohara,2.89,-2.5,1.39,1,0,11,18.2,0,80,18,1,8,,1,6,6,7,,,0,0,1.0,7.5,10.0,1,0
1988,PL,阪急ブレーブス,21523869,小林　敦美,A.Kobayashi,6.75,-1.9,1.78,0,0,7,10.2,0,54,10,2,9,,2,8,8,9,,,0,0,0.0,14.8,16.7,0,0
1988,PL,阪急ブレーブス,91393844,佐藤　義則,Y.Satou,3.22,5.1,1.26,13,10,25,195.2,0,820,176,22,70,,10,112,70,76,,,14,5,0.565,13.7,8.5,4,0
1988,PL,阪急ブレーブス,81583862,白井　孝幸,T.Shirai,1.59,0.0,1.41,0,0,1,5.2,0,24,5,0,3,,0,3,1,1,,,0,0,0.0,12.5,12.5,0,0
1988,PL,阪急ブレーブス,91793861,関口　朋幸,T.Sekiguchi,1.83,0.0,1.63,0,1,21,19.2,0,88,25,0,7,,1,7,4,5,,,0,0,0.0,8.0,8.0,1,0
1988,PL,阪急ブレーブス,41743869,谷　良治,R.Tani,4.58,8.6,1.58,0,0,9,17.2,0,81,26,1,2,,0,9,9,11,,,0,0,0.0,11.1,2.5,0,0
1988,PL,阪急ブレーブス,31033860,二宮　正己,M.Ninomiya,7.71,-12.5,2.36,0,0,4,4.2,0,24,7,1,4,,0,1,4,4,,,0,0,0.0,4.2,16.7,0,0
1988,PL,阪急ブレーブス,51053862,原田　賢治,K.Harada,4.29,6.6,1.36,3,2,23,42.0,0,182,41,5,16,,3,28,20,24,,,0,0,0.6,15.4,8.8,4,1
1988,PL,阪急ブレーブス,61263860,古溝　克之,K.Furumizo,4.52,3.5,1.36,10,10,28,155.1,0,657,153,28,58,,3,81,78,80,,,9,3,0.5,12.3,8.8,1,0
1988,PL,阪急ブレーブス,31433860,星野　伸之,N.Hoshino,3.06,9.7,1.18,13,9,27,209.0,0,862,168,29,79,,1,163,71,85,,,16,1,0.591,18.9,9.2,3,0
1988,PL,阪急ブレーブス,01003865,森　浩二,,3.64,4.8,1.34,2,1,42,54.1,0,228,61,4,12,,1,23,22,25,,,0,0,0.667,10.1,5.3,1,0
1988,PL,阪急ブレーブス,21023865,森　厚三,K.Mori,8.56,14.3,1.68,0,2,9,13.2,0,63,20,3,3,,1,12,13,13,,,0,0,0.0,19.0,4.8,0,0
1988,PL,阪急ブレーブス,51253828,山田　久志,H.Yamada,4.88,3.1,1.3,4,10,20,118.0,0,490,125,20,28,,2,43,64,68,,,5,0,0.286,8.8,5.7,0,0
1988,PL,阪急ブレーブス,61063865,山沖　之彦,Y.Yamaoki,4.98,4.2,1.49,7,12,25,142.2,0,622,166,26,47,,0,73,79,86,,,6,3,0.368,11.7,7.6,6,0
1988,PL,阪急ブレーブス,61963866,八木　政義,M.Yagi,22.5,-14.3,4.5,0,0,2,2.0,0,14,6,0,3,,0,1,5,6,,,0,0,0.0,7.1,21.4,0,0
1988,PL,阪急ブレーブス,81983866,山内　嘉弘,Y.Yamauchi,2.27,6.8,1.3,4,3,29,47.2,11,205,45,6,17,,1,31,12,16,,,0,0,0.571,15.1,8.3,1,0
1988,PL,南海ホークス,01103863,井上　祐二,,2.35,14.2,0.99,8,3,51,88.0,20,344,58,9,29,,2,78,23,25,,,0,0,0.727,22.7,8.4,7,0
1988,PL,南海ホークス,91393867,大坪　幸夫,Y.Ootsubo,4.5,0.0,1.5,0,0,2,4.0,0,17,6,0,0,,0,0,2,2,,,0,0,0.0,0.0,0.0,0,0
1988,PL,南海ホークス,81083866,大塚　賢一,K.Ootsuka,0.0,-28.6,3.0,0,0,1,1.1,0,7,2,0,2,,0,0,0,0,,,0,0,0.0,0.0,28.6,0,0
1988,PL,南海ホークス,71373869,加藤　伸一,S.Katou,4.54,1.8,1.49,8,10,27,138.2,3,607,164,20,42,,4,53,70,77,,,2,0,0.444,8.7,6.9,3,0
1988,PL,南海ホークス,11213866,近田　豊年,T.Chikada,9.0,-25.0,2.0,0,0,1,1.0,0,4,1,0,1,,0,0,1,1,,,0,0,0.0,0.0,25.0,0,0
1988,PL,南海ホークス,11013867,中条　善伸,Y.Nakajou,5.79,0.0,2.46,0,0,17,9.1,0,49,19,2,4,,0,4,6,6,,,0,0,0.0,8.2,8.2,1,1
1988,PL,南海ホークス,11013862,西川　佳明,Y.Nishikawa,4.52,1.6,1.49,6,10,28,139.1,0,618,149,23,58,,2,68,70,88,,,6,1,0.375,11.0,9.4,2,0
1988,PL,南海ホークス,81083867,橋本　敬司,K.Hashimoto,7.02,-3.8,1.86,0,0,11,16.2,0,79,19,3,12,,0,9,13,13,,,0,0,0.0,11.4,15.2,1,0
1988,PL,南海ホークス,51253869,藤本　修二,S.Fujimoto,4.31,6.8,1.44,10,15,30,169.1,1,734,178,18,65,,5,115,81,94,,,8,2,0.4,15.7,8.9,6,0
1988,PL,南海ホークス,51253862,松崎　秀昭,H.Matsuzaki,3.86,0.0,1.29,0,0,1,2.1,0,9,3,1,0,,0,0,1,1,,,0,0,0.0,0.0,0.0,0,0
1988,PL,南海ホークス,31233866,村田　勝喜,K.Murata,3.38,5.6,1.62,0,1,7,16.0,0,72,20,2,6,,0,10,6,10,,,0,0,0.0,13.9,8.3,1,0
1988,PL,南海ホークス,61963848,山口　哲治,T.Yamaguchi,5.14,-3.3,1.57,0,0,6,7.0,0,30,10,0,1,,0,0,4,4,,,0,0,0.0,0.0,3.3,0,0
1988,PL,南海ホークス,61263863,山内　和宏,K.Yamauchi,3.83,6.7,1.42,8,15,29,169.1,0,730,183,15,57,,5,106,72,91,,,9,0,0.348,14.5,7.8,7,0
1988,PL,南海ホークス,81283863,山内　孝徳,T.Yamauchi,4.2,3.1,1.35,11,11,26,186.1,0,796,208,22,43,,4,68,87,95,,,10,1,0.5,8.5,5.4,1,0
1988,PL,南海ホークス,41043865,矢野　実,M.Yano,3.3,-0.2,1.38,3,2,57,103.2,0,438,113,6,30,,3,29,38,47,,,0,0,0.6,6.6,6.8,0,0
1988,PL,南海ホークス,51253866,吉田　豊彦,T.Yoshida,4.41,5.0,1.45,4,4,43,87.2,3,379,82,17,45,,0,64,43,53,,,1,0,0.5,16.9,11.9,4,0
1988,PL,大阪近鉄バファローズ,51153864,阿波野　秀幸,H.Awano,2.61,14.5,1.13,14,12,29,220.1,1,898,199,21,51,,5,181,64,66,,,15,3,0.538,20.2,5.7,1,0
1988,PL,大阪近鉄バファローズ,11313863,石本　貴昭,Y.Ishimoto,3.79,0.0,1.54,3,3,32,54.2,2,242,59,6,25,,1,25,23,25,,,0,0,0.5,10.3,10.3,2,0
1988,PL,大阪近鉄バファローズ,91193864,池上　誠一,K.Ikeue,3.68,-10.0,2.18,0,0,8,7.1,0,40,8,0,8,,1,4,3,6,,,0,0,0.0,10.0,20.0,0,0
1988,PL,大阪近鉄バファローズ,31333869,小野　和義,K.Ono,2.59,9.9,1.22,10,10,30,208.2,0,851,194,14,60,,2,144,60,69,,,10,4,0.5,16.9,7.1,5,0
1988,PL,大阪近鉄バファローズ,61363867,加藤　哲郎,T.Katou,3.47,4.9,1.63,3,3,31,59.2,1,268,64,7,33,,2,46,23,24,,,0,0,0.5,17.2,12.3,3,0
1988,PL,大阪近鉄バファローズ,51453866,木下　文信,F.Kinoshita,3.48,6.4,1.36,2,1,32,44.0,0,187,34,5,26,,0,38,17,18,,,0,0,0.667,20.3,13.9,1,0
1988,PL,大阪近鉄バファローズ,21323846,久保　康生,Y.Kubo,12.0,-14.3,2.0,0,0,2,3.0,0,14,3,0,3,,0,1,4,4,,,0,0,0.0,7.1,21.4,0,0
1988,PL,大阪近鉄バファローズ,41543867,小山　昌男,M.Koyama,20.25,0.0,4.5,0,1,1,1.1,0,10,6,0,0,,0,0,3,4,,,0,0,0.0,0.0,0.0,0,0
1988,PL,大阪近鉄バファローズ,81583860,佐々木　修,O.Sasaki,7.56,-6.4,1.92,1,4,11,16.2,0,78,22,5,10,,2,5,14,14,,,0,0,0.2,6.4,12.8,0,0
1988,PL,大阪近鉄バファローズ,11713865,住友　一哉,K.Sumitomo,4.5,-3.2,1.43,1,0,11,14.0,0,63,14,2,6,,0,4,7,8,,,0,0,1.0,6.3,9.5,1,0
1988,PL,大阪近鉄バファローズ,31733842,谷　宏明,H.Tani,5.4,7.1,1.8,0,0,1,3.1,0,14,5,1,1,,0,2,2,2,,,0,0,0.0,14.3,7.1,0,0
1988,PL,大阪近鉄バファローズ,31933863,谷崎　浩二,K.Tanizaki,2.76,7.2,1.04,0,0,11,16.1,0,69,13,2,4,,2,9,5,7,,,0,0,0.0,13.0,5.8,0,0
1988,PL,大阪近鉄バファローズ,71473866,高柳　出己,I.Takayanagi,3.44,10.6,1.08,6,6,22,104.2,0,414,96,10,17,,2,61,40,41,,,2,1,0.5,14.7,4.1,1,0
