year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,打率,安打,本塁打,打点,試合,打席,打数,単打,二塁打,三塁打,得点,出塁率,長打率,四球,敬遠,死球,三振,塁打,盗塁,盗塁死,犠打,犠飛,併殺打,RC,XR
1972,PL,近鉄バファローズ,1003821,板東　里視,S.Bandou,40.0,15.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0,3.0,0.0,1.0,0,0.0,5.0,0.0,0.182,0.25,0.182,0.432,2.0,0.0,0.068,0.25,6.666666666666667,33.33333333333333,0.2,0.3333333333333333,0.158,310.66666666666663,0.09090909090909091,0.3333333333333333,0.182,2.0,0.0,1.0,40.0,15.0,11.0,2.0,0.0,0.0,0.0,0.25,0.182,1.0,0,0.0,,2.0,0.0,0,3.0,0.0,,0.5,0.44800000000000006
1972,PL,近鉄バファローズ,1003845,平野　光泰,M.Hirano,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,0.0,-0.29400000000000004
1972,PL,北海道日本ハムファイターズ,11013828,藤原　真,M.Fujiwara,43.0,43.0,40.0,2.0,6.0,0.0,0.0,0.0,6.0,2.0,0.0,0,2.0,0.0,1.0,0,0.0,13.0,1.0,0.15,0.171,0.15,0.321,6.0,0.0,0.02100000000000002,0.171,2.3255813953488373,30.23255813953488,0.07692307692307693,0.2222222222222222,0.11445,221.0,0.025,0.2,0.15,6.0,0.0,2.0,43.0,43.0,40.0,6.0,0.0,0.0,2.0,0.171,0.15,1.0,0,0.0,,6.0,0.0,0,2.0,0.0,,1.024390243902439,-0.002000000000000224
1972,PL,千葉ロッテマリーンズ,11013843,問矢　福雄,F.Toiya,18.0,19.0,19.0,1.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,0.158,0.158,0.316,0.474,2.0,0.158,0.0,0.316,0.0,26.31578947368421,0.0,0.15384615384615385,0.1501,263.3333333333333,0.15789473684210525,0.35294117647058826,0.158,3.0,1.0,1.0,18.0,19.0,19.0,2.0,0.0,0.0,1.0,0.158,0.316,0.0,0,0.0,,6.0,0.0,0,0.0,0.0,,0.9473684210526315,0.8719999999999999
1972,PL,千葉ロッテマリーンズ,11013845,成重　春生,H.Narishige,26.0,13.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0,2.0,0.0,0.0,0,0.0,5.0,0.0,0.182,0.182,0.182,0.364,2.0,0.0,0.0,0.182,0.0,38.46153846153847,0.0,0.3333333333333333,0.1274,242.66666666666666,0.0,0.2222222222222222,0.182,2.0,0.0,1.0,26.0,13.0,11.0,2.0,0.0,0.0,0.0,0.182,0.182,0.0,0,0.0,,2.0,0.0,0,2.0,0.0,,0.36363636363636365,0.118
1972,PL,オリックス・バファローズ,1103820,井上　修,O.Inoue,105.0,211.0,186.0,30.0,53.0,12.0,1.0,3.0,76.0,26.0,6.0,0,3.0,2.0,17.0,0,3.0,29.0,5.0,0.285,0.351,0.409,0.76,37.0,0.124,0.066,0.475,8.056872037914692,13.744075829383887,0.5862068965517241,0.32051282051282054,0.2602,487.33333333333326,0.24731182795698925,0.7391304347826086,0.285,53.0,3.0,26.0,105.0,211.0,186.0,37.0,12.0,1.0,30.0,0.351,0.409,17.0,0,3.0,,76.0,6.0,0,3.0,2.0,,26.20689655172414,27.146
1972,PL,千葉ロッテマリーンズ,1103822,大塚　弥寿男,Y.Ootsuka,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,0.0,-0.098
1972,PL,近鉄バファローズ,1103826,五十嵐　英夫,H.Igarashi,14.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.333,0.333,0.333,0.666,1.0,0.0,0.0,0.333,0.0,33.33333333333333,0.0,0.5,0.23310000000000003,444.0,0.0,0.5,0.333,1.0,0.0,0.0,14.0,3.0,3.0,1.0,0.0,0.0,0.0,0.333,0.333,0.0,0,0.0,,1.0,0.0,0,0.0,0.0,,0.3333333333333333,0.304
1972,PL,千葉ロッテマリーンズ,1103845,上田　容三,Y.Ueda,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,0.0,-0.49
1972,PL,近鉄バファローズ,11213841,半田　実,M.Handa,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,0.0,0.0,nan,nan,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0
1972,PL,近鉄バファローズ,11313820,岩木　康郎,Y.Iwaki,81.0,200.0,180.0,18.0,37.0,5.0,0.0,5.0,57.0,20.0,4,1,7.0,3.0,9.0,0,1.0,19.0,3.0,0.206,0.244,0.317,0.5609999999999999,27.0,0.11100000000000002,0.038000000000000006,0.355,4.5,9.5,0.47368421052631576,0.20125786163522014,0.18905,349.6666666666667,0.16666666666666666,0.4657534246575342,0.206,37.0,5.0,20.0,81.0,200.0,180.0,27.0,5.0,0.0,18.0,0.244,0.317,9.0,0,1.0,,57.0,4,1,7.0,3.0,,13.873015873015873,13.766
1972,PL,千葉ロッテマリーンズ,11313822,木樽　正明,M.Kitaru,37.0,40.0,32.0,3.0,8.0,2.0,0.0,0.0,10.0,3.0,0.0,0,3.0,0.0,4.0,0,1.0,6.0,0.0,0.25,0.351,0.312,0.663,6.0,0.062,0.10099999999999998,0.413,10.0,15.0,0.6666666666666666,0.3076923076923077,0.23595,454.99999999999994,0.1875,0.625,0.25,8.0,0.0,3.0,37.0,40.0,32.0,6.0,2.0,0.0,3.0,0.351,0.312,4.0,0,1.0,,10.0,0.0,0,3.0,0.0,,3.3333333333333335,3.7379999999999995
1972,PL,北海道日本ハムファイターズ,11413820,山崎　武昭,T.Yamazaki,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,0.0,-0.098
1972,PL,千葉ロッテマリーンズ,11413841,前田　康介,K.Maeda,19.0,6.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.2,0.333,0.4,0.7330000000000001,0.0,0.2,0.133,0.533,16.666666666666664,16.666666666666664,1.0,0.25,0.24985000000000002,466.33333333333337,0.4,0.6,0.2,1.0,0.0,0.0,19.0,6.0,5.0,0.0,1.0,0.0,0.0,0.333,0.4,1.0,0,0.0,,2.0,0.0,0,0.0,0.0,,0.6666666666666666,0.658
1972,PL,近鉄バファローズ,11513824,大場　隆広,T.Ooba,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,0.0,0.0,nan,nan,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0
1972,PL,オリックス・バファローズ,11513845,河村　健一郎,K.Kawamura,7.0,17.0,14.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0,1.0,1.0,1.0,0,0.0,3.0,0.0,0.357,0.375,0.357,0.732,5.0,0.0,0.018000000000000016,0.375,5.88235294117647,17.647058823529413,0.3333333333333333,0.4166666666666667,0.258,494.0,0.07142857142857142,0.6666666666666666,0.357,5.0,0.0,1.0,7.0,17.0,14.0,5.0,0.0,0.0,1.0,0.375,0.357,1.0,0,0.0,,5.0,0.0,0,1.0,1.0,,2.0,1.948
