year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1983,PL,阪急ブレーブス,31333843,稲葉　光雄,M.Inaba,2.57,6.9,1.14,0,0,2,7.0,0,29,7,1,1,,1,3,2,2,,,0,0,0.0,10.3,3.4,0,0
1983,PL,阪急ブレーブス,51353843,今井　雄太郎,Y.Imai,4.09,1.3,1.35,15,10,31,200.0,0,853,211,22,59,,8,70,91,98,,,11,1,0.6,8.2,6.9,3,0
1983,PL,阪急ブレーブス,81183867,榎田　健一郎,K.Enokida,12.46,-8.3,2.31,0,0,3,4.1,0,24,8,1,2,,1,0,6,7,,,0,0,0.0,0.0,8.3,0,0
1983,PL,阪急ブレーブス,51353867,大石　直弘,N.Ooishi,4.15,-18.8,0.92,0,0,3,4.1,0,16,1,1,3,,0,0,2,2,,,0,0,0.0,0.0,18.8,0,0
1983,PL,阪急ブレーブス,21323861,金本　誠吉,S.Kanamoto,4.5,6.7,1.31,1,3,29,70.0,1,300,76,10,16,,3,36,35,42,,,0,0,0.25,12.0,5.3,1,0
1983,PL,阪急ブレーブス,11513861,木下　智彦,T.Kinoshita,4.26,-1.4,1.49,9,4,41,95.0,1,417,94,17,48,,6,42,45,52,,,0,0,0.692,10.1,11.5,2,0
1983,PL,阪急ブレーブス,81583863,小嶋　正宣,M.Kojima,4.97,4.7,1.59,0,1,12,29.0,0,129,33,5,13,,0,19,16,18,,,0,0,0.0,14.7,10.1,1,0
1983,PL,阪急ブレーブス,91393844,佐藤　義則,Y.Satou,4.12,10.0,1.39,1,8,33,54.2,16,240,48,8,28,,2,52,25,29,,,0,0,0.111,21.7,11.7,0,0
1983,PL,阪急ブレーブス,91793861,関口　朋幸,T.Sekiguchi,0.0,0.0,0.0,0,0,1,0.1,0,1,0,0,0,,0,0,0,0,,,0,0,0.0,0.0,0.0,0,0
1983,PL,阪急ブレーブス,41943843,谷村　智啓,T.Tanimura,4.41,1.0,1.37,4,1,16,49.0,0,207,57,4,10,,0,12,24,25,,,0,0,0.8,5.8,4.8,0,0
1983,PL,阪急ブレーブス,61963845,永本　裕章,H.Nagamoto,4.84,0.7,1.44,7,9,27,135.2,0,597,144,27,52,,8,56,73,81,,,6,0,0.438,9.4,8.7,0,1
1983,PL,阪急ブレーブス,51953846,松本　祥志,S.Matsumoto,15.0,-9.1,2.17,0,0,4,6.0,0,33,10,3,3,,3,0,10,10,,,0,0,0.0,0.0,9.1,0,0
1983,PL,阪急ブレーブス,81583840,宮本　四郎,S.Miyamoto,16.2,-2.9,3.8,0,0,4,5.0,0,34,13,4,6,,0,5,9,10,,,0,0,0.0,14.7,17.6,0,0
1983,PL,阪急ブレーブス,61963842,宮田　典計,N.Miyata,6.23,0.0,1.62,0,0,2,4.1,0,19,6,1,1,,0,1,3,3,,,0,0,0.0,5.3,5.3,0,0
1983,PL,阪急ブレーブス,01003865,森　浩二,,6.0,0.9,1.71,1,0,13,24.0,0,114,34,3,7,,1,8,16,20,,,0,0,1.0,7.0,6.1,0,0
1983,PL,阪急ブレーブス,51253828,山田　久志,H.Yamada,3.32,4.9,1.26,14,11,28,214.1,0,894,223,20,46,,7,90,79,95,,,21,1,0.56,10.1,5.1,1,0
1983,PL,阪急ブレーブス,61063865,山沖　之彦,Y.Yamaoki,3.48,6.5,1.27,15,8,34,233.0,2,980,217,23,79,,8,143,90,98,,,16,1,0.652,14.6,8.1,1,1
1983,PL,南海ホークス,01103863,井上　祐二,,5.21,-0.6,1.54,6,10,35,160.2,3,715,182,25,65,,2,61,93,102,,,5,1,0.375,8.5,9.1,4,0
1983,PL,南海ホークス,71373867,大久保　学,M.Ookubo,4.76,0.7,1.62,2,1,17,34.0,0,152,41,3,14,,1,15,18,20,,,0,0,0.667,9.9,9.2,0,1
1983,PL,南海ホークス,91393867,大坪　幸夫,Y.Ootsubo,4.95,0.0,1.6,0,0,9,20.0,0,93,25,1,7,,3,7,11,15,,,0,0,0.0,7.5,7.5,0,1
1983,PL,南海ホークス,41343845,金城　基泰,M.Kaneshiro,3.67,4.6,1.19,4,4,40,54.0,15,217,46,11,18,,1,28,22,22,,,0,0,0.5,12.9,8.3,1,0
1983,PL,南海ホークス,11513867,川本　和宏,K.Kawamoto,9.0,-16.7,3.0,0,0,1,1.0,0,6,2,0,1,,0,0,1,1,,,0,0,0.0,0.0,16.7,0,0
1983,PL,南海ホークス,31933861,竹口　昭範,A.Takeguchi,5.08,-4.3,1.56,2,3,27,62.0,1,278,61,10,36,,1,24,35,41,,,0,0,0.4,8.6,12.9,0,1
1983,PL,南海ホークス,11213867,畠山　準,H.Hatayama,6.07,-2.3,1.55,0,3,7,29.2,0,130,32,4,14,,1,11,20,20,,,1,0,0.0,8.5,10.8,3,0
1983,PL,南海ホークス,11913842,藤田　学,M.Fujita,6.26,3.4,1.41,2,6,12,54.2,0,238,71,14,6,,1,14,38,42,,,0,0,0.25,5.9,2.5,0,1
1983,PL,南海ホークス,31033844,森口　益光,M.Moriguchi,5.66,1.7,1.48,1,2,16,41.1,0,180,43,6,18,,3,21,26,27,,,1,0,0.333,11.7,10.0,2,0
1983,PL,南海ホークス,31233828,山内　新一,S.Yamauchi,8.55,-5.0,2.03,2,9,13,53.2,0,262,85,7,24,,2,11,51,54,,,1,0,0.182,4.2,9.2,2,0
1983,PL,南海ホークス,61263863,山内　和宏,K.Yamauchi,3.93,1.0,1.37,18,10,35,249.2,0,1077,242,24,99,,6,110,109,118,,,16,2,0.643,10.2,9.2,4,0
1983,PL,南海ホークス,81283863,山内　孝徳,T.Yamauchi,4.09,5.3,1.24,10,14,31,242.0,0,1002,264,30,35,,11,88,110,120,,,16,2,0.417,8.8,3.5,1,0
1983,PL,南海ホークス,41043865,矢野　実,M.Yano,4.34,2.2,1.35,5,6,37,118.1,1,509,117,14,43,,5,54,57,69,,,1,0,0.455,10.6,8.4,2,0
1983,PL,南海ホークス,21423867,山川　周一,S.Yamakawa,6.55,-7.5,1.82,0,1,7,11.0,0,53,10,3,10,,2,6,8,8,,,0,0,0.0,11.3,18.9,0,0
1983,PL,大阪近鉄バファローズ,11313863,石本　貴昭,Y.Ishimoto,108.0,0.0,3.0,0,0,1,0.1,0,7,5,2,1,,0,1,4,5,,,0,0,0.0,14.3,14.3,0,0
1983,PL,大阪近鉄バファローズ,61363867,加藤　哲郎,T.Katou,6.75,5.3,2.0,0,0,1,4.0,0,19,7,2,1,,0,2,3,3,,,0,0,0.0,10.5,5.3,0,0
1983,PL,大阪近鉄バファローズ,21323846,久保　康生,Y.Kubo,4.55,-1.0,1.31,5,10,29,142.1,2,598,134,26,52,,4,46,72,83,,,5,0,0.333,7.7,8.7,0,0
1983,PL,大阪近鉄バファローズ,41543867,小山　昌男,M.Koyama,5.23,1.5,1.39,2,2,11,31.0,0,135,31,3,12,,1,14,18,21,,,0,0,0.5,10.4,8.9,0,0
1983,PL,大阪近鉄バファローズ,31733822,鈴木　啓示,K.Suzuki,3.7,7.7,1.16,14,11,28,226.0,0,920,232,31,30,,2,101,93,105,,,23,3,0.56,11.0,3.3,0,0
1983,PL,大阪近鉄バファローズ,91393840,鈴木　康二朗,Y.Suzuki,2.28,5.7,0.99,5,1,42,71.0,14,279,56,6,14,,3,30,18,19,,,0,0,0.833,10.8,5.0,3,0
1983,PL,大阪近鉄バファローズ,11713865,住友　一哉,K.Sumitomo,2.81,3.6,1.19,8,2,33,80.0,3,331,73,11,22,,4,34,25,37,,,0,0,0.8,10.3,6.6,1,0
1983,PL,大阪近鉄バファローズ,51953845,橘　健治,K.Tachibana,7.58,4.5,1.61,2,2,14,38.0,0,178,50,7,11,,2,19,32,33,,,0,0,0.5,10.7,6.2,0,0
