player_id,year,split_type,split_value,g,pa,ab,r,h,h1,h2,h3,hr,bb,ibb,hbp,so,sh,sf,gidp,rbi,sb,cs,avg,obp,slg,ops,risp_avg,risp_ab,risp_h,sb_pct,isop,isod,babip,bb_pct,k_pct,bbk,gpa,rc,xr,seca,ta,noi
1750472,2026,total,total,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1750472,2026,day_night,night,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1750472,2026,home_away,visitor,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1750472,2026,vs_team,vs_北海道日本ハムファイターズ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1750472,2026,bat_order,bat_order_8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
2103618,2026,total,total,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,,0,0,,0.000,0.000,1.000,0.000,0.000,,0.700,1.000,0.830,0.000,1.000,1333.333
2103618,2026,day_night,night,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,,0,0,,0.000,0.000,1.000,0.000,0.000,,0.700,1.000,0.830,0.000,1.000,1333.333
2103618,2026,home_away,visitor,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,,0,0,,0.000,0.000,1.000,0.000,0.000,,0.700,1.000,0.830,0.000,1.000,1333.333
2103618,2026,vs_team,vs_北海道日本ハムファイターズ,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,,0,0,,0.000,0.000,1.000,0.000,0.000,,0.700,1.000,0.830,0.000,1.000,1333.333
2103618,2026,bat_order,bat_order_9,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,,0,0,,0.000,0.000,1.000,0.000,0.000,,0.700,1.000,0.830,0.000,1.000,1333.333
1800091,2026,total,total,1,3,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,,0,0,,0.000,0.000,1.000,66.667,0.000,,0.700,1.000,1.160,2.000,1.000,1333.333
1800091,2026,day_night,night,1,3,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,,0,0,,0.000,0.000,1.000,66.667,0.000,,0.700,1.000,1.160,2.000,1.000,1333.333
1800091,2026,home_away,home,1,3,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,,0,0,,0.000,0.000,1.000,66.667,0.000,,0.700,1.000,1.160,2.000,1.000,1333.333
1800091,2026,vs_team,vs_埼玉西武ライオンズ,1,3,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,,0,0,,0.000,0.000,1.000,66.667,0.000,,0.700,1.000,1.160,2.000,1.000,1333.333
1800091,2026,bat_order,bat_order_7,1,3,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,,0,0,,0.000,0.000,1.000,66.667,0.000,,0.700,1.000,1.160,2.000,1.000,1333.333
1800095,2026,total,total,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1800095,2026,day_night,night,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1800095,2026,home_away,home,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1800095,2026,vs_team,vs_埼玉西武ライオンズ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1800095,2026,bat_order,bat_order_8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1851204,2026,total,total,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,0.000,1,0,,0.000,0.000,0.500,0.000,0.000,,0.350,0.500,0.402,0.000,0.500,666.667
1851204,2026,day_night,night,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,0.000,1,0,,0.000,0.000,0.500,0.000,0.000,,0.350,0.500,0.402,0.000,0.500,666.667
1851204,2026,home_away,home,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,0.000,1,0,,0.000,0.000,0.500,0.000,0.000,,0.350,0.500,0.402,0.000,0.500,666.667
1851204,2026,vs_team,vs_埼玉西武ライオンズ,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,0.000,1,0,,0.000,0.000,0.500,0.000,0.000,,0.350,0.500,0.402,0.000,0.500,666.667
1851204,2026,bat_order,bat_order_9,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,0.000,1,0,,0.000,0.000,0.500,0.000,0.000,,0.350,0.500,0.402,0.000,0.500,666.667
1950486,2026,total,total,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1950486,2026,day_night,night,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1950486,2026,home_away,home,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1950486,2026,vs_team,vs_埼玉西武ライオンズ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1950486,2026,bat_order,bat_order_5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1850820,2026,total,total,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,,0,0,,0.000,0.000,0.500,0.000,0.000,,0.350,0.500,0.402,0.000,0.500,666.667
1850820,2026,day_night,night,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,,0,0,,0.000,0.000,0.500,0.000,0.000,,0.350,0.500,0.402,0.000,0.500,666.667
1850820,2026,home_away,visitor,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,,0,0,,0.000,0.000,0.500,0.000,0.000,,0.350,0.500,0.402,0.000,0.500,666.667
1850820,2026,vs_team,vs_北海道日本ハムファイターズ,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,,0,0,,0.000,0.000,0.500,0.000,0.000,,0.350,0.500,0.402,0.000,0.500,666.667
1850820,2026,bat_order,bat_order_1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,,0,0,,0.000,0.000,0.500,0.000,0.000,,0.350,0.500,0.402,0.000,0.500,666.667
1860140,2026,total,total,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1860140,2026,day_night,night,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1860140,2026,home_away,home,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
1860140,2026,vs_team,vs_埼玉西武ライオンズ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,,0,0,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,-0.098,0.000,0.000,0.000
