year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
2001,PL,近鉄バファローズ,11013889,的山　哲也,T.Matoyama,101.0,269.0,232.0,24.0,41.0,9.0,0.0,5.0,65.0,25.0,1.0,1,16.0,2.0,18.0,0,1.0,51.0,4.0,0.177,0.237,0.28,0.517,27.0,0.103,0.06,0.34,0.0669144981412639,0.1895910780669145,0.3529411764705882,0.2022471910112359,0.17665,330.3333333333333,0.1896551724137931,0.4358974358974359
2001,PL,近鉄バファローズ,1103884,礒部　公一,K.Isobe,140.0,604.0,537.0,82.0,172.0,42.0,4.0,17.0,273.0,95.0,7.0,0,6.0,5.0,52.0,0,4.0,59.0,19.0,0.32,0.381,0.508,0.889,109.0,0.188,0.061,0.569,0.086092715231788,0.097682119205298,0.8813559322033898,0.3326180257510729,0.29845,550.3333333333334,0.3054003724394786,0.875
2001,PL,近鉄バファローズ,1105111,岩隈　久志,H.Iwakuma,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2001,PL,近鉄バファローズ,11213884,三澤　興一,K.Misawa,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2001,PL,福岡ソフトバンクホークス,11213888,松　修康,N.Matsu,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2001,PL,福岡ソフトバンクホークス,11213889,吉武　真太郎,S.Yoshitake,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2001,PL,オリックスブルーウェーブ,11313880,嘉㔟　敏弘,T.Kase,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2001,PL,オリックス・バファローズ,11313880,嘉㔟　敏弘,T.Kase,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2001,PL,福岡ソフトバンクホークス,11313882,大野　倫,R.Oono,6.0,11.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,2.0,0,0.0,4.0,0.0,0.111,0.273,0.111,0.384,1.0,0.0,0.162,0.273,0.1818181818181818,0.3636363636363636,0.5,0.2,0.1506,310.0,0.2222222222222222,0.375
2001,PL,オリックスブルーウェーブ,11313887,小倉　恒,H.Ogura,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2001,PL,オリックス・バファローズ,11313887,小倉　恒,H.Ogura,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2001,PL,近鉄バファローズ,11313889,大村　直之,N.Oomura,136.0,651.0,590.0,82.0,160.0,34.0,2.0,16.0,246.0,53.0,5,1,15.0,4.0,31.0,0,11.0,74.0,8.0,0.271,0.318,0.417,0.735,108.0,0.1459999999999999,0.0469999999999999,0.4639999999999999,0.0476190476190476,0.1136712749615975,0.4189189189189189,0.2857142857142857,0.24735,457.0,0.2186440677966101,0.6598173515981736
2001,PL,近鉄バファローズ,11413886,真木　将樹,M.Maki,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2001,PL,北海道日本ハムファイターズ,11413887,山原　和敏,K.Yamahara,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2001,PL,オリックスブルーウェーブ,11513887,久保　充広,M.Kubo,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.35,666.6666666666666,0.0,1.0
2001,PL,オリックス・バファローズ,11513887,久保　充広,M.Kubo,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.35,666.6666666666666,0.0,1.0
2001,PL,オリックスブルーウェーブ,11513888,川越　英隆,H.Kawagoe,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2001,PL,オリックス・バファローズ,11513888,川越　英隆,H.Kawagoe,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
