year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1987,PL,阪急ブレーブス,71173862,アニマル,,18,17.2,2,2,5,4.08,83,18,1,10,,3,19,8,10,,,0,0,0.5,1,0
1987,PL,阪急ブレーブス,51353843,今井　雄太郎,,17,71.0,4,5,0,4.69,302,84,9,15,,2,31,37,41,,,2,0,0.444,0,0
1987,PL,阪急ブレーブス,41143862,石井　宏,,3,11.1,1,1,0,7.15,52,15,3,5,,0,6,9,9,,,0,0,0.5,0,0
1987,PL,阪急ブレーブス,21523869,小林　敦美,,7,14.2,0,0,0,4.91,69,18,2,7,,1,16,8,9,,,0,0,0.0,0,0
1987,PL,阪急ブレーブス,91393844,佐藤　義則,,27,147.1,7,8,3,4.7,634,164,19,47,,5,90,77,79,,,9,1,0.467,7,1
1987,PL,阪急ブレーブス,81583862,白井　孝幸,,6,19.1,0,1,0,6.05,85,19,3,12,,2,13,13,13,,,0,0,0.0,3,0
1987,PL,阪急ブレーブス,91793861,関口　朋幸,,24,35.2,1,0,0,1.26,138,27,0,8,,2,20,5,6,,,0,0,1.0,0,0
1987,PL,阪急ブレーブス,41743869,谷　良治,,19,26.0,0,0,0,6.58,120,36,3,9,,1,19,19,19,,,0,0,0.0,2,0
1987,PL,阪急ブレーブス,81583864,高木　晃次,,1,4.2,0,0,0,1.93,19,4,1,2,,0,1,1,1,,,0,0,0.0,1,0
1987,PL,阪急ブレーブス,11713864,竹本　修,,1,2.0,0,0,0,0.0,9,1,0,2,,0,3,0,0,,,0,0,0.0,0,0
1987,PL,阪急ブレーブス,51053862,原田　賢治,,23,57.0,3,4,2,3.95,250,62,8,16,,3,37,25,31,,,0,0,0.429,1,0
1987,PL,阪急ブレーブス,61263860,古溝　克之,,30,107.0,5,6,0,5.05,484,118,21,49,,4,70,60,63,,,1,0,0.455,5,0
1987,PL,阪急ブレーブス,31433860,星野　伸之,,29,179.0,11,12,0,3.87,738,138,16,67,,3,170,77,81,,,13,6,0.478,8,1
1987,PL,阪急ブレーブス,01003865,森　浩二,,32,33.1,0,0,0,4.86,145,44,7,8,,2,17,18,20,,,0,0,0.0,0,0
1987,PL,阪急ブレーブス,21023865,森　厚三,,36,68.0,4,0,3,2.51,269,52,9,24,,0,48,19,25,,,0,0,1.0,0,0
1987,PL,阪急ブレーブス,51253828,山田　久志,,17,113.2,7,7,0,3.72,474,113,18,35,,2,36,47,57,,,5,0,0.5,0,0
1987,PL,阪急ブレーブス,61063865,山沖　之彦,,32,245.1,19,10,0,2.75,981,230,22,38,,3,155,75,78,,,15,3,0.655,7,1
1987,PL,南海ホークス,51153842,青山　久人,,19,25.1,0,2,0,3.55,113,21,2,16,,4,12,10,13,,,0,0,0.0,1,0
1987,PL,南海ホークス,01103863,井上　祐二,,46,72.1,6,2,14,3.24,313,66,9,39,,1,59,26,30,,,0,0,0.75,2,0
1987,PL,南海ホークス,71373869,加藤　伸一,,14,78.0,4,5,0,3.23,332,87,0,22,,2,31,28,33,,,2,1,0.444,1,0
1987,PL,南海ホークス,61563864,田嶋　俊雄,,30,85.2,3,7,0,3.99,375,83,14,38,,1,77,38,47,,,2,0,0.3,2,0
1987,PL,南海ホークス,11013867,中条　善伸,,48,49.2,2,0,1,3.99,212,56,5,16,,4,14,22,25,,,0,0,1.0,1,0
1987,PL,南海ホークス,61963862,中村　弘道,,10,7.2,0,0,0,9.39,42,14,2,4,,1,1,8,9,,,0,0,0.0,0,0
1987,PL,南海ホークス,11013862,西川　佳明,,23,122.1,7,10,0,5.59,564,151,19,55,,3,60,76,84,,,4,0,0.412,1,0
1987,PL,南海ホークス,81783864,西　清孝,,2,2.1,0,0,0,19.29,14,4,1,3,,0,1,5,5,,,0,0,0.0,1,0
1987,PL,南海ホークス,81083867,橋本　敬司,,16,33.1,0,3,0,4.05,134,28,3,12,,0,11,15,18,,,0,0,0.0,1,0
1987,PL,南海ホークス,51253869,藤本　修二,,31,217.0,15,8,2,3.15,908,203,17,60,,5,126,76,87,,,16,4,0.652,3,0
1987,PL,南海ホークス,61263863,山内　和宏,,31,207.0,10,11,0,3.22,855,178,20,71,,4,146,74,83,,,13,2,0.476,9,0
1987,PL,南海ホークス,81283863,山内　孝徳,,30,195.2,10,14,0,4.19,836,240,20,33,,0,75,91,99,,,10,2,0.417,0,4
1987,PL,南海ホークス,41043865,矢野　実,,32,44.2,0,0,0,3.43,189,54,4,10,,2,23,17,17,,,0,0,0.0,4,0
1987,PL,南海ホークス,21423867,山川　周一,,2,2.2,0,1,0,20.25,16,6,2,3,,0,1,6,6,,,0,0,0.0,0,0
1987,PL,大阪近鉄バファローズ,51153864,阿波野　秀幸,,32,249.2,15,12,0,2.88,1002,211,27,58,,4,201,80,86,,,22,3,0.556,3,0
1987,PL,大阪近鉄バファローズ,11313863,石本　貴昭,,50,80.2,3,6,7,3.24,341,59,14,53,,3,73,29,31,,,0,0,0.333,1,0
1987,PL,大阪近鉄バファローズ,91193864,池上　誠一,,3,6.2,0,0,0,10.8,36,11,1,6,,1,3,8,8,,,0,0,0.0,1,0
1987,PL,大阪近鉄バファローズ,31333869,小野　和義,,28,190.1,11,11,0,4.07,776,169,36,56,,2,138,86,91,,,14,3,0.5,0,0
1987,PL,大阪近鉄バファローズ,61363867,加藤　哲郎,,38,78.2,0,2,0,6.18,357,81,10,49,,5,39,54,56,,,0,0,0.0,2,0
1987,PL,大阪近鉄バファローズ,21323846,久保　康生,,12,21.2,0,2,1,5.4,94,27,4,6,,0,11,13,16,,,0,0,0.0,0,0
1987,PL,大阪近鉄バファローズ,41543867,小山　昌男,,18,75.2,4,6,0,4.76,329,89,15,16,,2,36,40,49,,,2,1,0.4,0,0
1987,PL,大阪近鉄バファローズ,81583860,佐々木　修,,24,99.0,3,8,0,4.82,446,115,16,36,,6,32,53,58,,,0,0,0.273,1,1
1987,PL,大阪近鉄バファローズ,11713865,住友　一哉,,44,67.0,5,4,1,3.9,290,67,7,26,,3,25,29,39,,,0,0,0.556,1,0
1987,PL,大阪近鉄バファローズ,31733842,谷　宏明,,23,93.1,4,6,0,5.59,426,108,9,39,,6,40,58,65,,,1,0,0.4,3,0
1987,PL,大阪近鉄バファローズ,31933863,谷崎　浩二,,1,2.1,0,0,0,7.71,10,4,1,0,,0,1,2,2,,,0,0,0.0,0,0
1987,PL,大阪近鉄バファローズ,11013864,福地　経人,,1,1.2,0,0,0,0.0,7,2,0,1,,0,0,0,0,,,0,0,0.0,0,0
1987,PL,大阪近鉄バファローズ,11713840,村田　辰美,,33,93.1,4,7,1,4.92,420,115,18,26,,9,36,51,57,,,1,0,0.364,1,1
1987,PL,大阪近鉄バファローズ,71673841,柳田　豊,,6,9.1,0,0,0,0.0,36,8,0,3,,0,1,0,0,,,0,0,0.0,0,0
1987,PL,大阪近鉄バファローズ,51253864,山崎　慎太郎,,12,45.1,1,4,0,3.57,202,52,3,19,,3,23,18,20,,,2,0,0.2,2,0
1987,PL,大阪近鉄バファローズ,51653860,吉井　理人,,13,36.0,2,1,0,4.75,157,45,3,12,,0,23,19,21,,,1,0,0.667,2,0
1987,PL,千葉ロッテマリーンズ,91193867,井辺　康二,,14,14.2,0,2,0,7.36,74,20,0,9,,1,12,12,14,,,0,0,0.0,2,0
1987,PL,千葉ロッテマリーンズ,41143867,石川　賢,,9,21.2,1,4,0,7.06,106,31,6,9,,2,7,17,23,,,0,0,0.2,0,0
1987,PL,千葉ロッテマリーンズ,21123862,伊藤　優,,15,42.0,1,4,0,3.86,175,38,5,16,,4,20,18,18,,,1,0,0.2,2,1
1987,PL,千葉ロッテマリーンズ,01103861,牛島　和彦,,41,55.2,2,4,24,1.29,230,46,6,16,,2,59,8,15,,,0,0,0.333,1,0
1987,PL,千葉ロッテマリーンズ,81183860,小川　博,,40,98.2,3,5,0,3.28,399,67,11,39,,4,79,36,39,,,3,0,0.375,2,0
1987,PL,千葉ロッテマリーンズ,01303862,笠原　栄一,,2,1.1,0,0,0,0.0,5,2,0,0,,0,0,0,0,,,0,0,0.0,0,0
1987,PL,千葉ロッテマリーンズ,21523867,桑田　茂,,1,1.2,0,0,0,0.0,6,0,0,1,,0,0,0,0,,,0,0,0.0,0,0
1987,PL,千葉ロッテマリーンズ,71773843,佐藤　政夫,,29,15.2,0,0,0,2.87,64,13,0,6,,1,6,5,6,,,0,0,0.0,0,0
1987,PL,千葉ロッテマリーンズ,21523864,関　清和,,14,14.0,1,0,0,1.93,52,8,1,2,,0,17,3,4,,,0,0,1.0,0,0
1987,PL,千葉ロッテマリーンズ,41743860,荘　勝雄,,28,230.2,13,11,0,3.32,952,215,20,75,,2,121,85,95,,,20,0,0.542,9,0
1987,PL,千葉ロッテマリーンズ,71773862,園川　一美,,30,157.1,8,9,0,3.55,673,157,14,44,,5,116,62,72,,,5,1,0.471,5,0
1987,PL,千葉ロッテマリーンズ,71073867,長島　哲郎,,5,4.1,0,0,0,4.15,22,6,1,2,,0,7,2,2,,,0,0,0.0,0,0
1987,PL,千葉ロッテマリーンズ,21723844,仁科　時成,,18,109.2,7,7,0,3.2,459,112,11,23,,5,52,39,43,,,4,1,0.5,0,1
1987,PL,千葉ロッテマリーンズ,61063869,平沼　定晴,,35,70.0,1,0,0,3.21,302,70,8,28,,2,45,25,25,,,0,0,1.0,6,0
1987,PL,千葉ロッテマリーンズ,71973844,深沢　恵雄,,12,46.1,2,6,0,6.22,216,53,11,22,,4,34,32,37,,,2,0,0.25,1,0
1987,PL,千葉ロッテマリーンズ,41043828,水谷　則博,,14,49.1,3,1,0,4.38,217,62,7,12,,2,36,24,28,,,1,0,0.75,1,0
1987,PL,千葉ロッテマリーンズ,81983865,右田　一彦,,32,73.0,2,3,0,4.19,308,76,12,27,,2,56,34,36,,,0,0,0.4,7,0
1987,PL,千葉ロッテマリーンズ,41043826,村田　兆治,,21,130.2,7,9,0,4.34,573,151,15,42,,4,74,63,68,,,3,2,0.438,12,1
1987,PL,北海道日本ハムファイターズ,71373846,岡部　憲章,,26,31.0,2,1,0,4.65,137,36,4,6,,3,24,16,19,,,0,0,0.667,1,0
1987,PL,北海道日本ハムファイターズ,31333842,川原　昭二,,15,23.1,1,2,0,5.01,98,25,5,6,,0,12,13,14,,,0,0,0.333,2,0
1987,PL,北海道日本ハムファイターズ,91393865,金沢　次男,,23,103.1,6,6,0,4.96,455,125,23,23,,2,70,57,58,,,2,0,0.5,4,0
1987,PL,北海道日本ハムファイターズ,41543860,河野　博文,,37,136.2,4,6,0,3.29,586,115,18,70,,5,78,50,55,,,3,2,0.4,5,0
1987,PL,北海道日本ハムファイターズ,11713867,佐藤　誠一,,27,161.2,9,12,0,4.51,677,153,25,57,,6,131,81,90,,,7,0,0.429,7,1
1987,PL,北海道日本ハムファイターズ,51553848,柴田　保光,,16,50.1,2,3,7,3.4,210,49,5,11,,4,21,19,20,,,1,0,0.4,0,0
1987,PL,北海道日本ハムファイターズ,11713862,芝　正,,2,4.0,0,0,0,0.0,16,4,0,0,,0,2,0,1,,,0,0,0.0,0,0
1987,PL,北海道日本ハムファイターズ,61563865,鈴木　孝幸,,3,2.0,0,0,0,9.0,9,4,0,0,,0,0,2,2,,,0,0,0.0,0,0
1987,PL,北海道日本ハムファイターズ,91793865,田中　幸雄,,28,34.0,2,3,3,4.5,149,45,3,7,,1,23,17,21,,,0,0,0.4,5,0
1987,PL,北海道日本ハムファイターズ,51953867,田中　富生,,17,62.1,3,3,0,5.2,282,81,10,17,,1,13,36,46,,,1,0,0.5,1,0
1987,PL,北海道日本ハムファイターズ,81783862,高田　博久,,6,11.2,0,2,0,4.63,53,14,3,4,,0,5,6,9,,,0,0,0.0,0,0
1987,PL,北海道日本ハムファイターズ,81783869,津野　浩,,26,130.2,8,9,0,5.1,580,148,22,55,,6,71,74,84,,,5,0,0.471,3,1
1987,PL,北海道日本ハムファイターズ,51053860,西村　基史,,24,17.1,0,0,0,2.6,79,25,1,6,,0,7,5,7,,,0,0,0.0,0,0
1987,PL,北海道日本ハムファイターズ,11913864,西崎　幸広,,30,221.1,15,7,0,2.89,893,185,20,62,,5,176,71,77,,,16,4,0.682,7,0
1987,PL,北海道日本ハムファイターズ,41243841,間柴　茂有,,16,47.2,3,1,0,3.02,185,37,2,12,,0,23,16,16,,,1,1,0.75,0,0
1987,PL,北海道日本ハムファイターズ,91493860,松浦　宏明,,48,96.2,8,5,8,3.54,402,83,9,43,,5,91,38,41,,,0,0,0.615,6,0
1987,PL,北海道日本ハムファイターズ,91093864,水沢　正浩,,1,1.1,0,0,0,13.5,7,2,0,1,,0,1,2,2,,,0,0,0.0,1,0
1987,PL,埼玉西武ライオンズ,21123867,石井　毅,,7,9.1,1,1,1,6.75,43,12,3,3,,0,9,7,7,,,0,0,0.5,0,0
1987,PL,埼玉西武ライオンズ,61163867,市村　則紀,,27,21.2,2,0,0,5.82,96,26,5,7,,0,5,14,15,,,0,0,1.0,0,0
1987,PL,埼玉西武ライオンズ,91393863,小野　和幸,,23,130.2,4,11,0,3.86,544,131,15,31,,1,65,56,61,,,4,2,0.267,0,0
1987,PL,埼玉西武ライオンズ,11313869,小田　真也,,23,15.2,0,3,0,5.17,69,15,1,9,,0,14,9,9,,,0,0,0.0,0,0
1987,PL,埼玉西武ライオンズ,91393862,岡田　展和,,1,3.0,0,0,0,6.0,16,4,1,3,,0,0,2,2,,,0,0,0.0,1,0
1987,PL,埼玉西武ライオンズ,81183864,小川　宗直,,6,7.1,0,1,0,4.91,33,9,0,3,,0,8,4,4,,,0,0,0.0,0,0
1987,PL,埼玉西武ライオンズ,81383869,川村　一明,,2,2.0,0,0,0,4.5,9,2,1,1,,0,2,1,3,,,0,0,0.0,0,0
1987,PL,埼玉西武ライオンズ,21323860,郭　泰源,,22,158.0,13,4,0,3.02,640,136,12,40,,4,81,53,56,,,11,2,0.765,2,1
1987,PL,埼玉西武ライオンズ,51553865,工藤　公康,,27,223.2,15,4,0,2.41,899,181,18,64,,2,175,60,65,,,23,2,0.789,2,0
1987,PL,埼玉西武ライオンズ,01503867,黒原　祐二,,1,1.0,0,0,0,0.0,4,0,0,1,,0,0,0,0,,,0,0,0.0,0,0
1987,PL,埼玉西武ライオンズ,51053869,成田　幸洋,,7,14.1,0,0,0,3.77,61,17,1,5,,0,3,6,7,,,0,0,0.0,0,0
1987,PL,埼玉西武ライオンズ,01903828,東尾　修,,28,222.2,15,9,0,2.59,904,215,16,29,,6,85,64,81,,,17,3,0.625,3,0
1987,PL,埼玉西武ライオンズ,51953848,松沼　博久,,15,77.2,8,5,0,3.82,332,69,8,30,,6,39,33,34,,,2,0,0.615,0,1
1987,PL,埼玉西武ライオンズ,71973848,松沼　雅之,,21,27.0,1,1,5,2.0,112,25,2,10,,0,12,6,6,,,0,0,0.5,1,0
1987,PL,埼玉西武ライオンズ,01203869,前田　耕司,,6,7.2,0,1,0,8.22,43,16,2,2,,2,4,7,8,,,0,0,0.0,0,0
1987,PL,埼玉西武ライオンズ,41943848,森　繁和,,22,28.2,1,0,1,1.57,119,24,0,12,,0,10,5,6,,,0,0,1.0,0,0
1987,PL,埼玉西武ライオンズ,81083864,森山　良二,,4,10.2,1,0,0,1.69,43,9,1,1,,0,6,2,4,,,0,0,1.0,0,0
1987,PL,埼玉西武ライオンズ,51053844,山根　和夫,,6,7.0,0,0,0,2.57,33,5,1,7,,1,4,2,2,,,0,0,0.0,0,0
1987,PL,埼玉西武ライオンズ,01203864,横田　久則,,18,88.0,5,2,0,1.64,347,67,5,23,,1,39,16,21,,,4,1,0.714,0,0
1987,PL,埼玉西武ライオンズ,51453869,渡辺　久信,,30,105.2,5,3,8,3.07,434,81,10,42,,4,74,36,43,,,5,1,0.625,1,0
