year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
1950,PL,埼玉西武ライオンズ,1003801,茅野　健一,K.Kayano,11.0,15.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,,0.0,0,0.0,3.0,0.0,0.071,0.071,0.071,0.142,1.0,0.0,0.0,0.071,0.0,0.2,0.0,,0.0496999999999999,94.66666666666666,0.0,0.0769230769230769
1950,PL,千葉ロッテマリーンズ,11013801,片岡　博国,H.Kataoka,63.0,171.0,155.0,22.0,47.0,11.0,2.0,4.0,74.0,26.0,1.0,1,1.0,,15.0,0,0.0,18.0,3.0,0.303,0.365,0.477,0.842,30.0,0.174,0.062,0.5389999999999999,0.087719298245614,0.1052631578947368,0.8333333333333334,,0.2835,524.0,0.2774193548387096,0.8108108108108109
1950,PL,オリックス・バファローズ,11013892,一言　多十,T.Hitokoto,30.0,46.0,41.0,5.0,7.0,0.0,0.0,1.0,10.0,6.0,2,0,1.0,,4.0,0,0.0,5.0,1.0,0.171,0.244,0.244,0.488,6.0,0.0729999999999999,0.0729999999999999,0.3169999999999999,0.0869565217391304,0.108695652173913,0.8,,0.1708,325.3333333333333,0.1707317073170731,0.4
1950,PL,千葉ロッテマリーンズ,11013896,渡辺　一衛,K.Watanabe,76.0,202.0,194.0,11.0,46.0,6.0,0.0,2.0,58.0,16.0,0.0,0,1.0,,7.0,0,0.0,38.0,1.0,0.237,0.264,0.299,0.563,38.0,0.062,0.027,0.326,0.0346534653465346,0.1881188118811881,0.1842105263157894,,0.19355,363.6666666666667,0.0979381443298969,0.436241610738255
1950,PL,千葉ロッテマリーンズ,1103801,荒巻　淳,A.Aramaki,48.0,106.0,97.0,10.0,19.0,9.0,0.0,0.0,28.0,6.0,0.0,0,4.0,,5.0,0,0.0,9.0,0.0,0.196,0.235,0.289,0.524,10.0,0.0929999999999999,0.0389999999999999,0.3279999999999999,0.0471698113207547,0.0849056603773584,0.5555555555555556,,0.178,331.3333333333333,0.1443298969072164,0.4230769230769231
1950,PL,千葉ロッテマリーンズ,1103894,池田　善蔵,Z.Ikeda,17.0,39.0,37.0,4.0,10.0,1.0,0.0,0.0,11.0,5.0,0.0,0,1.0,,1.0,0,0.0,7.0,1.0,0.27,0.289,0.297,0.586,9.0,0.0269999999999999,0.0189999999999999,0.3159999999999999,0.0256410256410256,0.1794871794871795,0.1428571428571428,,0.2042999999999999,388.0,0.054054054054054,0.4285714285714285
1950,PL,オリックス・バファローズ,1103898,内尾　勇,I.Uchio,69.0,288.0,263.0,28.0,55.0,10.0,0.0,3.0,74.0,21.0,1.0,0,1.0,,23.0,0,1.0,29.0,5.0,0.209,0.275,0.281,0.556,42.0,0.072,0.066,0.3470000000000001,0.0798611111111111,0.1006944444444444,0.7931034482758621,,0.194,368.6666666666667,0.1673003802281368,0.4647887323943662
1950,PL,千葉ロッテマリーンズ,11213801,河上　道雄,M.Kawakami,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1950,PL,近鉄バファローズ,11313801,伊藤　利夫,T.Itou,72.0,209.0,188.0,26.0,51.0,8.0,2.0,1.0,66.0,19.0,9,4,3.0,,16.0,0,2.0,41.0,5.0,0.271,0.335,0.351,0.686,40.0,0.0799999999999999,0.064,0.415,0.0765550239234449,0.1961722488038277,0.3902439024390244,,0.2385,452.0,0.1968085106382978,0.6197183098591549
1950,PL,千葉ロッテマリーンズ,11313876,小田野　柏,K.Odano,41.0,81.0,77.0,18.0,20.0,6.0,2.0,1.0,33.0,14.0,6,0,1.0,,3.0,0,0.0,10.0,1.0,0.26,0.287,0.429,0.716,11.0,0.1689999999999999,0.0269999999999999,0.4559999999999999,0.037037037037037,0.1234567901234567,0.3,,0.2364,430.0,0.2077922077922078,0.6206896551724138
