year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
1975,CL,阪神タイガース,11013820,野田　征稔,M.Noda,32.0,21.0,20.0,7.0,6.0,0.0,0.0,1.0,9.0,2.0,1,0,0.0,0.0,1.0,0,0.0,4.0,1.0,0.3,0.333,0.45,0.783,5.0,0.15,0.033,0.483,0.0476190476190476,0.1904761904761904,0.25,0.3333333333333333,0.26235,483.0,0.2,0.6666666666666666
1975,CL,読売ジャイアンツ,11013825,柴田　勲,I.Shibata,126.0,517.0,450.0,73.0,118.0,13.0,4.0,10.0,169.0,45.0,24,10,0.0,2.0,59.0,0,6.0,48.0,3.0,0.262,0.354,0.376,0.73,91.0,0.1139999999999999,0.0919999999999999,0.4679999999999999,0.1141199226305609,0.09284332688588,1.2291666666666667,0.2741116751269035,0.2532999999999999,479.33333333333326,0.28,0.7283582089552239
1975,CL,横浜DeNAベイスターズ,1103823,伊藤　勲,I.Itou,116.0,345.0,321.0,24.0,84.0,12.0,3.0,10.0,132.0,36.0,2.0,0,5.0,1.0,18.0,0,0.0,52.0,14.0,0.262,0.3,0.411,0.711,59.0,0.1489999999999999,0.0379999999999999,0.4489999999999999,0.0521739130434782,0.1507246376811594,0.3461538461538461,0.2846153846153846,0.23775,437.0,0.2118380062305296,0.6055776892430279
1975,CL,中日ドラゴンズ,1103840,神垣　雅行,M.Kamigaki,16.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1975,CL,読売ジャイアンツ,1103843,淡口　憲治,K.Awaguchi,114.0,356.0,314.0,35.0,92.0,15.0,1.0,12.0,145.0,42.0,3.0,0,4.0,1.0,30.0,0,7.0,51.0,6.0,0.293,0.366,0.462,0.828,64.0,0.169,0.073,0.535,0.0842696629213483,0.1432584269662921,0.5882352941176471,0.3174603174603174,0.2802,520.0,0.2961783439490446,0.8114035087719298
1975,CL,広島東洋カープ,1103849,池谷　公二郎,K.Ikegaya,46.0,85.0,81.0,2.0,11.0,1.0,0.0,1.0,15.0,7.0,0.0,0,3.0,0.0,1.0,0,0.0,26.0,1.0,0.136,0.146,0.185,0.331,9.0,0.0489999999999999,0.0099999999999999,0.1949999999999999,0.0117647058823529,0.3058823529411765,0.0384615384615384,0.1851851851851851,0.11195,207.66666666666663,0.0617283950617283,0.2253521126760563
1975,CL,横浜DeNAベイスターズ,11213824,松岡　功祐,K.Matsuoka,60.0,58.0,54.0,6.0,12.0,1.0,1.0,0.0,15.0,0.0,0,1,1.0,0.0,3.0,0,0.0,6.0,0.0,0.222,0.263,0.278,0.541,10.0,0.056,0.041,0.319,0.0517241379310344,0.1034482758620689,0.5,0.25,0.18785,355.6666666666667,0.1296296296296296,0.4523809523809524
1975,CL,横浜DeNAベイスターズ,11213826,米田　慶三郎,K.Yoneda,83.0,193.0,178.0,19.0,33.0,5.0,1.0,3.0,49.0,12.0,2.0,2,4.0,1.0,9.0,0,1.0,43.0,3.0,0.185,0.228,0.275,0.503,24.0,0.09,0.043,0.318,0.0466321243523316,0.2227979274611398,0.2093023255813953,0.225563909774436,0.17135,319.66666666666663,0.1573033707865168,0.4121621621621621
1975,CL,東京ヤクルトスワローズ,11313829,石岡　康三,K.Ishioka,30.0,14.0,13.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,3.0,0.0,0.154,0.154,0.154,0.308,2.0,0.0,0.0,0.154,0.0,0.2142857142857142,0.0,0.2,0.1078,205.3333333333333,0.0,0.1818181818181818
1975,CL,広島東洋カープ,11313840,シェーン,R.Scheinblum,117.0,417.0,374.0,31.0,105.0,17.0,0.0,13.0,161.0,56.0,1,3,1.0,4.0,36.0,0,2.0,38.0,11.0,0.281,0.344,0.43,0.774,75.0,0.1489999999999999,0.0629999999999999,0.4929999999999999,0.0863309352517985,0.0911270983213429,0.9473684210526316,0.2813455657492354,0.2623,487.33333333333326,0.2593582887700534,0.7214285714285714
