year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1994,CL,読売ジャイアンツ,31633868,石毛　博史,,45,51.2,5,4,19,3.14,221,43,5,28,,1,53,18,18,,,0,0,0.556,2,0
1994,CL,読売ジャイアンツ,91393862,岡田　展和,,41,60.0,2,0,1,3.3,256,52,5,27,,2,40,22,26,,,0,0,1.0,1,1
1994,CL,読売ジャイアンツ,71573881,柏田　貴史,,16,18.0,1,0,0,3.5,81,20,2,8,,2,10,7,11,,,0,0,1.0,1,0
1994,CL,読売ジャイアンツ,31433868,木田　優夫,,28,87.2,6,8,1,4.93,376,86,11,37,,2,61,48,52,,,1,0,0.429,3,0
1994,CL,読売ジャイアンツ,61363887,木村　龍治,,7,12.1,0,0,0,1.46,53,10,0,5,,0,9,2,4,,,0,0,0.0,0,0
1994,CL,読売ジャイアンツ,11513862,桑田　真澄,,28,207.1,14,11,1,2.52,836,175,16,51,,4,185,58,65,,,10,1,0.56,6,0
1994,CL,読売ジャイアンツ,61563860,香田　勲男,,21,70.2,2,3,1,4.46,314,79,7,32,,3,40,35,41,,,1,1,0.4,0,0
1994,CL,読売ジャイアンツ,81583869,斎藤　雅樹,,30,206.1,14,8,0,2.53,820,183,16,32,,6,144,58,60,,,11,5,0.636,2,0
1994,CL,読売ジャイアンツ,01203889,Ｊ．ジョーンズ,,14,61.1,7,2,0,4.11,272,64,1,27,,0,35,28,33,,,0,0,0.778,1,1
1994,CL,読売ジャイアンツ,81283868,橋本　清,,52,67.1,2,4,3,2.41,273,48,6,28,,0,69,18,21,,,0,0,0.333,0,0
1994,CL,読売ジャイアンツ,31433867,槙原　寛己,,29,185.0,12,8,0,2.82,762,169,12,49,,7,153,58,62,,,7,4,0.6,5,2
1994,CL,読売ジャイアンツ,61263868,松谷　竜二郎,,7,16.2,0,2,0,4.86,74,20,2,3,,1,16,9,10,,,0,0,0.0,1,1
1994,CL,読売ジャイアンツ,21223869,水野　雄仁,,27,35.2,1,2,0,5.05,151,40,4,10,,0,22,20,21,,,0,0,0.333,1,0
1994,CL,読売ジャイアンツ,41443860,宮本　和知,,25,59.2,4,7,0,5.88,270,79,7,24,,0,37,39,40,,,1,0,0.364,0,0
1994,CL,読売ジャイアンツ,61263887,門奈　哲寛,,6,15.1,0,1,0,4.7,71,18,3,11,,0,9,8,8,,,0,0,0.0,1,0
1994,CL,読売ジャイアンツ,41243868,吉田　修司,,2,4.0,0,0,0,24.75,27,13,1,2,,0,2,11,11,,,0,0,0.0,0,0
1994,CL,中日ドラゴンズ,71173868,今中　慎二,,28,197.0,13,9,3,2.88,785,166,18,42,,0,156,63,68,,,14,2,0.591,8,0
1994,CL,中日ドラゴンズ,21123889,遠藤　政隆,,13,23.2,1,0,0,4.56,98,20,3,13,,0,19,12,12,,,0,0,1.0,1,0
1994,CL,中日ドラゴンズ,71373885,落合　英二,,27,34.0,2,1,1,3.18,146,35,2,14,,1,23,12,13,,,0,0,0.667,0,0
1994,CL,中日ドラゴンズ,81383863,郭　源治,,21,139.1,8,7,2,2.45,551,125,9,32,,4,85,38,43,,,7,2,0.533,2,0
1994,CL,中日ドラゴンズ,01303869,鹿島　忠,,23,24.0,2,1,3,4.88,109,28,4,14,,1,17,13,14,,,0,0,0.667,2,0
1994,CL,中日ドラゴンズ,51553866,北野　勝則,,44,47.1,2,2,2,2.28,189,33,1,18,,3,25,12,13,,,0,0,0.5,1,0
1994,CL,中日ドラゴンズ,31533846,小松　辰雄,,10,41.2,1,2,0,6.26,188,57,8,13,,0,28,29,29,,,0,0,0.333,0,0
1994,CL,中日ドラゴンズ,11313883,小島　弘務,,33,58.2,6,4,8,1.53,244,57,1,17,,1,38,10,11,,,0,0,0.6,0,0
1994,CL,中日ドラゴンズ,11713887,佐藤　秀樹,,28,140.2,7,9,0,3.14,608,127,13,75,,2,104,49,58,,,5,0,0.438,6,1
1994,CL,中日ドラゴンズ,21923887,鶴田　泰,,22,60.2,2,5,0,5.19,277,76,10,24,,2,46,35,37,,,0,0,0.286,3,0
1994,CL,中日ドラゴンズ,91993862,中山　裕章,,6,4.2,0,0,0,5.79,20,8,1,0,,0,3,3,3,,,0,0,0.0,0,0
1994,CL,中日ドラゴンズ,31033860,二宮　正己,,14,18.0,1,0,0,4.0,77,24,1,3,,0,6,8,8,,,0,0,1.0,0,0
1994,CL,中日ドラゴンズ,71073860,野中　徹博,,21,31.1,0,1,1,3.16,135,30,3,15,,1,18,11,11,,,0,0,0.0,3,0
1994,CL,中日ドラゴンズ,71073887,野口　茂樹,,8,10.2,0,0,0,2.53,45,5,1,10,,0,11,3,3,,,0,0,0.0,0,0
1994,CL,中日ドラゴンズ,01903889,平田　洋,,1,0.1,0,0,0,108.0,7,2,1,3,,0,0,4,4,,,0,0,0.0,0,0
1994,CL,中日ドラゴンズ,41243889,Ｄ．ヘンリー,,31,67.1,3,7,0,3.48,291,49,4,47,,1,70,26,28,,,0,0,0.3,6,0
1994,CL,中日ドラゴンズ,91693881,松永　幸男,,4,4.0,0,0,0,4.5,15,2,0,2,,0,4,2,2,,,0,0,0.0,1,0
1994,CL,中日ドラゴンズ,71373883,森田　幸一,,4,8.0,0,2,0,7.88,38,8,2,8,,2,6,7,7,,,0,0,0.0,0,0
1994,CL,中日ドラゴンズ,01403862,山本　昌広,,29,214.0,19,8,0,3.49,868,203,19,46,,0,148,83,86,,,14,2,0.704,1,0
1994,CL,中日ドラゴンズ,01803881,山田　喜久夫,,24,24.2,2,0,0,3.28,101,19,2,13,,0,22,9,10,,,0,0,1.0,0,0
1994,CL,中日ドラゴンズ,81883881,与田　剛,,7,15.0,0,3,0,12.0,81,21,2,15,,1,12,20,21,,,0,0,0.0,4,0
1994,CL,阪神タイガース,01103864,猪俣　隆,,14,47.0,3,6,0,4.4,207,52,6,16,,1,29,23,24,,,1,1,0.333,1,0
1994,CL,阪神タイガース,33133868,太田　貴,,3,3.0,0,0,0,3.0,14,3,1,2,,0,3,1,1,,,0,0,0.0,1,0
1994,CL,阪神タイガース,51553881,葛西　稔,,11,22.1,2,1,0,3.63,97,20,2,12,,2,16,9,12,,,0,0,0.667,1,0
1994,CL,阪神タイガース,21623887,郭李　建夫,,49,86.0,7,5,2,3.14,369,75,3,38,,3,70,30,32,,,0,0,0.583,5,0
1994,CL,阪神タイガース,21323846,久保　康生,,50,69.2,4,2,1,3.1,298,63,7,26,,5,56,24,26,,,0,0,0.667,0,0
1994,CL,阪神タイガース,91793862,大門　和彦,,5,13.2,0,1,0,5.27,58,14,2,4,,1,11,8,8,,,0,0,0.0,0,1
1994,CL,阪神タイガース,31733883,田村　勤,,11,14.1,2,3,4,3.77,65,11,0,8,,2,16,6,7,,,0,0,0.4,0,0
1994,CL,阪神タイガース,51953887,竹内　昌也,,12,37.0,1,3,0,3.41,166,49,3,13,,1,26,14,19,,,0,0,0.25,2,0
1994,CL,阪神タイガース,21923863,中田　良弘,,2,3.0,0,0,0,3.0,15,4,0,0,,1,2,1,2,,,0,0,0.0,0,0
1994,CL,阪神タイガース,61963869,中西　清起,,46,79.0,3,9,3,3.3,335,79,3,22,,3,57,29,32,,,0,0,0.25,1,0
1994,CL,阪神タイガース,61963860,仲田　幸司,,23,108.1,7,6,0,4.15,483,110,13,62,,1,78,50,58,,,1,1,0.538,4,0
1994,CL,阪神タイガース,61263860,古溝　克之,,61,94.0,7,2,18,2.2,382,76,5,29,,2,81,23,25,,,0,0,0.778,2,0
1994,CL,阪神タイガース,71473867,御子柴　進,,23,93.1,4,7,0,4.24,388,102,9,15,,0,50,44,47,,,0,0,0.364,0,0
1994,CL,阪神タイガース,71773883,山崎　一玄,,24,135.0,7,6,1,3.2,586,140,11,52,,3,58,48,54,,,4,2,0.538,6,1
1994,CL,阪神タイガース,21023889,藪　恵市,,26,181.1,9,9,0,3.18,743,174,12,42,,2,110,64,67,,,8,1,0.5,2,1
1994,CL,阪神タイガース,11713883,湯舟　敏郎,,23,130.0,5,7,0,3.05,552,114,15,65,,1,109,44,50,,,2,0,0.417,2,0
1994,CL,阪神タイガース,91693885,弓長　起浩,,54,69.2,1,1,3,4.39,303,64,2,32,,4,45,34,36,,,0,0,0.5,1,0
1994,CL,広島東洋カープ,31133881,秋村　謙宏,,27,38.1,0,1,1,4.7,159,35,6,14,,2,24,20,20,,,0,0,0.0,0,0
1994,CL,広島東洋カープ,01103863,井上　祐二,,8,13.1,0,0,0,8.1,66,22,2,5,,0,10,12,16,,,0,0,0.0,0,0
1994,CL,広島東洋カープ,41143885,伊藤　真,,1,1.0,0,0,0,0.0,5,0,0,2,,0,0,0,0,,,0,0,0.0,0,0
1994,CL,広島東洋カープ,91193887,池田　郁夫,,2,2.1,0,0,0,11.57,14,5,0,3,,0,0,3,3,,,0,0,0.0,0,0
1994,CL,広島東洋カープ,91193844,大野　豊,,42,48.2,4,2,18,2.4,199,34,2,19,,1,38,13,17,,,0,0,0.667,3,0
1994,CL,広島東洋カープ,51553863,川口　和久,,27,139.1,7,10,0,4.72,631,142,18,93,,1,96,73,74,,,3,1,0.412,5,0
1994,CL,広島東洋カープ,61363867,加藤　哲郎,,7,9.2,1,0,0,7.45,43,11,3,4,,0,6,8,8,,,0,0,1.0,0,0
1994,CL,広島東洋カープ,11713866,川島　堅,,2,1.2,0,0,0,10.8,9,3,0,1,,0,1,2,2,,,0,0,0.0,0,0
1994,CL,広島東洋カープ,23923868,片瀬　聖敏,,17,83.2,1,7,1,4.84,370,86,14,40,,3,51,45,49,,,2,0,0.125,2,0
1994,CL,広島東洋カープ,91393842,北別府　学,,11,50.2,3,3,0,5.68,215,62,13,9,,2,24,32,33,,,0,0,0.5,0,0
1994,CL,広島東洋カープ,01303864,紀藤　真琴,,30,181.1,16,5,0,3.97,758,178,28,56,,2,149,80,82,,,8,1,0.762,5,0
1994,CL,広島東洋カープ,93793868,小早川　幸二,,1,,0,0,0,0.0,1,0,,1,,0,0,0,0,,,0,0,0.0,0,0
1994,CL,広島東洋カープ,13013868,近藤　芳久,,40,137.1,11,6,0,3.54,581,128,16,52,,1,88,54,60,,,4,1,0.647,3,0
1994,CL,広島東洋カープ,21723881,佐々岡　真司,,41,130.2,7,9,6,3.31,547,129,15,27,,4,93,48,51,,,2,1,0.438,1,0
1994,CL,広島東洋カープ,51753885,佐藤　貞治,,3,2.1,0,0,0,11.57,13,3,1,3,,0,0,3,3,,,0,0,0.0,0,0
1994,CL,広島東洋カープ,61963881,鈴木　哲,,36,75.2,2,3,1,2.62,319,63,6,37,,3,58,22,25,,,0,0,0.4,0,0
1994,CL,広島東洋カープ,91993860,高山　郁夫,,9,35.2,3,3,0,5.8,154,42,5,7,,1,18,23,23,,,0,0,0.5,0,0
1994,CL,広島東洋カープ,71873883,高橋　英樹,,27,41.2,1,2,0,4.1,169,30,8,12,,0,31,19,20,,,0,0,0.333,2,0
1994,CL,広島東洋カープ,21923862,長冨　浩志,,17,48.1,2,5,1,5.21,216,56,2,20,,4,25,28,31,,,0,0,0.286,0,0
1994,CL,広島東洋カープ,01203869,前田　耕司,,14,6.0,1,0,0,9.0,31,9,3,4,,1,2,6,6,,,0,0,1.0,1,0
1994,CL,広島東洋カープ,11413868,本原　正治,,1,1.0,0,0,0,0.0,4,1,0,0,,0,2,0,0,,,0,0,0.0,0,0
1994,CL,広島東洋カープ,63063868,望月　秀通,,49,105.1,6,5,3,4.02,456,121,14,38,,2,66,47,53,,,0,0,0.545,3,0
1994,CL,広島東洋カープ,51653889,Ｃ．リベラ,,2,7.0,0,1,0,7.71,36,9,1,7,,0,3,6,7,,,0,0,0.0,0,0
1994,CL,東京ヤクルトスワローズ,71173867,荒木　大輔,,19,74.1,1,6,0,5.09,323,87,11,16,,1,24,42,43,,,1,0,0.143,2,0
1994,CL,東京ヤクルトスワローズ,91193862,伊東　昭光,,29,155.2,8,10,0,4.86,701,176,20,70,,7,73,84,92,,,2,1,0.444,2,0
1994,CL,東京ヤクルトスワローズ,71573883,伊林　厚志,,28,24.1,0,2,0,5.18,101,24,1,9,,0,17,14,14,,,0,0,0.0,0,0
1994,CL,東京ヤクルトスワローズ,31133885,石井　一久,,54,108.0,7,5,0,4.08,493,92,11,77,,6,98,49,56,,,2,2,0.583,4,0
1994,CL,東京ヤクルトスワローズ,11513883,岡林　洋一,,22,171.2,11,5,0,2.99,688,161,13,31,,3,95,57,60,,,10,2,0.688,0,0
1994,CL,東京ヤクルトスワローズ,31533883,小坂　勝仁,,13,13.1,1,1,0,4.73,61,16,3,7,,1,11,7,7,,,0,0,0.5,1,1
1994,CL,東京ヤクルトスワローズ,11313887,小倉　恒,,13,19.1,0,0,0,4.19,83,21,4,5,,1,16,9,9,,,0,0,0.0,0,0
1994,CL,東京ヤクルトスワローズ,91393865,金沢　次男,,23,30.0,1,1,0,4.2,136,34,5,14,,2,32,14,16,,,0,0,0.5,0,0
1994,CL,東京ヤクルトスワローズ,25923868,川崎　憲次郎,,20,114.2,6,9,0,4.79,514,117,10,52,,5,67,61,69,,,4,0,0.4,10,0
1994,CL,東京ヤクルトスワローズ,91593889,斎藤　充弘,,1,1.2,0,0,0,32.4,11,4,2,2,,0,2,6,6,,,0,0,0.0,0,1
1994,CL,東京ヤクルトスワローズ,15013868,鈴木　平,,2,1.1,0,0,0,20.25,8,3,1,0,,1,3,3,3,,,0,0,0.0,0,0
