year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
2014,CL,横浜DeNAベイスターズ,1005114,高崎　健太郎,K.Takasaki,14.0,13.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0,2.0,0.0,0.0,0,0.0,3.0,0.0,0.182,0.182,0.182,0.364,2.0,0.0,0.0,0.182,0.0,0.2307692307692307,0.0,0.25,0.1274,242.66666666666663,0.0,0.2222222222222222
2014,CL,東京ヤクルトスワローズ,1005117,雄平,Y.Yuuhei（takai,141.0,597.0,547.0,97.0,173.0,28.0,3.0,23.0,276.0,90.0,10,2,1.0,0.0,48.0,0,1.0,103.0,11.0,0.316,0.372,0.505,0.877,119.0,0.189,0.0559999999999999,0.5609999999999999,0.0804020100502512,0.1725293132328308,0.4660194174757281,0.3562945368171021,0.2936499999999999,540.3333333333334,0.2815356489945155,0.8493506493506493
2014,CL,広島東洋カープ,1005139,西原　圭大,K.Nishihara,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2014,CL,阪神タイガース,11015112,高宮　和也,K.Takamiya,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2014,CL,横浜DeNAベイスターズ,11015116,田中　健二朗,K.Tanaka,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2014,CL,阪神タイガース,1103888,新井　貴浩,T.Arai,94.0,194.0,176.0,13.0,43.0,6.0,0.0,3.0,58.0,31.0,0.0,0,0.0,1.0,15.0,0,2.0,33.0,6.0,0.244,0.309,0.33,0.639,34.0,0.086,0.065,0.395,0.0773195876288659,0.1701030927835051,0.4545454545454545,0.2836879432624113,0.22155,419.0,0.1818181818181818,0.539568345323741
2014,CL,阪神タイガース,1105112,新井　良太,R.Arai,78.0,196.0,173.0,19.0,51.0,9.0,0.0,7.0,81.0,34.0,0.0,0,1.0,2.0,17.0,0,3.0,48.0,0.0,0.295,0.364,0.468,0.832,35.0,0.173,0.069,0.537,0.086734693877551,0.2448979591836734,0.3541666666666667,0.3666666666666666,0.2808,520.0,0.2890173410404624,0.8278688524590164
2014,CL,広島東洋カープ,1105115,天谷　宗一郎,S.Amaya,59.0,128.0,111.0,20.0,35.0,4.0,2.0,3.0,52.0,6.0,4,3,0.0,0.0,16.0,0,1.0,27.0,0.0,0.315,0.406,0.468,0.874,26.0,0.153,0.091,0.559,0.125,0.2109375,0.5925925925925926,0.3950617283950617,0.2997,562.0,0.3333333333333333,0.9473684210526316
2014,CL,東京ヤクルトスワローズ,1105131,荒木　貴裕,T.Araki,55.0,168.0,149.0,23.0,41.0,3.0,1.0,2.0,52.0,12.0,1,2,2.0,0.0,16.0,0,1.0,25.0,2.0,0.275,0.349,0.349,0.698,35.0,0.0739999999999999,0.0739999999999999,0.4229999999999999,0.0952380952380952,0.1488095238095238,0.64,0.319672131147541,0.2443,465.3333333333333,0.2013422818791946,0.6454545454545455
2014,CL,横浜DeNAベイスターズ,1105133,荒波　翔,S.Aranami,63.0,206.0,188.0,30.0,51.0,8.0,2.0,3.0,72.0,18.0,1.0,0,4.0,0.0,13.0,0,1.0,28.0,1.0,0.271,0.322,0.383,0.705,38.0,0.1119999999999999,0.0509999999999999,0.434,0.0631067961165048,0.1359223300970873,0.4642857142857143,0.3057324840764331,0.24065,449.6666666666667,0.1914893617021276,0.6304347826086957
2014,CL,広島東洋カープ,11213880,横山　竜士,R.Yokoyama,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2014,CL,東京ヤクルトスワローズ,11313884,岩村　明憲,A.Iwamura,39.0,79.0,74.0,7.0,18.0,6.0,0.0,1.0,27.0,14.0,0.0,0,0.0,0.0,4.0,0,1.0,21.0,1.0,0.243,0.291,0.365,0.656,11.0,0.122,0.0479999999999999,0.413,0.050632911392405,0.2658227848101265,0.1904761904761904,0.3269230769230769,0.2221999999999999,412.6666666666666,0.1891891891891892,0.5614035087719298
2014,CL,広島東洋カープ,11315112,今井　啓介,K.Imai,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2014,CL,東京ヤクルトスワローズ,11315115,石川　雅規,M.Ishikawa,27.0,56.0,44.0,2.0,9.0,0.0,0.0,0.0,9.0,2.0,0.0,0,11.0,0.0,1.0,0,0.0,15.0,1.0,0.205,0.222,0.205,0.427,9.0,0.0,0.017,0.222,0.0178571428571428,0.2678571428571428,0.0666666666666666,0.3103448275862069,0.15115,290.3333333333333,0.0227272727272727,0.2777777777777778
2014,CL,横浜DeNAベイスターズ,11415139,萬谷　康平,K.Mantani,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2014,CL,中日ドラゴンズ,11515110,雄太,Y.Yuudai（kawai,19.0,28.0,24.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0,4.0,0.0,0.0,0,0.0,10.0,0.0,0.083,0.083,0.125,0.208,1.0,0.0419999999999999,0.0,0.125,0.0,0.3571428571428571,0.0,0.1428571428571428,0.0686,124.66666666666669,0.0416666666666666,0.1363636363636363
