year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
2012,CL,読売ジャイアンツ,1003886,中谷　仁,J.Nakatani,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,,0.0,0.0,0.0,0.0
2012,CL,横浜DeNAベイスターズ,1005114,高崎　健太郎,K.Takasaki,24.0,46.0,40.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0,6.0,0.0,0.0,0,0.0,9.0,3.0,0.1,0.1,0.1,0.2,4.0,0.0,0.0,0.1,0.0,0.1956521739130435,0.0,0.1290322580645161,0.07,133.33333333333334,0.0,0.1025641025641025
2012,CL,東京ヤクルトスワローズ,1005117,雄平,Y.Yuuhei（takai,47.0,153.0,143.0,14.0,40.0,4.0,0.0,0.0,44.0,8.0,2,3,3.0,0.0,7.0,0,0.0,19.0,0.0,0.28,0.313,0.308,0.621,36.0,0.0279999999999999,0.0329999999999999,0.3409999999999999,0.0457516339869281,0.1241830065359477,0.3684210526315789,0.3225806451612903,0.21785,415.6666666666667,0.0979020979020979,0.5242718446601942
2012,CL,横浜DeNAベイスターズ,11015116,田中　健二朗,K.Tanaka,15.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2012,CL,阪神タイガース,1103888,新井　貴浩,T.Arai,122.0,493.0,460.0,46.0,115.0,25.0,0.0,9.0,167.0,52.0,1,3,0.0,2.0,30.0,0,1.0,85.0,12.0,0.25,0.296,0.363,0.659,81.0,0.1129999999999999,0.0459999999999999,0.409,0.0608519269776876,0.1724137931034483,0.3529411764705882,0.2880434782608695,0.2239499999999999,417.0,0.1869565217391304,0.5630252100840336
2012,CL,阪神タイガース,1105112,新井　良太,R.Arai,110.0,370.0,322.0,38.0,90.0,18.0,0.0,11.0,141.0,32.0,1,0,3.0,1.0,38.0,0,6.0,73.0,7.0,0.28,0.365,0.438,0.803,61.0,0.1579999999999999,0.0849999999999999,0.5229999999999999,0.1027027027027027,0.1972972972972973,0.5205479452054794,0.3305439330543933,0.27375,511.0,0.2950310559006211,0.7740585774058577
2012,CL,広島東洋カープ,1105115,天谷　宗一郎,S.Amaya,108.0,397.0,359.0,44.0,95.0,21.0,0.0,6.0,134.0,25.0,12,9,2.0,1.0,32.0,0,3.0,64.0,3.0,0.265,0.329,0.373,0.702,68.0,0.1079999999999999,0.064,0.437,0.0806045340050377,0.1612090680100755,0.5,0.3068965517241379,0.2413,453.33333333333337,0.2311977715877437,0.6666666666666666
2012,CL,東京ヤクルトスワローズ,1105131,荒木　貴裕,T.Araki,6.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.25,0.14,266.6666666666667,0.0,0.25
2012,CL,横浜DeNAベイスターズ,1105133,荒波　翔,S.Aranami,141.0,550.0,504.0,53.0,135.0,16.0,7.0,1.0,168.0,25.0,25,24,16.0,2.0,23.0,0,5.0,90.0,2.0,0.268,0.305,0.333,0.638,111.0,0.065,0.0369999999999999,0.37,0.0418181818181818,0.1636363636363636,0.2555555555555555,0.3228915662650602,0.2205,416.0,0.1448412698412698,0.5606469002695418
2012,CL,広島東洋カープ,11213880,横山　竜士,R.Yokoyama,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2012,CL,東京ヤクルトスワローズ,11215131,平井　諒,R.Hirai,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2012,CL,広島東洋カープ,11315112,今井　啓介,K.Imai,24.0,23.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,0.043,0.043,0.043,0.086,1.0,0.0,0.0,0.043,0.0,0.2608695652173913,0.0,0.0588235294117647,0.0301,57.33333333333333,0.0,0.0434782608695652
2012,CL,東京ヤクルトスワローズ,11315115,石川　雅規,M.Ishikawa,27.0,56.0,47.0,4.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0,9.0,0.0,0.0,0,0.0,8.0,0.0,0.213,0.213,0.213,0.426,10.0,0.0,0.0,0.213,0.0,0.1428571428571428,0.0,0.2564102564102564,0.1491,284.0,0.0,0.2702702702702703
2012,CL,東京ヤクルトスワローズ,11415115,福川　将和,M.Fukukawa,7.0,7.0,7.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.143,0.143,0.571,0.714,0.0,0.4279999999999999,0.0,0.571,0.0,0.5714285714285714,0.0,0.0,0.2070999999999999,333.3333333333333,0.4285714285714285,0.6666666666666666
2012,CL,阪神タイガース,11415118,野原　祐也,Y.Nohara,3.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,2.0,0.0,0.143,0.25,0.143,0.393,1.0,0.0,0.107,0.25,0.125,0.25,0.5,0.2,0.14825,297.66666666666663,0.1428571428571428,0.3333333333333333
2012,CL,中日ドラゴンズ,11515110,雄太,Y.Yuudai（kawai,14.0,14.0,13.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0,1.0,0.0,0.0,0,0.0,6.0,0.0,0.154,0.154,0.154,0.308,2.0,0.0,0.0,0.154,0.0,0.4285714285714285,0.0,0.2857142857142857,0.1078,205.3333333333333,0.0,0.1818181818181818
2012,CL,広島東洋カープ,11515115,大竹　寛,K.Ootake,24.0,45.0,36.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0,9.0,0.0,0.0,0,0.0,10.0,0.0,0.139,0.139,0.139,0.278,5.0,0.0,0.0,0.139,0.0,0.2222222222222222,0.0,0.1923076923076923,0.0973,185.3333333333333,0.0,0.1612903225806451
2012,CL,中日ドラゴンズ,11515118,小熊　凌祐,R.Oguma,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2012,CL,中日ドラゴンズ,11515133,大野　雄大,Y.Oono,9.0,14.0,14.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0,1,0.0,0.0,0.0,0,0.0,7.0,0.0,0.143,0.143,0.143,0.286,2.0,0.0,0.0,0.143,0.0,0.5,0.0,0.2857142857142857,0.1001,190.66666666666663,0.0714285714285714,0.25
2012,CL,東京ヤクルトスワローズ,11515135,ウーゴ,U.Uugo（kanabushi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2012,CL,東京ヤクルトスワローズ,11615112,松井　光介,K.Matsui,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
