year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1995,CL,読売ジャイアンツ,51153864,阿波野　秀幸,,24,29.1,0,3,0,4.3,139,33,2,19,,2,26,14,19,,,0,0,0.0,2,0
1995,CL,読売ジャイアンツ,31633868,石毛　博史,,38,48.2,4,3,11,4.07,213,40,7,34,,1,40,22,23,,,0,0,0.571,1,1
1995,CL,読売ジャイアンツ,91393862,岡田　展和,,26,30.1,0,1,2,3.56,138,28,1,17,,3,26,12,15,,,0,0,0.0,1,0
1995,CL,読売ジャイアンツ,51353889,岡島　秀樹,,1,5.0,0,0,0,1.8,20,5,0,2,,0,9,1,1,,,0,0,0.0,0,0
1995,CL,読売ジャイアンツ,81183880,織田　淳哉,,16,21.2,0,0,0,4.57,94,22,3,7,,1,20,11,11,,,0,0,0.0,0,0
1995,CL,読売ジャイアンツ,51553863,川口　和久,,17,91.2,4,6,0,4.42,396,90,12,37,,3,66,45,47,,,2,0,0.4,2,0
1995,CL,読売ジャイアンツ,71573881,柏田　貴史,,2,4.0,0,0,0,6.75,19,8,0,1,,0,4,3,4,,,0,0,0.0,0,0
1995,CL,読売ジャイアンツ,21323880,河原　純一,,19,106.0,8,6,0,3.31,452,96,6,50,,1,94,39,43,,,4,3,0.571,6,0
1995,CL,読売ジャイアンツ,31433868,木田　優夫,,40,121.2,7,9,0,3.4,506,117,16,31,,8,97,46,49,,,2,0,0.438,2,0
1995,CL,読売ジャイアンツ,61363887,木村　龍治,,3,3.1,0,0,0,16.2,19,8,0,2,,0,2,6,6,,,0,0,0.0,0,0
1995,CL,読売ジャイアンツ,11513862,桑田　真澄,,9,65.1,3,3,0,2.48,265,53,2,18,,2,61,18,22,,,3,1,0.5,2,0
1995,CL,読売ジャイアンツ,21523885,小原沢　重頼,,17,22.0,0,1,0,6.55,106,24,4,20,,1,13,16,16,,,0,0,0.0,1,0
1995,CL,読売ジャイアンツ,81583869,斎藤　雅樹,,28,213.0,18,10,0,2.7,836,166,18,50,,3,187,64,72,,,16,6,0.643,1,0
1995,CL,読売ジャイアンツ,01203889,Ｊ．ジョーンズ,,6,32.1,2,2,0,3.06,141,34,1,14,,1,16,11,14,,,1,1,0.5,2,0
1995,CL,読売ジャイアンツ,51053887,西山　一宇,,20,33.0,5,1,7,0.55,129,19,1,9,,2,18,2,4,,,0,0,0.833,1,0
1995,CL,読売ジャイアンツ,81283868,橋本　清,,19,21.1,1,3,2,8.44,100,25,6,11,,0,21,20,23,,,0,0,0.25,2,0
1995,CL,読売ジャイアンツ,31433867,槙原　寛己,,26,190.2,11,8,0,2.88,768,167,22,44,,3,145,61,67,,,8,2,0.579,4,0
1995,CL,読売ジャイアンツ,61263868,松谷　竜二郎,,13,18.2,0,0,0,3.38,84,23,3,12,,1,12,7,7,,,0,0,0.0,2,0
1995,CL,読売ジャイアンツ,21223869,水野　雄仁,,25,32.0,2,1,0,3.09,138,24,3,18,,2,28,11,14,,,0,0,0.667,3,1
1995,CL,読売ジャイアンツ,41443860,宮本　和知,,18,98.2,7,1,0,3.65,427,94,11,46,,3,68,40,44,,,2,0,0.875,6,0
1995,CL,中日ドラゴンズ,71173868,今中　慎二,,25,189.0,12,9,0,3.29,773,178,18,45,,0,150,69,72,,,15,3,0.571,6,1
1995,CL,中日ドラゴンズ,01103885,井手元　健一朗,,4,4.2,2,0,0,1.93,20,3,0,3,,0,4,1,1,,,0,0,1.0,1,0
1995,CL,中日ドラゴンズ,31133866,上原　晃,,3,13.2,1,0,0,2.63,59,16,2,4,,0,3,4,4,,,0,0,1.0,0,0
1995,CL,中日ドラゴンズ,21123889,遠藤　政隆,,4,21.0,0,1,0,6.86,97,25,5,10,,2,11,16,16,,,0,0,0.0,2,0
1995,CL,中日ドラゴンズ,71373885,落合　英二,,30,96.1,3,9,2,4.76,404,119,11,16,,3,47,51,54,,,0,0,0.25,0,0
1995,CL,中日ドラゴンズ,81383863,郭　源治,,26,80.2,5,8,4,4.02,348,85,16,24,,5,40,36,44,,,0,0,0.385,3,0
1995,CL,中日ドラゴンズ,01303869,鹿島　忠,,31,42.0,3,1,0,4.71,189,37,3,33,,1,30,22,22,,,0,0,0.75,6,0
1995,CL,中日ドラゴンズ,51553866,北野　勝則,,26,22.0,1,0,0,5.73,98,21,4,13,,1,10,14,16,,,0,0,1.0,0,0
1995,CL,中日ドラゴンズ,01803881,キク,,35,33.1,0,2,0,6.75,151,35,3,22,,0,21,25,28,,,0,0,0.0,0,0
1995,CL,中日ドラゴンズ,11313883,小島　弘務,,25,43.1,1,1,0,5.4,193,50,8,16,,2,32,26,28,,,0,0,0.5,2,0
1995,CL,中日ドラゴンズ,51553887,古池　拓一,,29,118.2,6,10,3,4.17,501,113,18,37,,7,117,55,57,,,2,0,0.375,1,0
1995,CL,中日ドラゴンズ,11713887,佐藤　秀樹,,22,91.0,3,9,0,6.63,431,116,12,45,,3,70,67,68,,,1,0,0.25,6,0
1995,CL,中日ドラゴンズ,21523889,笹山　洋一,,3,5.0,0,0,0,0.0,20,3,0,2,,0,3,0,1,,,0,0,0.0,0,0
1995,CL,中日ドラゴンズ,91993862,中山　裕章,,44,52.1,3,6,4,3.27,225,56,7,11,,2,49,19,23,,,0,0,0.333,8,0
1995,CL,中日ドラゴンズ,31033860,二宮　正己,,1,0.1,0,0,0,27.0,3,1,0,1,,0,0,1,1,,,0,0,0.0,1,0
1995,CL,中日ドラゴンズ,71073860,野中　徹博,,20,17.1,0,1,3,5.19,75,15,2,13,,0,13,10,11,,,0,0,0.0,1,0
1995,CL,中日ドラゴンズ,71073887,野口　茂樹,,30,125.2,3,10,2,4.8,564,114,21,83,,2,110,67,72,,,1,0,0.231,3,0
1995,CL,中日ドラゴンズ,01903889,平田　洋,,1,3.0,0,1,0,24.0,19,8,2,2,,0,4,8,8,,,0,0,0.0,0,0
1995,CL,中日ドラゴンズ,91693881,松永　幸男,,17,42.1,1,2,1,3.19,184,37,6,26,,1,24,15,15,,,0,0,0.333,1,0
1995,CL,中日ドラゴンズ,81483880,モンテ,,11,44.0,2,4,0,6.55,194,55,11,17,,2,19,32,34,,,0,0,0.333,0,0
1995,CL,中日ドラゴンズ,01403862,山本　昌広,,12,74.2,2,5,0,4.82,302,70,15,17,,1,61,40,43,,,3,1,0.286,1,0
