year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1977,CL,読売ジャイアンツ,71173824,浅野　啓司,,31,93.1,9,4,1,2.52,394,86,13,38,,1,61,26,32,,,2,0,0.692,3,0
1977,CL,読売ジャイアンツ,91393849,小川　邦和,,9,14.0,0,1,0,6.43,62,15,4,6,,1,11,10,10,,,0,0,0.0,0,0
1977,CL,読売ジャイアンツ,01303849,小俣　進,,30,57.0,3,0,1,2.84,230,39,6,24,,2,38,18,18,,,0,0,1.0,2,0
1977,CL,読売ジャイアンツ,31333845,加藤　初,,13,55.2,4,1,3,2.89,237,40,8,28,,1,60,18,19,,,0,0,0.8,2,0
1977,CL,読売ジャイアンツ,71573847,小林　繁,,42,216.1,18,8,7,2.92,897,197,25,65,,4,155,70,89,,,11,3,0.692,0,2
1977,CL,読売ジャイアンツ,61363844,定岡　正二,,9,15.1,0,1,0,8.4,74,19,5,12,,0,9,14,14,,,0,0,0.0,0,0
1977,CL,読売ジャイアンツ,51353840,塩月　勝義,,2,3.0,0,0,0,6.0,16,5,1,1,,0,1,2,2,,,0,0,0.0,0,0
1977,CL,読売ジャイアンツ,11913824,高橋　良昌,,45,55.2,3,2,3,4.34,241,58,9,22,,0,30,27,34,,,0,0,0.6,3,0
1977,CL,読売ジャイアンツ,21523842,田村　勲,,8,15.2,1,0,0,3.94,64,15,3,9,,1,5,7,7,,,0,0,1.0,0,0
1977,CL,読売ジャイアンツ,61363840,中山　俊之,,3,1.2,0,0,0,9.0,13,5,2,2,,0,2,2,4,,,0,0,0.0,0,0
1977,CL,読売ジャイアンツ,91093843,新浦　寿夫,,44,136.0,11,3,9,2.32,549,104,10,60,,1,96,35,38,,,5,1,0.786,2,1
1977,CL,読売ジャイアンツ,91793842,西本　聖,,47,118.0,8,5,4,2.67,486,115,10,31,,5,54,35,44,,,2,1,0.615,1,0
1977,CL,読売ジャイアンツ,01903844,藤城　和明,,15,42.0,2,3,0,4.71,189,50,7,19,,0,30,22,25,,,0,0,0.4,0,0
1977,CL,読売ジャイアンツ,91093822,堀内　恒夫,,34,151.1,10,9,3,4.59,657,163,20,53,,5,86,77,81,,,4,1,0.526,3,0
1977,CL,読売ジャイアンツ,71073842,Ｃ．ライト,,31,172.0,11,9,0,4.24,754,190,25,62,,8,82,81,87,,,5,1,0.55,3,1
1977,CL,中日ドラゴンズ,51153842,青山　久人,,44,116.2,6,4,2,4.23,497,105,20,45,,10,91,55,59,,,2,2,0.6,0,2
1977,CL,中日ドラゴンズ,61563825,大石　弥太郎,,12,24.2,0,3,0,7.2,124,37,7,11,,1,13,20,25,,,0,0,0.0,1,0
1977,CL,中日ドラゴンズ,71773843,佐藤　政夫,,52,62.2,2,4,0,4.43,270,65,13,14,,5,45,31,37,,,0,0,0.333,0,0
1977,CL,中日ドラゴンズ,41543828,芝池　博明,,14,26.2,1,0,0,4.33,116,28,8,10,,1,16,13,18,,,0,0,1.0,1,0
1977,CL,中日ドラゴンズ,41543847,鈴木　孝政,,57,170.0,18,9,9,3.76,701,156,33,35,,4,131,71,76,,,2,0,0.667,3,1
1977,CL,中日ドラゴンズ,21523844,高元　勝彦,,1,2.0,0,0,0,4.5,7,1,1,0,,0,1,1,1,,,0,0,0.0,0,0
1977,CL,中日ドラゴンズ,41343840,土屋　正勝,,9,20.1,0,1,0,5.4,82,23,2,2,,0,7,12,14,,,0,0,0.0,0,0
