year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
1983,PL,福岡ソフトバンクホークス,1003844,J.ライトル,J.Lyttle,112.0,380.0,357.0,36.0,92.0,5.0,3.0,11.0,136.0,38.0,2.0,0,1.0,1.0,19.0,0,2.0,57.0,2.0,0.258,0.298,0.381,0.679,73.0,0.123,0.0399999999999999,0.421,0.05,0.15,0.3333333333333333,0.2793103448275862,0.22935,425.0,0.1876750700280112,0.5955056179775281
1983,PL,近鉄バファローズ,1003845,平野　光泰,M.Hirano,121.0,491.0,456.0,39.0,133.0,22.0,2.0,10.0,189.0,48.0,3.0,0,5.0,3.0,23.0,0,3.0,53.0,5.0,0.292,0.328,0.414,0.742,99.0,0.122,0.036,0.45,0.0468431771894093,0.1079429735234216,0.4339622641509434,0.3106060606060606,0.2511,466.0,0.1864035087719298,0.6646341463414634
1983,PL,北海道日本ハムファイターズ,1003849,村井　英司,H.Murai,19.0,30.0,27.0,2.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,0,0.0,0.0,3.0,0,0.0,2.0,0.0,0.185,0.267,0.222,0.489,4.0,0.037,0.082,0.304,0.1,0.0666666666666666,1.5,0.2,0.17565,341.0,0.1481481481481481,0.4090909090909091
1983,PL,オリックス・バファローズ,1003865,森　浩二,K.Mori,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1983,PL,千葉ロッテマリーンズ,11013844,望月　卓也,T.Mochizuki,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1983,PL,福岡ソフトバンクホークス,11013848,吉田　博之,H.Yoshida,48.0,75.0,63.0,3.0,10.0,0.0,0.0,0.0,10.0,3.0,0.0,0,8.0,0.0,4.0,0,0.0,6.0,2.0,0.159,0.209,0.159,0.368,10.0,0.0,0.0499999999999999,0.209,0.0533333333333333,0.08,0.6666666666666666,0.175438596491228,0.1338,262.0,0.0634920634920634,0.2545454545454545
1983,PL,近鉄バファローズ,11013863,V.ハリス,V.Harris,75.0,262.0,227.0,27.0,45.0,8.0,1.0,4.0,67.0,23.0,6,3,2.0,3.0,29.0,0,1.0,42.0,4.0,0.198,0.288,0.295,0.583,32.0,0.0969999999999999,0.0899999999999999,0.3849999999999999,0.1106870229007633,0.1603053435114503,0.6904761904761905,0.2228260869565217,0.2033499999999999,386.3333333333333,0.2422907488986784,0.5376344086021505
1983,PL,近鉄バファローズ,11013865,光井　正和,M.Mitsui,6.0,9.0,9.0,1.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.222,0.222,0.556,0.778,1.0,0.3340000000000001,0.0,0.556,0.0,0.2222222222222222,0.0,0.1666666666666666,0.2389,407.3333333333333,0.3333333333333333,0.7142857142857143
1983,PL,北海道日本ハムファイターズ,1103844,大宮　龍男,T.Oomiya,123.0,417.0,369.0,45.0,85.0,13.0,1.0,8.0,124.0,34.0,7.0,0,11.0,1.0,33.0,0,3.0,54.0,5.0,0.23,0.298,0.336,0.634,63.0,0.106,0.0679999999999999,0.404,0.079136690647482,0.1294964028776978,0.6111111111111112,0.25,0.2181,410.0,0.2222222222222222,0.5778546712802768
1983,PL,福岡ソフトバンクホークス,1103863,井上　祐二,Y.Inoue,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
