year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
1990,CL,横浜DeNAベイスターズ,1003864,宮下　嗣朗,S.Miyashita,5.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.143,0.143,0.143,0.286,1.0,0.0,0.0,0.143,0.0,0.5714285714285714,0.0,0.3333333333333333,0.1001,190.66666666666663,0.0,0.1666666666666666
1990,CL,横浜ベイスターズ,1003864,宮下　嗣朗,S.Miyashita,5.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.143,0.143,0.143,0.286,1.0,0.0,0.0,0.143,0.0,0.5714285714285714,0.0,0.3333333333333333,0.1001,190.66666666666663,0.0,0.1666666666666666
1990,CL,読売ジャイアンツ,11013846,山倉　和博,K.Yamakura,44.0,101.0,85.0,6.0,18.0,3.0,0.0,2.0,27.0,14.0,0.0,0,1.0,1.0,14.0,0,0.0,13.0,2.0,0.212,0.32,0.318,0.638,13.0,0.106,0.108,0.426,0.1386138613861386,0.1287128712871287,1.0769230769230769,0.2253521126760563,0.2235,426.0,0.2705882352941176,0.5942028985507246
1990,CL,阪神タイガース,11013847,真弓　明信,A.Mayumi,79.0,276.0,247.0,32.0,75.0,10.0,0.0,17.0,136.0,49.0,3,0,0.0,4.0,24.0,0,1.0,43.0,3.0,0.304,0.362,0.551,0.913,48.0,0.247,0.0579999999999999,0.609,0.0869565217391304,0.1557971014492753,0.5581395348837209,0.3036649214659686,0.30065,545.6666666666666,0.3481781376518219,0.92
1990,CL,読売ジャイアンツ,1103860,井上　真二,S.Inoue,53.0,93.0,85.0,10.0,23.0,5.0,1.0,3.0,39.0,12.0,1.0,0,1.0,1.0,4.0,0,2.0,18.0,2.0,0.271,0.315,0.459,0.774,14.0,0.188,0.0439999999999999,0.503,0.043010752688172,0.1935483870967742,0.2222222222222222,0.3076923076923077,0.2565,468.0,0.2705882352941176,0.71875
1990,CL,阪神タイガース,1103864,猪俣　隆,T.Inomata,23.0,51.0,49.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,2.0,0.0,0.0,0,0.0,35.0,1.0,0.02,0.02,0.02,0.04,1.0,0.0,0.0,0.02,0.0,0.6862745098039216,0.0,0.0714285714285714,0.014,26.666666666666668,0.0,0.0204081632653061
1990,CL,中日ドラゴンズ,1103866,高島　覚,S.Takashima,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
1990,CL,横浜DeNAベイスターズ,11213860,日野　善朗,Y.Hino,25.0,34.0,31.0,3.0,8.0,2.0,0.0,0.0,10.0,6.0,0,1,1.0,0.0,2.0,0,0.0,12.0,0.0,0.258,0.303,0.323,0.626,6.0,0.065,0.0449999999999999,0.368,0.0588235294117647,0.3529411764705882,0.1666666666666666,0.4210526315789473,0.2171,410.6666666666667,0.1612903225806451,0.5652173913043478
1990,CL,横浜ベイスターズ,11213860,日野　善朗,Y.Hino,25.0,34.0,31.0,3.0,8.0,2.0,0.0,0.0,10.0,6.0,0,1,1.0,0.0,2.0,0,0.0,12.0,0.0,0.258,0.303,0.323,0.626,6.0,0.065,0.0449999999999999,0.368,0.0588235294117647,0.3529411764705882,0.1666666666666666,0.4210526315789473,0.2171,410.6666666666667,0.1612903225806451,0.5652173913043478
1990,CL,阪神タイガース,11213864,八木　裕,H.Yagi,124.0,463.0,412.0,63.0,103.0,15.0,2.0,28.0,206.0,66.0,4,2,4.0,3.0,41.0,0,1.0,101.0,8.0,0.25,0.317,0.5,0.817,58.0,0.25,0.067,0.567,0.0885529157667386,0.2181425485961123,0.4059405940594059,0.2622377622377622,0.26765,483.6666666666667,0.3567961165048544,0.7886435331230284
