year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1989,CL,読売ジャイアンツ,31333845,加藤　初,,4,7.0,0,1,0,12.86,38,10,3,6,,0,7,10,11,,,0,0,0.0,0,0
1989,CL,読売ジャイアンツ,71373848,鹿取　義隆,,21,34.1,2,1,3,3.15,142,29,4,10,,2,25,12,12,,,0,0,0.667,2,0
1989,CL,読売ジャイアンツ,91793866,Ｂ．ガリクソン,,15,111.0,7,5,0,3.65,451,97,11,34,,1,97,45,47,,,6,0,0.583,7,0
1989,CL,読売ジャイアンツ,31433868,木田　優夫,,8,37.0,2,1,0,4.62,164,41,6,14,,1,26,19,19,,,1,0,0.667,2,0
1989,CL,読売ジャイアンツ,11513862,桑田　真澄,,30,249.0,17,9,0,2.6,995,214,18,54,,9,155,72,77,,,20,5,0.654,6,1
1989,CL,読売ジャイアンツ,61563860,香田　勲男,,19,88.0,7,3,0,2.35,334,62,7,21,,0,71,23,23,,,2,2,0.7,1,0
1989,CL,読売ジャイアンツ,81583869,斎藤　雅樹,,30,245.0,20,7,0,1.62,944,178,15,53,,5,182,44,52,,,21,7,0.741,2,0
1989,CL,読売ジャイアンツ,91593846,角　三男,,1,0.1,0,0,0,0.0,2,0,0,0,,1,0,0,0,,,0,0,0.0,0,0
1989,CL,読売ジャイアンツ,01903864,広田　浩章,,36,49.2,8,1,11,2.36,201,43,1,16,,0,45,13,16,,,0,0,0.889,1,0
1989,CL,読売ジャイアンツ,31433867,槙原　寛己,,21,150.2,12,4,4,1.79,592,113,6,33,,2,141,30,34,,,14,4,0.75,4,1
1989,CL,読売ジャイアンツ,61763866,益田　明典,,3,4.2,0,0,0,1.93,22,5,0,4,,0,1,1,1,,,0,0,0.0,0,0
1989,CL,読売ジャイアンツ,81783866,松原　靖,,4,8.0,1,0,0,3.38,33,5,2,3,,1,10,3,3,,,0,0,1.0,0,0
1989,CL,読売ジャイアンツ,61263868,松谷　竜二郎,,4,5.0,0,0,0,7.2,24,7,1,3,,0,1,4,4,,,0,0,0.0,1,0
1989,CL,読売ジャイアンツ,21223869,水野　雄仁,,15,63.1,2,5,1,3.41,251,50,6,14,,3,57,24,25,,,0,0,0.286,1,0
1989,CL,読売ジャイアンツ,41443860,宮本　和知,,18,102.1,5,7,0,2.73,422,93,7,35,,5,97,31,32,,,5,2,0.417,2,0
1989,CL,読売ジャイアンツ,41243868,吉田　修司,,10,16.0,1,0,0,1.13,65,12,1,8,,0,11,2,2,,,0,0,1.0,0,0
1989,CL,中日ドラゴンズ,71173868,今中　慎二,,10,40.2,1,4,0,6.86,200,71,5,17,,0,30,31,32,,,0,0,0.2,1,0
1989,CL,中日ドラゴンズ,31133866,上原　晃,,22,76.2,4,5,0,4.46,337,81,12,29,,5,59,38,43,,,1,0,0.444,2,0
