year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
2011,CL,横浜DeNAベイスターズ,1005114,高崎　健太郎,K.Takasaki,30.0,47.0,41.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0,5.0,0.0,1.0,0,0.0,13.0,0.0,0.073,0.095,0.073,0.168,3.0,0.0,0.022,0.095,0.0212765957446808,0.2765957446808511,0.0769230769230769,0.1071428571428571,0.061,119.33333333333331,0.024390243902439,0.1052631578947368
2011,CL,東京ヤクルトスワローズ,11013884,濱中　治,O.Hamanaka,5.0,14.0,13.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,4.0,0.0,0.154,0.214,0.154,0.368,2.0,0.0,0.06,0.214,0.0714285714285714,0.2857142857142857,0.25,0.2222222222222222,0.1348,265.3333333333333,0.0769230769230769,0.2727272727272727
2011,CL,横浜DeNAベイスターズ,11015116,田中　健二朗,K.Tanaka,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2011,CL,東京ヤクルトスワローズ,1103882,石井　弘寿,H.Ishii,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2011,CL,阪神タイガース,1103888,新井　貴浩,T.Arai,144.0,602.0,550.0,68.0,148.0,25.0,3.0,17.0,230.0,93.0,5,0,0.0,7.0,41.0,0,4.0,106.0,20.0,0.269,0.321,0.418,0.739,103.0,0.1489999999999999,0.0519999999999999,0.47,0.0681063122923588,0.1760797342192691,0.3867924528301887,0.3018433179723502,0.24895,460.33333333333337,0.2309090909090909,0.6516587677725119
2011,CL,阪神タイガース,1105112,新井　良太,R.Arai,43.0,27.0,26.0,3.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0,0.0,0.0,1.0,0,0.0,8.0,1.0,0.192,0.222,0.192,0.414,5.0,0.0,0.03,0.222,0.037037037037037,0.2962962962962963,0.125,0.2777777777777778,0.1479,286.00000000000006,0.0384615384615384,0.2727272727272727
2011,CL,広島東洋カープ,1105115,天谷　宗一郎,S.Amaya,100.0,187.0,167.0,15.0,35.0,6.0,3.0,1.0,50.0,12.0,8,2,3.0,0.0,14.0,0,3.0,33.0,2.0,0.21,0.283,0.299,0.582,25.0,0.089,0.0729999999999999,0.372,0.0748663101604278,0.1764705882352941,0.4242424242424242,0.2556390977443609,0.2021,382.6666666666666,0.2035928143712574,0.5149253731343284
2011,CL,横浜DeNAベイスターズ,1105119,稲田　直人,N.Inada,61.0,42.0,42.0,4.0,10.0,1.0,0.0,0.0,11.0,2.0,0.0,0,0.0,0.0,0.0,0,0.0,11.0,0.0,0.238,0.238,0.262,0.5,9.0,0.024,0.0,0.262,0.0,0.2619047619047619,0.0,0.3225806451612903,0.1726,325.3333333333333,0.0238095238095238,0.34375
2011,CL,東京ヤクルトスワローズ,1105131,荒木　貴裕,T.Araki,3.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3.0,1.0,0.125,0.125,0.125,0.25,1.0,0.0,0.0,0.125,0.0,0.375,0.0,0.2,0.0875,166.66666666666666,0.0,0.125
2011,CL,横浜DeNAベイスターズ,1105133,荒波　翔,S.Aranami,28.0,92.0,86.0,11.0,22.0,1.0,1.0,0.0,25.0,1.0,6,1,5.0,0.0,1.0,0,0.0,23.0,0.0,0.256,0.264,0.291,0.555,20.0,0.0349999999999999,0.008,0.299,0.0108695652173913,0.25,0.0434782608695652,0.3492063492063492,0.19155,361.0,0.0581395348837209,0.421875
