year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1983,PL,阪急ブレーブス,31333843,稲葉　光雄,,2,7.0,0,0,0,2.57,29,7,1,1,,1,3,2,2,,,0,0,0.0,0,0
1983,PL,阪急ブレーブス,51353843,今井　雄太郎,,31,200.0,15,10,0,4.1,853,211,22,59,,8,70,91,98,,,11,1,0.6,3,0
1983,PL,阪急ブレーブス,81183867,榎田　健一郎,,3,4.1,0,0,0,12.46,24,8,1,2,,1,0,6,7,,,0,0,0.0,0,0
1983,PL,阪急ブレーブス,51353867,大石　直弘,,3,4.1,0,0,0,4.15,16,1,1,3,,0,0,2,2,,,0,0,0.0,0,0
1983,PL,阪急ブレーブス,21323861,金本　誠吉,,29,70.0,1,3,1,4.5,300,76,10,16,,3,36,35,42,,,0,0,0.25,1,0
1983,PL,阪急ブレーブス,11513861,木下　智彦,,41,95.0,9,4,1,4.26,417,94,17,48,,6,42,45,52,,,0,0,0.692,2,0
1983,PL,阪急ブレーブス,81583863,小嶋　正宣,,12,29.0,0,1,0,4.97,129,33,5,13,,0,19,16,18,,,0,0,0.0,1,0
1983,PL,阪急ブレーブス,91393844,佐藤　義則,,33,54.2,1,8,16,4.12,240,48,8,28,,2,52,25,29,,,0,0,0.111,0,0
1983,PL,阪急ブレーブス,91793861,関口　朋幸,,1,0.1,0,0,0,0.0,1,0,0,0,,0,0,0,0,,,0,0,0.0,0,0
1983,PL,阪急ブレーブス,41943843,谷村　智啓,,16,49.0,4,1,0,4.41,207,57,4,10,,0,12,24,25,,,0,0,0.8,0,0
1983,PL,阪急ブレーブス,61963845,永本　裕章,,27,135.2,7,9,0,4.84,597,144,27,52,,8,56,73,81,,,6,0,0.438,0,1
1983,PL,阪急ブレーブス,51953846,松本　祥志,,4,6.0,0,0,0,15.0,33,10,3,3,,3,0,10,10,,,0,0,0.0,0,0
1983,PL,阪急ブレーブス,81583840,宮本　四郎,,4,5.0,0,0,0,16.2,34,13,4,6,,0,5,9,10,,,0,0,0.0,0,0
1983,PL,阪急ブレーブス,61963842,宮田　典計,,2,4.1,0,0,0,6.23,19,6,1,1,,0,1,3,3,,,0,0,0.0,0,0
1983,PL,阪急ブレーブス,01003865,森　浩二,,13,24.0,1,0,0,6.0,114,34,3,7,,1,8,16,20,,,0,0,1.0,0,0
1983,PL,阪急ブレーブス,51253828,山田　久志,,28,214.1,14,11,0,3.32,894,223,20,46,,7,90,79,95,,,21,1,0.56,1,0
1983,PL,阪急ブレーブス,61063865,山沖　之彦,,34,233.0,15,8,2,3.48,980,217,23,79,,8,143,90,98,,,16,1,0.652,1,1
1983,PL,南海ホークス,01103863,井上　祐二,,35,160.2,6,10,3,5.21,715,182,25,65,,2,61,93,102,,,5,1,0.375,4,0
1983,PL,南海ホークス,71373867,大久保　学,,17,34.0,2,1,0,4.76,152,41,3,14,,1,15,18,20,,,0,0,0.667,0,1
