year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1950,PL,阪急ブレーブス,31133898,阿部　八郎,,53,278.0,14,18,,3.53,1180,251,16,104,,1,156,109,134,,,14,4,0.438,2,2
1950,PL,阪急ブレーブス,91793801,大崎　昭夫,,4,9.2,0,0,,9.0,53,17,1,6,,1,2,10,12,,,0,0,0.0,0,0
1950,PL,阪急ブレーブス,01603801,柴田　英治,,14,75.2,4,3,,2.61,311,72,7,9,,1,32,22,29,,,3,0,0.571,0,0
1950,PL,阪急ブレーブス,61563895,天保　義夫,,57,328.0,18,24,,3.68,1380,322,20,102,,0,141,134,164,,,21,0,0.429,6,0
1950,PL,阪急ブレーブス,81783878,野口　二郎,,35,181.2,15,9,,3.16,750,190,20,14,,1,61,64,85,,,10,2,0.625,0,0
1950,PL,阪急ブレーブス,31533894,浜崎　真二,,9,28.0,1,2,,7.07,129,34,3,19,,0,12,22,25,,,0,0,0.333,2,0
1950,PL,阪急ブレーブス,63963801,原田　孝一,,28,107.2,1,3,,3.58,469,99,7,56,,2,46,43,53,,,0,0,0.25,3,0
1950,PL,阪急ブレーブス,11013892,一言　多十,,16,43.2,1,5,,5.73,212,63,4,17,,1,13,28,39,,,0,0,0.167,1,0
1950,PL,南海ホークス,81583801,江藤　正,,47,236.2,14,9,,2.92,968,218,17,62,,2,78,77,92,,,13,3,0.609,0,0
1950,PL,南海ホークス,33133801,田中　達夫,,22,69.0,4,2,,3.39,295,69,9,26,,2,28,26,32,,,0,0,0.667,1,0
1950,PL,南海ホークス,31533897,中原　宏,,33,176.1,10,12,,3.36,758,172,13,62,,2,77,66,89,,,8,1,0.455,0,1
1950,PL,南海ホークス,61363894,中谷　信夫,,47,187.1,13,7,,3.97,790,185,21,53,,4,93,83,100,,,3,1,0.65,0,0
1950,PL,南海ホークス,93793801,野口　勝美,,3,6.0,0,0,,7.5,29,11,2,1,,0,3,5,6,,,0,0,0.0,0,0
1950,PL,南海ホークス,53953801,服部　武夫,,6,15.0,0,0,,1.2,69,11,0,12,,1,9,2,3,,,0,0,0.0,1,1
1950,PL,南海ホークス,11913896,松本　忠繁,,24,96.2,5,6,,3.8,428,94,4,52,,2,30,41,46,,,2,2,0.455,0,0
1950,PL,南海ホークス,93493801,安田　昌雄,,11,25.1,1,2,,7.62,123,25,4,20,,1,19,22,26,,,0,0,0.333,3,0
1950,PL,南海ホークス,61963896,柚木　進,,42,255.0,19,10,,2.79,1052,237,15,71,,1,132,79,101,,,12,1,0.655,2,1
1950,PL,東急フライヤーズ,51353801,伊藤　万喜三,,21,73.0,4,6,,7.03,351,81,9,48,,3,23,57,65,,,1,0,0.4,1,0
1950,PL,東急フライヤーズ,31233801,木村　富雄,,2,1.2,0,0,,31.5,20,5,0,10,,0,1,7,11,,,0,0,0.0,1,0
1950,PL,東急フライヤーズ,61263801,久保寺　昭,,1,3.0,0,0,,0.0,14,4,0,2,,0,1,0,1,,,0,0,0.0,0,0
1950,PL,東急フライヤーズ,31433801,桑名　重治,,33,113.1,5,11,,5.37,515,142,14,33,,7,39,68,85,,,3,0,0.313,1,1
1950,PL,東急フライヤーズ,11713892,白木　義一郎,,37,264.0,14,13,,3.38,1097,281,26,35,,2,82,99,121,,,23,2,0.519,0,0
1950,PL,東急フライヤーズ,71673801,塩瀬　盛道,,1,1.1,0,0,,9.0,11,2,0,5,,0,1,2,2,,,0,0,0.0,0,1
1950,PL,東急フライヤーズ,13313801,樽井　清一,,27,120.0,5,7,,4.8,533,142,12,32,,3,37,64,78,,,4,0,0.417,0,1
1950,PL,東急フライヤーズ,03303801,蔦　文也,,5,10.0,0,1,,11.7,57,21,2,8,,0,3,13,14,,,0,0,0.0,0,0
1950,PL,東急フライヤーズ,43343801,常見　茂,,7,24.0,0,2,,6.38,104,29,6,6,,0,3,17,21,,,0,0,0.0,0,0
1950,PL,東急フライヤーズ,83383801,寺川　昭二,,6,24.0,0,1,,7.13,111,28,4,17,,0,14,19,19,,,0,0,0.0,1,1
1950,PL,東急フライヤーズ,93993801,浜田　宏,,12,54.0,0,5,,8.0,263,79,8,24,,1,14,48,54,,,1,0,0.0,0,0
1950,PL,東急フライヤーズ,03403801,保井　浩一,,1,5.2,0,0,,9.0,28,12,1,3,,0,3,6,7,,,0,0,0.0,0,0
1950,PL,東急フライヤーズ,11913898,米川　泰夫,,58,363.2,23,23,,3.24,1546,349,27,96,,6,207,131,182,,,27,2,0.5,0,1
