year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
1979,PL,近鉄バファローズ,1003821,板東　里視,S.Bandou,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1979,PL,埼玉西武ライオンズ,1003843,西沢　正次,M.Nishizawa,45.0,70.0,63.0,7.0,14.0,4.0,0.0,1.0,21.0,7.0,0.0,0,0.0,2.0,4.0,0,1.0,11.0,7.0,0.222,0.271,0.333,0.604,9.0,0.111,0.049,0.382,0.0571428571428571,0.1571428571428571,0.3636363636363636,0.2452830188679245,0.2052,382.0,0.1904761904761904,0.4642857142857143
1979,PL,近鉄バファローズ,1003845,平野　光泰,M.Hirano,122.0,530.0,473.0,83.0,132.0,16.0,1.0,18.0,204.0,51.0,10.0,0,8.0,2.0,44.0,0,3.0,60.0,5.0,0.279,0.343,0.431,0.774,97.0,0.1519999999999999,0.064,0.495,0.0830188679245283,0.1132075471698113,0.7333333333333333,0.2871536523929471,0.2621,486.6666666666667,0.2727272727272727,0.7543352601156069
1979,PL,千葉ロッテマリーンズ,1003846,レオン,L.Lee,128.0,530.0,484.0,77.0,147.0,21.0,1.0,35.0,275.0,93.0,1.0,0,0.0,3.0,39.0,0,4.0,66.0,21.0,0.304,0.358,0.568,0.926,90.0,0.2639999999999999,0.0539999999999999,0.6219999999999999,0.0735849056603773,0.1245283018867924,0.5909090909090909,0.2901554404145077,0.3031,547.3333333333334,0.3553719008264462,0.8910614525139665
1979,PL,北海道日本ハムファイターズ,1003849,村井　英司,H.Murai,51.0,98.0,89.0,3.0,20.0,3.0,1.0,1.0,28.0,6.0,0.0,0,1.0,0.0,7.0,0,1.0,17.0,1.0,0.225,0.289,0.315,0.604,15.0,0.09,0.0639999999999999,0.379,0.0714285714285714,0.173469387755102,0.4117647058823529,0.2676056338028169,0.2087999999999999,394.0,0.1797752808988764,0.5142857142857142
1979,PL,千葉ロッテマリーンズ,11013844,望月　卓也,T.Mochizuki,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1979,PL,埼玉西武ライオンズ,11013845,成重　春生,H.Narishige,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1979,PL,福岡ソフトバンクホークス,11013848,吉田　博之,H.Yoshida,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1979,PL,オリックス・バファローズ,1103820,井上　修,O.Inoue,96.0,231.0,202.0,46.0,43.0,6.0,0.0,9.0,76.0,19.0,3.0,0,8.0,1.0,18.0,0,2.0,45.0,4.0,0.213,0.283,0.376,0.659,28.0,0.163,0.0699999999999999,0.4459999999999999,0.0779220779220779,0.1948051948051948,0.4,0.2281879194630872,0.22135,408.3333333333333,0.2772277227722772,0.6073619631901841
1979,PL,福岡ソフトバンクホークス,1103823,伊藤　勲,I.Itou,81.0,242.0,223.0,30.0,56.0,18.0,1.0,10.0,106.0,27.0,1.0,0,1.0,0.0,15.0,0,3.0,51.0,12.0,0.251,0.307,0.475,0.782,27.0,0.2239999999999999,0.0559999999999999,0.5309999999999999,0.0619834710743801,0.2107438016528925,0.2941176470588235,0.2839506172839506,0.2569,465.3333333333333,0.3094170403587444,0.6983240223463687
